action_id,date,symbol,timestamp,side,hold_minutes,score,paper_only,execution_mode,execution_assumption,entry_price,stop_price,target_price,context
2026-04-16|IONQ|2026-04-16T09:30:00-04:00|long|8,2026-04-16,IONQ,2026-04-16T09:30:00-04:00,long,8,0.7638224363327026,True,shadow,entry_next_bar_open_time_exit_at_selected_hold,44.42,44.2,66.63,"{'pressure_k': 0.0, 'spread': 0.03999999999999915, 'depth_imb_k': -0.1541187102494586, 'micro_off': -7.105427357601002e-15, 'spread_mean_10s': 0.054499999999999285, 'depth_imb_k_mean_10s': -0.16558203303353308, 'depth_imb_k_mean_60s': 0.23487476848369077, 'dist_vwap_bps': None, 'hl_range_pct': None, 'oc_change_pct': None, 'volume_rel_20': None, 'atr_pct': None, 'position_in_range': None, 'rsi': None, 'bb_position': None, 'ret_3': None, 'ret_10': None, 'session_bucket': 0.0}"
2026-04-16|IONQ|2026-04-16T09:31:00-04:00|long|3,2026-04-16,IONQ,2026-04-16T09:31:00-04:00,long,3,0.7169796228408813,True,shadow,entry_next_bar_open_time_exit_at_selected_hold,44.043,43.82,66.06,"{'pressure_k': 0.0, 'spread': 0.030000000000001137, 'depth_imb_k': -0.17358165740668283, 'micro_off': 0.0, 'spread_mean_10s': 0.03999999999999968, 'depth_imb_k_mean_10s': -0.13233841005740032, 'depth_imb_k_mean_60s': -0.057303994882366205, 'dist_vwap_bps': None, 'hl_range_pct': None, 'oc_change_pct': None, 'volume_rel_20': None, 'atr_pct': None, 'position_in_range': None, 'rsi': None, 'bb_position': None, 'ret_3': None, 'ret_10': None, 'session_bucket': 0.0}"
2026-04-16|IONQ|2026-04-16T09:32:00-04:00|long|3,2026-04-16,IONQ,2026-04-16T09:32:00-04:00,long,3,0.6302616000175476,True,shadow,entry_next_bar_open_time_exit_at_selected_hold,42.915,42.7,64.37,"{'pressure_k': 0.0, 'spread': 0.03999999999999915, 'depth_imb_k': -0.264770562399309, 'micro_off': 0.0, 'spread_mean_10s': 0.027000000000000846, 'depth_imb_k_mean_10s': 0.193777087720224, 'depth_imb_k_mean_60s': 0.10721241222789077, 'dist_vwap_bps': None, 'hl_range_pct': None, 'oc_change_pct': None, 'volume_rel_20': None, 'atr_pct': None, 'position_in_range': None, 'rsi': None, 'bb_position': None, 'ret_3': None, 'ret_10': None, 'session_bucket': 0.0}"
2026-04-16|IONQ|2026-04-16T09:33:00-04:00|long|12,2026-04-16,IONQ,2026-04-16T09:33:00-04:00,long,12,0.6334400177001953,True,shadow,entry_next_bar_open_time_exit_at_selected_hold,43.76,43.54,65.64,"{'pressure_k': 0.0, 'spread': 0.00999999999999801, 'depth_imb_k': -0.20111391788659952, 'micro_off': 0.0, 'spread_mean_10s': 0.022631578947368405, 'depth_imb_k_mean_10s': 0.09403784508219216, 'depth_imb_k_mean_60s': 0.14591831275009381, 'dist_vwap_bps': None, 'hl_range_pct': None, 'oc_change_pct': None, 'volume_rel_20': None, 'atr_pct': None, 'position_in_range': None, 'rsi': None, 'bb_position': None, 'ret_3': None, 'ret_10': None, 'session_bucket': 0.0}"
2026-04-16|IONQ|2026-04-16T09:34:00-04:00|long|3,2026-04-16,IONQ,2026-04-16T09:34:00-04:00,long,3,0.7068307399749756,True,shadow,entry_next_bar_open_time_exit_at_selected_hold,43.63,43.41,65.45,"{'pressure_k': 0.0, 'spread': 0.03999999999999915, 'depth_imb_k': -0.14375217086421696, 'micro_off': -0.006666666666660603, 'spread_mean_10s': 0.03099999999999987, 'depth_imb_k_mean_10s': 0.19648657645256834, 'depth_imb_k_mean_60s': 0.07629359846783422, 'dist_vwap_bps': None, 'hl_range_pct': None, 'oc_change_pct': None, 'volume_rel_20': None, 'atr_pct': None, 'position_in_range': None, 'rsi': None, 'bb_position': None, 'ret_3': None, 'ret_10': None, 'session_bucket': 0.0}"
2026-04-16|IONQ|2026-04-16T09:35:00-04:00|long|3,2026-04-16,IONQ,2026-04-16T09:35:00-04:00,long,3,0.48209232091903687,True,shadow,entry_next_bar_open_time_exit_at_selected_hold,42.92,42.71,64.38,"{'pressure_k': 0.0, 'spread': 0.01999999999999602, 'depth_imb_k': 0.07603880848621797, 'micro_off': 0.0, 'spread_mean_10s': 0.024358974358974977, 'depth_imb_k_mean_10s': -0.046437030287760396, 'depth_imb_k_mean_60s': -0.016575862169714014, 'dist_vwap_bps': None, 'hl_range_pct': None, 'oc_change_pct': None, 'volume_rel_20': None, 'atr_pct': None, 'position_in_range': None, 'rsi': None, 'bb_position': None, 'ret_3': None, 'ret_10': None, 'session_bucket': 0.0}"
2026-04-16|IONQ|2026-04-16T09:36:00-04:00|long|3,2026-04-16,IONQ,2026-04-16T09:36:00-04:00,long,3,0.6093460321426392,True,shadow,entry_next_bar_open_time_exit_at_selected_hold,41.885,41.68,62.83,"{'pressure_k': 0.0, 'spread': 0.010000000000005116, 'depth_imb_k': -0.2719608239095315, 'micro_off': 0.0, 'spread_mean_10s': 0.020749999999999956, 'depth_imb_k_mean_10s': 0.12704790604379354, 'depth_imb_k_mean_60s': 0.11024273608593563, 'dist_vwap_bps': None, 'hl_range_pct': None, 'oc_change_pct': None, 'volume_rel_20': None, 'atr_pct': None, 'position_in_range': None, 'rsi': None, 'bb_position': None, 'ret_3': None, 'ret_10': None, 'session_bucket': 0.0}"
2026-04-16|IONQ|2026-04-16T09:37:00-04:00|short|3,2026-04-16,IONQ,2026-04-16T09:37:00-04:00,short,3,0.5551366806030273,True,shadow,entry_next_bar_open_time_exit_at_selected_hold,42.5,42.71,21.25,"{'pressure_k': 0.0, 'spread': 0.030000000000001137, 'depth_imb_k': 0.06569136829547774, 'micro_off': 0.0, 'spread_mean_10s': 0.02589743589743712, 'depth_imb_k_mean_10s': -0.15122144753990177, 'depth_imb_k_mean_60s': -0.032851254534323804, 'dist_vwap_bps': None, 'hl_range_pct': None, 'oc_change_pct': None, 'volume_rel_20': None, 'atr_pct': None, 'position_in_range': None, 'rsi': None, 'bb_position': None, 'ret_3': None, 'ret_10': None, 'session_bucket': 0.0}"
2026-04-16|IONQ|2026-04-16T09:38:00-04:00|short|3,2026-04-16,IONQ,2026-04-16T09:38:00-04:00,short,3,0.6150102615356445,True,shadow,entry_next_bar_open_time_exit_at_selected_hold,41.9428,42.15,20.97,"{'pressure_k': 0.0, 'spread': 0.020000000000003126, 'depth_imb_k': 0.4278812080902797, 'micro_off': 0.005000000000002558, 'spread_mean_10s': 0.02666666666666792, 'depth_imb_k_mean_10s': 0.31040157280636277, 'depth_imb_k_mean_60s': 0.013250476461684198, 'dist_vwap_bps': None, 'hl_range_pct': None, 'oc_change_pct': None, 'volume_rel_20': None, 'atr_pct': None, 'position_in_range': None, 'rsi': None, 'bb_position': None, 'ret_3': None, 'ret_10': None, 'session_bucket': 0.0}"
2026-04-16|IONQ|2026-04-16T09:39:00-04:00|long|5,2026-04-16,IONQ,2026-04-16T09:39:00-04:00,long,5,0.5553895831108093,True,shadow,entry_next_bar_open_time_exit_at_selected_hold,41.19,40.98,61.78,"{'pressure_k': 0.0, 'spread': 0.020000000000003126, 'depth_imb_k': 0.23718002445065506, 'micro_off': 0.0, 'spread_mean_10s': 0.021481481481484575, 'depth_imb_k_mean_10s': -0.11222467472299302, 'depth_imb_k_mean_60s': -0.06826316501834678, 'dist_vwap_bps': None, 'hl_range_pct': None, 'oc_change_pct': None, 'volume_rel_20': None, 'atr_pct': None, 'position_in_range': None, 'rsi': None, 'bb_position': None, 'ret_3': None, 'ret_10': None, 'session_bucket': 0.0}"
