signal_timestamp,entry_timestamp,exit_timestamp,symbol,side,shares,entry_price,stop_loss,take_profit,exit_price,exit_reason,atr,stop_distance,gross_pnl,fee,spread,net_pnl,r_multiple,oos_month
2025-04-09 13:30:00,2025-04-09 13:31:00,2025-04-09 14:31:00,ENPH,SHORT,341,48.2,49.84352857142857,44.912942857142866,49.14,time,0.5478428571428567,1.6435285714285701,-320.5399999999992,2.387,8.2181,-331.1450999999992,-0.5719401635853164,2025-04
2025-04-09 13:31:00,2025-04-09 13:32:00,2025-04-09 14:32:00,ENPH,SHORT,317,48.06,49.80317142857143,44.57365714285715,49.37,time,0.5810571428571423,1.7431714285714268,-415.26999999999845,2.219,7.61751,-425.1065099999984,-0.7515038271787035,2025-04
2025-04-09 13:36:00,2025-04-09 13:37:00,2025-04-09 14:37:00,ENPH,SHORT,271,47.7,49.71214285714286,43.67571428571429,48.895,time,0.6707142857142853,2.0121428571428557,-323.8450000000001,1.897,6.46335,-332.20535000000007,-0.5938942137025209,2025-04
2025-04-09 13:38:00,2025-04-09 13:39:00,2025-04-09 14:39:00,ENPH,SHORT,251,48.285,50.43141428571428,43.992171428571424,48.8326,time,0.7154714285714283,2.146414285714285,-137.4476000000007,1.7570000000000001,6.0597675,-145.2643675000007,-0.2551231622173872,2025-04
2025-04-09 13:30:00,2025-04-09 13:31:00,2025-04-09 13:42:00,TECH,SHORT,379,46.62,48.03214285714286,43.79571428571428,48.03214285714286,stop,0.470714285714286,1.4121428571428578,-535.2021428571443,2.653,8.83449,-546.6896328571443,-1.0000000000000022,2025-04
2025-04-09 13:31:00,2025-04-09 13:32:00,2025-04-09 14:32:00,TECH,LONG,349,47.16,45.65678571428571,50.16642857142857,48.75,time,0.5010714285714286,1.5032142857142858,554.9100000000012,2.443,8.229420000000001,544.2375800000012,1.0577334283677855,2025-04
2025-04-09 13:34:00,2025-04-09 13:35:00,2025-04-09 13:50:00,TECH,SHORT,315,46.96,48.65892142857143,43.56215714285713,48.65892142857143,stop,0.5663071428571443,1.698921428571433,-535.1602500000008,2.205,7.3962,-544.7614500000009,-0.999999999999999,2025-04
2025-04-11 13:30:00,2025-04-11 13:31:00,2025-04-11 13:37:00,INTC,LONG,1320,18.655,18.257435714285716,19.45012857142857,18.257435714285716,stop,0.1325214285714283,0.39756428571428487,-524.7848571428564,9.24,12.3123,-546.3371571428564,-1.0000000000000007,2025-04
2025-04-11 13:36:00,2025-04-11 13:37:00,2025-04-11 14:37:00,INTC,LONG,960,18.225,17.68967142857143,19.29565714285714,18.74,time,0.17844285714285668,0.53532857142857,494.39999999999714,6.72,8.748,478.9319999999971,0.9620259920476045,2025-04
2025-04-11 13:37:00,2025-04-11 13:38:00,2025-04-11 14:38:00,INTC,LONG,912,18.225,17.65125,19.3725,18.785,time,0.19124999999999964,0.5737499999999989,510.71999999999883,6.384,8.3106,496.0253999999988,0.9760348583877992,2025-04
