signal_timestamp,entry_timestamp,exit_timestamp,symbol,side,shares,entry_price,stop_loss,take_profit,exit_price,exit_reason,stop_distance,atr,gross_pnl,fee,spread,net_pnl,r_multiple,oos_month
2023-08-09 13:33:00,2023-08-09 13:34:00,2023-08-09 13:50:00,SMCI,LONG,32,28.88,27.34405357142857,31.95189285714286,27.34405357142857,stop_hit,1.5359464285714295,0.6143785714285718,-49.1502857142857,0.7,0.46208,-50.312365714285704,-0.9999999999999991,2023-08
2023-08-09 13:35:00,2023-08-09 13:36:00,2023-08-09 13:50:00,SMCI,LONG,30,29.0,27.336214285714284,32.32757142857143,27.336214285714284,stop_hit,1.6637857142857153,0.6655142857142862,-49.91357142857147,0.7,0.435,-51.04857142857148,-1.0000000000000002,2023-08
2023-08-09 13:39:00,2023-08-09 13:40:00,2023-08-09 14:21:00,SMCI,LONG,26,28.37,26.45939285714286,32.19121428571429,26.45939285714286,stop_hit,1.9106071428571432,0.7642428571428572,-49.67578571428569,0.7,0.36881,-50.744595714285694,-0.9999999999999993,2023-08
2023-08-09 13:41:00,2023-08-09 13:42:00,2023-08-09 14:22:00,SMCI,LONG,24,28.428,26.393678571428573,32.49664285714286,26.393678571428573,stop_hit,2.0343214285714284,0.8137285714285714,-48.82371428571426,0.7,0.34113600000000005,-49.86485028571426,-0.9999999999999996,2023-08
2023-09-07 12:24:00,2023-09-07 12:25:00,2023-09-07 12:29:00,DBI,SHORT,125,11.74,12.132857142857143,10.954285714285716,12.132857142857143,stop_hit,0.3928571428571427,0.15714285714285708,-49.10714285714279,0.875,0.73375,-50.71589285714279,-0.9999999999999991,2023-09
2023-09-07 13:27:00,2023-09-07 13:28:00,2023-09-07 13:32:00,DBI,SHORT,139,13.11,13.461785714285714,12.406428571428572,12.406428571428572,target_hit,0.35178571428571404,0.14071428571428563,97.79642857142841,0.973,0.911145,95.9122835714284,1.999999999999998,2023-09
2023-09-07 13:28:00,2023-09-07 13:29:00,2023-09-07 13:34:00,DBI,SHORT,107,13.0,13.460714285714285,12.07857142857143,12.07857142857143,target_hit,0.4607142857142854,0.18428571428571416,98.59285714285707,0.749,0.6955,97.14835714285708,2.0,2023-09
2023-09-07 13:29:00,2023-09-07 13:30:00,2023-09-07 13:33:00,DBI,SHORT,89,13.21,13.767142857142858,12.095714285714287,12.095714285714287,target_hit,0.557142857142857,0.2228571428571428,99.17142857142854,0.7,0.5878450000000001,97.88358357142853,1.9999999999999996,2023-09
2023-09-13 13:47:00,2023-09-13 13:48:00,2023-09-13 14:18:00,GCT,SHORT,76,12.34,12.9955,11.029000000000002,11.029000000000002,target_hit,0.6554999999999993,0.2621999999999997,99.63599999999985,0.7,0.46892,98.46707999999985,1.9999999999999993,2023-09
2023-09-28 14:10:00,2023-09-28 14:11:00,2023-09-28 14:57:00,GCT,SHORT,110,7.85,8.30930357142857,6.931392857142858,6.931392857142858,target_hit,0.4593035714285708,0.1837214285714283,101.0467857142856,0.77,0.43175,99.84503571428561,2.0000000000000004,2023-09
2023-09-28 14:35:00,2023-09-28 14:36:00,2023-09-28 15:53:00,GCT,SHORT,101,7.6499,8.155007142857142,6.639685714285714,7.3281,time_exit,0.5051071428571429,0.20204285714285714,32.50179999999996,0.707,0.38631995,31.40848004999996,0.6370925546206597,2023-09
2023-09-28 14:36:00,2023-09-28 14:37:00,2023-09-28 15:53:00,GCT,SHORT,106,7.66,8.143678571428572,6.692642857142857,7.3281,time_exit,0.48367857142857135,0.19347142857142854,35.18140000000001,0.742,0.40598,34.033420000000014,0.6861995126633689,2023-09
2023-09-28 14:39:00,2023-09-28 14:40:00,2023-09-28 15:02:00,GCT,SHORT,127,7.65,8.056892857142858,6.836214285714286,6.836214285714286,target_hit,0.4068928571428571,0.16275714285714285,103.35078571428572,0.889,0.48577500000000007,101.97601071428572,2.0000000000000004,2023-09
2023-09-28 14:57:00,2023-09-28 14:58:00,2023-09-28 15:53:00,GCT,LONG,149,6.98,6.63094642857143,7.678107142857143,7.3281,time_exit,0.3490535714285711,0.13962142857142842,51.866899999999944,1.043,0.52001,50.303889999999946,0.9972681229856244,2023-09
2023-09-28 15:04:00,2023-09-28 15:05:00,2023-09-28 15:53:00,GCT,LONG,164,6.81,6.490696428571429,7.448607142857141,7.3281,time_exit,0.3193035714285709,0.12772142857142837,84.96840000000007,1.1480000000000001,0.5584199999999999,83.26198000000008,1.6225938146636134,2023-09
2023-09-28 15:11:00,2023-09-28 15:12:00,2023-09-28 15:53:00,GCT,SHORT,155,7.37,7.709964285714285,6.690071428571429,7.3281,time_exit,0.3399642857142856,0.13598571428571424,6.4945000000000075,1.085,0.571175,4.838325000000007,0.12324824036138268,2023-09
2023-10-30 13:09:00,2023-10-30 13:10:00,2023-10-30 13:27:00,AEHR,LONG,116,28.61,28.156910714285715,29.516178571428572,28.156910714285715,stop_hit,0.453089285714286,0.18123571428571442,-52.558357142857005,0.812,1.6593799999999999,-55.029737142857,-0.9999999999999967,2023-10
2023-10-12 13:28:00,2023-10-12 13:29:00,2023-10-12 13:31:00,AKRO,LONG,303,14.9,14.72675,15.246500000000001,15.246500000000001,target_hit,0.17325000000000035,0.06930000000000014,104.9895000000002,2.121,2.2573499999999997,100.61115000000021,2.0,2023-10
2023-10-09 12:00:00,2023-10-09 12:01:00,2023-10-09 12:02:00,ALXO,LONG,425,7.6,7.4750000000000005,7.849999999999998,7.849999999999998,target_hit,0.12499999999999925,0.0499999999999997,106.24999999999925,2.975,1.615,101.65999999999926,1.9999999999999978,2023-10
2023-10-09 12:02:00,2023-10-09 12:06:00,2023-10-09 13:35:00,ALXO,SHORT,183,8.09,8.382857142857143,7.504285714285715,7.504285714285715,target_hit,0.2928571428571423,0.11714285714285692,107.18571428571407,1.281,0.740235,105.16447928571407,1.9999999999999996,2023-10
2023-10-10 11:08:00,2023-10-10 11:09:00,2023-10-10 11:11:00,ETNB,LONG,48,10.55,9.427607142857145,12.794785714285714,9.427607142857145,stop_hit,1.1223928571428567,0.44895714285714267,-53.87485714285708,0.7,0.25320000000000004,-54.828057142857084,-0.9999999999999992,2023-10
2023-10-10 11:11:00,2023-10-10 11:13:00,2023-10-10 12:27:00,ETNB,LONG,37,8.25,6.807071428571429,11.135857142857143,11.135857142857143,target_hit,1.4429285714285713,0.5771714285714286,106.77671428571428,0.7,0.152625,105.92408928571427,2.0,2023-10
2023-10-10 11:14:00,2023-10-10 11:15:00,2023-10-19 15:49:00,ETNB,LONG,29,8.5,6.671357142857143,12.157285714285713,6.73,time_exit,1.828642857142857,0.7314571428571428,-51.329999999999984,0.7,0.12325,-52.153249999999986,-0.9679309401976484,2023-10
2023-10-10 11:49:00,2023-10-10 11:50:00,2023-10-10 11:57:00,ETNB,SHORT,190,10.6,10.883928571428571,10.032142857142855,10.032142857142855,target_hit,0.28392857142857236,0.11357142857142895,107.89285714285752,1.33,1.0070000000000001,105.55585714285752,2.0000000000000004,2023-10
2023-10-10 13:26:00,2023-10-10 13:27:00,2023-10-10 13:32:00,ETNB,SHORT,158,11.31,11.654642857142857,10.620714285714286,10.620714285714286,target_hit,0.34464285714285736,0.13785714285714296,108.90714285714296,1.106,0.89349,106.90765285714296,2.0000000000000004,2023-10
2023-10-10 13:27:00,2023-10-10 13:28:00,2023-10-10 13:32:00,ETNB,SHORT,147,11.35,11.725,10.6,10.6,target_hit,0.3750000000000003,0.1500000000000001,110.25,1.029,0.834225,108.386775,1.9999999999999984,2023-10
2023-11-02 13:56:00,2023-11-02 13:57:00,2023-11-02 14:38:00,ARR,SHORT,650,15.68,15.765785714285716,15.508428571428569,15.765785714285716,stop_hit,0.08578571428571546,0.034314285714286186,-55.76071428571563,4.55,5.096,-65.40671428571562,-1.0000000000000104,2023-11
2023-11-16 14:30:00,2023-11-16 14:31:00,2023-11-20 14:42:00,CDLX,LONG,140,7.25,6.856517857142856,8.036964285714287,8.036964285714287,target_hit,0.3934821428571432,0.15739285714285728,110.1750000000002,0.98,0.5075000000000001,108.6875000000002,2.0000000000000018,2023-11
2023-11-16 14:31:00,2023-11-16 14:32:00,2023-11-16 14:53:00,CDLX,LONG,122,7.5003,7.044157142857143,8.412585714285715,7.044157142857143,stop_hit,0.4561428571428573,0.18245714285714293,-55.64942857142855,0.854,0.45751830000000004,-56.96094687142855,-0.9999999999999992,2023-11
2023-11-16 14:32:00,2023-11-16 14:33:00,2023-11-30 15:53:00,CDLX,LONG,106,7.37,6.847803571428571,8.414392857142857,7.88,time_exit,0.5221964285714288,0.20887857142857152,54.059999999999974,0.742,0.39061,52.927389999999974,0.97664398317546,2023-11
2023-11-16 14:33:00,2023-11-16 14:34:00,2023-11-30 15:53:00,CDLX,LONG,103,7.305,6.763375,8.38825,7.88,time_exit,0.541625,0.21665,59.225000000000016,0.721,0.3762075,58.12779250000002,1.0616201246249715,2023-11
2023-11-16 14:34:00,2023-11-16 14:35:00,2023-11-30 15:53:00,CDLX,LONG,100,7.261,6.701375,8.38025,7.88,time_exit,0.5596250000000002,0.22385000000000005,61.89999999999998,0.7000000000000001,0.36305000000000004,60.83694999999997,1.10609783337056,2023-11
2023-11-16 14:35:00,2023-11-16 14:36:00,2023-11-30 15:53:00,CDLX,LONG,99,7.24,6.669696428571429,8.380607142857142,7.88,time_exit,0.5703035714285714,0.22812142857142856,63.35999999999997,0.7,0.35838,62.30161999999997,1.122209349657137,2023-11
2023-11-16 14:36:00,2023-11-16 14:37:00,2023-11-30 15:53:00,CDLX,LONG,90,7.3429,6.717239285714286,8.594221428571428,7.88,time_exit,0.6256607142857141,0.25026428571428566,48.33899999999997,0.7,0.3304305,47.30856949999997,0.858452493078745,2023-11
2023-11-16 14:37:00,2023-11-16 14:38:00,2023-11-30 15:53:00,CDLX,LONG,85,7.25,6.5856071428571425,8.578785714285715,7.88,time_exit,0.664392857142857,0.2657571428571428,53.54999999999999,0.7,0.308125,52.54187499999999,0.9482341557813256,2023-11
2023-11-16 14:39:00,2023-11-16 14:40:00,2023-11-30 15:53:00,CDLX,LONG,87,7.25,6.5905000000000005,8.568999999999999,7.88,time_exit,0.6594999999999998,0.2637999999999999,54.80999999999999,0.7,0.315375,53.79462499999998,0.9552691432903717,2023-11
2023-11-20 14:44:00,2023-11-20 14:45:00,2023-11-30 15:53:00,CDLX,LONG,233,7.9128,7.6654607142857145,8.407478571428571,7.88,time_exit,0.24733928571428562,0.09893571428571425,-7.642399999999986,1.631,0.9218412,-10.195241199999986,-0.13261136380044744,2023-11
2023-11-08 14:32:00,2023-11-08 14:33:00,2023-11-08 15:53:00,EXR,SHORT,26,115.88,118.06907142857142,111.50185714285713,114.7,time_exit,2.18907142857143,0.875628571428572,30.679999999999808,0.7,1.50644,28.473559999999807,0.5390413417300187,2023-11
2023-11-15 14:43:00,2023-11-15 14:44:00,2023-11-15 15:53:00,GH,SHORT,70,22.08,22.902196428571425,20.43560714285714,22.465,time_exit,0.8221964285714283,0.3288785714285713,-26.95000000000011,0.7,0.7727999999999999,-28.42280000000011,-0.46825793280194805,2023-11
2023-11-07 14:43:00,2023-11-07 14:44:00,2023-11-07 15:23:00,IFF,LONG,22,75.7875,73.20028571428571,80.96192857142856,73.20028571428571,stop_hit,2.5872142857142855,1.0348857142857142,-56.9187142857142,0.7,0.8336625,-58.45237678571421,-0.9999999999999987,2023-11
2023-11-14 14:36:00,2023-11-14 14:37:00,2023-11-21 14:31:00,MRNA,SHORT,31,74.0,75.84803571428571,70.30392857142857,75.84803571428571,stop_hit,1.848035714285715,0.7392142857142859,-57.28910714285715,0.7,1.147,-59.13610714285715,-0.9999999999999998,2023-11
2023-11-10 14:31:00,2023-11-10 14:32:00,2023-11-14 15:53:00,TTD,LONG,14,63.2305,59.40916071428571,70.87317857142857,67.33,time_exit,3.8213392857142874,1.528535714285715,57.39299999999999,0.7,0.4426135,56.25038649999998,1.072791420360288,2023-11
2023-12-18 13:25:00,2023-12-18 13:26:00,2023-12-18 14:17:00,ALT,SHORT,874,7.7594,7.824953571428572,7.628292857142858,7.628292857142858,target_hit,0.06555357142857123,0.02622142857142849,114.58764285714228,6.118,3.3908578000000005,105.07878505714228,1.9999999999999962,2023-12
2023-12-18 13:26:00,2023-12-18 13:27:00,2023-12-18 13:36:00,ALT,LONG,875,7.7591,7.693010714285714,7.891278571428571,7.693010714285714,stop_hit,0.06608928571428553,0.026435714285714212,-57.82812500000012,6.125,3.3946062500000003,-67.34773125000012,-1.0000000000000049,2023-12
2023-12-14 14:33:00,2023-12-14 14:35:00,2023-12-21 13:17:00,ARVN,SHORT,54,35.78,36.84383928571429,33.65232142857143,36.84383928571429,stop_hit,1.063839285714285,0.425535714285714,-57.44732142857153,0.7,0.96606,-59.11338142857153,-1.0000000000000022,2023-12
2023-12-11 14:10:00,2023-12-11 14:11:00,2023-12-11 14:15:00,BMEA,SHORT,160,12.8,13.155357142857143,12.089285714285714,12.089285714285714,target_hit,0.3553571428571435,0.1421428571428574,113.71428571428595,1.12,1.024,111.57028571428594,2.0000000000000004,2023-12
2023-12-11 14:11:00,2023-12-11 14:12:00,2023-12-11 14:17:00,BMEA,SHORT,135,12.53,12.955,11.679999999999998,12.955,stop_hit,0.4250000000000008,0.17000000000000032,-57.3750000000001,0.9450000000000001,0.8457749999999999,-59.1657750000001,-0.9999999999999998,2023-12
2023-12-11 14:19:00,2023-12-11 14:20:00,2023-12-11 14:31:00,BMEA,SHORT,81,12.89,13.595357142857143,11.479285714285714,11.479285714285714,target_hit,0.705357142857143,0.2821428571428572,114.26785714285721,0.7,0.5220450000000001,113.0458121428572,2.0000000000000004,2023-12
2023-12-11 14:31:00,2023-12-11 14:32:00,2023-12-21 13:15:00,BMEA,LONG,59,10.755,9.778642857142858,12.707714285714285,12.707714285714285,target_hit,0.9763571428571425,0.39054285714285697,115.21014285714278,0.7,0.31727250000000007,114.19287035714278,1.9999999999999996,2023-12
2023-12-11 14:32:00,2023-12-11 14:33:00,2023-12-21 13:15:00,BMEA,LONG,60,10.755,9.785785714285716,12.693428571428571,12.693428571428571,target_hit,0.9692142857142854,0.38768571428571413,116.30571428571422,0.7,0.32265000000000005,115.28306428571422,1.9999999999999996,2023-12
2023-12-11 14:33:00,2023-12-11 14:34:00,2023-12-21 13:15:00,BMEA,LONG,60,10.75,9.771857142857144,12.706285714285713,12.706285714285713,target_hit,0.9781428571428565,0.39125714285714264,117.37714285714276,0.7,0.3225,116.35464285714275,1.9999999999999996,2023-12
2023-12-11 14:34:00,2023-12-11 14:35:00,2023-12-21 13:15:00,BMEA,LONG,61,10.765,9.795785714285715,12.70342857142857,12.70342857142857,target_hit,0.9692142857142854,0.38768571428571413,118.24414285714279,0.7,0.3283325,117.21581035714279,1.9999999999999996,2023-12
2023-12-11 14:35:00,2023-12-11 14:36:00,2023-12-21 13:15:00,BMEA,LONG,61,10.8255,9.850928571428572,12.774642857142856,12.774642857142856,target_hit,0.9745714285714281,0.38982857142857125,118.89771428571424,0.7,0.33017775,117.86753653571424,2.0000000000000004,2023-12
2023-12-11 14:38:00,2023-12-11 14:39:00,2023-12-11 14:47:00,BMEA,LONG,62,10.63,9.656392857142858,12.577214285714284,12.577214285714284,target_hit,0.9736071428571418,0.3894428571428567,120.72728571428556,0.7,0.32953000000000005,119.69775571428555,1.9999999999999996,2023-12
2023-12-11 14:39:00,2023-12-11 14:40:00,2023-12-21 13:15:00,BMEA,LONG,64,10.94,9.992928571428571,12.834142857142854,12.834142857142854,target_hit,0.9470714285714276,0.378828571428571,121.22514285714271,0.7,0.35008,120.1750628571427,1.9999999999999998,2023-12
2023-12-11 14:40:00,2023-12-11 14:41:00,2023-12-11 14:46:00,BMEA,SHORT,64,11.1,12.063142857142855,9.173714285714286,12.063142857142855,stop_hit,0.9631428571428564,0.3852571428571426,-61.64114285714277,0.7,0.3552,-62.696342857142774,-0.9999999999999993,2023-12
2023-12-11 14:44:00,2023-12-11 14:45:00,2023-12-11 14:47:00,BMEA,SHORT,69,11.6864,12.580203571428571,9.89879285714286,12.580203571428571,stop_hit,0.8938035714285706,0.3575214285714282,-61.672446428571355,0.7,0.40318080000000006,-62.77562722857136,-0.9999999999999998,2023-12
2023-12-11 14:45:00,2023-12-11 14:46:00,2023-12-21 13:15:00,BMEA,SHORT,76,12.05,12.855089285714286,10.439821428571431,12.855089285714286,stop_hit,0.8050892857142846,0.32203571428571387,-61.18678571428565,0.7,0.45790000000000003,-62.34468571428565,-1.0000000000000002,2023-12
2023-12-11 14:49:00,2023-12-11 14:50:00,2023-12-21 13:15:00,BMEA,SHORT,71,12.235,13.094857142857142,10.515285714285715,13.094857142857142,stop_hit,0.8598571428571421,0.34394285714285683,-61.04985714285714,0.7,0.43434249999999996,-62.184199642857145,-1.0000000000000009,2023-12
2023-12-11 14:58:00,2023-12-11 14:59:00,2023-12-21 13:15:00,BMEA,SHORT,66,11.335,12.247339285714286,9.51032142857143,12.247339285714286,stop_hit,0.9123392857142856,0.36493571428571425,-60.21439285714283,0.7,0.374055,-61.288447857142835,-0.9999999999999998,2023-12
2023-12-18 13:21:00,2023-12-18 13:22:00,2023-12-18 13:34:00,CCCC,LONG,857,4.84,4.769339285714286,4.9813214285714285,4.9813214285714285,target_hit,0.07066071428571408,0.02826428571428563,121.11246428571431,5.9990000000000006,2.07394,113.03952428571432,2.000000000000006,2023-12
2023-12-18 13:22:00,2023-12-18 13:23:00,2023-12-18 13:34:00,CCCC,LONG,959,4.84,4.776267857142857,4.967464285714286,4.967464285714286,target_hit,0.06373214285714278,0.025492857142857112,122.2382500000001,6.713,2.3207799999999996,113.2044700000001,2.000000000000004,2023-12
2023-12-18 13:23:00,2023-12-18 13:24:00,2023-12-18 13:36:00,CCCC,LONG,1025,4.91,4.849839285714286,5.030321428571429,5.030321428571429,target_hit,0.060160714285714276,0.02406428571428571,123.32946428571441,7.175,2.516375,113.63808928571441,2.000000000000002,2023-12
2023-12-18 14:54:00,2023-12-18 14:55:00,2023-12-18 15:44:00,CCCC,LONG,253,4.3515,4.105803571428571,4.842892857142858,4.105803571428571,stop_hit,0.24569642857142898,0.09827857142857159,-62.161196428571465,1.7710000000000001,0.55046475,-64.48266117857146,-0.9999999999999989,2023-12
2023-12-14 13:03:00,2023-12-14 14:15:00,2023-12-14 14:42:00,ETNB,SHORT,341,10.6993,10.880746428571427,10.336407142857144,10.880746428571427,stop_hit,0.1814464285714279,0.07257857142857116,-61.87323214285706,2.387,1.8242306499999998,-66.08446279285707,-1.0000000000000024,2023-12
2023-12-04 13:08:00,2023-12-04 13:09:00,2023-12-04 14:31:00,EYPT,SHORT,12,29.0,34.101910714285715,18.79617857142857,18.79617857142857,target_hit,5.101910714285714,2.040764285714286,122.44585714285716,0.7,0.17400000000000002,121.57185714285716,2.0000000000000004,2023-12
2023-12-04 13:28:00,2023-12-04 13:29:00,2023-12-04 14:30:00,EYPT,SHORT,23,26.98,29.594535714285712,21.750928571428574,21.750928571428574,target_hit,2.6145357142857133,1.0458142857142854,120.26864285714281,0.7,0.31027,119.2583728571428,2.0,2023-12
2023-12-04 13:48:00,2023-12-04 13:49:00,2023-12-04 14:25:00,EYPT,SHORT,41,26.35,27.862285714285715,23.325428571428574,23.325428571428574,target_hit,1.5122857142857131,0.6049142857142853,124.0074285714285,0.7,0.5401750000000001,122.7672535714285,2.0000000000000004,2023-12
2023-12-04 14:07:00,2023-12-04 14:08:00,2023-12-04 14:27:00,EYPT,SHORT,47,25.13,26.460375,22.469250000000002,22.469250000000002,target_hit,1.3303749999999992,0.5321499999999997,125.05524999999984,0.7,0.5905549999999999,123.76469499999985,1.9999999999999987,2023-12
2023-12-04 14:29:00,2023-12-04 14:30:00,2023-12-04 14:35:00,EYPT,LONG,46,19.6,18.207375,22.385250000000003,22.385250000000003,target_hit,1.3926250000000011,0.5570500000000005,128.12150000000005,0.7,0.45080000000000003,126.97070000000005,1.9999999999999993,2023-12
2023-12-04 14:30:00,2023-12-04 14:31:00,2023-12-04 14:35:00,EYPT,LONG,35,18.6,16.775232142857142,22.249535714285717,22.249535714285717,target_hit,1.824767857142858,0.7299071428571432,127.73375000000003,0.7,0.3255,126.70825000000002,1.9999999999999996,2023-12
2023-12-04 14:31:00,2023-12-04 14:32:00,2023-12-04 14:43:00,EYPT,LONG,33,20.9848,19.008192857142856,24.938014285714285,19.008192857142856,stop_hit,1.9766071428571432,0.7906428571428573,-65.22803571428577,0.7,0.3462492,-66.27428491428577,-1.0000000000000007,2023-12
2023-12-04 14:34:00,2023-12-04 14:35:00,2023-12-04 15:49:00,EYPT,LONG,22,20.6,17.75375,26.292500000000004,17.75375,stop_hit,2.8462500000000004,1.1385,-62.61750000000003,0.7,0.22660000000000002,-63.54410000000003,-1.0000000000000002,2023-12
2023-12-04 14:35:00,2023-12-04 14:36:00,2023-12-26 15:53:00,EYPT,LONG,20,20.0,16.855535714285715,26.28892857142857,24.19,time_exit,3.144464285714286,1.2577857142857145,83.80000000000003,0.7,0.2,82.90000000000002,1.3325004259185647,2023-12
2023-12-04 14:36:00,2023-12-04 14:37:00,2023-12-26 15:53:00,EYPT,LONG,19,20.34,17.04375,26.9325,24.19,time_exit,3.29625,1.3185,73.15000000000003,0.7,0.19322999999999999,72.25677000000003,1.1679939324990523,2023-12
