signal_timestamp,entry_timestamp,exit_timestamp,symbol,side,shares,entry_price,stop_loss,take_profit,exit_price,exit_reason,atr,stop_distance,gross_pnl,fee,spread,net_pnl,r_multiple
2025-08-07 14:08:00,2025-08-07 14:09:00,2025-08-07 15:09:00,AMD,LONG,210,171.2799,170.1251,173.5895,173.285,time,0.5773999999999972,1.1547999999999945,421.07099999999974,1.47,17.984389500000002,401.6166104999997,1.7363179771389057
2025-08-07 14:09:00,2025-08-07 14:10:00,2025-08-07 15:10:00,AMD,LONG,221,171.8025,170.67055714285715,174.0663857142857,173.23,time,0.565971428571424,1.131942857142848,315.47749999999576,1.547,18.98417625,294.9463237499957,1.2611060629006947
2025-08-07 13:30:00,2025-08-07 13:31:00,2025-08-07 13:54:00,LLY,SHORT,20,665.9,678.7099285714286,640.2801428571429,640.2801428571429,target,6.404964285714284,12.809928571428568,512.3971428571417,0.7,6.659,505.03814285714174,1.9999999999999962
2025-08-07 14:06:00,2025-08-07 14:07:00,2025-08-07 14:30:00,COIN,LONG,102,313.96,311.3640428571428,319.15191428571427,311.3640428571428,stop,1.2979785714285745,2.595957142857149,-264.7876285714317,0.714,16.01196,-281.5135885714317,-1.0000000000000093
2025-08-07 14:07:00,2025-08-07 14:08:00,2025-08-07 14:30:00,COIN,LONG,102,314.33,311.7735571428571,319.4428857142857,311.7735571428571,stop,1.2782214285714295,2.556442857142859,-260.7571714285741,0.714,16.03083,-277.5020014285741,-1.0000000000000095
2025-08-07 14:08:00,2025-08-07 14:09:00,2025-08-07 15:02:00,COIN,LONG,95,313.53,310.83862857142856,318.91274285714286,310.83862857142856,stop,1.3456857142857157,2.6913714285714314,-255.68028571428442,0.7,14.892674999999999,-271.2729607142844,-0.9999999999999939
2025-08-07 13:47:00,2025-08-07 13:48:00,2025-08-07 13:52:00,FTNT,LONG,205,71.775,70.55680000000001,74.2114,70.55680000000001,stop,0.609099999999999,1.218199999999998,-249.73099999999917,1.435,7.356937500000001,-258.52293749999916,-0.9999999999999983
2025-08-07 13:48:00,2025-08-07 13:49:00,2025-08-07 13:54:00,FTNT,LONG,204,71.485,70.28452857142857,73.88594285714285,70.28452857142857,stop,0.6002357142857134,1.2004714285714269,-244.8961714285723,1.428,7.29147,-253.6156414285723,-1.0000000000000049
2025-08-07 13:49:00,2025-08-07 13:50:00,2025-08-07 14:50:00,FTNT,LONG,206,70.93,69.76597142857143,73.25805714285714,72.2,time,0.5820142857142849,1.1640285714285699,261.6199999999992,1.442,7.305790000000001,252.8722099999992,1.0910385115731063
2025-08-07 13:50:00,2025-08-07 13:51:00,2025-08-07 14:51:00,FTNT,LONG,214,70.975,69.82954285714285,73.26591428571429,72.13,time,0.5727285714285719,1.1454571428571438,247.17000000000024,1.498,7.5943249999999995,238.07767500000026,1.0083310468683746
2025-08-07 14:07:00,2025-08-07 14:08:00,2025-08-07 14:26:00,FTNT,LONG,312,71.695,70.89644285714284,73.29211428571428,70.89644285714284,stop,0.3992785714285724,0.7985571428571449,-249.14982857143048,2.184,11.18442,-262.5182485714305,-1.000000000000005
2025-08-07 13:45:00,2025-08-07 13:46:00,2025-08-07 14:46:00,VST,LONG,53,204.32,199.7225467142857,213.51490657142858,209.55,time,2.298726642857145,4.59745328571429,277.19000000000096,0.7,5.414479999999999,271.07552000000095,1.1375863276852092
2025-08-07 14:04:00,2025-08-07 14:05:00,2025-08-07 15:05:00,VST,LONG,98,207.785,205.2344,212.8862,208.195,time,1.2753000000000034,2.550600000000007,40.179999999999666,0.7,10.181465000000001,29.29853499999966,0.16074649102171862
