symbol,side,entry_time,entry_price,stop_price,target_price,stop_pct,target_pct,exit_time,exit_price,exit_reason,qty,pnl_gross,pnl_net,commission,duration_minutes
eqt,LONG,2024-05-01 18:40:00+00:00,38.71,38.63258,38.83387200000001,0.002,0.0032,2024-05-01 19:00:00+00:00,38.71,OTHER,1,-0.0774200000000036,-0.0844200000000036,0.007000000000000006,20.0
bac,SHORT,2024-05-01 18:40:00+00:00,37.42,37.49484,37.300256000000005,0.002,0.0032,2024-05-01 19:00:00+00:00,37.42,STOP,1,-0.0748400000000018,-0.0818400000000018,0.007000000000000006,20.0
usb,LONG,2024-05-01 18:40:00+00:00,41.59,41.506820000000005,41.723088000000004,0.002,0.0032,2024-05-01 19:00:00+00:00,41.59,OTHER,1,0.13308800000000076,0.12608800000000076,0.007000000000000006,20.0
rf,LONG,2024-05-01 18:40:00+00:00,19.9,19.8602,19.96368,0.002,0.0032,2024-05-01 19:00:00+00:00,19.9,OTHER,1,-0.03979999999999961,-0.04679999999999961,0.006999999999999999,20.0
intc,LONG,2024-05-01 18:40:00+00:00,30.86,30.79828,30.958752,0.002,0.0032000000000000006,2024-05-01 19:00:00+00:00,30.86,OTHER,1,0.09875200000000106,0.09175200000000105,0.007000000000000006,20.0
pltr,SHORT,2024-05-01 18:40:00+00:00,22.605,22.774624999999997,22.333600000000004,0.007503870825038547,0.012006193320061677,2024-05-01 19:00:00+00:00,22.61,OTHER,1,-0.16462499999999736,-0.17162499999999736,0.007000000000000006,20.0
ccl,SHORT,2024-05-01 18:40:00+00:00,14.71,14.746965,14.650856000000003,0.002512916383412548,0.004020666213460077,2024-05-01 19:00:00+00:00,14.71,OTHER,1,-0.049999999999998934,-0.05699999999999893,0.006999999999999999,20.0
tfc,LONG,2024-05-01 18:40:00+00:00,38.571,38.493857999999996,38.6944272,0.002,0.0032000000000000006,2024-05-01 19:10:00+00:00,38.571,OTHER,1,0.12342720000000185,0.11642720000000184,0.007000000000000006,30.0
luv,LONG,2024-05-01 18:50:00+00:00,25.98,25.92804,26.063136000000004,0.002,0.0032,2024-05-01 19:10:00+00:00,25.98,OTHER,1,0.08313600000000321,0.0761360000000032,0.007000000000000006,20.0
vz,LONG,2024-05-01 18:50:00+00:00,39.43,39.35114,39.556176,0.002,0.0032000000000000006,2024-05-01 19:10:00+00:00,39.43,OTHER,1,-0.11999999999999744,-0.12699999999999745,0.007000000000000006,20.0
czr,LONG,2024-05-01 18:50:00+00:00,37.25,36.995625,37.657000000000004,0.006828859060402768,0.01092617449664443,2024-05-01 19:10:00+00:00,37.25,OTHER,1,-0.3100000000000023,-0.3170000000000023,0.007000000000000006,20.0
gm,SHORT,2024-05-01 18:40:00+00:00,44.985,45.07497,44.841048,0.002,0.0032,2024-05-01 19:20:00+00:00,44.985,STOP,1,0.14395199999999875,0.13695199999999874,0.007000000000000006,40.0
t,LONG,2024-05-01 18:50:00+00:00,17.05,16.986977054593485,17.150836712650424,0.003696360434399717,0.005914176695039547,2024-05-01 19:20:00+00:00,17.05,OTHER,1,-0.06302294540651587,-0.07002294540651588,0.007000000000000006,30.0
bac,LONG,2024-05-01 19:00:00+00:00,37.3908,37.3160184,37.51045056,0.002,0.0032,2024-05-01 19:20:00+00:00,37.3908,OTHER,1,-0.07478160000000145,-0.08178160000000145,0.007000000000000006,20.0
ccl,LONG,2024-05-01 19:00:00+00:00,14.745,14.70794704792658,14.804284723317469,0.002512916383412548,0.004020666213460077,2024-05-01 19:20:00+00:00,14.745,OTHER,1,-0.07499999999999929,-0.0819999999999993,0.007000000000000006,20.0
pltr,LONG,2024-05-01 19:00:00+00:00,22.68,22.509812209688125,22.952300464499,0.007503870825038547,0.012006193320061677,2024-05-01 19:30:00+00:00,22.68,OTHER,1,-0.17018779031187492,-0.17718779031187493,0.007000000000000006,30.0
czr,SHORT,2024-05-01 19:10:00+00:00,36.86,37.11171174496645,36.45726120805369,0.006828859060402768,0.01092617449664443,2024-05-01 19:30:00+00:00,36.86,OTHER,1,0.40273879194631235,0.39573879194631234,0.007000000000000006,20.0
cmcsa,SHORT,2024-05-02 13:40:00+00:00,38.16,38.358575,37.84227999999999,0.005203747379455065,0.008325995807128105,2024-05-02 14:00:00+00:00,38.16,OTHER,1,-0.19857500000000528,-0.20557500000000528,0.007000000000000006,20.0
aes,SHORT,2024-05-02 13:40:00+00:00,18.345,18.458375,18.163599999999995,0.006180158081221115,0.009888252929953783,2024-05-02 14:00:00+00:00,18.345,OTHER,1,-0.11700000000000088,-0.12400000000000089,0.007000000000000006,20.0
t,SHORT,2024-05-02 13:40:00+00:00,16.835,16.86867,16.781128000000002,0.002,0.0032000000000000006,2024-05-02 14:00:00+00:00,16.835,STOP,1,-0.033670000000000755,-0.040670000000000754,0.006999999999999999,20.0
eqt,SHORT,2024-05-02 13:40:00+00:00,39.01,39.130875,38.81659999999999,0.0030985644706486844,0.004957703153037896,2024-05-02 14:00:00+00:00,39.01,OTHER,1,0.19340000000001112,0.1864000000000111,0.007000000000000006,20.0
vz,SHORT,2024-05-02 13:40:00+00:00,39.2243,39.3027486,39.09878224,0.002,0.0032,2024-05-02 14:10:00+00:00,39.23,STOP,1,0.1312177599999984,0.1242177599999984,0.007000000000000006,30.0
pfe,SHORT,2024-05-02 13:40:00+00:00,27.375,27.622742500000005,26.978612,0.009049954337899582,0.014479926940639333,2024-05-02 14:10:00+00:00,27.3782,OTHER,1,-0.244542500000005,-0.251542500000005,0.007000000000000006,30.0
gm,SHORT,2024-05-02 13:50:00+00:00,44.97,45.15962500000001,44.66659999999999,0.004216700022237193,0.00674672003557951,2024-05-02 14:10:00+00:00,44.97,OTHER,1,0.3399999999999963,0.3329999999999963,0.007000000000000006,20.0
f,LONG,2024-05-02 13:50:00+00:00,12.45,12.413219999999999,12.508848,0.0029542168674699,0.0047267469879518405,2024-05-02 14:10:00+00:00,12.45,OTHER,1,-0.054999999999999716,-0.061999999999999715,0.006999999999999999,20.0
luv,SHORT,2024-05-02 13:50:00+00:00,25.87,25.947625000000002,25.7458,0.0030005798221879073,0.004800927715500652,2024-05-02 14:10:00+00:00,25.87,OTHER,1,-0.07762500000000117,-0.08462500000000117,0.007000000000000006,20.0
eqt,LONG,2024-05-02 14:00:00+00:00,38.845,38.72463626313765,39.03758197897976,0.0030985644706486844,0.004957703153037896,2024-05-02 14:20:00+00:00,38.845,OTHER,1,0.19258197897976004,0.18558197897976003,0.007000000000000006,20.0
t,LONG,2024-05-02 14:00:00+00:00,16.885,16.85123,16.939032000000005,0.002,0.0032000000000000006,2024-05-02 14:20:00+00:00,16.885,OTHER,1,-0.03377000000000052,-0.04077000000000052,0.006999999999999999,20.0
intc,LONG,2024-05-02 14:10:00+00:00,30.31,30.044949572227704,30.734080684435668,0.008744652846331049,0.01399144455412968,2024-05-02 14:20:00+00:00,30.39,OTHER,1,0.08000000000000185,0.07300000000000184,0.007000000000000006,10.0
rf,SHORT,2024-05-02 13:40:00+00:00,19.59,19.691750000000003,19.427199999999996,0.005193976518632092,0.008310362429811346,2024-05-02 14:40:00+00:00,19.59,OTHER,1,0.16280000000000427,0.15580000000000427,0.007000000000000006,60.0
luv,LONG,2024-05-02 14:10:00+00:00,25.945,25.867149956513334,26.069560069578664,0.0030005798221879073,0.004800927715500652,2024-05-02 14:40:00+00:00,25.945,OTHER,1,0.1245600695786635,0.1175600695786635,0.007000000000000006,30.0
f,SHORT,2024-05-02 14:10:00+00:00,12.41,12.4466618313253,12.351341069879519,0.0029542168674699,0.0047267469879518405,2024-05-02 14:40:00+00:00,12.41,OTHER,1,-0.03666183132530065,-0.04366183132530065,0.006999999999999999,30.0
aes,LONG,2024-05-02 14:00:00+00:00,18.335,18.221686801580812,18.516301117470704,0.006180158081221115,0.009888252929953783,2024-05-02 14:50:00+00:00,18.335,OTHER,1,0.18130111747070288,0.17430111747070287,0.007000000000000006,50.0
dvn,SHORT,2024-05-02 13:40:00+00:00,51.77,52.340999999999994,50.8564,0.011029553795634497,0.017647286073015196,2024-05-02 15:00:00+00:00,51.77,OTHER,1,0.9136000000000024,0.9066000000000024,0.007000000000000006,80.0
csco,SHORT,2024-05-02 13:40:00+00:00,46.845,46.98947249999999,46.613844,0.003084053794428415,0.004934486071085465,2024-05-02 15:30:00+00:00,46.845,OTHER,1,0.23115599999999858,0.22415599999999858,0.007000000000000006,110.0
bac,SHORT,2024-05-02 13:40:00+00:00,37.125,37.329,36.7986,0.005494949494949512,0.008791919191919219,2024-05-02 15:30:00+00:00,37.125,OTHER,1,0.3263999999999996,0.3193999999999996,0.007000000000000006,110.0
usb,SHORT,2024-05-02 13:40:00+00:00,41.08,41.3172475,40.70040399999999,0.005775255598831604,0.009240408958130567,2024-05-02 15:40:00+00:00,41.08,OTHER,1,0.3795960000000065,0.3725960000000065,0.007000000000000006,120.0
gm,LONG,2024-05-02 14:10:00+00:00,44.7925,44.603623464253936,45.09470245719369,0.004216700022237193,0.00674672003557951,2024-05-02 16:10:00+00:00,44.79,OTHER,1,-0.1863765357460636,-0.19337653574606362,0.007000000000000006,120.0
cmcsa,LONG,2024-05-02 14:00:00+00:00,38.32,38.120592400419284,38.63905215932915,0.005203747379455065,0.008325995807128105,2024-05-02 16:30:00+00:00,38.32,OTHER,1,-0.19940759958071652,-0.20640759958071653,0.007000000000000006,150.0
tfc,SHORT,2024-05-02 13:40:00+00:00,38.1,38.344625,37.708600000000004,0.006420603674540662,0.010272965879265059,2024-05-02 18:30:00+00:00,38.1,OTHER,1,-0.2446249999999992,-0.2516249999999992,0.007000000000000006,290.0
pltr,SHORT,2024-05-02 13:40:00+00:00,22.3,22.624,21.781600000000005,0.014529147982062693,0.023246636771300313,2024-05-02 18:50:00+00:00,22.305,OTHER,1,-0.31899999999999906,-0.32599999999999907,0.007000000000000006,310.0
key,SHORT,2024-05-02 13:40:00+00:00,14.74,14.830625000000001,14.594999999999999,0.006148236092266016,0.009837177747625625,2024-05-02 19:00:00+00:00,14.74,OTHER,1,-0.09062500000000107,-0.09762500000000107,0.007000000000000006,320.0
f,SHORT,2024-05-03 13:40:00+00:00,12.6797,12.7050594,12.63912496,0.002,0.0032000000000000006,2024-05-03 14:00:00+00:00,12.6797,STOP,1,-0.025359399999999255,-0.032359399999999254,0.006999999999999999,20.0
rf,SHORT,2024-05-03 13:40:00+00:00,20.02,20.06004,19.955936,0.002,0.0031999999999999997,2024-05-03 14:00:00+00:00,20.02,STOP,1,-0.040040000000001186,-0.047040000000001185,0.006999999999999999,20.0
tfc,LONG,2024-05-03 13:40:00+00:00,39.105,38.9773125,39.3093,0.0032652474108170416,0.005224395857307267,2024-05-03 14:00:00+00:00,39.095,OTHER,1,-0.14499999999999602,-0.15199999999999603,0.007000000000000006,20.0
key,SHORT,2024-05-03 13:40:00+00:00,15.16,15.19032,15.111488,0.002,0.0032,2024-05-03 14:00:00+00:00,15.16,STOP,1,-0.03031999999999968,-0.03731999999999968,0.006999999999999999,20.0
vz,SHORT,2024-05-03 13:40:00+00:00,38.835,38.962125,38.6316,0.003273464658169164,0.0052375434530706625,2024-05-03 14:00:00+00:00,38.8399,OTHER,1,-0.12222500000000025,-0.12922500000000026,0.007000000000000006,20.0
pltr,SHORT,2024-05-03 13:40:00+00:00,23.45,23.4969,23.37496,0.002,0.0031999999999999997,2024-05-03 14:00:00+00:00,23.45,STOP,1,0.120000000000001,0.11300000000000099,0.007000000000000006,20.0
czr,SHORT,2024-05-03 13:40:00+00:00,36.62,36.7675825,36.383867999999985,0.004030106499180932,0.006448170398689492,2024-05-03 14:00:00+00:00,36.62,OTHER,1,-0.14758250000000572,-0.15458250000000573,0.007000000000000006,20.0
bac,SHORT,2024-05-03 13:40:00+00:00,37.4,37.4748,37.280319999999996,0.002,0.0032,2024-05-03 14:00:00+00:00,37.4,STOP,1,-0.07480000000000331,-0.08180000000000331,0.007000000000000006,20.0
gm,SHORT,2024-05-03 13:50:00+00:00,45.255,45.40075,45.0218,0.003220638603469221,0.005153021765550754,2024-05-03 14:10:00+00:00,45.255,OTHER,1,0.23320000000000363,0.22620000000000362,0.007000000000000006,20.0
aes,SHORT,2024-05-03 13:50:00+00:00,18.84,19.0325,18.532000000000004,0.010217622080679353,0.016348195329086965,2024-05-03 14:10:00+00:00,18.86,OTHER,1,0.32799999999999585,0.32099999999999584,0.007000000000000006,20.0
nem,SHORT,2024-05-03 13:50:00+00:00,41.08,41.265,40.78399999999999,0.004503407984420698,0.007205452775073117,2024-05-03 14:20:00+00:00,41.11,OTHER,1,0.3260000000000076,0.3190000000000076,0.007000000000000006,30.0
f,LONG,2024-05-03 14:00:00+00:00,12.58,12.55484,12.620256000000001,0.002,0.0032000000000000006,2024-05-03 14:20:00+00:00,12.58,OTHER,1,-0.025159999999999627,-0.032159999999999626,0.006999999999999999,20.0
rf,LONG,2024-05-03 14:00:00+00:00,19.93,19.89014,19.993776,0.002,0.0031999999999999997,2024-05-03 14:20:00+00:00,19.93,OTHER,1,-0.039860000000000895,-0.046860000000000894,0.006999999999999999,20.0
pltr,LONG,2024-05-03 14:00:00+00:00,23.165,23.118669999999998,23.239128,0.002,0.0031999999999999997,2024-05-03 14:20:00+00:00,23.165,OTHER,1,-0.054999999999999716,-0.061999999999999715,0.006999999999999999,20.0
key,LONG,2024-05-03 14:00:00+00:00,15.1399,15.1096202,15.188347680000001,0.002,0.0032,2024-05-03 14:20:00+00:00,15.1399,OTHER,1,-0.030279800000000634,-0.03727980000000063,0.006999999999999999,20.0
tfc,SHORT,2024-05-03 14:00:00+00:00,38.8,38.926691599539694,38.59729344073647,0.0032652474108170416,0.005224395857307267,2024-05-03 14:20:00+00:00,38.805,OTHER,1,-0.12169159953969455,-0.12869159953969456,0.007000000000000006,20.0
bac,LONG,2024-05-03 14:00:00+00:00,37.27,37.195460000000004,37.389264000000004,0.002,0.0032,2024-05-03 14:20:00+00:00,37.27,OTHER,1,-0.07453999999999894,-0.08153999999999895,0.007000000000000006,20.0
czr,LONG,2024-05-03 14:10:00+00:00,35.8,35.655722187329324,36.030844500273076,0.004030106499180932,0.006448170398689492,2024-05-03 14:30:00+00:00,35.8,OTHER,1,0.23499999999999943,0.22799999999999943,0.007000000000000006,20.0
gm,LONG,2024-05-03 14:10:00+00:00,45.04,44.89494243729975,45.2720921003204,0.003220638603469221,0.005153021765550754,2024-05-03 14:30:00+00:00,45.04,OTHER,1,-0.14505756270025216,-0.15205756270025217,0.007000000000000006,20.0
aes,LONG,2024-05-03 14:10:00+00:00,18.44,18.251587048832274,18.741460721868364,0.010217622080679353,0.016348195329086965,2024-05-03 14:40:00+00:00,18.44,OTHER,1,0.3014607218683629,0.2944607218683629,0.007000000000000006,30.0
vz,LONG,2024-05-03 14:00:00+00:00,38.885,38.757711326767094,39.088661877172655,0.003273464658169164,0.0052375434530706625,2024-05-03 14:50:00+00:00,38.87,OTHER,1,-0.11228867323290359,-0.1192886732329036,0.007000000000000006,50.0
intc,SHORT,2024-05-03 13:50:00+00:00,30.94,31.051000000000002,30.762400000000007,0.003587588881706435,0.005740142210730296,2024-05-03 15:00:00+00:00,30.95,OTHER,1,0.18759999999999266,0.18059999999999266,0.007000000000000006,70.0
eqt,SHORT,2024-05-03 13:40:00+00:00,40.13,40.343875,39.78780000000001,0.005329553949663455,0.008527286319461529,2024-05-03 16:30:00+00:00,40.135,OTHER,1,-0.20887499999999903,-0.21587499999999904,0.007000000000000006,170.0
t,SHORT,2024-05-03 13:40:00+00:00,16.8095,16.880435000000002,16.696003999999995,0.004219935155715648,0.006751896249145037,2024-05-06 13:30:00+00:00,16.81,OTHER,1,-0.14000000000000057,-0.14700000000000057,0.007000000000000006,4310.0
usb,SHORT,2024-05-03 19:20:00+00:00,41.43,41.508062499999994,41.3051,0.0018842022688872655,0.003014723630219625,2024-05-06 13:30:00+00:00,41.43,STOP,1,-0.3299999999999983,-0.3369999999999983,0.007000000000000006,3970.0
cmcsa,LONG,2024-05-06 13:40:00+00:00,38.755,38.677490000000006,38.87901600000001,0.002,0.0032,2024-05-06 14:00:00+00:00,38.755,OTHER,1,-0.09000000000000341,-0.09700000000000342,0.007000000000000006,20.0
pltr,SHORT,2024-05-06 13:40:00+00:00,24.635,24.688042499999995,24.55013200000001,0.0021531357824232412,0.003445017251877186,2024-05-06 14:00:00+00:00,24.635,OTHER,1,-0.1999999999999993,-0.2069999999999993,0.007000000000000006,20.0
luv,SHORT,2024-05-06 13:40:00+00:00,26.405,26.457810000000002,26.320504000000003,0.002,0.0032000000000000006,2024-05-06 14:00:00+00:00,26.405,STOP,1,-0.07000000000000028,-0.07700000000000029,0.007000000000000006,20.0
aes,SHORT,2024-05-06 13:40:00+00:00,18.81,18.872925000000002,18.709319999999995,0.003345295055821555,0.005352472089314489,2024-05-06 14:00:00+00:00,18.815,OTHER,1,-0.0799999999999983,-0.0869999999999983,0.007000000000000006,20.0
usb,SHORT,2024-05-06 13:40:00+00:00,41.63,41.782374999999995,41.38620000000002,0.0036602209944749495,0.0058563535911599195,2024-05-06 14:10:00+00:00,41.63,OTHER,1,-0.15237499999999216,-0.15937499999999216,0.007000000000000006,30.0
eqt,LONG,2024-05-06 13:40:00+00:00,41.06,40.817375,41.448200000000014,0.005909035557720503,0.009454456892352804,2024-05-06 14:10:00+00:00,41.06,OTHER,1,0.38820000000001187,0.38120000000001186,0.007000000000000006,30.0
intc,SHORT,2024-05-06 13:40:00+00:00,31.095,31.15719,30.995496,0.002,0.0032000000000000006,2024-05-06 14:10:00+00:00,31.099,STOP,1,-0.05818999999999974,-0.06518999999999975,0.007000000000000006,30.0
tfc,SHORT,2024-05-06 13:50:00+00:00,39.055,39.13311,38.930024,0.002,0.0032,2024-05-06 14:10:00+00:00,39.055,STOP,1,-0.07811000000000234,-0.08511000000000235,0.007000000000000006,20.0
key,SHORT,2024-05-06 13:50:00+00:00,15.02,15.05004,14.971936,0.002,0.0032,2024-05-06 14:10:00+00:00,15.025,STOP,1,-0.02503999999999884,-0.03203999999999884,0.006999999999999999,20.0
czr,SHORT,2024-05-06 13:50:00+00:00,35.565,35.706374999999994,35.338800000000006,0.0039751159848164346,0.006360185575706295,2024-05-06 14:10:00+00:00,35.6,OTHER,1,-0.10999999999999943,-0.11699999999999944,0.007000000000000006,20.0
gm,SHORT,2024-05-06 13:50:00+00:00,45.39,45.51625,45.188,0.0027814496585150663,0.0044503194536241065,2024-05-06 14:10:00+00:00,45.4,OTHER,1,-0.11625000000000085,-0.12325000000000086,0.007000000000000006,20.0
pltr,LONG,2024-05-06 14:00:00+00:00,25.0701,25.01612067062107,25.156466927006285,0.0021531357824232412,0.003445017251877186,2024-05-06 14:20:00+00:00,25.0701,OTHER,1,-0.3100999999999985,-0.3170999999999985,0.007000000000000006,20.0
aes,LONG,2024-05-06 14:00:00+00:00,18.835,18.771991367623603,18.93581381180224,0.003345295055821555,0.005352472089314489,2024-05-06 14:20:00+00:00,18.83,OTHER,1,-0.08999999999999986,-0.09699999999999986,0.007000000000000006,20.0
ccl,SHORT,2024-05-06 13:40:00+00:00,14.6,14.6837875,14.46594,0.005738869863013677,0.009182191780821882,2024-05-06 14:30:00+00:00,14.6,OTHER,1,0.13405999999999985,0.12705999999999984,0.007000000000000006,50.0
f,SHORT,2024-05-06 13:50:00+00:00,12.5907,12.63075,12.526620000000001,0.003180919249922485,0.005089470799875977,2024-05-06 14:30:00+00:00,12.595,OTHER,1,0.06837999999999944,0.06137999999999944,0.006999999999999999,40.0
luv,LONG,2024-05-06 14:10:00+00:00,26.535,26.48193,26.619912000000003,0.002,0.0032000000000000006,2024-05-06 14:30:00+00:00,26.535,OTHER,1,0.16000000000000014,0.15300000000000014,0.007000000000000006,20.0
intc,LONG,2024-05-06 14:10:00+00:00,31.1979,31.1355042,31.297733280000003,0.002,0.0032000000000000006,2024-05-06 14:30:00+00:00,31.195,STOP,1,-0.08999999999999986,-0.09699999999999986,0.007000000000000006,20.0
key,LONG,2024-05-06 14:10:00+00:00,15.07,15.039860000000001,15.118224000000001,0.002,0.0032,2024-05-06 14:30:00+00:00,15.07,OTHER,1,-0.03013999999999939,-0.03713999999999939,0.006999999999999999,20.0
pfe,SHORT,2024-05-06 13:40:00+00:00,28.2,28.280874999999998,28.070599999999995,0.0028679078014185273,0.004588652482269644,2024-05-06 14:40:00+00:00,28.2,OTHER,1,0.12940000000000396,0.12240000000000395,0.007000000000000006,60.0
cmcsa,SHORT,2024-05-06 14:00:00+00:00,38.795,38.87259,38.670856,0.002,0.0032,2024-05-06 14:40:00+00:00,38.795,STOP,1,-0.07759000000000071,-0.08459000000000072,0.007000000000000006,40.0
tfc,LONG,2024-05-06 14:10:00+00:00,39.255,39.17649,39.380616,0.002,0.0032,2024-05-06 14:40:00+00:00,39.25,STOP,1,-0.07350999999999885,-0.08050999999999886,0.007000000000000006,30.0
czr,LONG,2024-05-06 14:10:00+00:00,35.79,35.647730598903415,36.01763104175453,0.0039751159848164346,0.006360185575706295,2024-05-06 14:50:00+00:00,35.77,OTHER,1,0.24763104175452355,0.24063104175452354,0.007000000000000006,40.0
gm,LONG,2024-05-06 14:10:00+00:00,45.4514,45.32497921899097,45.65367324961445,0.0027814496585150663,0.0044503194536241065,2024-05-06 14:50:00+00:00,45.45,OTHER,1,-0.12502078100903447,-0.13202078100903447,0.007000000000000006,40.0
usb,LONG,2024-05-07 13:40:00+00:00,41.79,41.70642,41.923728000000004,0.002,0.0032000000000000006,2024-05-07 14:00:00+00:00,41.79,OTHER,1,-0.08357999999999777,-0.09057999999999777,0.007000000000000006,20.0
tfc,LONG,2024-05-07 13:40:00+00:00,40.165,39.954625,40.501599999999996,0.005237769202041556,0.00838043072326649,2024-05-07 14:00:00+00:00,40.165,OTHER,1,-0.2103749999999991,-0.2173749999999991,0.007000000000000006,20.0
czr,SHORT,2024-05-07 13:40:00+00:00,36.29,36.575872499999996,35.832604,0.007877445577293921,0.012603912923670276,2024-05-07 14:00:00+00:00,36.29,OTHER,1,-0.2858724999999964,-0.2928724999999964,0.007000000000000006,20.0
bac,SHORT,2024-05-07 13:40:00+00:00,37.98,38.05596,37.858464,0.002,0.0032000000000000006,2024-05-07 14:00:00+00:00,37.985,STOP,1,-0.07095999999999947,-0.07795999999999947,0.007000000000000006,20.0
gm,SHORT,2024-05-07 13:40:00+00:00,45.64,45.73128,45.493952,0.002,0.0032,2024-05-07 14:00:00+00:00,45.64,STOP,1,-0.16499999999999915,-0.17199999999999915,0.007000000000000006,20.0
pfe,SHORT,2024-05-07 13:40:00+00:00,28.4,28.456799999999998,28.30912,0.002,0.0032,2024-05-07 14:00:00+00:00,28.4,STOP,1,0.09087999999999852,0.08387999999999851,0.007000000000000006,20.0
aes,SHORT,2024-05-07 13:40:00+00:00,19.09,19.225125,18.873800000000003,0.007078313253011975,0.011325301204819161,2024-05-07 14:00:00+00:00,19.09,OTHER,1,-0.1351249999999986,-0.1421249999999986,0.007000000000000006,20.0
t,LONG,2024-05-07 13:40:00+00:00,17.145,17.11071,17.199864,0.002,0.0032,2024-05-07 14:00:00+00:00,17.145,OTHER,1,0.05486400000000202,0.04786400000000202,0.006999999999999999,20.0
intc,SHORT,2024-05-07 13:40:00+00:00,31.16,31.2975,30.94,0.004412708600770195,0.007060333761232313,2024-05-07 14:10:00+00:00,31.17,OTHER,1,-0.12749999999999773,-0.13449999999999773,0.007000000000000006,30.0
cmcsa,SHORT,2024-05-07 13:50:00+00:00,38.53,38.619400000000006,38.38696000000001,0.0023202699195431532,0.0037124318712690456,2024-05-07 14:10:00+00:00,38.535,OTHER,1,-0.08440000000000936,-0.09140000000000936,0.007000000000000006,20.0
ccl,SHORT,2024-05-07 13:50:00+00:00,14.43,14.476687499999999,14.355299999999998,0.0032354469854470468,0.005176715176715275,2024-05-07 14:10:00+00:00,14.435,OTHER,1,-0.11249999999999893,-0.11949999999999894,0.007000000000000006,20.0
luv,SHORT,2024-05-07 14:00:00+00:00,27.2901,27.361969782656253,27.175108347749998,0.0026335477941176384,0.004213676470588222,2024-05-07 14:10:00+00:00,27.2,TARGET,1,0.10000000000000142,0.09300000000000141,0.007000000000000006,10.0
t,SHORT,2024-05-07 14:00:00+00:00,17.2,17.2344,17.14496,0.002,0.0032,2024-05-07 14:20:00+00:00,17.2,STOP,1,0.0550399999999982,0.0480399999999982,0.006999999999999999,20.0
tfc,SHORT,2024-05-07 14:00:00+00:00,39.935,40.144170313083535,39.60032749906636,0.005237769202041556,0.00838043072326649,2024-05-07 14:20:00+00:00,39.935,OTHER,1,0.3346725009336424,0.3276725009336424,0.007000000000000006,20.0
aes,LONG,2024-05-07 14:00:00+00:00,19.24,19.10381325301205,19.457898795180718,0.007078313253011975,0.011325301204819161,2024-05-07 14:20:00+00:00,19.24,OTHER,1,-0.16999999999999815,-0.17699999999999816,0.007000000000000006,20.0
gm,LONG,2024-05-07 14:00:00+00:00,45.81,45.71838,45.95659200000001,0.002,0.0032,2024-05-07 14:20:00+00:00,45.81,OTHER,1,-0.09161999999999892,-0.09861999999999893,0.007000000000000006,20.0
key,LONG,2024-05-07 13:40:00+00:00,15.175,15.121625000000002,15.260399999999999,0.0035172981878088343,0.005627677100494135,2024-05-07 14:30:00+00:00,15.175,OTHER,1,-0.05337499999999906,-0.06037499999999906,0.006999999999999999,50.0
vz,SHORT,2024-05-07 13:40:00+00:00,39.46,39.557897499999996,39.30336400000001,0.0024809300557525307,0.003969488089204049,2024-05-07 14:30:00+00:00,39.46,OTHER,1,0.15663599999999178,0.14963599999999178,0.007000000000000006,50.0
ccl,LONG,2024-05-07 14:10:00+00:00,14.57,14.522859537422036,14.645424740124742,0.0032354469854470468,0.005176715176715275,2024-05-07 14:30:00+00:00,14.57,OTHER,1,-0.047140462577964115,-0.054140462577964114,0.006999999999999999,20.0
intc,LONG,2024-05-07 14:10:00+00:00,31.415,31.276374759306805,31.63680038510911,0.004412708600770195,0.007060333761232313,2024-05-07 14:30:00+00:00,31.415,OTHER,1,-0.13862524069319448,-0.1456252406931945,0.007000000000000006,20.0
eqt,SHORT,2024-05-07 14:00:00+00:00,41.225,41.30745,41.09308,0.002,0.0032,2024-05-07 14:40:00+00:00,41.23,STOP,1,0.13691999999999638,0.12991999999999637,0.007000000000000006,40.0
csco,SHORT,2024-05-07 13:40:00+00:00,47.37,47.46474,47.218416,0.002,0.0032,2024-05-07 14:50:00+00:00,47.37,STOP,1,0.15158399999999972,0.1445839999999997,0.007000000000000006,70.0
usb,SHORT,2024-05-07 14:00:00+00:00,41.735,41.81847,41.601448,0.002,0.0032000000000000006,2024-05-07 15:00:00+00:00,41.735,STOP,1,-0.08346999999999838,-0.09046999999999839,0.007000000000000006,60.0
pfe,LONG,2024-05-07 14:00:00+00:00,28.2997,28.243100600000002,28.390259040000004,0.002,0.0032,2024-05-07 15:10:00+00:00,28.295,STOP,1,-0.05189939999999993,-0.05889939999999993,0.006999999999999999,70.0
bac,LONG,2024-05-07 14:00:00+00:00,38.08,38.00384,38.201856,0.002,0.0032000000000000006,2024-05-07 15:30:00+00:00,38.08,OTHER,1,-0.07616000000000156,-0.08316000000000157,0.007000000000000006,90.0
cmcsa,LONG,2024-05-07 14:10:00+00:00,38.62,38.530391175707244,38.76337411886841,0.0023202699195431532,0.0037124318712690456,2024-05-07 16:40:00+00:00,38.615,OTHER,1,-0.08460882429275784,-0.09160882429275785,0.007000000000000006,150.0
czr,LONG,2024-05-07 14:00:00+00:00,36.635,36.34640978127583,37.09674434995866,0.007877445577293921,0.012603912923670276,2024-05-07 17:20:00+00:00,36.635,OTHER,1,-0.2885902187241669,-0.2955902187241669,0.007000000000000006,200.0
