symbol,side,entry_time,entry_price,stop_price,target_price,stop_pct,target_pct,exit_time,exit_price,exit_reason,qty,pnl_gross,pnl_net,commission,duration_minutes
bac,LONG,2024-05-08 14:00:00+00:00,37.6726,37.5972548,37.793152320000004,0.002,0.0032,2024-05-08 14:12:00+00:00,37.675,STOP,1,-0.09999999999999432,-0.10699999999999432,0.007000000000000006,12.0
key,LONG,2024-05-08 13:40:00+00:00,14.8,14.721276065184865,14.925958295704216,0.005319184784806367,0.008510695655690188,2024-05-08 14:13:00+00:00,14.795,STOP,1,-0.07499999999999929,-0.0819999999999993,0.007000000000000006,33.0
tfc,LONG,2024-05-08 14:10:00+00:00,38.93,38.85214,39.054576000000004,0.002,0.0032,2024-05-08 14:13:00+00:00,38.93,STOP,1,-0.10999999999999943,-0.11699999999999944,0.007000000000000006,3.0
pltr,SHORT,2024-05-08 13:40:00+00:00,21.1897,21.307529011581053,21.001173581470308,0.0055606738925542566,0.00889707822808681,2024-05-08 14:20:00+00:00,21.1899,STOP,1,-0.11019999999999897,-0.11719999999999897,0.007000000000000006,40.0
nem,LONG,2024-05-08 14:10:00+00:00,41.385,41.226142371662625,41.6391722053398,0.0038385315533980176,0.006141650485436828,2024-05-08 14:25:00+00:00,41.39,TARGET,1,0.24459999999999837,0.23759999999999837,0.007000000000000006,15.0
ccl,SHORT,2024-05-08 14:20:00+00:00,14.0801,14.153766245573655,13.962234007082152,0.005231940509915087,0.00837110481586414,2024-05-08 14:27:00+00:00,14.085,STOP,1,-0.08399999999999963,-0.09099999999999964,0.007000000000000006,7.0
aes,LONG,2024-05-08 14:30:00+00:00,18.915,18.758865543735222,19.16481513002364,0.008254531126871585,0.013207249802994536,2024-05-08 14:48:00+00:00,18.915,TARGET,1,0.25,0.243,0.007000000000000006,18.0
t,SHORT,2024-05-08 13:50:00+00:00,17.095,17.153010737320432,17.002182820287306,0.003393433010847214,0.005429492817355543,2024-05-08 14:59:00+00:00,17.1,STOP,1,-0.05999999999999872,-0.06699999999999873,0.007000000000000006,69.0
cmcsa,LONG,2024-05-08 14:10:00+00:00,39.465,39.317530917637384,39.700950531780194,0.003736705495062025,0.00597872879209924,2024-05-08 15:08:00+00:00,39.465,TARGET,1,0.24499999999999744,0.23799999999999744,0.007000000000000006,58.0
ccl,LONG,2024-05-08 14:40:00+00:00,14.16,14.085915722379603,14.278534844192636,0.005231940509915087,0.00837110481586414,2024-05-08 15:19:00+00:00,14.155,STOP,1,-0.07499999999999929,-0.0819999999999993,0.007000000000000006,39.0
gm,LONG,2024-05-08 14:00:00+00:00,45.3,45.209399999999995,45.44496,0.002,0.0032,2024-05-08 17:04:00+00:00,45.295,STOP,1,-0.10000000000000142,-0.10700000000000143,0.007000000000000006,184.0
