symbol,side,entry_time,entry_price,stop_price,target_price,stop_pct,target_pct,exit_time,exit_price,exit_reason,qty,pnl_gross,pnl_net,commission,duration_minutes
ccl,SHORT,2024-05-07 13:50:00+00:00,14.43,14.476687499999999,14.355299999999998,0.0032354469854470468,0.005176715176715275,2024-05-07 14:10:00+00:00,14.435,STOP,1,-0.11249999999999893,-0.11949999999999894,0.007000000000000006,20.0
intc,SHORT,2024-05-07 13:40:00+00:00,31.16,31.2975,30.94,0.004412708600770195,0.007060333761232313,2024-05-07 14:20:00+00:00,31.17,STOP,1,-0.24499999999999744,-0.25199999999999745,0.007000000000000006,40.0
cmcsa,SHORT,2024-05-07 13:50:00+00:00,38.53,38.619400000000006,38.38696000000001,0.0023202699195431532,0.0037124318712690456,2024-05-07 14:20:00+00:00,38.535,STOP,1,-0.0800000000000054,-0.0870000000000054,0.007000000000000006,30.0
gm,LONG,2024-05-07 14:00:00+00:00,45.81,45.71838,45.95659200000001,0.002,0.0032,2024-05-07 14:20:00+00:00,45.8118,STOP,1,-0.09179999999999922,-0.09879999999999922,0.007000000000000006,20.0
luv,SHORT,2024-05-07 14:00:00+00:00,27.2901,27.361969782656253,27.175108347749998,0.0026335477941176384,0.004213676470588222,2024-05-07 14:30:00+00:00,27.3,TARGET,1,0.15000000000000213,0.14300000000000213,0.007000000000000006,30.0
ccl,LONG,2024-05-07 14:10:00+00:00,14.57,14.522859537422036,14.645424740124742,0.0032354469854470468,0.005176715176715275,2024-05-07 14:30:00+00:00,14.58,STOP,1,-0.03500000000000014,-0.04200000000000014,0.006999999999999999,20.0
key,LONG,2024-05-07 13:40:00+00:00,15.175,15.121625000000002,15.260399999999999,0.0035172981878088343,0.005627677100494135,2024-05-07 14:40:00+00:00,15.175,STOP,1,-0.05000000000000071,-0.05700000000000071,0.006999999999999999,60.0
vz,SHORT,2024-05-07 13:40:00+00:00,39.46,39.557897499999996,39.30336400000001,0.0024809300557525307,0.003969488089204049,2024-05-07 14:40:00+00:00,39.455,TARGET,1,0.19500000000000028,0.18800000000000028,0.007000000000000006,60.0
eqt,SHORT,2024-05-07 14:00:00+00:00,41.225,41.30745,41.09308,0.002,0.0032,2024-05-07 14:50:00+00:00,41.23,TARGET,1,0.22999999999999687,0.22299999999999687,0.007000000000000006,50.0
czr,SHORT,2024-05-07 14:20:00+00:00,36.76,36.8372575,36.636388,0.0021016730141458586,0.003362676822633374,2024-05-07 14:50:00+00:00,36.77,TARGET,1,0.0,-0.007,0.007,30.0
csco,SHORT,2024-05-07 13:40:00+00:00,47.37,47.46474,47.218416,0.002,0.0032,2024-05-07 15:00:00+00:00,47.37,TARGET,1,0.1599999999999966,0.15299999999999658,0.007000000000000006,80.0
usb,SHORT,2024-05-07 14:00:00+00:00,41.735,41.81847,41.601448,0.002,0.0032000000000000006,2024-05-07 15:10:00+00:00,41.73,STOP,1,-0.15000000000000568,-0.1570000000000057,0.007000000000000006,70.0
pfe,LONG,2024-05-07 14:00:00+00:00,28.2997,28.243100600000002,28.390259040000004,0.002,0.0032,2024-05-07 15:20:00+00:00,28.295,STOP,1,-0.08000000000000185,-0.08700000000000185,0.007000000000000006,80.0
czr,LONG,2024-05-07 14:50:00+00:00,36.81,36.73263741634929,36.93378013384114,0.0021016730141458586,0.003362676822633374,2024-05-07 15:40:00+00:00,36.81,STOP,1,-0.07000000000000028,-0.07700000000000029,0.007000000000000006,50.0
tfc,SHORT,2024-05-07 19:20:00+00:00,39.06,39.13812,38.935008,0.002,0.0032,2024-05-08 13:30:00+00:00,39.05,STOP,1,0.20999999999999375,0.20299999999999374,0.007000000000000006,1090.0
csco,SHORT,2024-05-08 13:40:00+00:00,47.5,47.595,47.348,0.002,0.0032000000000000006,2024-05-08 14:00:00+00:00,47.495,STOP,1,-0.010000000000005116,-0.017000000000005115,0.006999999999999999,20.0
gm,SHORT,2024-05-08 13:40:00+00:00,45.045,45.135090000000005,44.900856000000005,0.002,0.0032,2024-05-08 14:00:00+00:00,45.045,STOP,1,-0.2049999999999983,-0.2119999999999983,0.007000000000000006,20.0
ccl,SHORT,2024-05-08 13:40:00+00:00,14.0999,14.129499999999997,14.052540000000002,0.0020993056688344254,0.003358889070135081,2024-05-08 14:10:00+00:00,14.09,TARGET,1,0.0600000000000005,0.0530000000000005,0.006999999999999999,30.0
key,LONG,2024-05-08 13:40:00+00:00,14.8378,14.758875,14.96408,0.005319184784806367,0.008510695655690188,2024-05-08 14:10:00+00:00,14.835,STOP,1,-0.07500000000000107,-0.08200000000000107,0.007000000000000006,30.0
aes,SHORT,2024-05-08 13:40:00+00:00,18.535,18.597375,18.435200000000002,0.0033652549231183923,0.005384407876989428,2024-05-08 14:10:00+00:00,18.53,STOP,1,-0.134999999999998,-0.14199999999999802,0.007000000000000006,30.0
pfe,SHORT,2024-05-08 13:40:00+00:00,27.815,27.926372500000003,27.636804000000005,0.00400404458026238,0.006406471328419808,2024-05-08 14:10:00+00:00,27.82,STOP,1,-0.21499999999999986,-0.22199999999999986,0.007000000000000006,30.0
eqt,SHORT,2024-05-08 13:40:00+00:00,40.01,40.090019999999996,39.881968,0.002,0.0032,2024-05-08 14:20:00+00:00,40.005,STOP,1,-0.10499999999999687,-0.11199999999999688,0.007000000000000006,40.0
tfc,SHORT,2024-05-08 13:50:00+00:00,39.04,39.11808,38.915072,0.002,0.0032,2024-05-08 14:20:00+00:00,39.055,TARGET,1,0.18500000000000227,0.17800000000000227,0.007000000000000006,30.0
csco,LONG,2024-05-08 14:00:00+00:00,47.57,47.47486,47.722224000000004,0.002,0.0032000000000000006,2024-05-08 14:30:00+00:00,47.58,TARGET,1,0.13500000000000512,0.1280000000000051,0.007000000000000006,30.0
nem,SHORT,2024-05-06 13:40:00+00:00,41.45,41.7355,40.993200000000016,0.006887816646561926,0.011020506634499083,2024-05-08 14:40:00+00:00,41.45,STOP,1,-0.29999999999999716,-0.30699999999999716,0.007000000000000006,2940.0
ccl,SHORT,2024-05-08 14:20:00+00:00,14.12,14.193875,14.001799999999998,0.005231940509915087,0.00837110481586414,2024-05-08 14:50:00+00:00,14.115,STOP,1,-0.07000000000000028,-0.07700000000000029,0.007000000000000006,30.0
dvn,LONG,2024-05-08 13:40:00+00:00,50.655,50.414660000000005,51.039544,0.0047446451485538685,0.0075914322376861906,2024-05-08 15:00:00+00:00,50.65,TARGET,1,0.3200000000000003,0.3130000000000003,0.007000000000000006,80.0
t,SHORT,2024-05-08 13:50:00+00:00,17.055,17.112875,16.962400000000002,0.003393433010847214,0.005429492817355543,2024-05-08 15:00:00+00:00,17.055,STOP,1,-0.11500000000000199,-0.122000000000002,0.007000000000000006,70.0
gm,LONG,2024-05-08 14:00:00+00:00,45.335,45.24433,45.48007200000001,0.002,0.0032,2024-05-08 15:00:00+00:00,45.3399,STOP,1,-0.08489999999999753,-0.09189999999999754,0.007000000000000006,60.0
cmcsa,LONG,2024-05-08 14:10:00+00:00,39.49,39.3424375,39.726099999999995,0.003736705495062025,0.00597872879209924,2024-05-08 15:10:00+00:00,39.485,TARGET,1,0.23000000000000398,0.22300000000000397,0.007000000000000006,60.0
usb,SHORT,2024-05-08 13:50:00+00:00,41.225,41.35699999999999,41.0138,0.003201940570042399,0.005123104912067839,2024-05-08 16:10:00+00:00,41.23,STOP,1,-0.09000000000000341,-0.09700000000000342,0.007000000000000006,140.0
bac,SHORT,2024-05-08 13:40:00+00:00,37.64,37.71528,37.519552000000004,0.002,0.0032,2024-05-08 17:00:00+00:00,37.64,TARGET,1,0.08579999999999899,0.07879999999999898,0.007000000000000006,200.0
aes,LONG,2024-05-08 14:30:00+00:00,19.035,18.877875,19.2864,0.008254531126871585,0.013207249802994536,2024-05-08 18:10:00+00:00,19.03,TARGET,1,0.259999999999998,0.252999999999998,0.007000000000000006,220.0
usb,SHORT,2024-05-08 18:00:00+00:00,41.64,41.72328,41.506752,0.002,0.0032,2024-05-08 18:50:00+00:00,41.635,STOP,1,-0.060000000000002274,-0.06700000000000228,0.007000000000000006,50.0
f,SHORT,2024-05-09 13:40:00+00:00,12.11,12.135750000000002,12.068799999999996,0.0021263418662264377,0.0034021469859623005,2024-05-09 14:00:00+00:00,12.11,STOP,1,-0.030000000000001137,-0.037000000000001136,0.006999999999999999,20.0
luv,SHORT,2024-05-09 13:40:00+00:00,27.07,27.12414,26.983376,0.002,0.0032,2024-05-09 14:00:00+00:00,27.06,STOP,1,-0.060000000000002274,-0.06700000000000228,0.007000000000000006,20.0
bac,SHORT,2024-05-09 13:40:00+00:00,37.745,37.82049,37.624216,0.002,0.0032,2024-05-09 14:00:00+00:00,37.7472,STOP,1,-0.1377999999999986,-0.1447999999999986,0.007000000000000006,20.0
eqt,SHORT,2024-05-09 13:40:00+00:00,40.01,40.090019999999996,39.881968,0.002,0.0032,2024-05-09 14:00:00+00:00,40.0,STOP,1,-0.07000000000000028,-0.07700000000000029,0.007000000000000006,20.0
key,SHORT,2024-05-09 13:40:00+00:00,14.945,14.978499999999999,14.8914,0.002241552358648383,0.003586483773837413,2024-05-09 14:00:00+00:00,14.945,STOP,1,-0.07000000000000028,-0.07700000000000029,0.007000000000000006,20.0
ccl,LONG,2024-05-09 13:40:00+00:00,14.3201,14.2602525,14.415856,0.004179265507922435,0.006686824812675895,2024-05-09 14:10:00+00:00,14.32,TARGET,1,0.11500000000000021,0.10800000000000021,0.007000000000000006,30.0
gm,SHORT,2024-05-09 13:40:00+00:00,45.02,45.110040000000005,44.875936,0.002,0.0032,2024-05-09 14:10:00+00:00,45.03,STOP,1,-0.240000000000002,-0.247000000000002,0.007000000000000006,30.0
czr,SHORT,2024-05-09 13:50:00+00:00,36.68,36.75336,36.562624,0.002,0.0031999999999999997,2024-05-09 14:10:00+00:00,36.68,STOP,1,-0.21999999999999886,-0.22699999999999887,0.007000000000000006,20.0
aes,SHORT,2024-05-09 13:50:00+00:00,19.43,19.511999999999997,19.298800000000004,0.004220277920740977,0.006752444673185564,2024-05-09 14:10:00+00:00,19.435,STOP,1,-0.07489999999999952,-0.08189999999999953,0.007000000000000006,20.0
t,SHORT,2024-05-09 13:40:00+00:00,17.12,17.15424,17.065216000000003,0.002,0.0031999999999999997,2024-05-09 14:20:00+00:00,17.1167,STOP,1,-0.04619999999999891,-0.05319999999999891,0.006999999999999999,40.0
rf,SHORT,2024-05-09 13:50:00+00:00,19.7385,19.777977,19.6753368,0.002,0.0032000000000000006,2024-05-09 14:20:00+00:00,19.74,STOP,1,-0.005000000000002558,-0.012000000000002557,0.006999999999999999,30.0
cmcsa,SHORT,2024-05-09 13:50:00+00:00,38.935,39.057125,38.7396,0.00313663798638749,0.005018620778219985,2024-05-09 14:20:00+00:00,38.93,STOP,1,-0.0975000000000037,-0.1045000000000037,0.007000000000000006,30.0
f,LONG,2024-05-09 14:00:00+00:00,12.175,12.149111787778695,12.21642113955409,0.0021263418662264377,0.0034021469859623005,2024-05-09 14:40:00+00:00,12.17,TARGET,1,0.005000000000000782,-0.0019999999999992185,0.007,40.0
eqt,LONG,2024-05-09 14:00:00+00:00,40.13,40.04974,40.258416000000004,0.002,0.0032,2024-05-09 14:40:00+00:00,40.13,TARGET,1,0.17499999999999716,0.16799999999999715,0.007000000000000006,40.0
key,LONG,2024-05-09 14:00:00+00:00,15.075,15.041208598193375,15.1290662428906,0.002241552358648383,0.003586483773837413,2024-05-09 14:40:00+00:00,15.0701,STOP,1,-0.010099999999999554,-0.017099999999999553,0.006999999999999999,40.0
aes,LONG,2024-05-09 14:10:00+00:00,19.44,19.357957797220795,19.57126752444673,0.004220277920740977,0.006752444673185564,2024-05-09 14:40:00+00:00,19.435,TARGET,1,0.15500000000000114,0.14800000000000113,0.007000000000000006,30.0
czr,LONG,2024-05-09 14:10:00+00:00,36.98,36.90604,37.098336,0.002,0.0031999999999999997,2024-05-09 14:50:00+00:00,36.98,STOP,1,-0.04999999999999716,-0.05699999999999716,0.006999999999999999,40.0
luv,LONG,2024-05-09 14:00:00+00:00,27.16,27.10568,27.246912000000002,0.002,0.0032,2024-05-09 15:10:00+00:00,27.165,TARGET,1,0.08999999999999986,0.08299999999999985,0.007000000000000006,70.0
bac,LONG,2024-05-09 14:00:00+00:00,38.04,37.96392,38.161728000000004,0.002,0.0032,2024-05-09 15:30:00+00:00,38.0446,STOP,1,-0.06450000000000244,-0.07150000000000245,0.007000000000000006,90.0
csco,SHORT,2024-05-09 13:50:00+00:00,47.89,47.98578,47.736752,0.002,0.0032000000000000006,2024-05-09 17:50:00+00:00,47.88,TARGET,1,0.14500000000000313,0.13800000000000312,0.007000000000000006,240.0
eqt,SHORT,2024-05-10 13:40:00+00:00,39.91,40.0620825,39.66666799999999,0.003810636431972085,0.006097018291155336,2024-05-10 14:00:00+00:00,39.91,TARGET,1,0.17999999999999972,0.1729999999999997,0.007000000000000006,20.0
ccl,SHORT,2024-05-10 13:40:00+00:00,14.515,14.544030000000001,14.468552,0.002,0.0032,2024-05-10 14:00:00+00:00,14.515,TARGET,1,0.040000000000000924,0.033000000000000924,0.006999999999999999,20.0
pfe,SHORT,2024-05-10 13:40:00+00:00,28.03,28.12486,27.878224,0.003384231180877653,0.005414769889404245,2024-05-10 14:00:00+00:00,28.0373,STOP,1,-0.002700000000000813,-0.009700000000000812,0.006999999999999999,20.0
bac,SHORT,2024-05-10 13:40:00+00:00,38.67,38.74734,38.546256,0.002,0.0032000000000000006,2024-05-10 14:00:00+00:00,38.68,STOP,1,-0.060000000000002274,-0.06700000000000228,0.007000000000000006,20.0
czr,SHORT,2024-05-10 13:40:00+00:00,37.42,37.51537500000001,37.267399999999995,0.002548770710849925,0.00407803313735988,2024-05-10 14:10:00+00:00,37.43,TARGET,1,0.28000000000000114,0.27300000000000113,0.007000000000000006,30.0
intc,SHORT,2024-05-10 13:40:00+00:00,30.45,30.5109,30.35256,0.002,0.0032000000000000006,2024-05-10 14:10:00+00:00,30.445,TARGET,1,0.14499999999999957,0.13799999999999957,0.007000000000000006,30.0
aes,SHORT,2024-05-10 13:50:00+00:00,20.29,20.33471,20.218464,0.0022035485460817385,0.0035256776737307817,2024-05-10 14:10:00+00:00,20.29,TARGET,1,0.17950000000000088,0.17250000000000087,0.007000000000000006,20.0
gm,SHORT,2024-05-10 13:50:00+00:00,45.31,45.4164975,45.13960399999999,0.0023504193334805395,0.0037606709335688635,2024-05-10 14:20:00+00:00,45.3,TARGET,1,0.0799999999999983,0.07299999999999829,0.007000000000000006,30.0
vz,SHORT,2024-05-10 13:50:00+00:00,39.78,39.9005125,39.58718000000001,0.00302947461035688,0.004847159376571008,2024-05-10 14:20:00+00:00,39.78,STOP,1,-0.060000000000002274,-0.06700000000000228,0.007000000000000006,30.0
ccl,LONG,2024-05-10 14:00:00+00:00,14.455,14.42609,14.501256000000001,0.002,0.0032,2024-05-10 14:20:00+00:00,14.455,STOP,1,-0.009999999999999787,-0.016999999999999786,0.006999999999999999,20.0
f,SHORT,2024-05-10 13:50:00+00:00,12.055,12.097250000000003,11.987399999999997,0.0035047698050602247,0.0056076316880963595,2024-05-10 14:30:00+00:00,12.055,TARGET,1,0.07000000000000028,0.06300000000000028,0.007000000000000006,40.0
bac,LONG,2024-05-10 14:00:00+00:00,38.735,38.65753,38.858952,0.002,0.0032000000000000006,2024-05-10 14:30:00+00:00,38.735,STOP,1,-0.09499999999999886,-0.10199999999999887,0.007000000000000006,30.0
eqt,LONG,2024-05-10 14:00:00+00:00,39.46,39.30963228639438,39.70058834176899,0.003810636431972085,0.006097018291155336,2024-05-10 14:40:00+00:00,39.45,STOP,1,-0.14000000000000057,-0.14700000000000057,0.007000000000000006,40.0
aes,LONG,2024-05-10 14:10:00+00:00,20.19,20.14551035485461,20.261183432232624,0.0022035485460817385,0.0035256776737307817,2024-05-10 14:40:00+00:00,20.1939,STOP,1,0.026099999999999568,0.01909999999999957,0.006999999999999999,30.0
pltr,SHORT,2024-05-07 13:40:00+00:00,21.7273,22.2694075,20.859928,0.024950523074657237,0.039920836919451586,2024-05-10 15:00:00+00:00,21.725,TARGET,1,0.897000000000002,0.890000000000002,0.007000000000000006,4400.0
czr,LONG,2024-05-10 14:20:00+00:00,37.14,37.045338655799036,37.291458150721546,0.002548770710849925,0.00407803313735988,2024-05-10 15:10:00+00:00,37.15,STOP,1,-0.12999999999999545,-0.13699999999999546,0.007000000000000006,50.0
pfe,LONG,2024-05-10 14:00:00+00:00,28.05,27.955072315376384,28.20188429539779,0.003384231180877653,0.005414769889404245,2024-05-10 18:10:00+00:00,28.045,STOP,1,-0.08000000000000185,-0.08700000000000185,0.007000000000000006,250.0
rf,SHORT,2024-05-10 19:20:00+00:00,19.825,19.8548125,19.7773,0.0015037831021437254,0.0024060529634299605,2024-05-10 19:40:00+00:00,19.83,STOP,1,-0.045000000000001705,-0.052000000000001705,0.006999999999999999,20.0
usb,SHORT,2024-05-10 19:20:00+00:00,41.775,41.83329166666666,41.681733333333334,0.0013953720327149492,0.002232595252343919,2024-05-10 19:40:00+00:00,41.775,STOP,1,-0.08500000000000085,-0.09200000000000086,0.007000000000000006,20.0
nem,SHORT,2024-05-10 13:40:00+00:00,43.01,43.332040000000006,42.494735999999996,0.007487561032318094,0.011980097651708951,2024-05-13 13:30:00+00:00,43.01,TARGET,1,0.6599999999999966,0.6529999999999966,0.007000000000000006,4310.0
luv,SHORT,2024-05-10 19:20:00+00:00,27.315,27.358229166666664,27.245833333333334,0.0015826163890414271,0.0025321862224662833,2024-05-13 13:30:00+00:00,27.315,STOP,1,-0.09499999999999886,-0.10199999999999887,0.007000000000000006,3970.0
rf,LONG,2024-05-10 19:40:00+00:00,19.83,19.80017998108449,19.877712030264814,0.0015037831021437254,0.0024060529634299605,2024-05-13 13:30:00+00:00,19.84,STOP,1,0.08999999999999986,0.08299999999999985,0.007000000000000006,3950.0
usb,LONG,2024-05-10 19:40:00+00:00,41.85,41.79160368043088,41.943434111310594,0.0013953720327149492,0.002232595252343919,2024-05-13 13:40:00+00:00,41.86,TARGET,1,0.25,0.243,0.007000000000000006,3960.0
pfe,SHORT,2024-05-13 13:40:00+00:00,28.375,28.43175,28.284200000000002,0.002,0.0032,2024-05-13 14:00:00+00:00,28.375,STOP,1,-0.10000000000000142,-0.10700000000000143,0.007000000000000006,20.0
intc,SHORT,2024-05-13 13:40:00+00:00,30.675,30.786375000000003,30.4968,0.003630806845965734,0.005809290953545175,2024-05-13 14:00:00+00:00,30.6761,STOP,1,-0.0738999999999983,-0.0808999999999983,0.007000000000000006,20.0
pltr,SHORT,2024-05-13 13:40:00+00:00,20.915,21.04175,20.712199999999996,0.006060243844131066,0.009696390150609706,2024-05-13 14:00:00+00:00,20.9192,STOP,1,-0.16580000000000084,-0.17280000000000084,0.007000000000000006,20.0
ccl,LONG,2024-05-13 13:40:00+00:00,14.595,14.5377775,14.686556000000001,0.003920692017814317,0.006273107228502907,2024-05-13 14:00:00+00:00,14.595,TARGET,1,0.0948999999999991,0.08789999999999909,0.007000000000000006,20.0
vz,SHORT,2024-05-13 13:40:00+00:00,40.4993,40.5834925,40.364591999999995,0.0020788630914608487,0.0033261809463373576,2024-05-13 14:00:00+00:00,40.5022,STOP,1,-0.11779999999999546,-0.12479999999999547,0.007000000000000006,20.0
aes,SHORT,2024-05-13 13:40:00+00:00,20.155,20.195310000000003,20.090504000000003,0.002,0.0032000000000000006,2024-05-13 14:00:00+00:00,20.16,STOP,1,0.03999999999999915,0.03299999999999915,0.006999999999999999,20.0
csco,SHORT,2024-05-13 13:40:00+00:00,48.53,48.62706,48.374704,0.002,0.0032,2024-05-13 14:20:00+00:00,48.5391,STOP,1,-0.0409000000000006,-0.0479000000000006,0.006999999999999999,40.0
nem,SHORT,2024-05-13 13:50:00+00:00,42.4809,42.64329999999999,42.22106,0.003822894524362669,0.0061166312389802704,2024-05-13 14:20:00+00:00,42.49,TARGET,1,0.28000000000000114,0.27300000000000113,0.007000000000000006,30.0
czr,SHORT,2024-05-13 13:50:00+00:00,36.95,37.190375,36.565400000000004,0.006505412719891752,0.010408660351826802,2024-05-13 14:20:00+00:00,36.99,TARGET,1,0.5350000000000037,0.5280000000000037,0.007000000000000006,30.0
cmcsa,SHORT,2024-05-13 13:50:00+00:00,39.622,39.701244,39.4952096,0.002,0.0032,2024-05-13 14:20:00+00:00,39.625,TARGET,1,0.12469999999999715,0.11769999999999714,0.007000000000000006,30.0
pltr,LONG,2024-05-13 14:00:00+00:00,21.055,20.92740156586182,21.25915749462109,0.006060243844131066,0.009696390150609706,2024-05-13 14:20:00+00:00,21.055,STOP,1,-0.19000000000000128,-0.19700000000000129,0.007000000000000006,20.0
pfe,LONG,2024-05-13 14:00:00+00:00,28.63,28.57274,28.721616,0.002,0.0032,2024-05-13 14:20:00+00:00,28.6291,STOP,1,-0.06409999999999982,-0.07109999999999983,0.007000000000000006,20.0
aes,LONG,2024-05-13 14:00:00+00:00,20.17,20.12966,20.234544000000003,0.002,0.0032000000000000006,2024-05-13 14:20:00+00:00,20.17,STOP,1,-0.08500000000000085,-0.09200000000000086,0.007000000000000006,20.0
eqt,SHORT,2024-05-13 14:00:00+00:00,39.38,39.497,39.192800000000005,0.0029710512950735734,0.004753682072117718,2024-05-13 14:30:00+00:00,39.39,STOP,1,-0.11500000000000199,-0.122000000000002,0.007000000000000006,30.0
usb,SHORT,2024-05-13 13:40:00+00:00,42.155,42.23931,42.020104,0.002,0.0032,2024-05-13 14:40:00+00:00,42.15,TARGET,1,0.09499999999999886,0.08799999999999886,0.007000000000000006,60.0
intc,LONG,2024-05-13 14:10:00+00:00,30.895,30.78282622249389,31.07447804400978,0.003630806845965734,0.005809290953545175,2024-05-13 14:40:00+00:00,30.89,TARGET,1,0.08999999999999986,0.08299999999999985,0.007000000000000006,30.0
bac,SHORT,2024-05-13 13:40:00+00:00,38.625,38.70225,38.501400000000004,0.002,0.0032,2024-05-13 14:50:00+00:00,38.625,TARGET,1,0.1599999999999966,0.15299999999999658,0.007000000000000006,70.0
vz,LONG,2024-05-13 14:00:00+00:00,40.49,40.40582683342675,40.6246770665172,0.0020788630914608487,0.0033261809463373576,2024-05-13 14:50:00+00:00,40.49,TARGET,1,0.0899999999999963,0.0829999999999963,0.007000000000000006,50.0
ccl,SHORT,2024-05-13 14:00:00+00:00,14.575,14.632144086159643,14.483569462144569,0.003920692017814317,0.006273107228502907,2024-05-13 14:50:00+00:00,14.575,STOP,1,-0.07500000000000107,-0.08200000000000107,0.007000000000000006,50.0
dvn,LONG,2024-05-13 13:40:00+00:00,50.16,49.997125000000004,50.420599999999986,0.0032471092503985758,0.005195374800637722,2024-05-13 15:00:00+00:00,50.165,STOP,1,-0.17499999999999716,-0.18199999999999716,0.007000000000000006,80.0
gm,SHORT,2024-05-13 13:40:00+00:00,45.89,45.98178,45.743152,0.002,0.0032,2024-05-13 15:10:00+00:00,45.8901,TARGET,1,0.1850999999999985,0.17809999999999848,0.007000000000000006,90.0
f,LONG,2024-05-13 13:40:00+00:00,12.315,12.2165,12.472599999999998,0.00799837596427118,0.01279740154283389,2024-05-14 13:40:00+00:00,12.32,TARGET,1,0.17999999999999972,0.1729999999999997,0.007000000000000006,1440.0
pltr,SHORT,2024-05-14 13:40:00+00:00,21.47,21.5579725,21.329243999999996,0.0040974615742898415,0.006555938518863746,2024-05-14 14:00:00+00:00,21.465,STOP,1,0.02499999999999858,0.01799999999999858,0.006999999999999999,20.0
bac,SHORT,2024-05-14 13:40:00+00:00,38.55,38.6271,38.42664,0.002,0.0032000000000000006,2024-05-14 14:00:00+00:00,38.55,STOP,1,-0.060000000000002274,-0.06700000000000228,0.007000000000000006,20.0
usb,SHORT,2024-05-14 13:40:00+00:00,41.745,41.828489999999995,41.611416,0.002,0.0032000000000000006,2024-05-14 14:00:00+00:00,41.75,STOP,1,-0.13000000000000256,-0.13700000000000256,0.007000000000000006,20.0
aes,SHORT,2024-05-14 13:40:00+00:00,20.285,20.35746,20.169064000000002,0.0035720976090707185,0.00571535617451315,2024-05-14 14:00:00+00:00,20.285,STOP,1,-0.02499999999999858,-0.03199999999999858,0.006999999999999999,20.0
csco,LONG,2024-05-14 13:40:00+00:00,48.785,48.68743,48.941112000000004,0.002,0.0032,2024-05-14 14:20:00+00:00,48.79,STOP,1,-0.16499999999999915,-0.17199999999999915,0.007000000000000006,40.0
gm,SHORT,2024-05-14 13:50:00+00:00,45.68,45.82849999999999,45.4424,0.0032508756567425244,0.005201401050788039,2024-05-14 14:20:00+00:00,45.68,TARGET,1,0.36999999999999744,0.36299999999999744,0.007000000000000006,30.0
bac,LONG,2024-05-14 14:00:00+00:00,38.61,38.53278,38.733552,0.002,0.0032000000000000006,2024-05-14 14:20:00+00:00,38.605,STOP,1,-0.08499999999999375,-0.09199999999999375,0.007000000000000006,20.0
usb,LONG,2024-05-14 14:00:00+00:00,41.905,41.82119,42.03909600000001,0.002,0.0032000000000000006,2024-05-14 14:20:00+00:00,41.91,STOP,1,-0.10999999999999943,-0.11699999999999944,0.007000000000000006,20.0
aes,LONG,2024-05-14 14:00:00+00:00,20.41,20.337093487798867,20.526650419521815,0.0035720976090707185,0.00571535617451315,2024-05-14 14:20:00+00:00,20.415,STOP,1,-0.015000000000000568,-0.022000000000000568,0.006999999999999999,20.0
rf,SHORT,2024-05-14 13:50:00+00:00,20.185,20.225369999999998,20.120407999999998,0.002,0.0032,2024-05-14 14:30:00+00:00,20.19,TARGET,1,0.06500000000000128,0.05800000000000128,0.006999999999999999,40.0
f,SHORT,2024-05-14 13:50:00+00:00,12.6,12.6525,12.515999999999998,0.004166666666666684,0.006666666666666695,2024-05-14 14:30:00+00:00,12.605,TARGET,1,0.10299999999999976,0.09599999999999975,0.007000000000000006,40.0
pltr,LONG,2024-05-14 14:00:00+00:00,21.64,21.55133093153237,21.781870509548213,0.0040974615742898415,0.006555938518863746,2024-05-14 14:30:00+00:00,21.65,TARGET,1,0.23000000000000043,0.22300000000000042,0.007000000000000006,30.0
tfc,LONG,2024-05-14 13:50:00+00:00,39.495,39.41601,39.621384,0.002,0.0032,2024-05-14 14:40:00+00:00,39.4925,STOP,1,-0.07249999999999801,-0.07949999999999802,0.007000000000000006,50.0
nem,SHORT,2024-05-14 14:00:00+00:00,42.97,43.168597500000004,42.65224399999999,0.004621771003025491,0.007394833604840785,2024-05-14 14:50:00+00:00,42.97,TARGET,1,0.28999999999999915,0.28299999999999914,0.007000000000000006,50.0
czr,SHORT,2024-05-14 13:40:00+00:00,36.55,36.767500000000005,36.201999999999984,0.0059507523939810745,0.009521203830369718,2024-05-14 15:20:00+00:00,36.54,TARGET,1,0.29999999999999716,0.29299999999999715,0.007000000000000006,100.0
csco,SHORT,2024-05-14 18:30:00+00:00,48.715,48.789479166666666,48.59583333333334,0.0015288754319340149,0.002446200691094424,2024-05-14 19:20:00+00:00,48.7179,STOP,1,-0.0771000000000015,-0.0841000000000015,0.007000000000000006,50.0
key,LONG,2024-05-15 13:40:00+00:00,15.345,15.313875,15.394800000000004,0.0020283479960900084,0.0032453567937440137,2024-05-15 14:00:00+00:00,15.345,TARGET,1,0.07499999999999929,0.06799999999999928,0.007000000000000006,20.0
ccl,LONG,2024-05-15 13:40:00+00:00,14.665,14.63567,14.711928,0.002,0.0032,2024-05-15 14:00:00+00:00,14.67,STOP,1,-0.0649999999999995,-0.07199999999999951,0.007000000000000006,20.0
cmcsa,SHORT,2024-05-15 13:40:00+00:00,39.74,39.81948,39.612832000000004,0.002,0.0032000000000000006,2024-05-15 14:00:00+00:00,39.74,TARGET,1,0.02499999999999858,0.01799999999999858,0.006999999999999999,20.0
