date,symbol,ret,pnl,equity,proba,month
2023-05-12 14:13:00,ARRY,0.013428827215756523,35.137546957499396,10501.441534031295,0.5603985617354813,2023-05
2023-05-18 12:00:00,ARRY,-0.009560911134396197,-25.100837322482622,10476.340696708812,0.5533703212022433,2023-05
2023-05-18 12:01:00,ARRY,-0.005002174858634121,-13.101122010890574,10463.239574697922,0.5867525137353043,2023-05
2023-05-09 11:09:00,ARWR,-0.0027791814047498594,-7.269810214860823,10455.969764483061,0.5684556365235095,2023-05
2023-05-09 12:09:00,ARWR,-0.006446719757300027,-16.851676715606164,10439.118087767454,0.5859033654403543,2023-05
2023-05-09 13:30:00,ARWR,0.0007498125468633126,1.9568454300989473,10441.074933197553,0.581593118920876,2023-05
2023-05-09 13:32:00,ARWR,0.0007498125468633126,1.9572122469128872,10443.032145444466,0.5524147174327032,2023-05
2023-05-09 13:34:00,ARWR,0.0007498125468633126,1.9575791324877898,10444.989724576953,0.5532200033920193,2023-05
2023-05-04 10:10:00,AUPH,-0.027559055118110208,-71.96351188192776,10373.026212695026,0.5508637395266164,2023-05
2023-05-04 10:12:00,AUPH,-0.027559055118110208,-71.46770028431605,10301.55851241071,0.5821943863991346,2023-05
2023-05-04 10:46:00,AUPH,-0.006584362139917701,-16.957297962815996,10284.601214447894,0.6041989473356228,2023-05
2023-05-04 11:10:00,AUPH,0.004987531172069867,12.82369228734162,10297.424906735236,0.5670285655359979,2023-05
2023-05-04 11:14:00,AUPH,0.004987531172069867,12.839681928597658,10310.264588663833,0.5502589268520888,2023-05
2023-05-04 11:25:00,AUPH,0.004987531172069867,12.855691507062243,10323.120280170895,0.5597123069096588,2023-05
2023-05-04 11:28:00,AUPH,0.004987531172069867,12.87172104759474,10335.99200121849,0.6300191932102852,2023-05
2023-05-04 11:34:00,AUPH,-0.002481389578163719,-6.411905707951781,10329.580095510539,0.5927391535820696,2023-05
2023-05-04 12:02:00,AUPH,0.008333333333333304,21.519958532313545,10351.100054042852,0.5508953684793846,2023-05
2023-05-04 12:09:00,AUPH,0.0,0.0,10351.100054042852,0.5847892734477838,2023-05
2023-05-04 12:29:00,AUPH,0.0,0.0,10351.100054042852,0.5517231447323809,2023-05
2023-05-04 12:34:00,AUPH,0.0,0.0,10351.100054042852,0.5508953684793846,2023-05
2023-05-04 13:31:00,AUPH,-0.01132529490230961,-29.30731516883706,10321.792738874015,0.5983907746893442,2023-05
2023-05-04 13:32:00,AUPH,-0.011785246617197712,-30.411218239807724,10291.381520634208,0.6630926583259502,2023-05
2023-05-04 13:33:00,AUPH,-0.007915567282321888,-20.365530713656053,10271.015989920552,0.6571478119872565,2023-05
2023-05-04 13:34:00,AUPH,-0.010498687664041927,-26.95804721763907,10244.057942702913,0.6627469020547528,2023-05
2023-05-04 13:35:00,AUPH,-0.006129597197898449,-15.697987215175282,10228.359955487738,0.6558654554497121,2023-05
2023-05-04 13:36:00,AUPH,0.0008818342151675297,2.2549294434496296,10230.614884931188,0.6333896061259112,2023-05
2023-05-04 13:37:00,AUPH,0.000883392226148391,2.22562257158621,10232.840507502775,0.5853196449820165,2023-05
2023-05-04 13:38:00,AUPH,0.0008865248226950166,2.087155854279852,10234.927663357055,0.6393289496481238,2023-05
2023-05-04 13:40:00,AUPH,-0.016299559471365684,-39.80823884722063,10195.119424509834,0.5534401419128643,2023-05
2023-05-04 13:41:00,AUPH,-0.012334801762114432,-29.18704643418535,10165.93237807565,0.5583662004936454,2023-05
2023-05-04 13:42:00,AUPH,-0.008817299205648709,-21.37323846212977,10144.55913961352,0.5566302033027334,2023-05
2023-05-04 13:43:00,AUPH,-0.0035429583702390743,-8.292001083365237,10136.267138530155,0.5518590552284123,2023-05
2023-05-04 13:56:00,AUPH,-0.0004528985507245476,-1.147675174199291,10135.119463355955,0.5788518845025712,2023-05
2023-05-09 12:29:00,AUPH,0.008086253369272224,20.488785977134647,10155.60824933309,0.5695800869973783,2023-05
2023-05-09 13:12:00,AUPH,-0.007488986784140888,-19.013803991041925,10136.594445342049,0.5570974156016258,2023-05
2023-05-08 09:48:00,AVDL,-0.010587431693989149,-26.83012532493219,10109.764320017117,0.5587773970306488,2023-05
2023-05-08 09:50:00,AVDL,-0.010587431693989149,-26.75910979512747,10083.005210221989,0.5577244296352108,2023-05
2023-05-08 10:07:00,AVDL,-0.0006807351940095158,-1.7159641269948562,10081.289246094993,0.5558304995435724,2023-05
2023-05-08 10:21:00,AVDL,0.006316489361702171,15.91958906880038,10097.208835163794,0.5559930165434357,2023-05
2023-05-08 10:22:00,AVDL,0.006316489361702171,15.944728047549317,10113.153563211343,0.5656519148778428,2023-05
2023-05-08 10:23:00,AVDL,0.006316489361702171,15.969906723821211,10129.123469935164,0.5707504112558279,2023-05
2023-05-08 10:27:00,AVDL,0.006316489361702171,15.99512516030331,10145.118595095468,0.6170287105486476,2023-05
2023-05-08 10:28:00,AVDL,0.006316489361702171,16.020383419781847,10161.13897851525,0.5983224527360697,2023-05
2023-05-08 10:30:00,AVDL,0.006316489361702171,16.04568156514221,10177.184660080391,0.5663478561539668,2023-05
2023-05-08 10:32:00,AVDL,0.006316489361702171,16.071019659369078,10193.25567973976,0.5543527908417456,2023-05
2023-05-08 10:34:00,AVDL,0.006316489361702171,16.096397765546605,10209.352077505306,0.550430485552132,2023-05
2023-05-08 10:36:00,AVDL,0.006316489361702171,16.121815946858554,10225.473893452165,0.5672580243352976,2023-05
2023-05-08 10:38:00,AVDL,0.006316489361702171,16.147274266588468,10241.621167718753,0.5604262004107786,2023-05
2023-05-08 10:39:00,AVDL,0.006316489361702171,16.172772788119815,10257.793940506874,0.5501549402573763,2023-05
2023-05-08 12:53:00,AVDL,-0.0009752925877763698,-2.5010875992784287,10255.292852907596,0.5602783308806494,2023-05
2023-05-08 12:54:00,AVDL,-0.0009752925877763698,-2.50047777622919,10252.792375131366,0.6182098300696022,2023-05
2023-05-08 12:56:00,AVDL,-0.0009752925877763698,-2.499868101868926,10250.292507029497,0.5807829155937553,2023-05
2023-05-17 13:38:00,AVDL,0.005476316132171836,14.033460553931432,10264.325967583429,0.5937007732360927,2023-05
2023-05-17 13:40:00,AVDL,0.005476316132171836,14.052673470536856,10278.378641053965,0.6453189306831886,2023-05
2023-05-18 09:46:00,AVDL,0.00571837026447463,14.693893697003539,10293.072534750969,0.6987209060903793,2023-05
2023-05-18 09:48:00,AVDL,0.00571837026447463,14.714899978200112,10307.787434729169,0.6058367435229002,2023-05
2023-05-18 09:49:00,AVDL,0.00571837026447463,14.735936289820128,10322.52337101899,0.6448907639100703,2023-05
2023-05-18 09:50:00,AVDL,0.00571837026447463,14.757002674794853,10337.280373693784,0.5624562469287875,2023-05
2023-05-18 09:51:00,AVDL,0.00571837026447463,14.778099176116932,10352.058472869901,0.564716268443224,2023-05
2023-05-18 09:54:00,AVDL,0.00571837026447463,14.799225836840474,10366.857698706743,0.5523376708288854,2023-05
2023-05-18 09:55:00,AVDL,0.00571837026447463,14.820382700081133,10381.678081406824,0.5569767433237932,2023-05
2023-05-18 09:56:00,AVDL,0.00571837026447463,14.841569809016203,10396.51965121584,0.56722735047748,2023-05
2023-05-18 09:57:00,AVDL,0.00571837026447463,14.862787206884702,10411.382438422725,0.6514484949156969,2023-05
2023-05-18 09:58:00,AVDL,0.00571837026447463,14.884034936987469,10426.266473359712,0.6329014592143797,2023-05
2023-05-18 09:59:00,AVDL,0.00571837026447463,14.905313042687236,10441.1717864024,0.6315574111337382,2023-05
2023-05-18 10:00:00,AVDL,0.00571837026447463,14.926621567408734,10456.098407969808,0.6126574110682873,2023-05
2023-05-18 10:02:00,AVDL,0.00571837026447463,14.947960554638767,10471.046368524447,0.6057138611717481,2023-05
2023-05-04 09:49:00,BALL,0.003083333333333371,8.071431575737693,10479.117800100184,0.5614503319083518,2023-05
2023-05-04 10:00:00,BALL,0.00885843222463649,23.207138701542327,10502.324938801727,0.5719577008242389,2023-05
2023-05-04 10:01:00,BALL,0.00885843222463649,23.258533417871167,10525.583472219598,0.5979175326135365,2023-05
2023-05-04 10:27:00,BALL,0.0032649644202595277,8.59141388481718,10534.174886104414,0.562898154300359,2023-05
2023-05-04 10:28:00,BALL,0.0032649644202595277,8.598426549980594,10542.773312654395,0.6011500336186237,2023-05
2023-05-04 10:29:00,BALL,0.0032649644202595277,8.605444939169569,10551.378757593566,0.597081655237131,2023-05
2023-05-04 10:37:00,BALL,0.0032649644202595277,8.612469057056293,10559.991226650622,0.571126082282399,2023-05
2023-05-04 10:38:00,BALL,0.0032649644202595277,8.61949890831676,10568.610725558938,0.5771000407328065,2023-05
2023-05-04 11:17:00,BALL,-0.007660577489687775,-20.240415355372395,10548.370310203565,0.5688094686599978,2023-05
2023-05-04 11:21:00,BALL,-0.007660577489687775,-20.20165203780907,10528.168658165756,0.5597444979337364,2023-05
2023-04-27 13:31:00,BBIO,0.0035561877667140067,9.36003614701772,10537.528694312774,0.6107452411425693,2023-04
2023-04-28 13:31:00,BBIO,0.01199717713479181,27.706455484043634,10565.235149796817,0.6027151415771417,2023-04
2023-04-28 13:32:00,BBIO,0.01199717713479181,31.688249390710272,10596.923399187528,0.6530397267750471,2023-04
2023-04-28 13:33:00,BBIO,0.01199717713479181,31.783291775968227,10628.706690963496,0.6470367257550526,2023-04
2023-04-28 13:34:00,BBIO,0.01199717713479181,31.87861922130899,10660.585310184804,0.6610660049584384,2023-04
2023-05-08 13:25:00,BBIO,0.002186588921282752,5.827579433409936,10666.412889618214,0.6087834684181648,2023-05
2023-05-08 13:27:00,BBIO,0.007288629737609303,19.435883545222623,10685.848773163436,0.6653411099199836,2023-05
2023-05-08 13:30:00,BBIO,0.0,0.0,10685.848773163436,0.6401734825083868,2023-05
2023-05-08 13:31:00,BBIO,0.0,0.0,10685.848773163436,0.6502260999392067,2023-05
2023-05-08 13:32:00,BBIO,0.0,0.0,10685.848773163436,0.6397958588643597,2023-05
2023-05-08 13:33:00,BBIO,0.0,0.0,10685.848773163436,0.6051731343201323,2023-05
2023-05-08 13:34:00,BBIO,0.0,0.0,10685.848773163436,0.5793538212972859,2023-05
2023-05-08 13:37:00,BBIO,0.0,0.0,10685.848773163436,0.5533453630784017,2023-05
2023-05-19 12:04:00,BE,0.013867445963828851,37.04635760987269,10722.895130773308,0.5626551728517409,2023-05
2023-05-19 12:07:00,BE,0.013867445963828851,37.17479220045059,10760.069922973758,0.5813888573335161,2023-05
2023-05-19 12:08:00,BE,0.013867445963828851,37.30367205596467,10797.373595029723,0.5893270650998512,2023-05
2023-05-19 12:09:00,BE,0.013867445963828851,37.432998720086786,10834.80659374981,0.5854743935806526,2023-05
2023-05-19 12:10:00,BE,0.013867445963828851,37.56277374184051,10872.36936749165,0.5796376672119986,2023-05
2023-05-19 12:14:00,BE,0.013867445963828851,37.692998675619634,10910.06236616727,0.5796376672119986,2023-05
2023-05-19 12:15:00,BE,0.013867445963828851,37.823675081206844,10947.886041248477,0.5796376672119986,2023-05
2023-05-19 12:20:00,BE,0.013867445963828851,37.954804523792355,10985.840845772269,0.5811836209207952,2023-05
2023-05-19 12:22:00,BE,0.013867445963828851,38.08638857399269,11023.927234346262,0.5712630995234982,2023-05
2023-05-19 12:24:00,BE,0.013867445963828851,38.2184288078695,11062.145663154131,0.6148054900039509,2023-05
2023-05-19 12:28:00,BE,0.013867445963828851,38.350926806948394,11100.49658996108,0.5792937223454353,2023-05
2023-05-19 13:42:00,BE,0.0010496850944716983,2.9130064529290154,11103.409596414009,0.5540667169991352,2023-05
2023-05-19 13:51:00,BE,-0.002099370188943272,-5.827541775584555,11097.582054638424,0.5547879073504006,2023-05
2023-05-19 13:52:00,BE,-0.002099370188943272,-5.8244832337149335,11091.757571404709,0.5532194215261316,2023-05
2023-05-19 13:54:00,BE,-0.002099370188943272,-5.821426297098219,11085.936145107611,0.5553184730606694,2023-05
2023-05-04 09:51:00,BKU,-0.005927682276230078,-16.428476800693193,11069.507668306918,0.5527172279774829,2023-05
2023-05-04 09:53:00,BKU,-0.008912655971479418,-24.664678405318217,11044.842989901601,0.575349613037617,2023-05
2023-05-04 09:57:00,BKU,-0.014440970671430681,-39.87456342193144,11004.968426479669,0.5559904471378923,2023-05
2023-05-04 09:58:00,BKU,0.0005995203836931393,1.6494257233934937,11006.617852203062,0.5684122738306713,2023-05
2023-05-04 10:00:00,BKU,0.007840772014475427,21.57509530739485,11028.192947510457,0.5775557226468631,2023-05
2023-05-04 10:01:00,BKU,0.006036217303822823,16.64214227491486,11044.835089785372,0.5890613227910191,2023-05
2023-05-04 10:02:00,BKU,0.015105740181268881,41.710102302814846,11086.545192088188,0.5884498137040289,2023-05
2023-05-04 10:03:00,BKU,0.007789095266626663,21.588539169734172,11108.133731257922,0.5890983027989495,2023-05
2023-05-04 10:04:00,BKU,0.002967359050444935,8.240455290250214,11116.374186548172,0.5636105020665392,2023-05
2023-05-04 10:05:00,BKU,0.008976660682226127,24.946979772325104,11141.321166320497,0.558126224435213,2023-05
2023-05-04 10:06:00,BKU,0.018018018018018063,50.18613137982218,11191.507297700318,0.5725177980350907,2023-05
2023-05-04 10:07:00,BKU,0.009523809523809532,26.64644594690554,11218.153743647224,0.5581505639054946,2023-05
2023-05-04 10:08:00,BKU,0.009512485136741982,26.67813018703266,11244.831873834257,0.5537134053161626,2023-05
2023-05-04 10:11:00,BKU,0.029498525073746312,82.9264887450904,11327.758362579347,0.5967231761498043,2023-05
2023-05-04 10:13:00,BKU,0.02885747938751463,81.72263836372,11409.481000943068,0.5624585546517065,2023-05
2023-05-04 10:48:00,BKU,0.0,0.0,11409.481000943068,0.5587599481408091,2023-05
2023-05-04 10:49:00,BKU,0.00028176951253868724,0.8037109749887854,11410.284711918057,0.5571942868669663,2023-05
2023-05-04 10:57:00,BKU,0.00028176951253868724,0.8037675903011966,11411.088479508358,0.5603767544691445,2023-05
2023-05-04 11:00:00,BKU,0.00028176951253868724,0.803824209601725,11411.89230371796,0.552508032786507,2023-05
2023-05-05 11:26:00,BMBL,0.00022569889715313686,0.6439128768448784,11412.536216594805,0.5519839704365016,2023-05
2023-05-05 11:29:00,BMBL,0.00022569889715313686,0.6439492094514201,11413.180165804255,0.5583794283877666,2023-05
2023-05-05 13:31:00,BMBL,-0.0005461496450026222,-1.5583260739762406,11411.621839730278,0.5909425934226784,2023-05
2023-05-05 13:45:00,BMBL,0.005994550408719315,17.10188559087635,11428.723725321155,0.5502328069961484,2023-05
2023-05-05 13:46:00,BMBL,0.004351851851851965,12.43402812708584,11441.15775344824,0.5611407781350845,2023-05
2023-05-05 13:47:00,BMBL,0.004619565217391351,13.213293601129216,11454.37104704937,0.5603577579167268,2023-05
2023-05-05 13:48:00,BMBL,0.0021691973969630773,6.211697964777183,11460.582745014148,0.5870430649281777,2023-05
2023-05-05 13:49:00,BMBL,-0.00027114967462052913,-0.7768833205680592,11459.80586169358,0.5551537984457742,2023-05
2023-05-05 13:50:00,BMBL,-0.003791982665222117,-10.863846293588216,11448.94201539999,0.5527940575925905,2023-05
2023-05-05 13:52:00,BMBL,-0.01528807140925067,-43.75806077295134,11405.18395462704,0.5601577774659705,2023-05
2023-05-09 12:48:00,BMBL,0.018779342723004713,53.54546457571386,11458.729419202755,0.552342853681644,2023-05
2023-05-09 13:24:00,BMBL,-0.001722158438576414,-4.933436891160959,11453.795982311594,0.5626334197481597,2023-05
2023-05-09 13:30:00,BMBL,-0.001722158438576414,-4.931312851167635,11448.864669460427,0.5891602353339849,2023-05
2023-05-09 13:34:00,BMBL,-0.001722158438576414,-4.92918972565766,11443.93547973477,0.5574425176445681,2023-05
2023-05-16 13:27:00,BMBL,-0.001207000603500276,-3.453209257614522,11440.482270477156,0.5563917729607647,2023-05
2023-05-16 13:30:00,BMBL,-0.001207000603500276,-3.452167251200034,11437.030103225956,0.5825541194796462,2023-05
2023-05-23 13:23:00,BOH,0.007949891592387508,22.730787364879713,11459.760890590836,0.5831806916888532,2023-05
2023-05-19 13:34:00,BYND,0.000900090009000881,2.5787040707899624,11462.339594661626,0.5750534739402463,2023-05
2023-05-19 13:35:00,BYND,0.000900090009000881,2.5792843372325343,11464.918878998858,0.6060074078145988,2023-05
2023-05-19 13:36:00,BYND,0.000900090009000881,2.579864734248113,11467.498743733107,0.6071093135298898,2023-05
2023-05-19 13:39:00,BYND,0.000900090009000881,2.580445261866081,11470.079188994974,0.5860732958796872,2023-05
2023-05-11 09:45:00,CAKE,-0.002162496138399762,-6.201000488335277,11463.878188506638,0.5566301457672519,2023-05
2023-05-11 09:46:00,CAKE,-0.007529194837123462,-21.578443117579113,11442.299745389058,0.5589233989556414,2023-05
2023-05-11 09:47:00,CAKE,-0.010618651892890085,-30.375449462597814,11411.924295926461,0.5849987412555165,2023-05
2023-05-03 13:31:00,CDLX,0.01587301587301597,45.28541387272433,11457.209709799185,0.5591761319112879,2023-05
2023-05-03 13:43:00,CDLX,-0.005966587112171922,-17.090109948984704,11440.1195998502,0.575323766104661,2023-05
2023-05-03 13:44:00,CDLX,-0.005966587112171922,-17.0646175415429,11423.054982308659,0.5737720453450355,2023-05
2023-05-03 13:45:00,CDLX,-0.01303317535545017,-37.21966966984437,11385.835312638814,0.5782307407502384,2023-05
2023-05-03 13:47:00,CDLX,-0.0023980815347721313,-6.826040355298904,11379.009272283514,0.5828301399349862,2023-05
2023-05-03 13:48:00,CDLX,0.0017996400719854579,5.119530266473874,11384.128802549989,0.5589384412157161,2023-05
2023-05-03 13:49:00,CDLX,0.007190876350540304,20.465465644440357,11404.594268194429,0.5542748169449584,2023-05
2023-05-03 13:51:00,CDLX,0.0018007202881153144,5.134121069115333,11409.728389263544,0.5589384412157161,2023-05
2023-05-03 13:52:00,CDLX,0.0018007202881153144,5.136432348108033,11414.864821611653,0.5569692481338929,2023-05
2023-05-03 14:09:00,CDLX,0.0018007202881153144,5.1387446675924755,11420.003566279245,0.5500343277944413,2023-05
2023-05-05 11:25:00,CDLX,0.005873715124816452,11.350804199250268,11431.354370478495,0.5609362266464477,2023-05
2023-05-05 11:26:00,CDLX,-0.02253521126760553,-56.88504418596824,11374.469326292527,0.5795295585590187,2023-05
2023-05-05 11:30:00,CDLX,-0.02253521126760553,-64.08151733122521,11310.3878089613,0.5693380581230718,2023-05
2023-05-05 11:41:00,CDLX,-0.017216642754662857,-48.68172658089517,11261.706082380406,0.5789338428701609,2023-05
2023-05-05 11:44:00,CDLX,-0.001459854014598509,-4.110111708897871,11257.595970671508,0.551121982755305,2023-05
2023-05-05 11:46:00,CDLX,-0.001459854014598509,-4.1086116681282,11253.487359003379,0.5652167529679948,2023-05
2023-05-05 13:32:00,CDLX,-0.010942408376963423,-30.78506358680264,11222.702295416575,0.5630844676658447,2023-05
2023-05-05 13:33:00,CDLX,0.0017127731354128857,4.620394928917153,11227.322690345492,0.6746251756249254,2023-05
2023-05-05 13:34:00,CDLX,-0.0017718987386185425,-4.376300990812604,11222.94638935468,0.6728780711079235,2023-05
2023-05-05 13:35:00,CDLX,0.025000000000000102,57.640570101968635,11280.586959456648,0.587077459812676,2023-05
2023-05-05 13:40:00,CDLX,0.024390243902438966,52.083408625414535,11332.670368082063,0.5887235120428317,2023-05
2023-05-05 13:41:00,CDLX,-0.005136986301369906,-10.045122748972808,11322.62524533309,0.5637705101036652,2023-05
2023-05-05 13:42:00,CDLX,-0.003442340791738309,-5.894311910692181,11316.7309334224,0.5751831548716595,2023-05
2023-05-05 13:44:00,CDLX,-0.005163511187607463,-8.22958220583881,11308.50135121656,0.5680120479121608,2023-05
2023-05-05 14:06:00,CDLX,-0.003496503496503422,-9.885053628685593,11298.616297587874,0.5742590421682408,2023-05
2023-05-05 14:10:00,CDLX,-0.012173913043478311,-34.38709307961541,11264.22920450826,0.650646920653619,2023-05
2023-05-05 14:11:00,CDLX,-0.003508771929824642,-9.880902810972385,11254.348301697288,0.6477047720065788,2023-05
2023-05-05 15:08:00,CDLX,-0.017415730337078692,-49.000673785479876,11205.347627911808,0.5793755560625066,2023-05
2023-05-05 15:18:00,CDLX,-0.017415730337078692,-48.78732815523411,11156.560299756573,0.5674438042789026,2023-05
2023-05-10 13:46:00,CDLX,0.002546923413850693,7.10372616137178,11163.664025917944,0.5829815058901003,2023-05
2023-05-10 13:49:00,CDLX,-0.0029155458191716566,-8.137043494350522,11155.526982423593,0.5761534730624125,2023-05
2023-05-15 13:40:00,CDLX,-0.007717750826901893,-21.523894398281517,11134.00308802531,0.6343802508612775,2023-05
2023-05-15 13:41:00,CDLX,-0.007717750826901893,-21.482365384833894,11112.520722640476,0.6630033576017309,2023-05
