date,symbol,ret,pnl,equity,regime,year
2023-05-04 09:58:00,BKU,0.0005995203836931393,1.1836466413446092,9872.79663545384,sideways,2023
2023-05-04 09:59:00,BKU,0.013838748495788231,27.32542991762199,9900.122065371463,bull,2023
2023-05-04 10:10:00,BKU,0.03914590747330962,77.50985246910045,9977.631917840563,sideways,2023
2023-05-04 10:11:00,BKU,0.029498525073746312,58.86508506100627,10036.49700290157,bull,2023
2023-05-04 10:20:00,BKU,0.0028587764436821448,5.738420241796291,10042.235423143366,sideways,2023
2023-05-04 10:21:00,BKU,-0.001997716894977177,-4.012308673630357,10038.223114469734,bear,2023
2023-05-04 10:23:00,BKU,-0.0028490028490028895,-5.719785250410187,10032.503329219324,bear,2023
2023-05-04 10:24:00,BKU,0.0005707762557078518,1.1452629371256726,10033.648592156449,bear,2023
2023-05-04 10:25:00,BKU,0.0008551881413911385,1.7161314581796174,10035.364723614628,bear,2023
2023-05-04 10:26:00,BKU,0.005433228481555554,10.904885887828176,10046.269609502457,bear,2023
2023-05-04 10:34:00,BKU,0.0015528817687211157,3.1201337840506738,10049.389743286507,bear,2023
2023-05-04 10:37:00,BKU,0.0064174107142856264,12.898212282119783,10062.287955568627,bear,2023
2023-05-04 10:38:00,BKU,0.0011089548100914651,2.2317245257706486,10064.519680094398,bear,2023
2023-05-18 13:32:00,BKU,-0.0037725680409593254,-7.59381705854606,10056.92586303585,bull,2023
2023-05-05 13:31:00,BMBL,-0.0005461496450026222,-1.098517297982944,10055.827345737867,bull,2023
2023-05-05 13:41:00,BMBL,0.0038272279934390536,7.69718878295958,10063.524534520828,bear,2023
2023-05-05 13:45:00,BMBL,0.005994550408719315,12.065261022313736,10075.589795543141,bear,2023
2023-05-05 13:48:00,BMBL,0.0021691973969630773,4.371188631471986,10079.960984174613,bear,2023
2023-05-05 13:49:00,BMBL,-0.00027114967462052913,-0.546635628209315,10079.414348546405,bear,2023
2023-05-05 14:00:00,BMBL,0.0030328094844223716,6.1137886867388955,10085.528137233143,bear,2023
2023-05-05 14:03:00,BMBL,0.013731426969441978,27.69773861293382,10113.225875846078,bear,2023
2023-05-05 14:07:00,BMBL,0.013731426969441978,27.77380450793026,10140.999680354007,bear,2023
2023-05-05 14:09:00,BMBL,0.013731426969441978,27.850079301583097,10168.84975965559,bear,2023
2023-05-05 14:12:00,BMBL,0.013731426969441978,27.92656356758767,10196.776323223177,bear,2023
2023-05-05 14:16:00,BMBL,0.013731426969441978,28.003257881214832,10224.779581104392,bear,2023
2023-05-09 13:27:00,BMBL,-0.001722158438576414,-3.5217380876365483,10221.257843016756,sideways,2023
2023-05-09 13:34:00,BMBL,-0.001722158438576414,-3.5205250894433324,10217.737317927313,sideways,2023
2023-04-26 09:45:00,BXP,0.004781420765027272,9.771060276706343,10227.508378204018,bear,2023
2023-04-26 09:46:00,BXP,0.004781420765027272,9.780404186807019,10237.288782390826,bear,2023
2023-05-19 13:30:00,BYND,0.000900090009000881,1.8428962704573553,10239.131678661282,bear,2023
2023-05-19 13:35:00,BYND,0.000900090009000881,1.843228024961488,10240.974906686244,bear,2023
2023-05-03 14:08:00,CDLX,0.0018007202881153144,3.6882262569099518,10244.663132943155,sideways,2023
2023-05-05 13:45:00,CDLX,-0.017006802721088374,-34.845792969194285,10209.81733997396,bear,2023
2023-05-05 14:11:00,CDLX,-0.003508771929824642,-7.164784098227506,10202.652555875733,bear,2023
2023-05-10 13:41:00,CDLX,0.002546923413850693,5.197074935588704,10207.84963081132,bull,2023
2023-05-11 13:30:00,CDLX,0.019377990430622036,39.56152249261809,10247.41115330394,bear,2023
2023-05-15 13:34:00,CDLX,-0.007717750826901893,-15.817393180403032,10231.593760123536,bear,2023
2023-05-23 09:50:00,CDLX,-0.00293720727157252,-6.010462318402175,10225.583297805135,bull,2023
2023-05-04 09:45:00,CFG,-0.017486113968319304,-35.76114298759259,10189.822154817542,sideways,2023
2023-05-04 09:46:00,CFG,-0.01778329197684035,-36.24171651423938,10153.580438303303,sideways,2023
2023-05-04 09:52:00,CFG,-0.008823529411764742,-17.918083126417667,10135.662355176884,bull,2023
2023-05-04 09:53:00,CFG,-0.011125104953820342,-22.552061495565745,10113.110293681319,bull,2023
2023-05-04 09:54:00,CFG,-0.007572570466975167,-15.316448067838742,10097.79384561348,bull,2023
2023-05-04 10:01:00,CFG,-0.0030126633986928943,-6.08425078524522,10091.709594828235,sideways,2023
2023-05-04 10:02:00,CFG,0.0021099294558940295,4.258559066891299,10095.968153895126,sideways,2023
2023-05-04 10:10:00,CFG,0.027199565350266505,54.921189115215995,10150.889343010342,sideways,2023
2023-05-04 10:11:00,CFG,0.01818950930626056,36.927939234301554,10187.817282244643,bull,2023
2023-05-04 10:22:00,CFG,0.006489428511618068,13.222622388510738,10201.039904633153,bear,2023
2023-05-04 10:29:00,CFG,0.012250830564784125,24.994242291252473,10226.034146924405,bear,2023
2023-05-04 10:38:00,CFG,0.0032388663967612085,6.624151674121226,10232.658298598526,bear,2023
2023-05-04 11:20:00,CFG,0.006527947776417794,13.359651797435866,10246.017950395963,bull,2023
2023-05-04 11:33:00,CFG,0.006527947776417794,13.377094019284826,10259.395044415247,sideways,2023
2023-05-08 14:14:00,CMA,-0.00027412280701748936,-0.5624668335752856,10258.832577581672,sideways,2023
2023-05-10 13:42:00,CMA,0.006323406623991189,12.97415397509931,10271.806731556771,bear,2023
2023-05-09 13:30:00,CNK,-0.010018214936247672,-20.581033524066285,10251.225698032706,bull,2023
2023-05-09 13:31:00,CNK,-0.010018214936247672,-20.539796480575447,10230.68590155213,bull,2023
2023-04-26 09:45:00,COIN,-0.004349755881047573,-8.900197233485374,10221.785704318645,sideways,2023
2023-05-03 09:45:00,COIN,-0.006045241809672431,-12.358633261851807,10209.427071056793,sideways,2023
2023-05-03 09:51:00,COIN,-0.001104195944589434,-2.254641593688499,10207.172429463104,bear,2023
2023-05-05 09:48:00,COIN,0.004060321674547581,8.288880690238708,10215.461310153343,bear,2023
2023-05-05 10:46:00,COIN,-0.004769475357710581,-9.744478197284444,10205.716831956059,bull,2023
2023-05-10 09:46:00,COIN,-0.006250494501147292,-12.758155387681542,10192.958676568378,bull,2023
2023-05-10 09:49:00,COIN,0.005561866780428529,11.33837565149728,10204.297052219876,sideways,2023
2023-05-10 10:27:00,COIN,0.009811937857726924,20.02478571163349,10224.32183793151,sideways,2023
2023-05-10 10:29:00,COIN,0.0032049304624257105,6.553648103206225,10230.875486034716,sideways,2023
2023-05-10 10:34:00,COIN,0.0017802233371095554,3.6426486598602135,10234.518134694576,sideways,2023
2023-05-10 13:20:00,COIN,-0.001447916992681426,-2.963746543826098,10231.55438815075,sideways,2023
2023-05-04 09:50:00,CVBF,-0.008786610878660976,-17.980137418507365,10213.574250732241,sideways,2023
2023-05-04 09:51:00,CVBF,-0.007569386038687961,-15.462097267719095,10198.112153464523,sideways,2023
2023-05-04 09:53:00,CVBF,-0.013778705636743145,-28.10335708261608,10170.008796381906,bear,2023
2023-05-04 09:54:00,CVBF,-0.010050251256281341,-20.44222873644591,10149.566567645461,sideways,2023
2023-05-04 09:56:00,CVBF,-0.0025338983050848616,-5.143593904620562,10144.42297374084,sideways,2023
2023-05-04 09:57:00,CVBF,-0.0025402201524133052,-5.153813534500199,10139.26916020634,sideways,2023
2023-05-04 09:58:00,CVBF,0.007620660457239615,15.453585510898716,10154.72274571724,sideways,2023
2023-05-04 09:59:00,CVBF,0.006768189509306266,13.745817591495431,10168.468563308736,sideways,2023
2023-05-04 10:22:00,CVBF,-0.0024999999999999467,-5.084234281654259,10163.384329027082,sideways,2023
2023-05-04 10:25:00,CVBF,0.002491694352159563,5.064809466292758,10168.449138493374,bull,2023
2023-05-04 10:28:00,CVBF,0.00873907615480638,17.772570279513783,10186.221708772888,sideways,2023
2023-05-04 10:29:00,CVBF,0.01493775933609956,30.431865685960442,10216.653574458847,sideways,2023
2023-05-04 10:46:00,CVBF,-0.009884678747940773,-20.1976676925053,10196.455906766341,sideways,2023
2023-05-04 10:48:00,CVBF,-0.005799502899751474,-11.826875119695888,10184.629031646646,sideways,2023
2023-05-08 13:35:00,CVI,-0.004113487615691882,-8.378869078418896,10176.250162568227,sideways,2023
2023-05-05 09:46:00,DASH,0.0024695423114915803,5.026136069757062,10181.276298637984,bear,2023
2023-04-26 09:45:00,DDOG,0.006745948953334717,13.736474038081694,10195.012772676066,bear,2023
2023-05-04 09:45:00,DDOG,-0.0035662395984677854,-7.271571651360447,10187.741201024704,sideways,2023
2023-05-04 09:47:00,DDOG,-0.007555673382820694,-15.39504900472962,10172.346152019974,bear,2023
2023-05-04 09:48:00,DDOG,-0.007555673382820694,-15.371785012331166,10156.974367007644,bear,2023
2023-05-04 09:50:00,DDOG,-0.007555673382820694,-15.348556174958345,10141.625810832686,bull,2023
2023-05-04 09:52:00,DDOG,0.0026636478657521855,5.4027439892563525,10147.028554821942,bull,2023
2023-05-04 09:57:00,DDOG,-0.007530717399920639,-15.282880899057835,10131.745673922884,sideways,2023
2023-05-04 10:01:00,DDOG,-0.007530717399920639,-15.259862687636344,10116.485811235247,sideways,2023
2023-05-04 10:02:00,DDOG,-0.005937458767647484,-12.013243475540019,10104.472567759707,sideways,2023
2023-05-04 10:03:00,DDOG,-0.007760997164149482,-15.684156588721866,10088.788411170985,sideways,2023
2023-05-04 10:10:00,DDOG,-0.007760997164149482,-15.659811649760435,10073.128599521224,sideways,2023
2023-05-04 10:11:00,DDOG,-0.007760997164149482,-15.635504498999452,10057.493095022224,bull,2023
2023-05-08 13:34:00,DK,0.00610583446404349,12.281877592293226,10069.774972614518,bull,2023
2023-05-08 13:36:00,DK,0.0031631269769543738,6.370395373547395,10076.145367988065,bull,2023
2023-05-08 13:37:00,DK,-0.005405405405405451,-10.893130127554757,10065.25223786051,bull,2023
2023-05-08 13:38:00,DK,-0.008322087269455632,-16.752781502511752,10048.499456357998,bull,2023
2023-05-08 13:39:00,DK,-0.014610024724657195,-29.36176510061895,10019.13769125738,bull,2023
2023-05-08 13:43:00,DK,-0.00022680880018156305,-0.4544857197215924,10018.683205537658,bull,2023
2023-05-08 14:00:00,DK,0.0,0.0,10018.683205537658,bear,2023
2023-05-08 14:10:00,DK,0.0,0.0,10018.683205537658,sideways,2023
2023-05-08 14:24:00,DK,0.0,0.0,10018.683205537658,sideways,2023
2023-05-10 13:40:00,EDIT,0.008280565026789973,16.59207155325264,10035.27527709091,bear,2023
2023-05-03 09:54:00,EL,-0.002707988566270458,-5.435082141947758,10029.840194948962,bull,2023
2023-05-05 13:30:00,ETNB,0.002415458937198231,4.845333427511903,10034.685528376474,sideways,2023
2023-05-05 13:41:00,ETNB,0.002415458937198231,4.847674168298142,10039.533202544773,bear,2023
2023-05-05 13:45:00,ETNB,0.002415458937198231,4.850016039877031,10044.38321858465,bear,2023
2023-05-04 13:30:00,EYPT,-0.022427440633245373,-45.05396166647466,9999.329256918174,bear,2023
2023-05-04 13:44:00,EYPT,0.011612021857923493,23.222485979181545,10022.551742897356,bear,2023
2023-05-05 12:49:00,EYPT,-0.05087014725568941,-101.96973660779102,9920.582006289565,sideways,2023
2023-05-05 12:50:00,EYPT,-0.05087014725568941,-100.93229350441858,9819.649712785147,bull,2023
2023-05-05 13:31:00,EYPT,0.0022042615723733387,4.329015303211839,9823.97872808836,bull,2023
2023-05-05 13:42:00,EYPT,0.0022042615723733387,4.330923759627656,9828.309651847987,bull,2023
2023-05-08 09:47:00,EYPT,0.012801204819277105,25.16284097611683,9853.472492824103,bull,2023
2023-05-12 13:43:00,EYPT,0.011705685618728996,23.06833025075857,9876.540823074862,bull,2023
2023-05-12 14:15:00,EYPT,-0.005306799336650087,-10.482564057658237,9866.058259017203,sideways,2023
2023-05-12 14:29:00,EYPT,-0.005016722408026797,-9.89905510938189,9856.159203907822,sideways,2023
2023-05-12 14:54:00,EYPT,-0.013445378151260515,-26.503957523113495,9829.65524638471,sideways,2023
2023-05-04 09:46:00,FITB,-0.006593406593406531,-12.962182742485208,9816.693063642224,sideways,2023
2023-05-04 09:57:00,FITB,-0.006179651291105741,-12.132747993025088,9804.560315649198,sideways,2023
2023-05-04 09:58:00,FITB,0.0,0.0,9804.560315649198,sideways,2023
2023-05-04 09:59:00,FITB,-0.001981942303457307,-3.8864145712767746,9800.673901077922,sideways,2023
2023-05-04 10:01:00,FITB,-0.004639858594785702,-9.094748206921661,9791.579152871,sideways,2023
2023-05-04 10:02:00,FITB,0.003553186764379227,6.95826188967056,9798.53741476067,sideways,2023
2023-05-04 10:03:00,FITB,0.0,0.0,9798.53741476067,sideways,2023
2023-05-04 10:18:00,FITB,-0.005009801786103178,-9.817746048333365,9788.719668712338,bear,2023
2023-05-04 10:20:00,FITB,-0.004359197907585066,-8.53419325955752,9780.18547545278,bear,2023
2023-05-04 10:26:00,FITB,0.003502849627356514,6.851703809633473,9787.037179262414,bear,2023
2023-05-04 10:29:00,FITB,0.009186351706036783,17.981433137752543,9805.018612400167,bear,2023
2023-05-04 10:48:00,FITB,-0.0034125269978400466,-6.691978145827945,9798.32663425434,bull,2023
2023-05-04 10:52:00,FITB,-0.0034125269978400466,-6.687410834609627,9791.63922341973,bull,2023
2023-04-26 13:31:00,FLNC,-0.005488197424892683,-10.747689834290071,9780.89153358544,bear,2023
2023-05-04 13:33:00,FSLY,0.00302298402804818,5.913495777220091,9786.80502936266,bear,2023
2023-05-10 13:37:00,GETY,0.0007824726134585123,1.5315813817468626,9788.336610744407,bear,2023
2023-05-05 09:45:00,GH,-0.005042016806722731,-9.870591540246544,9778.466019204161,bear,2023
2023-05-12 13:30:00,GH,-0.0016663580818366286,-3.25888517581314,9775.207134028347,sideways,2023
2023-05-12 13:33:00,GH,-0.0016663580818366286,-3.257799081883041,9771.949334946465,bull,2023
2023-05-03 09:45:00,GNRC,0.008270972823946501,16.16470547726486,9788.11404042373,bear,2023
2023-05-03 09:47:00,GNRC,-0.0020492622482092644,-4.01168251684148,9784.10235790689,bear,2023
2023-05-04 09:45:00,IR,0.006908462867012065,13.518621565328989,9797.620979472218,sideways,2023
2023-05-04 09:46:00,IR,0.006908462867012065,13.537300144348439,9811.158279616566,sideways,2023
2023-05-04 09:49:00,IR,0.006908462867012065,13.556004531421804,9824.714284147987,sideways,2023
2023-05-04 09:45:00,MRNA,0.007300636465743124,14.34533347367163,9839.059617621659,sideways,2023
2023-05-04 09:48:00,MRNA,0.007300636465743124,14.366279486605857,9853.425897108264,bull,2023
2023-05-04 09:45:00,MTB,0.0020003637024913518,3.942087101952731,9857.367984210216,sideways,2023
2023-05-04 09:50:00,MTB,0.0020003637024913518,3.9436642235428923,9861.311648433759,sideways,2023
2023-05-04 09:55:00,MTB,0.0020003637024913518,3.94524197609641,9865.256890409855,bull,2023
2023-05-04 10:00:00,MTB,-0.005806682151152327,-11.456882220415084,9853.80000818944,bull,2023
2023-05-04 10:28:00,MTB,0.0034868126955744354,6.871670993641284,9860.671679183082,bull,2023
2023-05-04 10:46:00,MTB,0.006388777196979754,12.599526874173788,9873.271206057256,bull,2023
2023-05-04 10:47:00,MTB,0.006388777196979754,12.615625988171079,9885.886832045428,bull,2023
2023-05-04 10:49:00,MTB,0.006388777196979754,12.63174567289885,9898.518577718327,bull,2023
2023-05-04 09:45:00,RCL,-0.0009842519685040409,-1.9485272790786166,9896.570050439248,sideways,2023
2023-05-04 09:46:00,RCL,-0.0009842519685040409,-1.948143710716593,9894.621906728531,sideways,2023
2023-05-04 09:49:00,RCL,-0.0009842519685040409,-1.9477602178601525,9892.674146510672,bull,2023
2023-05-04 09:51:00,RCL,0.00733517006179579,14.51288944611726,9907.18703595679,bull,2023
2023-05-04 09:53:00,RCL,0.01399293286219074,27.72612060946197,9934.913156566252,bull,2023
2023-05-04 10:01:00,RCL,-0.003974895397489492,-7.898048116098599,9927.015108450154,sideways,2023
2023-05-04 10:10:00,RCL,-0.012090292822698929,-24.004103903303747,9903.01100454685,sideways,2023
2023-05-04 10:11:00,RCL,-0.012090292822698929,-23.94606057427626,9879.064943972573,bull,2023
2023-05-04 09:45:00,RF,0.007648183556405418,15.11138041143045,9894.176324384003,bear,2023
2023-05-04 09:46:00,RF,0.007648183556405418,15.134495333665907,9909.31081971767,bear,2023
2023-05-04 09:47:00,RF,0.007648183556405418,15.157645613334996,9924.468465331005,bear,2023
2023-05-04 09:50:00,RF,0.007648183556405418,15.180831304521742,9939.649296635527,sideways,2023
2023-05-04 09:51:00,RF,0.007648183556405418,15.204052461392903,9954.85334909692,sideways,2023
2023-05-04 10:01:00,RF,0.007648183556405418,15.227309138198093,9970.080658235118,sideways,2023
2023-05-04 10:02:00,RF,0.007648183556405418,15.250601389269907,9985.331259624389,bull,2023
2023-05-04 10:46:00,RF,0.010126582278481022,20.223455715694982,10005.554715340084,bull,2023
2023-05-09 09:54:00,SWKS,-0.0011084240225715382,-2.2180794411273754,10003.336635898957,bull,2023
2023-05-04 09:45:00,TFC,-0.014165426922301291,-28.340306819001185,9974.996329079955,sideways,2023
2023-05-04 09:54:00,TFC,-0.0030840400925212738,-6.1526577203270225,9968.843671359627,bull,2023
2023-05-04 10:03:00,TFC,0.0038595137012736942,7.694977747093608,9976.53864910672,sideways,2023
2023-05-04 10:10:00,TFC,0.022625913110342167,45.14565932333181,10021.684308430053,sideways,2023
2023-05-04 10:11:00,TFC,0.013368983957219307,26.79594734874357,10048.480255778797,bull,2023
2023-05-04 10:24:00,TFC,0.004977029096477756,10.002315721678665,10058.482571500475,bear,2023
2023-05-04 10:27:00,TFC,0.00845503458877782,17.00896361053108,10075.491535111007,bear,2023
2023-05-04 10:34:00,TFC,0.0026522991006398076,5.344643427415783,10080.836178538422,bear,2023
2023-05-04 10:37:00,TFC,0.01349296845305969,27.204080907496348,10108.04025944592,bear,2023
2023-05-04 11:04:00,TFC,0.00863889422153956,17.46445811768332,10125.504717563603,bull,2023
2023-05-04 11:17:00,TFC,0.005482368291538346,11.102349199878528,10136.607066763481,bull,2023
2023-05-04 11:27:00,TFC,0.005482368291538346,11.114522633321526,10147.721589396802,sideways,2023
2023-04-26 09:45:00,TMO,-0.000563560197621904,-1.1437703968665047,10146.577818999936,sideways,2023
2023-05-11 09:59:00,TPR,-0.004344587884806461,-8.816539812934618,10137.761279187001,bear,2023
2023-05-08 09:48:00,TSN,0.002073515551366625,4.2041611336873315,10141.96544032069,bull,2023
2023-05-11 09:45:00,TTD,0.016617327807381125,33.70647286658787,10175.671913187278,bull,2023
2023-05-11 09:47:00,TTD,0.005821271239773402,11.847069250721418,10187.518982438,bull,2023
2023-05-11 09:48:00,TTD,-0.0019499259028158038,-3.9729814298567114,10183.546001008142,bull,2023
2023-05-04 09:54:00,USB,0.011640596580574765,23.70851015149224,10207.254511159636,bull,2023
2023-05-04 10:01:00,USB,0.0007207207207207053,1.4713159655725288,10208.725827125209,sideways,2023
2023-05-04 10:02:00,USB,0.01068453458891712,21.815096841738168,10230.540923966946,sideways,2023
2023-05-04 10:03:00,USB,0.004139668826493824,8.470210268223058,10239.011134235168,sideways,2023
2023-05-04 10:10:00,USB,0.018498754891497673,37.881791460706395,10276.892925695875,sideways,2023
2023-05-23 09:52:00,WSM,0.004774604267033782,9.813619362975363,10286.70654505885,sideways,2023
2023-05-25 10:47:00,AEO,0.004136504653567831,8.510201898704521,10295.216746957556,sideways,2023
2023-05-25 14:00:00,AEO,-0.00657698056801203,-13.542288097642373,10281.674458859914,bear,2023
2023-05-31 10:05:00,AI,0.009156626506024158,18.829090575261656,10300.503549435176,bear,2023
2023-05-31 10:19:00,AI,-0.011494252873563218,-23.679318504448684,10276.824230930728,bear,2023
2023-05-31 12:01:00,AI,-0.012740384615384643,-26.186138665352395,10250.638092265375,bull,2023
2023-05-31 12:06:00,AI,0.004382761139517889,8.985219657208496,10259.623311922584,bull,2023
2023-05-31 12:13:00,AI,0.004864996351252805,9.98260599554632,10269.60591791813,bull,2023
2023-05-31 13:52:00,AI,0.01570274636510505,32.25220339973005,10301.85812131786,bull,2023
2023-05-31 13:57:00,AI,-0.011324596004580743,-23.33287626408679,10278.525245053774,bull,2023
2023-05-31 14:20:00,AI,0.012802211610957513,26.31757104714947,10304.842816100923,bear,2023
2023-05-31 14:31:00,AI,-0.012458682939232009,-25.676953876884824,10279.16586222404,sideways,2023
2023-05-30 09:48:00,AMD,0.0019193857965450645,3.945936991256745,10283.111799215296,bear,2023
2023-05-30 09:54:00,AMD,0.0019193857965450645,3.9474517463397607,10287.059250961636,sideways,2023
2023-06-13 09:52:00,AMD,-0.0035892634207240464,-7.384593095259501,10279.674657866377,bear,2023
2023-06-06 11:00:00,AMTX,-0.013722126929674111,-28.211800090199347,10251.462857776178,sideways,2023
2023-06-06 13:30:00,AMTX,0.0197693574958814,40.53296681822545,10291.995824594404,sideways,2023
2023-06-06 13:37:00,AMTX,0.013888888888888883,28.588877290539997,10320.584701884944,sideways,2023
2023-06-06 13:56:00,AMTX,0.007898894154818297,16.30424123520522,10336.88894312015,bull,2023
2023-06-06 14:06:00,AMTX,0.006259780907668238,12.941332010166086,10349.830275130316,bull,2023
2023-06-06 14:09:00,AMTX,0.012519561815336476,25.915067981546983,10375.745343111863,bull,2023
2023-06-06 14:51:00,AMTX,0.0009451219512196113,1.9612689368079361,10377.70661204867,bull,2023
2023-06-06 15:00:00,AMTX,0.0013677811550152493,2.8388863072474644,10380.545498355918,bull,2023
2023-06-06 15:04:00,AMTX,0.0013677811550152493,2.839662902285921,10383.385161258204,sideways,2023
2023-06-12 09:50:00,AMTX,0.004507405022536942,9.360424485358157,10392.745585743562,bear,2023
2023-05-25 09:48:00,ANET,-0.001639881928501148,-3.4085751347141895,10389.337010608848,bear,2023
2023-05-25 09:53:00,ANET,-0.001639881928501148,-3.4074572025611185,10385.929553406286,bear,2023
2023-05-25 09:55:00,ANET,-0.001639881928501148,-3.4063396370633936,10382.523213769222,bear,2023
2023-05-25 09:56:00,ANET,-0.001639881928501148,-3.405222438100762,10379.11799133112,bear,2023
2023-05-24 09:52:00,ANF,-0.003141361256544498,-6.520911827014307,10372.597079504107,bear,2023
2023-05-24 10:04:00,ANF,0.0006898930665747888,1.4311965615047575,10374.028276065612,sideways,2023
2023-05-24 10:16:00,ANF,-0.00855431993156544,-17.748551370514306,10356.279724695098,sideways,2023
2023-05-25 09:46:00,ANNX,0.022727272727272645,47.07399874861391,10403.353723443712,bear,2023
2023-05-25 09:53:00,ANNX,0.021459227467811082,44.64958679589561,10448.003310239606,bear,2023
2023-05-25 09:56:00,ANNX,-0.03974895397489548,-83.05944054165396,10364.943869697952,bear,2023
2023-05-25 10:23:00,ANNX,0.02054794520547942,42.59565973848466,10407.539529436437,bull,2023
2023-05-25 10:30:00,ANNX,0.0,0.0,10407.539529436437,bull,2023
2023-05-25 10:41:00,ANNX,-0.004535147392290354,-9.439945151416486,10398.09958428502,sideways,2023
2023-05-25 11:01:00,ANNX,0.01126126126126122,23.419143207849064,10421.51872749287,bull,2023
