date,ret,pnl,equity
2023-05-02 09:45:00,0.003056773493649246,6.113546987298492,10006.113546987299
2023-05-18 10:36:00,-0.03835227272727279,-76.75143913882316,9929.362107848476
2023-05-18 10:37:00,-0.03835227272727279,-76.1627207136106,9853.199387134866
2023-05-18 10:39:00,-0.03835227272727279,-75.5785180263187,9777.620869108547
2023-05-12 13:09:00,0.0046168051708218565,9.028274117367207,9786.649143225914
2023-05-09 12:09:00,-0.006446719757300027,-12.618356877879576,9774.030786348034
2023-05-04 10:46:00,-0.006584362139917701,-12.871151652804008,9761.15963469523
2023-05-04 13:31:00,-0.01132529490230961,-22.109602290288848,9739.05003240494
2023-05-04 13:32:00,-0.011785246617197712,-22.95542128982392,9716.094611115117
2023-05-04 13:34:00,-0.010498687664041927,-20.401248527275705,9695.693362587841
2023-05-09 13:27:00,-0.009542960963821423,-18.505124655271647,9677.188237932569
2023-05-18 09:47:00,0.00571837026447463,11.067549092703448,9688.255787025273
2023-05-18 09:48:00,0.00571837026447463,11.080206761429915,9699.335993786703
2023-05-18 09:49:00,0.00571837026447463,11.092878906403675,9710.428872693106
2023-05-18 14:21:00,-0.0030564545127650953,-5.935896829765465,9704.49297586334
2023-05-04 09:45:00,0.003083333333333371,5.9844373351158,9710.477413198456
2023-05-04 09:48:00,0.003083333333333371,5.988127738139121,9716.465540936595
2023-05-04 09:49:00,0.003083333333333371,5.991820416910974,9722.457361353507
2023-05-04 09:50:00,0.003083333333333371,5.995515372834737,9728.452876726342
2023-05-04 09:51:00,0.003083333333333371,5.999212607314651,9734.452089333656
2023-05-04 09:52:00,0.003083333333333371,6.002912121755828,9740.455001455412
2023-05-04 09:53:00,0.003083333333333371,6.006613917564244,9746.461615372977
2023-05-04 09:54:00,0.003083333333333371,6.0103179961467434,9752.471933369123
2023-05-04 09:55:00,0.003083333333333371,6.014024358911033,9758.485957728033
2023-05-04 10:01:00,0.00885843222463649,17.288977294320137,9775.774935022353
2023-05-04 10:02:00,0.00885843222463649,17.31960794103914,9793.094542963392
2023-05-04 10:28:00,0.0032649644202595277,6.394821049402643,9799.489364012794
2023-04-28 13:30:00,0.01199717713479181,23.513241946113965,9823.002605958907
2023-04-28 13:31:00,0.01199717713479181,23.569660451842115,9846.572266410749
2023-04-28 13:32:00,0.01199717713479181,23.62621433013164,9870.19848074088
2023-04-28 13:33:00,0.01199717713479181,23.68290390580027,9893.881384646682
2023-05-08 13:27:00,0.007288629737609303,14.422567616102985,9908.303952262784
2023-05-08 13:33:00,0.0,0.0,9908.303952262784
2023-05-04 09:51:00,-0.005927682276230078,-11.746655545065709,9896.557296717718
2023-05-04 09:52:00,-0.00415122312824316,-8.21656350802364,9888.340733209694
2023-05-04 09:53:00,-0.008912655971479418,-17.62627581677291,9870.714457392922
2023-05-04 10:11:00,0.029498525073746312,58.23430358343907,9928.94876097636
2023-05-04 10:26:00,0.005433228481555554,10.789249440008499,9939.73801041637
2023-05-04 10:37:00,0.0064174107142856264,12.757476241047621,9952.495486657417
2023-05-18 13:29:00,-0.0037725680409593254,-7.50929328015114,9944.986193377266
2023-05-05 13:30:00,0.0016348773841960535,3.2517666027388987,9948.237959980006
2023-05-05 13:47:00,0.004619565217391351,9.191306810851186,9957.429266790858
2023-05-19 13:35:00,0.000900090009000881,1.7925165196742838,9959.221783310531
2023-05-11 09:45:00,-0.002162496138399762,-4.307355729575163,9954.914427580956
2023-05-11 10:11:00,0.002835538752362945,5.645509127172557,9960.559936708129
2023-05-11 10:16:00,0.0025133521834747674,5.006879013111333,9965.56681572124
2023-05-05 13:31:00,-0.02619946822023135,-52.21851021701615,9913.348305504223
2023-05-05 13:35:00,0.025000000000000102,49.566741527521316,9962.915047031745
2023-05-05 13:40:00,0.024390243902438966,48.59958559527669,10011.514632627022
2023-05-05 13:45:00,-0.017006802721088374,-34.05277085927546,9977.461861767746
2023-05-10 13:49:00,-0.0029155458191716566,-5.817949443404322,9971.643912324342
2023-05-11 13:37:00,0.019377990430622036,38.64608406211832,10010.28999638646
2023-05-18 13:38:00,0.008756567425569146,17.531155860571673,10027.821152247032
2023-05-18 13:46:00,0.008756567425569146,17.561858410239925,10045.383010657271
2023-05-04 09:45:00,-0.017486113968319304,-35.13094243595431,10010.252068221316
2023-05-04 09:46:00,-0.01778329197684035,-35.60304705818994,9974.649021163126
2023-05-04 09:50:00,-0.012458123953098805,-24.85308277886118,9949.795938384264
2023-05-04 09:51:00,-0.012210526315789437,-24.298449028475183,9925.49748935579
2023-05-04 09:52:00,-0.008823529411764742,-17.515583804745585,9907.981905551045
2023-05-04 09:59:00,-0.002331496396778284,-4.62008482242734,9903.361820728618
2023-05-04 10:10:00,0.027199565350266505,53.87342740604847,9957.235248134666
2023-05-04 10:11:00,0.01818950930626056,36.22344464211424,9993.45869277678
2023-05-04 10:20:00,0.003019889617827679,6.035828430501274,9999.494521207282
2023-05-04 10:26:00,-0.001864898466638962,-3.7296083999528324,9995.764912807328
2023-05-19 09:46:00,-0.008695652173913052,-17.38393897879537,9978.380973828533
2023-05-08 13:44:00,0.0032921381325147717,6.570041700940159,9984.951015529472
2023-05-15 13:31:00,7.358405874934101e-06,0.014694664442720258,9984.965710193916
2023-05-10 09:45:00,-0.010329562223315165,-20.62806492022327,9964.337645273692
2023-05-04 09:45:00,-0.0004173622704508165,-0.8317477166339942,9963.505897557057
2023-05-04 09:48:00,-0.0004173622704508165,-0.8316782886109028,9962.674219268447
2023-05-04 09:49:00,-0.002506265664160496,-4.993821663793897,9957.680397604652
2023-05-04 09:51:00,-0.007569386038687961,-15.074705395869088,9942.605692208783
2023-05-04 09:52:00,-0.010887772194304774,-21.650565158913434,9920.955127049869
2023-05-04 09:53:00,-0.013778705636743145,-27.339584066191566,9893.615542983676
2023-05-04 09:54:00,-0.010050251256281341,-19.88666440800726,9873.728878575668
2023-05-04 10:25:00,0.002491694352159563,4.920462896300354,9878.649341471968
2023-05-04 10:26:00,0.0066722268557131,13.18251788686836,9891.831859358836
2023-05-04 10:46:00,-0.009884678747940773,-19.55551603168155,9872.276343327154
2023-05-04 10:48:00,-0.005799502899751474,-11.45085905605474,9860.8254842711
2023-05-04 10:49:00,-0.005799502899751474,-11.437577197994694,9849.387907073105
