date,symbol,ret,pnl,equity,regime,proba
2023-05-18 14:02:00,APLD,0.01813145949272946,35.670094939625066,9872.19068886325,bull,0.599042558024737
2023-05-18 14:06:00,APLD,-0.011450381679389407,-22.608070279839687,9849.58261858341,bull,0.6208921865217701
2023-05-18 14:07:00,APLD,-0.028967254408060507,-57.06307310514329,9792.519545478268,bull,0.5926024690945974
2023-05-18 14:13:00,APLD,-0.015681277386973825,-30.711843062001513,9761.807702416267,bull,0.6035590841377377
2023-05-18 14:16:00,APLD,-0.011826544021025065,-23.089689703481508,9738.718012712785,bull,0.5846625488753281
2023-05-18 14:19:00,APLD,-0.00657894736842103,-12.814102648306251,9725.903910064479,bear,0.591407482705187
2023-05-18 14:23:00,APLD,0.015105740181268859,29.38339549868418,9755.287305563163,bull,0.6217222950146525
2023-05-18 14:26:00,APLD,0.0030956461663145703,6.03978354975276,9761.327089112916,bear,0.6227624976447814
2023-05-09 12:29:00,ARRY,-0.0025588536335721963,-4.995561458092659,9756.331527654824,bear,0.6486839675364376
2023-05-09 13:31:00,ARRY,-0.0033811064397314657,-6.597439071261771,9749.734088583562,bull,0.6414106402010118
2023-05-09 13:32:00,ARRY,-0.0018310227569971302,-3.5703969981734356,9746.163691585389,bull,0.6378427279916234
2023-05-09 13:34:00,ARRY,0.005536514632217265,10.791955577289428,9756.955647162678,bull,0.641280787126197
2023-05-09 13:35:00,ARRY,-0.003664921465968601,-7.1516952387580135,9749.803951923921,bull,0.6232838920941987
2023-05-09 13:37:00,ARRY,-0.0015723270440250307,-3.0659760855104206,9746.73797583841,bull,0.6068191235621359
2023-05-09 13:38:00,ARRY,0.0018343815513626911,3.575847265768824,9750.31382310418,bull,0.5900656361636578
2023-05-09 13:39:00,ARRY,0.0035989717223650535,7.018220746707407,9757.332043850887,bull,0.5837163026288842
2023-05-09 13:40:00,ARRY,0.0035989717223650535,7.023272422309152,9764.355316273197,bull,0.625186673364235
2023-05-12 11:30:00,ARRY,0.04263959390862944,83.26962909309123,9847.624945366288,sideways,0.6266910089477221
2023-05-12 13:34:00,ARRY,0.023707250341997256,46.69202197077912,9894.316967337067,bull,0.6405369173152434
2023-05-12 13:35:00,ARRY,0.022303140646336005,44.134868584389466,9938.451835921456,bull,0.6515537756383492
2023-05-12 13:36:00,ARRY,0.012504464285714327,24.85500320751437,9963.30683912897,bull,0.6127197858181285
2023-05-12 13:38:00,ARRY,0.007158836689038038,14.265137308820016,9977.57197643779,bull,0.6216751718849314
2023-05-12 13:50:00,ARRY,0.017496023630993028,34.91356701593788,10012.485543453728,bull,0.5989562303546975
2023-05-12 13:54:00,ARRY,-0.015482476124110058,-31.003613673903892,9981.481929779824,bull,0.5821982130776547
2023-05-12 13:55:00,ARRY,-0.01875390799464055,-37.43835875225161,9944.043571027572,bull,0.6478125528220877
2023-05-12 13:56:00,ARRY,-0.015992892047978807,-31.806803070368332,9912.236767957203,bull,0.6424541711822489
2023-05-12 13:58:00,ARRY,0.001827617328519925,3.623155136302184,9915.859923093505,bull,0.6083488746460802
2023-05-12 13:59:00,ARRY,0.014745916515426465,29.243688520919985,9945.103611614426,bull,0.5807649743310809
2023-05-12 14:00:00,ARRY,0.010464221828758207,20.813554060383552,9965.91716567481,bull,0.6038381511494075
2023-05-12 14:01:00,ARRY,0.008613995485327448,17.169273094454024,9983.086438769264,bear,0.668683532845877
2023-05-12 14:03:00,ARRY,0.012139366230490176,24.237668478172008,10007.324107247436,bear,0.6511087984223382
2023-05-12 14:04:00,ARRY,0.004024144869215286,8.054184392150843,10015.378291639587,bear,0.6068105932375985
2023-05-12 14:05:00,ARRY,0.009909909909910019,19.850299316763362,10035.22859095635,bear,0.5858558569968446
2023-05-12 14:06:00,ARRY,0.003992694979588832,8.013521362827547,10043.242112319178,bear,0.6079837598439299
2023-05-12 14:07:00,ARRY,-0.0022311468094600943,-4.481589519107239,10038.76052280007,bear,0.6261516630578534
2023-05-12 14:08:00,ARRY,-0.005785491766800134,-11.615833270707604,10027.144689529363,bear,0.5848025345675254
2023-05-12 14:09:00,ARRY,0.004676018704074835,9.377423223340793,10036.522112752704,bear,0.6165617739865102
2023-05-12 14:11:00,ARRY,0.0022291573785109546,4.47459746444621,10040.99671021715,bear,0.627545741834319
2023-05-12 14:13:00,ARRY,0.013428827215756523,26.967761979097155,10067.964472196247,bear,0.6021301166664148
2023-05-12 14:18:00,ARRY,-0.014796819787985903,-29.794771185386494,10038.16970101086,bear,0.6028041720713165
2023-05-12 14:21:00,ARRY,0.003147746509863091,6.319522728354073,10044.489223739214,sideways,0.5898122850651882
2023-05-12 14:44:00,ARRY,0.006967073920746161,13.996139783585866,10058.4853635228,sideways,0.6099589981418797
2023-05-12 14:54:00,ARRY,-0.02103163686382395,-42.30928231313995,10016.17608120966,sideways,0.6339908875354494
2023-05-12 14:56:00,ARRY,-0.02103163686382395,-42.13131562082416,9974.044765588837,sideways,0.6085903205180891
2023-05-09 11:09:00,ARWR,-0.0027791814047498594,-5.543935948533433,9968.500829640303,bull,0.5889994771812138
2023-05-09 12:09:00,ARWR,-0.006446719757300027,-12.85282624982077,9955.648003390483,bull,0.5889994771812138
2023-05-09 13:30:00,ARWR,0.0007498125468633126,1.4929739570193743,9957.140977347502,bull,0.6507272465949384
2023-05-09 13:33:00,ARWR,0.0007498125468633126,1.493197847140397,9958.634175194642,bull,0.593388049095116
2023-05-03 13:32:00,ASAN,-0.003819223424570369,-7.606849783726079,9951.027325410916,bear,0.6648316741435485
2023-05-19 13:32:00,ASO,-0.003844335333697121,-7.651017190732549,9943.376308220184,bear,0.6137945652753662
2023-05-04 10:36:00,AUPH,-0.009716599190283337,-19.323160437026953,9924.053147783157,bull,0.6806963395466038
2023-05-04 10:38:00,AUPH,-0.020161290322580645,-40.01634333783531,9884.036804445323,bull,0.6080817704472069
2023-05-04 11:00:00,AUPH,0.004166666666666726,8.236697337037885,9892.27350178236,bull,0.6700197996911403
2023-05-04 11:01:00,AUPH,0.004166666666666726,8.243561251485417,9900.517063033845,bull,0.6479189753492016
2023-05-04 12:00:00,AUPH,0.008333333333333304,16.500861771723017,9917.017924805568,sideways,0.6749395984798405
2023-05-04 13:32:00,AUPH,-0.011785246617197712,-23.37490039020078,9893.643024415367,bear,0.5811952726567832
2023-05-04 13:34:00,AUPH,-0.010498687664041927,-20.774053594572816,9872.868970820795,bear,0.5836346717335743
2023-05-04 13:44:00,AUPH,-0.007814792094524261,-15.430883676688847,9857.438087144106,bear,0.6217550895900977
2023-05-04 13:52:00,AUPH,-0.006294964028776845,-12.410443634893396,9845.027643509213,bull,0.6006103781208828
2023-05-04 14:04:00,AUPH,-0.0021679970972423228,-4.26879827067968,9840.758845238533,sideways,0.6030215227875655
2023-05-09 13:24:00,AUPH,-0.009542960963821423,-18.781995502898344,9821.976849735634,bear,0.6237096012159034
2023-05-09 13:31:00,AUPH,-0.009542960963821423,-18.746148332916977,9803.230701402717,bear,0.6104651945615183
2023-05-08 09:47:00,AVDL,-0.010587431693989149,-20.75820708630372,9782.472494316413,bear,0.5937959818026814
2023-05-08 09:49:00,AVDL,-0.010587431693989149,-20.714251866380536,9761.758242450032,sideways,0.5808278752936039
2023-05-08 09:50:00,AVDL,-0.010587431693989149,-20.670389721035058,9741.087852728997,bull,0.593121702125771
2023-05-08 10:09:00,AVDL,0.00442176870748308,8.614567488808126,9749.702420217805,sideways,0.5838760783616249
2023-05-12 12:21:00,AVDL,-0.0037074486012808553,-7.229304120148215,9742.473116097657,bull,0.6032317317768147
2023-05-12 13:36:00,AVDL,0.0026156941649899197,5.096666016469561,9747.569782114128,bull,0.6828566884813565
2023-05-15 13:33:00,AVDL,-0.0029910269192422686,-5.831048723099171,9741.738733391028,bull,0.6627652785003628
2023-05-18 09:49:00,AVDL,0.00571837026447463,11.141373819460801,9752.880107210489,bear,0.5864474478343074
2023-05-18 09:50:00,AVDL,0.00571837026447463,11.154115919611721,9764.0342231301,bear,0.6381008473261667
2023-05-18 09:51:00,AVDL,0.00571837026447463,11.166872592571963,9775.201095722672,bear,0.6404138625244045
2023-05-18 09:52:00,AVDL,0.00571837026447463,11.179643855008072,9786.38073957768,bear,0.5969010380130306
2023-05-18 09:53:00,AVDL,0.00571837026447463,11.192429723605649,9797.573169301286,bear,0.6192567769452881
2023-05-18 09:54:00,AVDL,0.00571837026447463,11.205230215069387,9808.778399516355,bear,0.5969010380130306
2023-05-18 09:55:00,AVDL,0.00571837026447463,11.218045346123077,9819.996444862478,bear,0.5986877857274082
2023-05-18 09:56:00,AVDL,0.00571837026447463,11.230875133509635,9831.227319995987,bear,0.5986877857274082
2023-05-18 09:57:00,AVDL,0.00571837026447463,11.243719593991132,9842.471039589978,bear,0.5995751825391572
2023-05-18 09:58:00,AVDL,0.00571837026447463,11.256578744348806,9853.727618334327,bear,0.5819777462553068
2023-05-18 09:59:00,AVDL,0.00571837026447463,11.269452601383088,9864.997070935711,bear,0.6166496089586929
2023-05-18 10:00:00,AVDL,0.00571837026447463,11.282341181913619,9876.279412117625,bear,0.6492295050915965
2023-05-18 10:02:00,AVDL,0.00571837026447463,11.295244502779282,9887.574656620403,bear,0.6492295050915965
2023-05-04 09:45:00,BALL,0.003083333333333371,6.097337704915991,9893.67199432532,sideways,0.6282616336536787
2023-05-04 09:49:00,BALL,0.003083333333333371,6.101097729834022,9899.773092055153,sideways,0.6090796585345676
2023-05-04 09:50:00,BALL,0.003083333333333371,6.104860073434086,9905.877952128587,sideways,0.604646759150847
2023-05-04 10:26:00,BALL,0.0032649644202595277,6.46846781302663,9912.346419941614,sideways,0.5812000511047676
2023-05-04 10:37:00,BALL,0.0032649644202595277,6.472691676479255,9918.819111618093,sideways,0.5901324346667602
2023-05-04 11:21:00,BALL,-0.007660577489687775,-15.196776482149293,9903.622335135944,sideways,0.5958381648011176
2023-05-04 11:23:00,BALL,-0.007660577489687775,-15.173493265382298,9888.448841870562,sideways,0.5812340468358496
2023-04-28 13:31:00,BBIO,0.01199717713479181,23.72669446884961,9912.175536339411,bear,0.5836346717335743
2023-04-28 13:33:00,BBIO,0.01199717713479181,23.783625140122787,9935.959161479534,bear,0.5811952726567832
2023-04-28 13:34:00,BBIO,0.01199717713479181,23.840692412865494,9959.799853892398,bear,0.5886945472417869
2023-05-08 13:25:00,BBIO,0.002186588921282752,4.355597603742939,9964.15545149614,bear,0.5911209955738521
2023-05-08 13:31:00,BBIO,0.0,0.0,9964.15545149614,bear,0.6147997735411479
2023-05-08 13:35:00,BBIO,0.0,0.0,9964.15545149614,bear,0.6153094294583777
2023-05-17 13:30:00,BBIO,-0.0035945363048167298,-7.163303703448083,9956.992147792693,bear,0.6493395752426959
2023-05-22 12:00:00,BBIO,0.01013747190039764,20.187745622145677,9977.17989341484,bear,0.6589160232103347
2023-05-22 13:30:00,BBIO,0.003937007874015727,7.8560471601691235,9985.035940575008,bear,0.5924566280644363
2023-05-22 13:32:00,BBIO,0.003937007874015727,7.862233024074768,9992.898173599082,bear,0.6142033362789739
2023-05-19 11:03:00,BE,0.01034482758620692,20.67496173848091,10013.573135337563,bear,0.6207914817592859
2023-05-19 13:36:00,BE,0.008917161476167862,17.858529720244313,10031.431665057808,bull,0.6064507881142821
2023-05-19 13:46:00,BE,-0.002099370188943272,-4.2119377180087865,10027.2197273398,sideways,0.5998386477432204
2023-05-19 13:49:00,BE,-0.002099370188943272,-4.210169234712213,10023.009558105088,sideways,0.5846469663044209
2023-05-19 13:51:00,BE,-0.002099370188943272,-4.2084014939558605,10018.801156611133,sideways,0.5887297139577525
2023-05-04 09:45:00,BKU,-0.007589025102159895,-15.206586694214097,10003.594569916919,bull,0.6054415871522562
2023-05-04 09:46:00,BKU,-0.012295081967212958,-24.599003040778996,9978.99556687614,bull,0.6629458950924645
2023-05-04 09:47:00,BKU,-0.016763848396501333,-33.4572737664941,9945.538293109645,bull,0.6344171429243998
2023-05-05 11:29:00,BMBL,0.00022569889715313686,0.44893940486982764,9945.987232514515,bull,0.6203775294122503
2023-05-05 13:41:00,BMBL,0.0038272279934390536,7.613112151733395,9953.600344666249,bear,0.6031998096985022
2023-05-05 13:44:00,BMBL,0.004904632152588548,9.763749656893307,9963.364094323142,bear,0.589656125190363
2023-05-05 13:45:00,BMBL,0.005994550408719315,11.945177660768827,9975.309271983911,bear,0.7189507299488526
2023-05-05 13:46:00,BMBL,0.004351851851851965,8.682213625615853,9983.991485609527,bear,0.6530070727693733
2023-05-05 13:47:00,BMBL,0.004619565217391351,9.224339959530635,9993.215825569057,bear,0.6379712633955803
2023-05-05 13:48:00,BMBL,0.0021691973969630773,4.335451551222926,9997.551277120281,bear,0.6007315885112848
2023-05-05 13:49:00,BMBL,-0.00027114967462052913,-0.542166555158644,9997.009110565123,bear,0.6252491959303458
2023-05-05 14:07:00,BMBL,0.013731426969441978,27.454640102914215,10024.463750668037,bear,0.6159734431715826
2023-05-05 14:16:00,BMBL,0.013731426969441978,27.530038380023313,10051.993789048061,bear,0.6216741060132529
2023-05-05 14:18:00,BMBL,0.013731426969441978,27.605643722319563,10079.599432770381,bear,0.5835555385914328
2023-05-05 14:20:00,BMBL,0.013731426969441978,27.681456698463055,10107.280889468844,bear,0.6301430328181069
2023-05-05 14:21:00,BMBL,0.013731426969441978,27.757477878675598,10135.038367347519,bear,0.6076916417144672
2023-05-09 13:27:00,BMBL,-0.001722158438576414,-3.4908283699246505,10131.547538977595,sideways,0.6191699950545143
2023-04-26 09:45:00,BXP,0.004781420765027272,9.688638356945686,10141.23617733454,bear,0.6654304742469562
2023-04-26 09:46:00,BXP,0.004781420765027272,9.697903448270633,10150.93408078281,bear,0.6329582799102895
2023-05-03 13:30:00,CDLX,0.004830917874396247,9.807665778534343,10160.741746561345,sideways,0.6449508775807091
2023-05-03 13:31:00,CDLX,0.01587301587301597,32.25632300495685,10192.998069566302,bear,0.6319231954485977
2023-05-03 13:33:00,CDLX,0.018181818181818226,37.06544752569573,10230.063517091998,bear,0.6111687240379853
2023-05-03 13:36:00,CDLX,0.0,0.0,10230.063517091998,bear,0.5830121958777795
2023-05-03 13:37:00,CDLX,-0.006177174210595203,-12.63857690610631,10217.42494018589,bear,0.589656125190363
2023-05-03 13:40:00,CDLX,0.0035756853396900308,7.306859313601196,10224.731799499492,bear,0.5956162694182451
2023-05-03 13:43:00,CDLX,-0.005966587112171922,-12.201350596061618,10212.53044890343,bear,0.6042049632761609
2023-05-03 14:07:00,CDLX,0.0018007202881153144,3.6779821544671614,10216.208431057898,sideways,0.5898122850651882
2023-05-03 14:08:00,CDLX,0.0018007202881153144,3.6793067578841367,10219.887737815781,sideways,0.6350714467434643
2023-05-03 14:10:00,CDLX,0.0018007202881153144,3.6806318383491607,10223.568369654131,sideways,0.5812340468358496
2023-05-05 11:25:00,CDLX,0.005873715124816452,12.010065632486508,10235.578435286618,bear,0.6519773984911238
2023-05-05 11:29:00,CDLX,-0.02253521126760553,-46.132184497066234,10189.446250789551,bear,0.620276914028083
2023-05-05 11:33:00,CDLX,-0.017216642754662857,-35.08561119353651,10154.360639596014,bear,0.5870891610395621
2023-05-05 11:41:00,CDLX,-0.017216642754662857,-34.96479990678689,10119.395839689227,bear,0.6163958240535485
2023-05-05 11:43:00,CDLX,-0.001459854014598509,-2.954568128376354,10116.44127156085,bear,0.6404138625244045
2023-05-05 11:44:00,CDLX,-0.001459854014598509,-2.953705480747631,10113.487566080103,bear,0.5912322192256743
2023-05-05 11:52:00,CDLX,-0.001459854014598509,-2.9528430849868283,10110.534722995117,bear,0.594566604288747
2023-05-05 11:55:00,CDLX,-0.001459854014598509,-2.951980941020409,10107.582742054095,bear,0.5859680159647924
2023-05-05 12:00:00,CDLX,0.0014619883040935362,2.9554335503081526,10110.538175604404,bear,0.5944958351595235
2023-05-05 12:12:00,CDLX,-0.010086455331412144,-20.39589833695421,10090.14227726745,bear,0.6715071075886141
2023-05-05 12:28:00,CDLX,-0.01746724890829696,-35.24940533543217,10054.892871932017,bear,0.6451264052229505
2023-05-05 12:33:00,CDLX,-0.02173913043478266,-43.716925530139314,10011.175946401878,bear,0.6106794731898004
2023-05-05 12:37:00,CDLX,-0.02173913043478266,-43.52685194087783,9967.649094461,bear,0.5944958351595235
2023-05-05 12:46:00,CDLX,0.0002202643171806251,0.4391034843375056,9968.088197945337,bear,0.592703120968955
2023-05-05 12:50:00,CDLX,-0.1111111111111111,-221.51307106545192,9746.575126879885,sideways,0.622553851924976
2023-05-05 12:51:00,CDLX,-0.1111111111111111,-216.59055837510854,9529.984568504777,bear,0.6851989522301369
2023-05-05 12:54:00,CDLX,-0.1111111111111111,-211.7774348556617,9318.207133649115,bear,0.6817218604046784
2023-05-05 12:59:00,CDLX,-0.15583938926814941,-290.42874175639827,9027.778391892716,bear,0.6619823671702707
2023-05-05 13:45:00,CDLX,-0.017006802721088374,-30.706729224124775,8997.071662668592,bear,0.6277059643724928
2023-05-05 13:46:00,CDLX,-0.009466437177280502,-17.03404273482857,8980.037619933762,bear,0.6147971996646003
2023-05-05 13:48:00,CDLX,-0.012110726643598664,-21.75095617285003,8958.286663760913,bear,0.6588116715497545
2023-05-05 13:51:00,CDLX,-0.014769765421372713,-26.462358520232055,8931.824305240681,bear,0.5972867940023382
2023-05-05 13:53:00,CDLX,-0.002626970227670697,-4.692727305730556,8927.131577934952,bear,0.580684729747857
2023-05-05 13:54:00,CDLX,0.0,0.0,8927.131577934952,bear,0.6322430438532677
2023-05-05 13:57:00,CDLX,-0.0020000350883348965,-3.570915278810475,8923.56066265614,bear,0.59938523231393
2023-05-05 13:58:00,CDLX,0.0008779631255487082,1.5669114420818175,8925.127574098222,bear,0.6360182425692381
2023-05-05 13:59:00,CDLX,0.010563380281690229,18.855903325559783,8943.983477423782,bear,0.589017728683762
2023-05-05 14:00:00,CDLX,0.012349823321554704,22.091323147417636,8966.0748005712,bear,0.6252338562093084
2023-05-05 14:04:00,CDLX,-0.0069686411149825845,-12.496271499053949,8953.578529072145,bear,0.5919577582324395
2023-05-05 14:06:00,CDLX,-0.003496503496503422,-6.261243726623745,8947.317285345522,bear,0.5942082752122719
2023-05-05 14:21:00,CDLX,-0.016389132340052532,-29.327753415593463,8917.989531929928,bear,0.6187228693169408
2023-05-10 13:52:00,CDLX,-0.006462035541195482,-11.525673062268094,8906.46385886766,sideways,0.5895589083618094
2023-05-10 13:53:00,CDLX,-0.006462035541195482,-11.510777200475177,8894.953081667185,sideways,0.5965960689902121
2023-05-15 13:41:00,CDLX,-0.007717750826901893,-13.729806300258094,8881.223275366927,bear,0.624010081789964
2023-05-18 13:33:00,CDLX,0.0,0.0,8881.223275366927,bull,0.652229110679256
2023-05-18 13:39:00,CDLX,0.008756567425569146,15.55380608645691,8896.777081453383,bull,0.589948248908659
2023-05-18 13:44:00,CDLX,0.008756567425569146,15.581045676800967,8912.358127130185,sideways,0.6997726906386973
2023-05-23 09:49:00,CDLX,-0.00293720727157252,-5.235488619573045,8907.122638510611,bull,0.5830442572545924
2023-05-23 09:50:00,CDLX,-0.00293720727157252,-5.232413076524316,8901.890225434086,bull,0.6007565801221041
2023-05-23 09:52:00,CDLX,-0.00293720727157252,-5.229339340177067,8896.660886093909,bull,0.594237879001025
2023-05-04 09:45:00,CFG,-0.017486113968319304,-31.113605238345343,8865.547280855564,sideways,0.6022962983420792
2023-05-04 09:48:00,CFG,-0.017326732673267252,-30.72219354751915,8834.825087308045,sideways,0.5928612019638005
2023-05-04 10:14:00,CFG,0.016483516483516508,29.125796991125465,8863.95088429917,sideways,0.5812340468358496
2023-05-04 11:33:00,CFG,0.006527947776417794,11.572681693087462,8875.523565992258,sideways,0.6467734557881122
2023-05-04 11:35:00,CFG,0.006527947776417794,11.587790865432579,8887.111356857691,sideways,0.5838760783616249
2023-05-01 13:32:00,CHGG,0.00028392958546274874,0.5046627687027782,8887.616019626394,bear,0.6322543628581136
2023-05-08 13:52:00,CMA,-0.012051492741714537,-21.421807990334667,8866.194211636059,bear,0.6066864183921602
2023-05-08 14:14:00,CMA,-0.00027412280701748936,-0.4860852089711785,8865.708126427087,sideways,0.6462975150731816
2023-05-08 14:19:00,CMA,-0.00027412280701748936,-0.486058559562792,8865.222067867524,sideways,0.5853265477254365
2023-05-09 13:35:00,CMA,0.00042949176807446156,0.7615079800602315,8865.983575847584,bull,0.615935887141002
2023-05-09 13:36:00,CMA,0.0034315127251931528,6.084747092374895,8872.068322939958,bull,0.613347828352727
2023-05-09 13:37:00,CMA,0.0034315127251931528,6.088923069790308,8878.157246009749,bull,0.6083393161989765
2023-05-09 13:38:00,CMA,0.0034315127251931528,6.09310191318965,8884.250347922938,bull,0.5810300065279722
2023-05-09 13:39:00,CMA,0.0034315127251931528,6.097283624539852,8890.347631547478,bull,0.5810300065279722
2023-05-10 13:20:00,CMA,-0.0027785495971103477,-4.940454365961436,8885.407177181516,bull,0.6320136247586073
2023-05-10 13:21:00,CMA,0.006703910614525196,11.913395097897105,8897.320572279414,bull,0.6768767895485858
2023-05-10 13:22:00,CMA,0.006703910614525196,11.92936836506747,8909.24994064448,bull,0.6334662021899812
2023-05-10 13:28:00,CMA,0.006323406623991189,11.267362017892884,8920.517302662372,bull,0.6132505471709652
2023-05-10 13:32:00,CMA,0.006323406623991189,11.281611640216653,8931.79891430259,sideways,0.588996633775349
2023-05-10 13:33:00,CMA,0.006323406623991189,11.295879283771662,8943.09479358636,sideways,0.5812340468358496
2023-05-10 13:34:00,CMA,0.006323406623991189,11.310164971349021,8954.40495855771,sideways,0.5853265477254365
2023-05-09 13:05:00,CNK,0.0015160703456641683,2.7151015641475063,8957.120060121857,bull,0.5944909346667419
2023-05-09 13:30:00,CNK,-0.010018214936247672,-17.94687079441529,8939.173189327441,bull,0.7256828210725316
2023-05-09 13:31:00,CNK,-0.010018214936247672,-17.910911672604982,8921.262277654836,bull,0.6732198546708853
2023-05-03 09:51:00,COIN,-0.001104195944589434,-1.9701643255210337,8919.292113329315,bear,0.58190898313117
2023-05-03 09:52:00,COIN,-0.001104195944589434,-1.9697292360293508,8917.322384093286,sideways,0.597386381068029
2023-05-05 09:48:00,COIN,0.004060321674547581,7.241439471012456,8924.563823564298,bear,0.5894471197094171
2023-05-05 10:05:00,COIN,-0.002656655774319571,-4.741898803031129,8919.821924761267,bear,0.6097955518233951
2023-05-05 10:14:00,COIN,-0.007335310729445975,-13.085933093889755,8906.735991667378,sideways,0.5853265477254365
2023-05-05 10:18:00,COIN,0.0034013605442176466,6.059004075964131,8912.794995743341,sideways,0.6298561034609459
2023-05-05 10:20:00,COIN,0.0006261740763931762,1.116192234908262,8913.911187978249,sideways,0.5838760783616249
2023-05-05 10:21:00,COIN,-0.001968151726605823,-3.5087859390860703,8910.402402039163,sideways,0.5953619958905941
2023-05-05 10:46:00,COIN,-0.004769475357710581,-8.49958893676219,8901.9028131024,bull,0.7164437581753625
2023-05-05 10:52:00,COIN,0.0013211203100228243,2.3520969208477793,8904.254910023248,bear,0.589656125190363
2023-05-05 10:53:00,COIN,0.0013211203100228243,2.352718401450434,8906.6076284247,bear,0.5956162694182451
2023-05-05 10:54:00,COIN,0.0013211203100228243,2.3533400462632184,8908.960968470963,bear,0.589656125190363
2023-05-08 09:58:00,COIN,-0.009892086330935329,-17.625642203809598,8891.335326267154,sideways,0.5808423256508838
2023-05-10 09:49:00,COIN,0.005561866780428529,9.890484516963188,8901.225810784117,sideways,0.6576679125795427
2023-05-10 09:50:00,COIN,0.008191196808087928,14.582338489872948,8915.80814927399,sideways,0.6233462387472577
2023-05-10 09:53:00,COIN,-0.0042694497153700686,-7.613118913042395,8908.195030360946,sideways,0.5953619958905941
2023-05-10 09:54:00,COIN,0.007309128465877506,13.022228375199946,8921.217258736146,sideways,0.5903627218340949
2023-05-10 09:55:00,COIN,0.0014300512579563072,2.551559592671429,8923.768818328817,sideways,0.6201303014269332
2023-05-10 09:57:00,COIN,0.0008557177864802546,1.5272455400563705,8925.296063868875,sideways,0.6015687234060657
2023-05-10 10:20:00,COIN,0.001560062402496081,2.7848037640776186,8928.080867632953,sideways,0.6152594565841518
2023-05-10 10:21:00,COIN,-0.0007404354942775979,-1.3221335940352341,8926.758734038916,sideways,0.6002630715430393
2023-05-10 10:22:00,COIN,-0.003907808939255459,-6.976813515890805,8919.781920523026,sideways,0.6079983666826084
2023-05-10 10:27:00,COIN,0.009811937857726924,17.504069181729612,8937.285989704757,sideways,0.5834055873345665
2023-05-10 13:20:00,COIN,-0.001447916992681426,-2.588089650589431,8934.697900054167,sideways,0.6328568418022
2023-05-10 13:23:00,COIN,-0.001447916992681426,-2.5873401827926963,8932.110559871375,bear,0.5948599908504971
2023-05-10 13:26:00,COIN,-0.001447916992681426,-2.5865909320293943,8929.523968939346,sideways,0.5846469663044209
2023-05-15 13:33:00,CPRX,7.358405874934101e-06,0.013141412326681631,8929.537110351672,sideways,0.6106794628982645
2023-05-10 09:50:00,CTKB,-0.00447316103379721,-7.988651490374247,8921.548458861298,sideways,0.5812340468358496
2023-05-10 10:15:00,CTKB,-0.0031120331950208646,-5.552830990992719,8915.995627870305,sideways,0.5812340468358496
2023-05-10 10:16:00,CTKB,-0.0031120331950208646,-5.5493748721186575,8910.446252998187,sideways,0.5812340468358496
2023-05-10 10:17:00,CTKB,-0.0031120331950208646,-5.545920904355928,8904.90033209383,sideways,0.5958381648011176
2023-05-10 10:21:00,CTKB,0.004694835680751166,8.361408762529404,8913.26174085636,sideways,0.5924122973944533
2023-05-10 11:21:00,CTKB,-0.006674082313681924,-11.897568508373437,8901.364172347987,bear,0.6258055053476781
