rule,rule_type,direction,horizon,t_stat,p_value,expectancy,win_rate,avg_win,avg_loss,profit_factor,sharpe,n_samples,mean_ret,std_ret,rule_col,rule_val,rule_col1,rule_val1,rule_col2,rule_val2,aaa_score,regime,is_event_based,passes_event_filter,overfit_check,is_overfit,overfit_reason,overfit_risk,passes_overfit_filter,passes_regime_filter,passes_aaa_score,passes_aaa_filters,validation_passed,validation_reason,val_expectancy,val_expectancy_net,val_win_rate,val_sharpe,val_trades
ret_60m_turned_positive_bin == True AND rvol_bin == 0,double,LONG,fwd_ret_90m,20.416498014171903,0.0,0.038885284,0.5127106924037583,0.44412863,0.3874992,1.2059337,0.9383069258220993,119309,0.038885284,0.6578708,,,ret_60m_turned_positive_bin,True,rvol_bin,0,0.11368019368648909,bull_low_vol,True,True,"(False, 'PASS')",False,PASS,0.11427422695963535,True,True,True,True,True,PASS,0.030008497,0.010008497,0.48118059614260666,0.6293762,34220.0
ret_60m_turned_positive_bin == True AND price_vs_vwap_pct_bin == 2,double,LONG,fwd_ret_90m,20.439712707548868,0.0,0.0424641,0.521052339281039,0.48671445,0.44084063,1.2011186,0.9139357966005083,126043,0.0424641,0.73757553,,,ret_60m_turned_positive_bin,True,price_vs_vwap_pct_bin,2,0.11265697423209245,bull_low_vol,True,True,"(False, 'PASS')",False,PASS,0.1667456768063636,True,True,True,True,True,PASS,0.032107674,0.012107674,0.4931690865439579,0.5832407,34988.0
avwap_cross_up_bin == True AND is_power_hour_bin == True,double,LONG,fwd_ret_90m,18.379109752933132,0.0,0.085563906,0.5396783381155569,0.9886488,0.97320735,1.1909958,0.9493594226360685,94447,0.085563906,1.4307383,,,avwap_cross_up_bin,True,is_power_hour_bin,True,0.1089874221484793,bull_low_vol,True,True,"(False, 'PASS')",False,PASS,0.6349957316023982,True,True,True,True,True,PASS,0.10121941,0.081219405,0.5138418843914986,1.0608137,29548.0
ret_60m_turned_positive_bin == True AND ret_15m_bin == 2.0,double,LONG,fwd_ret_90m,18.825464045882747,0.0,0.04457862,0.5249111560170023,0.48586816,0.4429887,1.2118163,0.9428787597628532,100457,0.04457862,0.75053513,,,ret_60m_turned_positive_bin,True,ret_15m_bin,2.0,0.10783844164692898,bull_low_vol,True,True,"(False, 'PASS')",False,PASS,0.1956085050471959,True,True,True,True,True,PASS,0.04181211,0.021812111,0.4971749417331732,0.7598788,28318.0
vwap_cross_up_bin == True AND price_vs_vwap_pct_bin == 2,double,LONG,fwd_ret_90m,22.487527720510677,0.0,0.03733876,0.5190524020676646,0.48365566,0.4443392,1.174722,0.7901796007611126,204095,0.03733876,0.75012624,,,vwap_cross_up_bin,True,price_vs_vwap_pct_bin,2,0.10674928828783097,bull_low_vol,True,True,"(False, 'PASS')",False,PASS,0.11149240163660706,True,True,True,True,True,PASS,0.03056792,0.01056792,0.487397246285549,0.53493124,58757.0
price_up_vol_weak_bin == True AND vwap_cross_up_bin == True,double,LONG,fwd_ret_90m,22.467521536148375,0.0,0.036363237,0.5132815712454345,0.4870434,0.43891326,1.1702181,0.7844575492499897,206715,0.036363237,0.7358569,,,price_up_vol_weak_bin,True,vwap_cross_up_bin,True,0.10470478821863145,bull_low_vol,True,True,"(False, 'PASS')",False,PASS,0.09019550855207964,True,True,True,True,True,PASS,0.030949848,0.010949848,0.4866182572614108,0.58913684,57840.0
ret_5m_turned_positive_bin == True AND is_power_hour_bin == True,double,LONG,fwd_ret_90m,17.83180096951599,0.0,0.083147526,0.5407165047260228,0.968658,0.95936793,1.188705,0.9395388709339723,90774,0.083147526,1.4048659,,,ret_5m_turned_positive_bin,True,is_power_hour_bin,True,0.10457150227955425,bull_low_vol,True,True,"(False, 'PASS')",False,PASS,0.6129082673255808,True,True,True,True,True,PASS,0.17208275,0.15208276,0.533526900085397,1.7150952,29275.0
vwap_cross_up_bin == True AND rel_strength_60m_bin == 2.0,double,LONG,fwd_ret_90m,19.967976525784344,0.0,0.04309958,0.5173561327517772,0.5030274,0.44990677,1.1984831,0.8707568064203033,132518,0.04309958,0.78573555,,,vwap_cross_up_bin,True,rel_strength_60m_bin,2.0,0.10411343958148467,bull_low_vol,True,True,"(False, 'PASS')",False,PASS,0.16570805020347118,True,True,True,True,True,PASS,0.03451334,0.01451334,0.4882348393082653,0.5516374,38801.0
price_up_vol_weak_bin == True AND atr_14_bin == 1,double,LONG,fwd_ret_90m,15.826870387826471,0.0,0.0477818,0.5263376717281273,0.4708946,0.4223848,1.2388281,1.0682040416071128,55320,0.0477818,0.71008205,,,price_up_vol_weak_bin,True,atr_14_bin,1,0.10299116603623244,bull_low_vol,True,True,"(False, 'PASS')",False,PASS,0.23049333334206162,True,True,True,True,True,PASS,0.043438535,0.023438536,0.49602879126334076,0.81367993,16116.0
ret_15m_turned_positive_bin == True AND ret_15m_bin == 2.0,double,LONG,fwd_ret_90m,21.16728235259896,0.0,0.03827075,0.5198839598694549,0.4828881,0.4431742,1.1798648,0.8061654960518376,173733,0.03827075,0.7536037,,,ret_15m_turned_positive_bin,True,ret_15m_bin,2.0,0.10267908385522648,bull_low_vol,True,True,"(False, 'PASS')",False,PASS,0.12247541125597677,True,True,True,True,True,PASS,0.03276611,0.012766112,0.49183109707971584,0.5792711,50680.0
