rule,direction,horizon,t_stat,p_value,expectancy,win_rate,avg_win,avg_loss,profit_factor,sharpe,n_samples,mean_ret,std_ret,aaa_score,regime
session_range_pct_bin == 4 AND is_first_hour_bin == True,SHORT,fwd_ret_60m,16.350833294945012,0.0,0.03539367238111106,0.5533776688834442,0.199629555908417,0.16809922092348978,1.4714324706176742,2.1717010370617618,14285,0.03539367238111106,0.2587175311176647,0.0569463188477835,bull_low_vol
