rule,rule_type,direction,horizon,t_stat,p_value,expectancy,win_rate,avg_win,avg_loss,profit_factor,sharpe,n_samples,mean_ret,std_ret,rule_col,rule_val,rule_col1,rule_val1,rule_col2,rule_val2,aaa_score,regime,is_event_based,passes_event_filter,overfit_check,is_overfit,overfit_reason,overfit_risk,passes_overfit_filter,passes_regime_filter,passes_aaa_score,passes_aaa_filters,validation_passed,validation_reason,val_expectancy,val_expectancy_net,val_win_rate,val_sharpe,val_trades
price_up_vol_weak_bin == True AND atr_14_bin == 0,double,LONG,fwd_ret_120m,16.69242868221049,0.0,0.06916212,0.5267628489566165,0.5561286,0.47288293,1.3090551,1.3343103360352846,39439,0.06916212,0.82283306,,,price_up_vol_weak_bin,True,atr_14_bin,0,0.10711089920841785,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.4451469269657767,True,True,True,True,True,PASS,0.050081003,0.030081004,0.4894066140254867,0.906976,12791.0
vwap_cross_up_bin == True AND is_power_hour_bin == True,double,LONG,fwd_ret_120m,16.288141482724367,0.0,0.09448844,0.5500449236298293,0.9804458,0.9885449,1.2124287,1.0450640295772926,61215,0.09448844,1.4352782,,,vwap_cross_up_bin,True,is_power_hour_bin,True,0.1044094353298395,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.7449742667008816,True,True,True,True,True,PASS,0.1728815,0.1528815,0.5327125234003744,1.676603,20833.0
ret_30m_turned_positive_bin == True AND is_power_hour_bin == True,double,LONG,fwd_ret_120m,15.807309893909608,0.0,0.09001534,0.5467658362767828,0.9889788,0.9944629,1.1997124,0.9898382105405382,64267,0.09001534,1.4436189,,,ret_30m_turned_positive_bin,True,is_power_hour_bin,True,0.09656648116082805,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.693685041265037,True,True,True,True,True,PASS,0.15943079,0.13943079,0.5298391281785159,1.5157949,21197.0
ret_60m_turned_positive_bin == True AND rvol_bin == 0,double,LONG,fwd_ret_120m,16.84348293153992,0.0,0.046868484,0.5144297172211587,0.54813683,0.4841923,1.1993476,0.9306903565688507,82538,0.046868484,0.7994218,,,ret_60m_turned_positive_bin,True,rvol_bin,0,0.09333605073625087,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.19754427911499733,True,True,True,True,True,PASS,0.03232027,0.012320269,0.47449288220349234,0.5835975,24797.0
ret_15m_turned_positive_bin == True AND rel_strength_60m_bin == 2.0,double,LONG,fwd_ret_120m,14.684348867924134,0.0,0.051831126,0.5229922608935547,0.61059713,0.56080097,1.1937567,0.888253182800096,68871,0.051831126,0.9263053,,,ret_15m_turned_positive_bin,True,rel_strength_60m_bin,2.0,0.07895379069989478,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.26429578391784664,True,True,True,True,True,PASS,0.036461733,0.016461734,0.48200937833697016,0.56114334,21539.0
ret_30m_turned_positive_bin == True AND rvol_bin == 0,double,LONG,fwd_ret_120m,14.813984440741825,0.0,0.042401124,0.5088172043010752,0.5463544,0.479645,1.1799759,0.8489922062286139,76725,0.042401124,0.7928188,,,ret_30m_turned_positive_bin,True,rvol_bin,0,0.07406680866881035,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.1416456465214811,True,True,True,True,True,PASS,0.032404628,0.012404628,0.47347917290979924,0.5807081,23359.0
ret_60m_turned_positive_bin == True AND session_range_pct_bin == 1,double,LONG,fwd_ret_120m,13.948943688087756,0.0,0.0527215,0.5283990861067858,0.6309805,0.5951813,1.1878295,0.8447136334154416,68717,0.0527215,0.990783,,,ret_60m_turned_positive_bin,True,session_range_pct_bin,1,0.07206081007825915,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.2840131761808567,True,True,True,True,True,PASS,0.04325469,0.023254689,0.4854506742370476,0.631246,21135.0
price_down_vol_weak_bin == True AND ret_15m_bin == 1.0,double,LONG,fwd_ret_120m,12.917768961369859,0.0,0.049262438,0.5204536090564853,0.58124846,0.52810407,1.1945207,0.9083113213871287,50969,0.049262438,0.86095697,,,price_down_vol_weak_bin,True,ret_15m_bin,1.0,0.07067902048243849,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.23353159780743243,True,True,True,True,True,PASS,0.04570801,0.025708012,0.5026634113860837,0.82089514,18022.0
vwap_cross_up_bin == True AND rel_strength_60m_bin == 2.0,double,LONG,fwd_ret_120m,13.646135175080891,0.0,0.04700792,0.521068224837462,0.60710776,0.5623696,1.1745322,0.8022843248876564,72906,0.04700792,0.9301286,,,vwap_cross_up_bin,True,rel_strength_60m_bin,2.0,0.06602658323387102,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.21221563325341514,True,True,True,True,True,PASS,0.036688335,0.016688336,0.48098067033161906,0.56415904,22556.0
price_down_vol_weak_bin == True AND price_vs_vwap_pct_bin == 1,double,LONG,fwd_ret_120m,12.537253569890288,0.0,0.047744986,0.5180375713467684,0.5903924,0.53551984,1.1849861,0.8553731047295304,54137,0.047744986,0.886079,,,price_down_vol_weak_bin,True,price_vs_vwap_pct_bin,1,0.06429919216268729,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.21352499939204989,True,True,True,True,True,PASS,0.048213985,0.028213985,0.5023781841242998,0.8191487,18922.0
price_down_vol_weak_bin == True AND ret_30m_bin == 1.0,double,LONG,fwd_ret_120m,12.382998963247282,0.0,0.04442101,0.5202967910756094,0.576205,0.5323638,1.1739432,0.8156106451247974,58088,0.04442101,0.8645812,,,price_down_vol_weak_bin,True,ret_30m_bin,1.0,0.06081995954278343,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.18480367934493686,True,True,True,True,True,PASS,0.055120673,0.035120673,0.5051618723063045,0.9367936,19954.0
