rule,rule_type,direction,horizon,t_stat,p_value,expectancy,win_rate,avg_win,avg_loss,profit_factor,sharpe,n_samples,mean_ret,std_ret,rule_col,rule_val,rule_col1,rule_val1,rule_col2,rule_val2,aaa_score,regime,is_event_based,passes_event_filter,overfit_check,is_overfit,overfit_reason,overfit_risk,passes_overfit_filter,passes_regime_filter,passes_aaa_score,passes_aaa_filters,validation_passed,validation_reason,val_expectancy,val_expectancy_net,val_win_rate,val_sharpe,val_trades
rel_outperform_extreme_bin == True AND ret_60m_turned_positive_bin == True,double,SHORT,fwd_ret_120m,10.88499341608534,0.0,0.051848855,0.5159750793464206,0.73220444,0.6734166,1.1590698,0.8378287089838179,42535,0.051848855,0.98239064,,,rel_outperform_extreme_bin,True,ret_60m_turned_positive_bin,True,0.046331336181740033,bear_high_vol,True,True,"(False, 'PASS')",False,PASS,0.25043870738888235,True,True,True,True,True,PASS,0.0300592,0.0100592,0.513111975271712,0.5219201,10029.0
rel_outperform_extreme_bin == True AND rel_strength_60m_bin == 4.0,double,SHORT,fwd_ret_120m,8.967766568159645,0.0,0.041667357,0.5120293475569959,0.7289832,0.6795357,1.1256579,0.6753544156112944,44433,0.041667357,0.9794099,,,rel_outperform_extreme_bin,True,rel_strength_60m_bin,4.0,0.031895747333969576,bear_high_vol,True,True,"(False, 'PASS')",False,PASS,0.140732265985345,True,True,True,True,True,PASS,0.03311068,0.013110679,0.5153016613232294,0.5782959,10293.0
rel_outperform_extreme_bin == True,single,SHORT,fwd_ret_120m,8.967766568159645,0.0,0.041667357,0.5120293475569959,0.7289832,0.6795357,1.1256579,0.6753544156112944,44433,0.041667357,0.9794099,rel_outperform_extreme_bin,True,,,,,0.031895747333969576,bear_high_vol,True,True,"(False, 'PASS')",False,PASS,0.140732265985345,True,True,True,True,True,PASS,0.03311068,0.013110679,0.5153016613232294,0.5782959,10293.0
rel_outperform_extreme_bin == True AND is_first_hour_bin == True,double,SHORT,fwd_ret_120m,9.503947749382437,0.0,0.05046749,0.5053892215568863,0.75366116,0.66805005,1.1527351,0.8153970417384646,34235,0.05046749,0.98252326,,,rel_outperform_extreme_bin,True,is_first_hour_bin,True,0.031037428518583748,bear_high_vol,True,True,"(False, 'PASS')",False,PASS,0.21545335461279597,True,True,True,True,True,PASS,0.037594993,0.017594993,0.5198183319570603,0.66170204,9688.0
price_up_vol_weak_bin == True AND atr_14_bin == 4,double,SHORT,fwd_ret_120m,9.863811013743334,0.0,0.07277737,0.523843741834335,0.7168298,0.6357775,1.2404039,1.2655688396066167,15308,0.07277737,0.912874,,,price_up_vol_weak_bin,True,atr_14_bin,4,0.023172184762827175,bear_high_vol,True,True,"(False, 'PASS')",False,PASS,0.4754611649516672,True,True,True,True,True,PASS,0.049308624,0.029308625,0.5388056363229703,0.9604716,4471.0
