rule,rule_type,direction,horizon,t_stat,p_value,expectancy,win_rate,avg_win,avg_loss,profit_factor,sharpe,n_samples,mean_ret,std_ret,rule_col,rule_val,rule_col1,rule_val1,rule_col2,rule_val2,aaa_score,regime,is_event_based,passes_event_filter,overfit_check,is_overfit,overfit_reason,overfit_risk,passes_overfit_filter,passes_regime_filter,passes_aaa_score,passes_aaa_filters,validation_passed,validation_reason,val_expectancy,val_expectancy_net,val_win_rate,val_sharpe,val_trades
avwap_cross_up_bin == True AND atr_14_bin == 0,double,LONG,fwd_ret_90m,24.766678495544994,0.0,0.05762472,0.5285954534228693,0.45389464,0.3867208,1.3160949,1.3482778212543247,85031,0.05762472,0.6784685,,,avwap_cross_up_bin,True,atr_14_bin,0,0.20429457674634832,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.3334381072155735,True,True,True,True,True,PASS,0.035479933,0.0154799335,0.49967639867683017,0.8354492,27812.0
ret_60m_turned_positive_bin == True AND atr_14_bin == 0,double,LONG,fwd_ret_90m,21.85309731458599,0.0,0.05191491,0.5204273659928368,0.4478909,0.37779424,1.2865381,1.2087651231296264,82365,0.05191491,0.68178976,,,ret_60m_turned_positive_bin,True,atr_14_bin,0,0.15911140225755452,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.26000384915743796,True,True,True,True,True,PASS,0.034139685,0.014139686,0.4800211496336581,0.74242145,26478.0
avwap_cross_up_bin == True AND is_power_hour_bin == True,double,LONG,fwd_ret_90m,19.621380740901596,0.0,0.09983382,0.5470570424296679,0.97838277,0.961263,1.2292937,1.1301458302375196,75961,0.09983382,1.4023081,,,avwap_cross_up_bin,True,is_power_hour_bin,True,0.13678265752920427,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.7924522477583531,True,True,True,True,True,PASS,0.13906011,0.119060114,0.5339983895499687,1.3924519,22354.0
avwap_cross_up_bin == True AND ret_30m_bin == 1.0,double,LONG,fwd_ret_90m,17.325093920808417,0.0,0.05824095,0.5317153067301965,0.5376361,0.4860898,1.2558596,1.1186629332447768,60444,0.05824095,0.8264745,,,avwap_cross_up_bin,True,ret_30m_bin,1.0,0.11927248450348059,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.34584011453613767,True,True,True,True,True,PASS,0.044488557,0.024488557,0.4998128242151987,0.73871905,18699.0
ret_15m_turned_positive_bin == True AND is_power_hour_bin == True,double,LONG,fwd_ret_90m,17.15163021494313,0.0,0.099531695,0.549823746883329,0.9584087,0.94945955,1.232864,1.1290472985363793,58155,0.099531695,1.3994247,,,ret_15m_turned_positive_bin,True,is_power_hour_bin,True,0.11882944530721085,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.7949644462336227,True,True,True,True,True,PASS,0.17709967,0.15709968,0.5377617401910958,1.8102044,19676.0
vwap_cross_up_bin == True AND is_power_hour_bin == True,double,LONG,fwd_ret_90m,15.89935447134585,0.0,0.08927967,0.5487543902638242,0.9453245,0.95174617,1.2078828,1.0201190334506702,61215,0.08927967,1.3893191,,,vwap_cross_up_bin,True,is_power_hour_bin,True,0.0997268161724697,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.6903054459577174,True,True,True,True,True,PASS,0.18359077,0.16359077,0.5382806124897999,1.883472,20833.0
ret_30m_turned_positive_bin == True AND is_power_hour_bin == True,double,LONG,fwd_ret_90m,15.236112423485581,0.0,0.08422811,0.5469058770442062,0.9516138,0.9627471,1.1930885,0.9540704062911195,64267,0.08422811,1.4014478,,,ret_30m_turned_positive_bin,True,is_power_hour_bin,True,0.08969014904953887,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.6360928870248901,True,True,True,True,True,PASS,0.17105958,0.15105958,0.5336132471576166,1.7155693,21197.0
price_down_vol_weak_bin == True AND ret_15m_bin == 1.0,double,LONG,fwd_ret_90m,14.294276547488577,0.0,0.045742385,0.5200462908477502,0.48201495,0.42697388,1.2232122,1.004972116909088,50982,0.045742385,0.72254527,,,price_down_vol_weak_bin,True,ret_15m_bin,1.0,0.08646581773425012,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.19751643258947477,True,True,True,True,True,PASS,0.03790682,0.017906822,0.49667184379853563,0.8018639,18028.0
price_down_vol_weak_bin == True AND ret_30m_bin == 1.0,double,LONG,fwd_ret_90m,14.40012183896028,0.0,0.04342568,0.5220168009364456,0.47572225,0.4286957,1.2119262,0.9484365282708664,58092,0.04342568,0.72683966,,,price_down_vol_weak_bin,True,ret_30m_bin,1.0,0.08251733190631966,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.17829039394137275,True,True,True,True,True,PASS,0.042528108,0.022528108,0.49408758392624513,0.84652764,19958.0
price_down_vol_weak_bin == True AND price_vs_vwap_pct_bin == 1,double,LONG,fwd_ret_90m,13.739250917754967,0.0,0.043862835,0.5188174028660067,0.48475352,0.43151128,1.211249,0.9372513276919663,54152,0.043862835,0.742918,,,price_down_vol_weak_bin,True,price_vs_vwap_pct_bin,1,0.07732499707122505,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.17626315145993404,True,True,True,True,True,PASS,0.0336886,0.013688602,0.49146631439894317,0.682529,18925.0
