action_id,date,symbol,timestamp,side,hold_minutes,score,paper_only,execution_mode,execution_assumption,entry_price,stop_price,target_price,context
2026-04-13|NOW|2026-04-13T09:30:00-04:00|long|8,2026-04-13,NOW,2026-04-13T09:30:00-04:00,long,8,0.8040687441825867,True,shadow,entry_next_bar_open_time_exit_at_selected_hold,84.995,84.57,127.49,"{'pressure_k': 0.0, 'spread': 0.12999999999999545, 'depth_imb_k': -0.37077830886751934, 'micro_off': -0.05055555555556168, 'spread_mean_10s': 0.14774999999999708, 'depth_imb_k_mean_10s': -0.3235592006483955, 'depth_imb_k_mean_60s': -0.6717111116538953, 'dist_vwap_bps': None, 'hl_range_pct': None, 'oc_change_pct': None, 'volume_rel_20': None, 'atr_pct': None, 'position_in_range': None, 'rsi': None, 'bb_position': None, 'ret_3': None, 'ret_10': None, 'session_bucket': 0.0}"
2026-04-13|NOW|2026-04-13T09:31:00-04:00|long|8,2026-04-13,NOW,2026-04-13T09:31:00-04:00,long,8,0.6885772943496704,True,shadow,entry_next_bar_open_time_exit_at_selected_hold,85.09,84.66,127.64,"{'pressure_k': 0.0, 'spread': 0.06999999999999318, 'depth_imb_k': -0.6230660208355573, 'micro_off': 0.006999999999990791, 'spread_mean_10s': 0.13874999999999887, 'depth_imb_k_mean_10s': -0.32839480882482375, 'depth_imb_k_mean_60s': -0.15396855810474896, 'dist_vwap_bps': None, 'hl_range_pct': None, 'oc_change_pct': None, 'volume_rel_20': None, 'atr_pct': None, 'position_in_range': None, 'rsi': None, 'bb_position': None, 'ret_3': None, 'ret_10': None, 'session_bucket': 0.0}"
2026-04-13|NOW|2026-04-13T09:32:00-04:00|long|8,2026-04-13,NOW,2026-04-13T09:32:00-04:00,long,8,0.7172783017158508,True,shadow,entry_next_bar_open_time_exit_at_selected_hold,84.5,84.08,126.75,"{'pressure_k': 0.0, 'spread': 0.12999999999999545, 'depth_imb_k': 0.4783567386093401, 'micro_off': 0.021666666666661172, 'spread_mean_10s': 0.1857500000000023, 'depth_imb_k_mean_10s': 0.29267789185833804, 'depth_imb_k_mean_60s': -0.10304501299078891, 'dist_vwap_bps': None, 'hl_range_pct': None, 'oc_change_pct': None, 'volume_rel_20': None, 'atr_pct': None, 'position_in_range': None, 'rsi': None, 'bb_position': None, 'ret_3': None, 'ret_10': None, 'session_bucket': 0.0}"
2026-04-13|NOW|2026-04-13T09:33:00-04:00|long|3,2026-04-13,NOW,2026-04-13T09:33:00-04:00,long,3,0.6780192852020264,True,shadow,entry_next_bar_open_time_exit_at_selected_hold,84.75,84.33,127.12,"{'pressure_k': 0.0, 'spread': 0.11999999999999034, 'depth_imb_k': -0.01635061244162281, 'micro_off': 0.0, 'spread_mean_10s': 0.13162162162162155, 'depth_imb_k_mean_10s': 0.30609289501629716, 'depth_imb_k_mean_60s': 0.1373865706849554, 'dist_vwap_bps': None, 'hl_range_pct': None, 'oc_change_pct': None, 'volume_rel_20': None, 'atr_pct': None, 'position_in_range': None, 'rsi': None, 'bb_position': None, 'ret_3': None, 'ret_10': None, 'session_bucket': 0.0}"
2026-04-13|NOW|2026-04-13T09:34:00-04:00|long|3,2026-04-13,NOW,2026-04-13T09:34:00-04:00,long,3,0.7995311617851257,True,shadow,entry_next_bar_open_time_exit_at_selected_hold,85.02,84.59,127.53,"{'pressure_k': 0.0, 'spread': 0.010000000000005116, 'depth_imb_k': -0.15653862945370037, 'micro_off': -0.00409090909090537, 'spread_mean_10s': 0.08399999999999608, 'depth_imb_k_mean_10s': -0.265378779198204, 'depth_imb_k_mean_60s': -0.3555797630625795, 'dist_vwap_bps': None, 'hl_range_pct': None, 'oc_change_pct': None, 'volume_rel_20': None, 'atr_pct': None, 'position_in_range': None, 'rsi': None, 'bb_position': None, 'ret_3': None, 'ret_10': None, 'session_bucket': 0.0}"
2026-04-13|NOW|2026-04-13T09:35:00-04:00|long|3,2026-04-13,NOW,2026-04-13T09:35:00-04:00,long,3,0.6662771701812744,True,shadow,entry_next_bar_open_time_exit_at_selected_hold,84.51,84.09,126.77,"{'pressure_k': 0.0, 'spread': 0.09999999999999432, 'depth_imb_k': -0.19407907314648415, 'micro_off': -1.4210854715202004e-14, 'spread_mean_10s': 0.07358974358974517, 'depth_imb_k_mean_10s': -0.11494155117534377, 'depth_imb_k_mean_60s': -0.12010014402975183, 'dist_vwap_bps': None, 'hl_range_pct': None, 'oc_change_pct': None, 'volume_rel_20': None, 'atr_pct': None, 'position_in_range': None, 'rsi': None, 'bb_position': None, 'ret_3': None, 'ret_10': None, 'session_bucket': 0.0}"
2026-04-13|NOW|2026-04-13T09:36:00-04:00|long|8,2026-04-13,NOW,2026-04-13T09:36:00-04:00,long,8,0.5806474685668945,True,shadow,entry_next_bar_open_time_exit_at_selected_hold,84.5899,84.17,126.88,"{'pressure_k': 0.0, 'spread': 0.0899999999999892, 'depth_imb_k': -0.34218806266067325, 'micro_off': -1.4210854715202004e-14, 'spread_mean_10s': 0.07500000000000498, 'depth_imb_k_mean_10s': -0.23429700365587677, 'depth_imb_k_mean_60s': -0.3811795129891214, 'dist_vwap_bps': None, 'hl_range_pct': None, 'oc_change_pct': None, 'volume_rel_20': None, 'atr_pct': None, 'position_in_range': None, 'rsi': None, 'bb_position': None, 'ret_3': None, 'ret_10': None, 'session_bucket': 0.0}"
2026-04-13|NOW|2026-04-13T09:37:00-04:00|long|3,2026-04-13,NOW,2026-04-13T09:37:00-04:00,long,3,0.616826593875885,True,shadow,entry_next_bar_open_time_exit_at_selected_hold,84.64,84.22,126.96,"{'pressure_k': 0.0, 'spread': 0.07000000000000739, 'depth_imb_k': -0.028521807977422618, 'micro_off': 0.017499999999984084, 'spread_mean_10s': 0.07649999999999864, 'depth_imb_k_mean_10s': 0.2808062117237, 'depth_imb_k_mean_60s': 0.17073995097278188, 'dist_vwap_bps': None, 'hl_range_pct': None, 'oc_change_pct': None, 'volume_rel_20': None, 'atr_pct': None, 'position_in_range': None, 'rsi': None, 'bb_position': None, 'ret_3': None, 'ret_10': None, 'session_bucket': 0.0}"
2026-04-13|NOW|2026-04-13T09:38:00-04:00|long|12,2026-04-13,NOW,2026-04-13T09:38:00-04:00,long,12,0.6832220554351807,True,shadow,entry_next_bar_open_time_exit_at_selected_hold,84.62,84.2,126.93,"{'pressure_k': 0.0, 'spread': 0.01999999999999602, 'depth_imb_k': -0.019949090811827695, 'micro_off': 0.0, 'spread_mean_10s': 0.04230769230770047, 'depth_imb_k_mean_10s': -0.029633082047445358, 'depth_imb_k_mean_60s': -0.09617985799540739, 'dist_vwap_bps': None, 'hl_range_pct': None, 'oc_change_pct': None, 'volume_rel_20': None, 'atr_pct': None, 'position_in_range': None, 'rsi': None, 'bb_position': None, 'ret_3': None, 'ret_10': None, 'session_bucket': 0.0}"
2026-04-13|NOW|2026-04-13T09:39:00-04:00|long|12,2026-04-13,NOW,2026-04-13T09:39:00-04:00,long,12,0.4708370566368103,True,shadow,entry_next_bar_open_time_exit_at_selected_hold,84.96,84.54,127.44,"{'pressure_k': 0.0, 'spread': 0.04999999999999716, 'depth_imb_k': -0.5650858646804575, 'micro_off': -0.01666666666667993, 'spread_mean_10s': 0.040256410256417366, 'depth_imb_k_mean_10s': -0.5846569585847087, 'depth_imb_k_mean_60s': -0.4809653186238402, 'dist_vwap_bps': None, 'hl_range_pct': None, 'oc_change_pct': None, 'volume_rel_20': None, 'atr_pct': None, 'position_in_range': None, 'rsi': None, 'bb_position': None, 'ret_3': None, 'ret_10': None, 'session_bucket': 0.0}"
