signal_timestamp,entry_timestamp,exit_timestamp,symbol,side,shares,entry_price,exit_price,hold_bars,gross_pnl,fee,spread,net_pnl,oos_month
2023-08-01 10:29:00,2023-08-01 10:30:00,2023-08-01 10:40:00,AMSC,SHORT,93,20.88,20.84,10,3.7199999999999207,0.7,0.97092,2.0490799999999205,2023-08
2023-08-01 10:30:00,2023-08-01 10:31:00,2023-08-01 10:41:00,AMSC,SHORT,93,20.84,20.86,10,-1.8599999999999604,0.7,0.9690599999999999,-3.5290599999999603,2023-08
2023-08-01 10:31:00,2023-08-01 10:32:00,2023-08-01 10:42:00,AMSC,SHORT,92,21.13,20.75,10,34.95999999999991,0.7,0.97198,33.288019999999904,2023-08
2023-08-01 10:39:00,2023-08-01 10:40:00,2023-08-01 10:50:00,AMSC,SHORT,93,20.84,20.03,10,75.32999999999988,0.7,0.9690599999999999,73.66093999999988,2023-08
2023-08-01 10:40:00,2023-08-01 10:41:00,2023-08-01 10:51:00,AMSC,SHORT,94,20.86,19.21,10,155.09999999999985,0.7,0.98042,153.41957999999985,2023-08
2023-08-01 10:41:00,2023-08-01 10:42:00,2023-08-01 10:52:00,AMSC,SHORT,96,20.75,19.42,10,127.67999999999984,0.7,0.996,125.98399999999984,2023-08
2023-08-01 10:43:00,2023-08-01 10:44:00,2023-08-01 10:54:00,AMSC,SHORT,96,20.87,19.54,10,127.68000000000018,0.7,1.00176,125.97824000000017,2023-08
2023-08-01 10:50:00,2023-08-01 10:51:00,2023-08-01 11:01:00,AMSC,SHORT,106,19.21,19.05,10,16.960000000000015,0.742,1.01813,15.199870000000015,2023-08
2023-08-01 10:51:00,2023-08-01 10:52:00,2023-08-01 11:02:00,AMSC,SHORT,105,19.42,19.15,10,28.35000000000033,0.735,1.0195500000000002,26.59545000000033,2023-08
2023-08-01 10:52:00,2023-08-01 10:53:00,2023-08-01 11:03:00,AMSC,SHORT,105,19.46,19.39,10,7.35000000000003,0.735,1.0216500000000002,5.593350000000029,2023-08
2023-08-01 10:54:00,2023-08-01 10:55:00,2023-08-01 11:05:00,AMSC,SHORT,103,19.83,19.5,10,33.989999999999824,0.721,1.021245,32.24775499999983,2023-08
2023-08-01 11:01:00,2023-08-01 11:02:00,2023-08-01 11:12:00,AMSC,SHORT,107,19.15,18.92,10,24.609999999999665,0.749,1.024525,22.836474999999666,2023-08
2023-08-01 11:02:00,2023-08-01 11:03:00,2023-08-01 11:13:00,AMSC,SHORT,106,19.39,19.0,10,41.34000000000006,0.742,1.02767,39.57033000000006,2023-08
2023-08-01 11:03:00,2023-08-01 11:04:00,2023-08-01 11:14:00,AMSC,SHORT,106,19.52,19.05,10,49.81999999999988,0.742,1.03456,48.04343999999988,2023-08
2023-08-01 11:05:00,2023-08-01 11:06:00,2023-08-01 11:16:00,AMSC,SHORT,107,19.46,18.74,10,77.04000000000026,0.749,1.0411100000000002,75.24989000000026,2023-08
2023-08-01 11:12:00,2023-08-01 11:13:00,2023-08-01 11:23:00,AMSC,SHORT,110,19.0,16.87,10,234.2999999999999,0.77,1.045,232.4849999999999,2023-08
2023-08-01 11:13:00,2023-08-01 11:14:00,2023-08-01 11:24:00,AMSC,SHORT,112,19.05,17.2,10,207.20000000000016,0.784,1.0668,205.34920000000017,2023-08
2023-08-01 11:14:00,2023-08-01 11:15:00,2023-08-01 11:25:00,AMSC,SHORT,116,18.77,17.29,10,171.68000000000006,0.812,1.0886600000000002,169.77934000000005,2023-08
2023-08-01 11:16:00,2023-08-01 11:17:00,2023-08-01 11:27:00,AMSC,SHORT,118,18.67,17.16,10,178.18000000000018,0.8260000000000001,1.1015300000000001,176.2524700000002,2023-08
2023-08-01 11:23:00,2023-08-01 11:24:00,2023-08-01 11:34:00,AMSC,SHORT,131,17.2,16.47,10,95.63000000000005,0.917,1.1265999999999998,93.58640000000005,2023-08
2023-08-01 11:24:00,2023-08-01 11:25:00,2023-08-01 11:35:00,AMSC,SHORT,131,17.29,16.45,10,110.03999999999998,0.917,1.1324949999999998,107.99050499999997,2023-08
2023-08-01 11:25:00,2023-08-01 11:26:00,2023-08-01 11:36:00,AMSC,SHORT,132,17.34,16.29,10,138.60000000000008,0.924,1.1444400000000001,136.53156000000007,2023-08
2023-08-01 11:27:00,2023-08-01 11:28:00,2023-08-01 11:38:00,AMSC,SHORT,137,16.9,16.17,10,100.00999999999956,0.9590000000000001,1.1576499999999998,97.89334999999956,2023-08
2023-08-01 11:34:00,2023-08-01 11:35:00,2023-08-01 11:45:00,AMSC,SHORT,142,16.45,17.17,10,-102.24000000000035,0.994,1.16795,-104.40195000000035,2023-08
2023-08-01 11:35:00,2023-08-01 11:36:00,2023-08-01 11:46:00,AMSC,SHORT,142,16.29,17.24,10,-134.8999999999999,0.994,1.15659,-137.0505899999999,2023-08
2023-08-01 11:36:00,2023-08-01 11:37:00,2023-08-01 11:47:00,AMSC,SHORT,141,16.22,17.5,10,-180.48000000000016,0.987,1.14351,-182.61051000000015,2023-08
2023-08-01 11:40:00,2023-08-01 11:41:00,2023-08-01 11:51:00,AMSC,SHORT,136,16.6,17.23,10,-85.67999999999986,0.9520000000000001,1.1288000000000002,-87.76079999999986,2023-08
2023-08-01 11:45:00,2023-08-01 11:46:00,2023-08-01 11:56:00,AMSC,SHORT,130,17.24,17.29,10,-6.500000000000092,0.91,1.1206,-8.530600000000092,2023-08
2023-08-01 11:46:00,2023-08-01 11:47:00,2023-08-01 11:57:00,AMSC,SHORT,127,17.5,16.98,10,66.03999999999995,0.889,1.11125,64.03974999999996,2023-08
2023-08-01 11:47:00,2023-08-01 11:48:00,2023-08-01 11:58:00,AMSC,SHORT,128,17.5,16.82,10,87.03999999999996,0.896,1.12,85.02399999999996,2023-08
2023-08-01 11:51:00,2023-08-01 11:52:00,2023-08-01 12:02:00,AMSC,SHORT,132,17.11,16.94,10,22.439999999999756,0.924,1.12926,20.386739999999758,2023-08
2023-08-01 11:56:00,2023-08-01 11:57:00,2023-08-01 12:07:00,AMSC,SHORT,133,16.98,16.2,10,103.74000000000015,0.931,1.12917,101.67983000000015,2023-08
2023-08-01 11:57:00,2023-08-01 11:58:00,2023-08-01 12:08:00,AMSC,SHORT,136,16.82,19.6,10,-378.08000000000015,0.9520000000000001,1.14376,-380.17576000000014,2023-08
2023-08-01 11:58:00,2023-08-01 11:59:00,2023-08-01 12:09:00,AMSC,SHORT,133,16.65,15.92,10,97.08999999999982,0.931,1.107225,95.05177499999982,2023-08
2023-08-01 12:02:00,2023-08-01 12:03:00,2023-08-01 12:13:00,AMSC,SHORT,132,16.8985,14.96,10,255.8819999999997,0.924,1.1153009999999999,253.8426989999997,2023-08
2023-08-01 12:07:00,2023-08-01 12:08:00,2023-08-01 12:18:00,AMSC,SHORT,116,19.6,15.83,10,437.32000000000016,0.812,1.1368000000000003,435.37120000000016,2023-08
2023-08-01 12:08:00,2023-08-01 12:09:00,2023-08-01 12:19:00,AMSC,SHORT,149,15.92,15.69,10,34.27000000000007,1.043,1.18604,32.04096000000007,2023-08
2023-08-01 12:09:00,2023-08-01 12:10:00,2023-08-01 12:20:00,AMSC,SHORT,151,15.71,15.56,10,22.650000000000055,1.057,1.186105,20.406895000000056,2023-08
2023-08-01 12:13:00,2023-08-01 12:14:00,2023-08-01 12:24:00,AMSC,SHORT,157,15.19,16.39,10,-188.40000000000018,1.099,1.192415,-190.69141500000018,2023-08
2023-08-01 12:18:00,2023-08-01 12:19:00,2023-08-01 12:29:00,AMSC,SHORT,149,15.69,15.66,10,4.469999999999905,1.043,1.168905,2.2580949999999045,2023-08
2023-08-01 12:19:00,2023-08-01 12:20:00,2023-08-01 12:30:00,AMSC,SHORT,150,15.56,16.0,10,-65.99999999999993,1.05,1.167,-68.21699999999993,2023-08
2023-08-01 12:20:00,2023-08-01 12:21:00,2023-08-01 12:31:00,AMSC,SHORT,146,15.89,16.07,10,-26.27999999999996,1.022,1.15997,-28.46196999999996,2023-08
2023-08-01 12:24:00,2023-08-01 12:25:00,2023-08-01 12:35:00,AMSC,SHORT,143,16.25,15.47,10,111.5399999999999,1.0010000000000001,1.161875,109.37712499999991,2023-08
2023-08-01 12:29:00,2023-08-01 12:30:00,2023-08-01 12:40:00,AMSC,SHORT,146,16.0,15.22,10,113.87999999999991,1.022,1.168,111.6899999999999,2023-08
2023-08-01 12:30:00,2023-08-01 12:31:00,2023-08-01 12:41:00,AMSC,SHORT,147,16.07,15.44,10,92.61000000000011,1.029,1.1811450000000001,90.39985500000012,2023-08
2023-08-01 12:31:00,2023-08-01 12:32:00,2023-08-01 12:42:00,AMSC,SHORT,149,15.96,15.39,10,84.93000000000004,1.043,1.18902,82.69798000000003,2023-08
2023-08-01 12:35:00,2023-08-01 12:36:00,2023-08-01 12:46:00,AMSC,SHORT,152,15.75,15.44,10,47.120000000000076,1.064,1.197,44.85900000000007,2023-08
2023-08-01 12:40:00,2023-08-01 12:41:00,2023-08-01 12:51:00,AMSC,SHORT,156,15.44,15.8,10,-56.16000000000019,1.092,1.20432,-58.45632000000019,2023-08
2023-08-01 12:41:00,2023-08-01 12:42:00,2023-08-01 12:52:00,AMSC,SHORT,156,15.39,15.57,10,-28.079999999999956,1.092,1.20042,-30.372419999999956,2023-08
2023-08-01 12:42:00,2023-08-01 12:43:00,2023-08-01 12:53:00,AMSC,SHORT,156,15.31,15.22,10,14.039999999999978,1.092,1.19418,11.753819999999978,2023-08
2023-08-01 12:46:00,2023-08-01 12:47:00,2023-08-01 12:57:00,AMSC,SHORT,154,15.57,15.7,10,-20.019999999999847,1.078,1.1988900000000002,-22.296889999999845,2023-08
2023-08-01 12:51:00,2023-08-01 12:52:00,2023-08-01 13:02:00,AMSC,SHORT,153,15.57,16.19,10,-94.86000000000016,1.071,1.191105,-97.12210500000015,2023-08
2023-08-01 12:52:00,2023-08-01 12:53:00,2023-08-01 13:03:00,AMSC,SHORT,156,15.22,16.16,10,-146.63999999999993,1.092,1.1871600000000002,-148.91915999999995,2023-08
2023-08-01 12:53:00,2023-08-01 12:54:00,2023-08-01 13:04:00,AMSC,SHORT,153,15.28,16.2,10,-140.76,1.071,1.16892,-142.99991999999997,2023-08
2023-08-01 13:25:00,2023-08-01 13:26:00,2023-08-01 13:36:00,AMSC,SHORT,142,16.26,15.6938,10,80.40040000000029,0.994,1.15446,78.25194000000029,2023-08
2023-08-01 13:27:00,2023-08-01 13:28:00,2023-08-01 13:38:00,AMSC,SHORT,147,15.86,15.235,10,91.875,1.029,1.16571,89.68029,2023-08
2023-08-01 13:28:00,2023-08-01 13:29:00,2023-08-01 13:39:00,AMSC,SHORT,146,16.0,15.32,10,99.27999999999996,1.022,1.168,97.08999999999995,2023-08
2023-08-01 13:29:00,2023-08-01 13:30:00,2023-08-01 13:40:00,AMSC,SHORT,146,16.21,15.37,10,122.64000000000024,1.022,1.1833300000000002,120.43467000000024,2023-08
2023-08-01 13:48:00,2023-08-01 13:49:00,2023-08-01 13:59:00,AMSC,SHORT,159,15.0,14.2201,10,124.00409999999994,1.113,1.1925000000000001,121.69859999999994,2023-08
2023-08-01 15:53:00,2023-08-02 09:30:00,2023-08-02 09:42:00,AMSC,SHORT,147,16.44,16.71,10,-39.68999999999994,1.029,1.2083400000000002,-41.92733999999994,2023-08
2023-08-02 12:08:00,2023-08-02 12:09:00,2023-08-02 12:19:00,AMSC,SHORT,149,16.1484,15.6,10,81.71159999999986,1.043,1.2030557999999998,79.46554419999985,2023-08
2023-08-02 12:19:00,2023-08-02 12:20:00,2023-08-02 12:30:00,AMSC,LONG,155,15.6,15.3,10,-46.49999999999984,1.085,1.209,-48.79399999999984,2023-08
2023-08-23 13:16:00,2023-08-23 13:17:00,2023-08-23 13:35:00,ASO,SHORT,47,50.52,49.31,10,56.87000000000004,0.7,1.18722,54.982780000000034,2023-08
2023-08-23 13:17:00,2023-08-23 13:19:00,2023-08-23 13:36:00,ASO,SHORT,47,50.66,48.845,10,85.3049999999999,0.7,1.19051,83.41448999999989,2023-08
2023-08-23 13:19:00,2023-08-23 13:21:00,2023-08-23 13:37:00,ASO,SHORT,48,50.74,49.4592,10,61.478399999999965,0.7,1.21776,59.560639999999964,2023-08
2023-08-23 13:21:00,2023-08-23 13:25:00,2023-08-23 13:38:00,ASO,SHORT,48,50.51,49.34,10,56.15999999999974,0.7,1.21224,54.24775999999974,2023-08
2023-09-28 13:31:00,2023-09-28 13:32:00,2023-09-28 13:42:00,ACAD,LONG,89,22.37,22.7542,10,34.19379999999999,0.7,0.995465,32.49833499999998,2023-09
2023-09-28 13:32:00,2023-09-28 13:33:00,2023-09-28 13:43:00,ACAD,LONG,90,22.1401,22.52,10,34.19099999999993,0.7,0.9963045,32.49469549999993,2023-09
2023-09-28 13:33:00,2023-09-28 13:34:00,2023-09-28 13:44:00,ACAD,LONG,92,21.79,22.62,10,76.36000000000017,0.7,1.00234,74.65766000000016,2023-09
2023-09-28 13:34:00,2023-09-28 13:35:00,2023-09-28 13:45:00,ACAD,LONG,93,21.655,22.33,10,62.774999999999736,0.7,1.0069575000000002,61.068042499999734,2023-09
2023-09-11 11:38:00,2023-09-11 11:39:00,2023-09-11 11:52:00,AMC,LONG,279,7.31,7.29,10,-5.579999999999881,1.953,1.019745,-8.55274499999988,2023-09
2023-09-27 14:02:00,2023-09-27 14:03:00,2023-09-27 14:13:00,APA,SHORT,48,42.01,42.095,10,-4.080000000000041,0.7,1.00824,-5.788240000000041,2023-09
2023-09-28 13:58:00,2023-09-28 13:59:00,2023-09-28 14:09:00,GCT,LONG,242,8.39,8.09,10,-72.60000000000016,1.694,1.01519,-75.30919000000017,2023-09
2023-09-28 13:59:00,2023-09-28 14:00:00,2023-09-28 14:10:00,GCT,LONG,240,8.4159,7.99,10,-102.2160000000001,1.68,1.0099080000000002,-104.9059080000001,2023-09
2023-09-28 13:30:00,2023-09-28 13:31:00,2023-09-28 13:41:00,WDAY,SHORT,9,206.49,208.69,10,-19.799999999999898,0.7,0.9292050000000001,-21.429204999999897,2023-09
2023-10-17 13:30:00,2023-10-17 13:31:00,2023-10-17 13:41:00,AAOI,LONG,265,7.54,7.78,10,63.60000000000006,1.855,0.99905,60.745950000000065,2023-10
2023-10-30 13:18:00,2023-10-30 13:19:00,2023-10-30 13:33:00,AEHR,SHORT,70,28.38,27.0646,10,92.07800000000003,0.7,0.9933,90.38470000000002,2023-10
2023-10-06 13:22:00,2023-10-06 13:30:00,2023-10-06 13:40:00,BHVN,SHORT,84,24.09,24.105,10,-1.2600000000000477,0.7,1.01178,-2.971780000000048,2023-10
2023-10-10 14:05:00,2023-10-10 14:06:00,2023-10-10 14:16:00,ETNB,LONG,198,10.25,9.75,10,-99.0,1.3860000000000001,1.01475,-101.40075,2023-10
2023-11-15 15:09:00,2023-11-15 15:10:00,2023-11-15 15:20:00,GH,LONG,93,21.3,21.49,10,17.66999999999979,0.7,0.99045,15.97954999999979,2023-11
2023-11-15 15:10:00,2023-11-15 15:11:00,2023-11-15 15:21:00,GH,LONG,93,21.39,21.37,10,-1.8599999999999604,0.7,0.994635,-3.5546349999999607,2023-11
2023-12-19 14:52:00,2023-12-19 14:53:00,2023-12-19 15:03:00,BXMT,SHORT,89,22.46,22.495,10,-3.1150000000000126,0.7,0.9994700000000001,-4.8144700000000125,2023-12
2023-12-18 14:44:00,2023-12-18 14:45:00,2023-12-18 14:55:00,CCCC,SHORT,418,4.7808,4.3515,10,179.4474000000002,2.926,0.9991872,175.5222128000002,2023-12
2023-12-14 15:10:00,2023-12-14 15:11:00,2023-12-14 15:21:00,CRDO,SHORT,107,18.97,18.8722,10,10.46459999999994,0.749,1.014895,8.700704999999939,2023-12
2023-12-04 12:30:00,2023-12-04 12:31:00,2023-12-04 12:41:00,EYPT,SHORT,81,25.06,31.98,10,-560.5200000000001,0.7,1.0149299999999999,-562.2349300000002,2023-12
2023-12-04 12:44:00,2023-12-04 12:45:00,2023-12-04 12:55:00,EYPT,LONG,60,32.0,33.74,10,104.40000000000012,0.7,0.96,102.74000000000012,2023-12
2023-12-04 12:46:00,2023-12-04 12:47:00,2023-12-04 12:57:00,EYPT,LONG,60,32.09,32.7,10,36.599999999999966,0.7,0.9627000000000001,34.937299999999965,2023-12
2023-12-04 12:57:00,2023-12-04 12:58:00,2023-12-04 13:08:00,EYPT,LONG,57,33.74,30.11,10,-206.91000000000014,0.7,0.9615900000000001,-208.57159000000013,2023-12
2023-12-04 13:08:00,2023-12-04 13:09:00,2023-12-04 13:19:00,EYPT,LONG,65,29.0,25.4,10,-234.00000000000009,0.7,0.9425,-235.64250000000007,2023-12
2023-12-13 14:39:00,2023-12-13 14:40:00,2023-12-13 14:50:00,MRNA,SHORT,25,74.18,74.72,10,-13.499999999999801,0.7,0.9272500000000001,-15.127249999999801,2023-12
2023-12-13 14:40:00,2023-12-13 14:41:00,2023-12-13 14:51:00,MRNA,SHORT,25,73.97,74.54,10,-14.250000000000185,0.7,0.924625,-15.874625000000185,2023-12
2023-12-13 14:52:00,2023-12-13 14:53:00,2023-12-13 15:03:00,MRNA,SHORT,25,74.02,74.6343,10,-15.357500000000002,0.7,0.92525,-16.98275,2023-12
2023-12-13 14:53:00,2023-12-13 14:54:00,2023-12-13 15:04:00,MRNA,SHORT,24,74.465,74.58,10,-2.759999999999877,0.7,0.89358,-4.353579999999877,2023-12
2023-12-13 15:06:00,2023-12-13 15:07:00,2023-12-13 15:17:00,MRNA,SHORT,24,74.405,74.2696,10,3.2496000000001004,0.7,0.89286,1.6567400000001002,2023-12
2023-12-13 15:09:00,2023-12-13 15:10:00,2023-12-13 15:20:00,MRNA,SHORT,24,74.24,74.05,10,4.559999999999945,0.7,0.8908799999999999,2.969119999999945,2023-12
2024-02-01 14:38:00,2024-02-01 14:39:00,2024-02-01 14:49:00,CTVA,LONG,37,52.99,52.74,10,-9.25,0.7,0.980315,-10.930315,2024-02
2024-02-16 15:36:00,2024-02-16 15:37:00,2024-02-16 15:47:00,SMCI,LONG,22,88.1731,89.4332,10,27.722199999999873,0.7,0.9699041000000002,26.052295899999873,2024-02
2024-02-23 14:57:00,2024-02-23 14:58:00,2024-02-23 15:08:00,SMCI,LONG,23,86.701,87.669,10,22.26400000000008,0.7,0.9970614999999999,20.56693850000008,2024-02
2024-03-01 14:35:00,2024-03-01 14:36:00,2024-03-01 14:46:00,DELL,LONG,16,122.63,120.5,10,-34.07999999999993,0.7,0.98104,-35.76103999999993,2024-03
2024-03-15 13:30:00,2024-03-15 13:31:00,2024-03-15 13:41:00,JBL,LONG,15,127.755,133.08,10,79.87500000000026,0.7,0.9581624999999999,78.21683750000025,2024-03
2024-03-15 13:31:00,2024-03-15 13:32:00,2024-03-15 13:42:00,JBL,LONG,15,128.54,133.25,10,70.65000000000012,0.7,0.96405,68.98595000000012,2024-03
2024-03-15 13:32:00,2024-03-15 13:33:00,2024-03-15 13:43:00,JBL,LONG,15,127.49,131.21,10,55.800000000000196,0.7,0.956175,54.14382500000019,2024-03
2024-03-15 13:33:00,2024-03-15 13:34:00,2024-03-15 13:44:00,JBL,LONG,15,127.6,131.14,10,53.09999999999988,0.7,0.9570000000000001,51.44299999999988,2024-03
2024-03-15 13:30:00,2024-03-15 13:31:00,2024-03-15 13:41:00,PLD,SHORT,15,129.37,128.58,10,11.84999999999988,0.7,0.9702750000000001,10.17972499999988,2024-03
2024-05-30 13:35:00,2024-05-30 13:36:00,2024-05-30 13:46:00,A,LONG,15,131.505,129.04,10,-36.97500000000005,0.7,0.9862875,-38.66128750000006,2024-05
2024-05-02 13:30:00,2024-05-02 13:31:00,2024-05-02 13:41:00,CHRW,LONG,24,80.48,82.18,10,40.80000000000007,0.7,0.9657600000000001,39.13424000000006,2024-05
2024-05-02 13:32:00,2024-05-02 13:33:00,2024-05-02 13:43:00,CHRW,LONG,24,81.715,82.705,10,23.759999999999877,0.7,0.98058,22.079419999999878,2024-05
2024-05-02 13:33:00,2024-05-02 13:34:00,2024-05-02 13:44:00,CHRW,LONG,24,82.315,83.12,10,19.320000000000164,0.7,0.98778,17.632220000000164,2024-05
2024-05-02 13:34:00,2024-05-02 13:35:00,2024-05-02 13:45:00,CHRW,LONG,24,81.22,83.88,10,63.83999999999992,0.7,0.9746400000000001,62.165359999999914,2024-05
2024-05-24 13:30:00,2024-05-24 13:32:00,2024-05-24 13:42:00,DECK,LONG,12,167.8333,170.5392,10,32.47079999999983,0.7,1.0069998,30.763800199999828,2024-05
2024-05-31 13:33:00,2024-05-31 13:34:00,2024-05-31 13:44:00,DELL,LONG,14,139.52,138.2499,10,-17.78140000000019,0.7,0.9766400000000002,-19.45804000000019,2024-05
2024-05-02 13:31:00,2024-05-02 13:32:00,2024-05-02 13:42:00,HWM,LONG,26,76.3,76.94,10,16.640000000000015,0.7,0.9919,14.948100000000016,2024-05
2024-05-02 13:32:00,2024-05-02 13:33:00,2024-05-02 13:43:00,HWM,LONG,26,76.7299,77.0153,10,7.420399999999887,0.7,0.9974887,5.722911299999887,2024-05
2024-05-02 13:33:00,2024-05-02 13:34:00,2024-05-02 13:44:00,HWM,LONG,26,76.175,76.115,10,-1.5600000000000591,0.7,0.990275,-3.2502750000000593,2024-05
2024-05-02 13:35:00,2024-05-02 13:36:00,2024-05-02 13:46:00,HWM,LONG,26,76.34,77.0905,10,19.513000000000062,0.7,0.9924200000000001,17.820580000000064,2024-05
2024-05-22 13:30:00,2024-05-22 13:31:00,2024-05-22 13:41:00,WSM,SHORT,11,173.43,169.2975,10,45.457499999999925,0.7,0.9538650000000001,43.80363499999992,2024-05
2024-06-03 13:39:00,2024-06-03 13:40:00,2024-06-03 13:50:00,ADSK,LONG,9,220.04,220.78,10,6.660000000000082,0.7,0.99018,4.969820000000082,2024-06
