signal_timestamp,entry_timestamp,exit_timestamp,symbol,side,shares,entry_price,exit_price,stop_loss,take_profit,exit_reason,gross_pnl,fee,spread,net_pnl,r_multiple,hour_et
2023-08-10 10:07:00,2023-08-10 10:07:00,2023-08-10 10:07:00,FLNC,SHORT,58,100.0,101.01681658193193,101.66033284358048,96.67933431283906,time_exit,-58.97536175205218,0.7,2.9,-62.57536175205218,-0.6498007623113589,10
2023-08-10 10:08:00,2023-08-10 10:08:00,2023-08-10 10:08:00,FLNC,SHORT,56,100.0,101.04574702097375,101.70225990278787,96.59548019442427,time_exit,-58.561833174529966,0.7,2.8000000000000003,-62.061833174529966,-0.6510445432913765,10
2023-08-10 10:09:00,2023-08-10 10:09:00,2023-08-10 10:09:00,FLNC,SHORT,54,100.0,100.7433489827856,101.74868126309704,96.5026374738059,time_exit,-40.14084507042267,0.7,2.7,-43.54084507042268,-0.46109714947167024,10
2023-08-10 10:10:00,2023-08-10 10:10:00,2023-08-10 10:10:00,FLNC,SHORT,54,100.0,102.35938379650955,101.74270623742454,96.5145875251509,time_exit,-127.40672501151556,0.7,2.7,-130.80672501151554,-1.3899914440269425,10
2023-08-11 09:45:00,2023-08-11 09:45:00,2023-08-11 09:45:00,SMCI,LONG,79,100.0,99.39965042936393,98.80991972477065,102.38016055045871,time_exit,-47.42761608024949,0.7,3.95,-52.0776160802495,-0.5539208941201,9
2023-08-16 11:53:00,2023-08-16 11:53:00,2023-08-16 11:53:00,DBD,SHORT,77,100.0,102.49739854318418,101.21798872180452,97.56402255639097,time_exit,-192.2996878251815,0.7,3.85,-196.8496878251815,-2.0989434520276316,11
2023-08-18 09:50:00,2023-08-18 09:50:00,2023-08-18 09:50:00,DBD,SHORT,105,100.0,99.25187032418951,100.87133182844244,98.25733634311513,time_exit,78.55361596010134,0.735,5.25,72.56861596010134,0.7931876849327659,9
2023-08-18 09:56:00,2023-08-18 09:56:00,2023-08-18 09:56:00,DBD,SHORT,99,100.0,100.05002501250627,100.93313145707161,98.1337370858568,time_exit,-4.952476238120511,0.7,4.95,-10.602476238120511,-0.1147702381753023,9
2023-08-18 10:42:00,2023-08-18 10:42:00,2023-08-18 10:42:00,DBD,SHORT,117,100.0,100.20253164556962,100.78979591836735,98.42040816326531,time_exit,-23.696202531645696,0.8190000000000001,5.8500000000000005,-30.365202531645696,-0.32860595950675553,10
2023-08-18 09:52:00,2023-08-18 09:52:00,2023-08-18 09:52:00,DSGN,SHORT,106,100.0,99.06542056074767,100.86265020026701,98.27469959946596,time_exit,99.06542056074716,0.742,5.3,93.02342056074716,1.0173062487908664,9
2023-08-24 11:47:00,2023-08-24 11:47:00,2023-08-24 11:47:00,AMC,SHORT,50,100.0,100.46056419113414,101.86202686202685,96.27594627594628,time_exit,-23.02820955670697,0.7,2.5,-26.228209556706968,-0.281716768877941,11
2023-08-24 11:48:00,2023-08-24 11:48:00,2023-08-24 11:48:00,AMC,SHORT,52,100.0,98.35694050991502,101.76412533925487,96.47174932149025,time_exit,85.43909348441895,0.7,2.6,82.13909348441895,0.8954000696405328,11
2023-08-24 11:50:00,2023-08-24 11:50:00,2023-08-24 11:50:00,AMC,SHORT,58,100.0,99.42857142857142,101.60775650466371,96.78448699067258,time_exit,33.14285714285785,0.7,2.9,29.542857142857848,0.3168138983943226,11
2023-08-24 11:51:00,2023-08-24 11:51:00,2023-08-24 11:51:00,AMC,SHORT,65,100.0,99.2,101.43265306122449,97.13469387755103,time_exit,51.999999999999815,0.7,3.25,48.04999999999981,0.5159872890642109,11
2023-08-24 11:52:00,2023-08-24 11:52:00,2023-08-24 11:52:00,AMC,SHORT,70,100.0,99.54154727793697,101.3469387755102,97.3061224489796,time_exit,32.091690544412046,0.7,3.5,27.891690544412047,0.29582096031952226,11
2023-08-24 11:58:00,2023-08-24 11:58:00,2023-08-24 11:58:00,AMC,SHORT,92,100.0,100.4581901489118,101.02393288921787,97.95213422156426,time_exit,-42.1534936998853,0.7,4.6000000000000005,-47.45349369988531,-0.5037428233777745,11
2023-08-31 10:05:00,2023-08-31 10:05:00,2023-08-31 10:05:00,PLTR,SHORT,125,100.0,98.85201971747112,100.75309770847734,98.49380458304533,time_exit,143.49753531610963,0.875,6.25,136.37253531610963,1.4486570205275164,10
2023-09-11 11:59:00,2023-09-11 11:59:00,2023-09-11 11:59:00,CRNX,SHORT,122,100.0,99.02686930272648,100.81626797027339,98.36746405945321,time_exit,118.72194506736923,0.854,6.1000000000000005,111.76794506736924,1.122340616852428,11
2023-09-28 09:48:00,2023-09-28 09:48:00,2023-09-28 09:48:00,ACAD,SHORT,40,100.0,101.52614678899081,102.47418557773587,95.05162884452825,time_exit,-61.04587155963259,0.7,2.0,-63.74587155963259,-0.6441096429190087,9
2023-09-28 09:56:00,2023-09-28 09:56:00,2023-09-28 09:56:00,ACAD,SHORT,60,100.0,99.6800731261426,101.66051787351054,96.67896425297891,time_exit,19.195612431443863,0.7,3.0,15.495612431443863,0.15552991708829775,9
2023-09-28 10:20:00,2023-09-28 10:20:00,2023-09-28 10:20:00,ACAD,SHORT,117,100.0,99.07262877605362,100.85331194132479,98.29337611735043,time_exit,108.50243320172652,0.8190000000000001,5.8500000000000005,101.83343320172652,1.0199918479930274,10
2023-09-28 10:22:00,2023-09-28 10:22:00,2023-09-28 10:22:00,ACAD,SHORT,119,100.0,99.08277917908737,100.85124643757986,98.2975071248403,time_exit,109.14927768860326,0.833,5.95,102.36627768860326,1.0105426383437155,10
2023-09-28 10:23:00,2023-09-28 10:23:00,2023-09-28 10:23:00,ACAD,SHORT,127,100.0,99.63159106608336,100.80702329085729,98.38595341828544,time_exit,46.78793460741335,0.889,6.3500000000000005,39.548934607413344,0.3858735397659211,10
2023-10-10 11:46:00,2023-10-10 11:46:00,2023-10-10 11:46:00,ALXO,LONG,59,100.0,98.70197300103843,98.33144192256343,103.33711615487316,time_exit,-76.58359293873292,0.7,2.95,-80.23359293873293,-0.8150099323066097,11
2023-10-10 11:47:00,2023-10-10 11:47:00,2023-10-10 11:47:00,ALXO,LONG,64,100.0,97.2420837589377,98.46495327102804,103.07009345794394,time_exit,-176.50663942798747,0.7,3.2,-180.40663942798744,-1.8363308998092334,11
2023-10-23 11:06:00,2023-10-23 11:06:00,2023-10-23 11:06:00,ARQT,LONG,93,100.0,101.19521912350598,98.95348837209302,102.09302325581395,time_exit,111.15537848605601,0.7,4.65,105.805378486056,1.087128142150637,11
2023-10-26 09:47:00,2023-10-26 09:47:00,2023-10-26 09:47:00,LKQ,LONG,84,100.0,99.78878197606197,98.83268960674158,102.33462078651685,time_exit,-17.742314010794587,0.7,4.2,-22.642314010794585,-0.23091660866561814,9
2023-10-26 09:48:00,2023-10-26 09:48:00,2023-10-26 09:48:00,LKQ,LONG,80,100.0,101.00902184235518,98.78064337680625,102.4387132463875,time_exit,80.72174738841454,0.7,4.0,76.02174738841454,0.7793223280866117,9
2023-10-26 09:49:00,2023-10-26 09:49:00,2023-10-26 09:49:00,LKQ,LONG,78,100.0,97.17802810358845,98.73720492470493,102.52559015059015,time_exit,-220.11380792010124,0.7,3.9,-224.71380792010123,-2.2814044113315264,9
2023-10-27 09:50:00,2023-10-27 09:50:00,2023-10-27 09:50:00,DXCM,LONG,66,100.0,100.20057306590257,98.54084813696868,102.91830372606266,time_exit,13.23782234956991,0.7,3.3000000000000003,9.23782234956991,0.09592353533767074,9
2023-10-27 09:47:00,2023-10-27 09:47:00,2023-10-27 09:47:00,PODD,LONG,71,100.0,100.42075736325387,98.6414133220856,102.71717335582882,time_exit,29.87377279102475,0.7,3.5500000000000003,25.62377279102475,0.26564238718895256,9
2023-10-27 09:50:00,2023-10-27 09:50:00,2023-10-27 09:50:00,PODD,LONG,78,100.0,101.31398537477148,98.76180961080482,102.47638077839036,time_exit,102.49085923217518,0.7,3.9,97.89085923217517,1.013584846683284,9
2023-10-27 09:52:00,2023-10-27 09:52:00,2023-10-27 09:52:00,RMD,LONG,69,100.0,100.7682747712123,98.59181136096967,102.81637727806066,time_exit,53.010959213649016,0.7,3.45,48.86095921364901,0.5028657553747125,9
2023-12-04 11:40:00,2023-12-04 11:40:00,2023-12-04 11:40:00,EYPT,LONG,63,100.0,95.81632653061224,98.43214645012935,103.1357070997413,time_exit,-263.5714285714286,0.7,3.15,-267.4214285714286,-2.70738589127095,11
2023-12-11 09:48:00,2023-12-11 09:48:00,2023-12-11 09:48:00,BMEA,LONG,118,100.0,100.14316443766592,99.1752688172043,101.6494623655914,time_exit,16.893403644578143,0.8260000000000001,5.9,10.167403644578142,0.1044757849143447,9
2023-12-11 09:49:00,2023-12-11 09:49:00,2023-12-11 09:49:00,BMEA,LONG,120,100.0,99.37559832540327,99.19447176085617,101.61105647828765,time_exit,-74.9282009516071,0.84,6.0,-81.7682009516071,-0.8459066255963561,9
2023-12-11 09:51:00,2023-12-11 09:51:00,2023-12-11 09:51:00,BMEA,LONG,118,100.0,97.14285714285714,99.18227160554306,101.63545678891386,time_exit,-337.1428571428576,0.8260000000000001,5.9,-343.8688571428576,-3.5637051090517793,9
2023-12-11 09:53:00,2023-12-11 09:53:00,2023-12-11 09:53:00,BMEA,LONG,113,100.0,98.13147894052486,99.1804336734694,101.63913265306121,time_exit,-211.1428797206911,0.791,5.65,-217.5838797206911,-2.349438961976712,9
2024-01-22 10:50:00,2024-01-22 10:50:00,2024-01-22 10:50:00,ENPH,SHORT,103,100.0,101.5179677819083,100.96614521061707,98.06770957876589,time_exit,-156.3506815365546,0.721,5.15,-162.2216815365546,-1.6301563829130727,10
2024-02-23 11:56:00,2024-02-23 11:56:00,2024-02-23 11:56:00,SMCI,LONG,86,100.0,98.42738743772408,98.83991657180555,102.32016685638892,time_exit,-135.24468035572923,0.7,4.3,-140.24468035572923,-1.4057196728494963,11
2024-07-01 10:11:00,2024-07-01 10:11:00,2024-07-01 10:11:00,CEG,SHORT,130,100.0,100.13683901866874,100.7679816867808,98.46403662643839,time_exit,-17.789072426935917,0.91,6.5,-25.199072426935917,-0.25240057413512623,10
2024-07-01 10:12:00,2024-07-01 10:12:00,2024-07-01 10:12:00,CEG,SHORT,131,100.0,100.15120935791366,100.75651381655193,98.48697236689613,time_exit,-19.808425886689136,0.917,6.55,-27.27542588668914,-0.275222148436945,10
2024-07-01 10:13:00,2024-07-01 10:13:00,2024-07-01 10:13:00,CEG,SHORT,131,100.0,100.38337860656338,100.75925808150174,98.48148383699649,time_exit,-50.22259745980318,0.917,6.55,-57.68959745980318,-0.5800117473788972,10
2024-07-18 10:24:00,2024-07-18 10:24:00,2024-07-18 10:24:00,ENPH,SHORT,109,100.0,101.43258140719811,100.90163303239513,98.19673393520976,time_exit,-156.15137338459445,0.763,5.45,-162.36437338459444,-1.6520927624414572,10
2024-07-18 10:26:00,2024-07-18 10:26:00,2024-07-18 10:26:00,ENPH,LONG,79,100.0,102.29437432552903,98.7725380438426,102.45492391231481,time_exit,181.25557171679372,0.7,3.95,176.60557171679375,1.8212487603556218,10
2024-07-31 10:05:00,2024-07-31 10:05:00,2024-07-31 10:05:00,AMD,SHORT,104,100.0,98.78344203380807,100.9438611589214,98.1122776821572,time_exit,126.52202848396053,0.728,5.2,120.59402848396053,1.2285259915950117,10
2024-07-31 10:06:00,2024-07-31 10:06:00,2024-07-31 10:06:00,AMD,SHORT,107,100.0,98.7012036001491,100.93628425015686,98.12743149968627,time_exit,138.9712147840463,0.749,5.3500000000000005,132.87221478404632,1.3263027757252623,10
2024-11-01 10:34:00,2024-11-01 10:34:00,2024-11-01 10:34:00,SMCI,LONG,125,100.0,99.46707013171947,99.20389420121593,101.59221159756812,time_exit,-66.61623353506663,0.875,6.25,-73.74123353506663,-0.7410194338259638,10
2024-11-01 11:04:00,2024-11-01 11:04:00,2024-11-01 11:04:00,SMCI,LONG,131,100.0,99.79649625944192,99.24715487344025,101.50569025311948,time_exit,-26.65899001310804,0.917,6.55,-34.12599001310804,-0.3460256716391231,11
2024-11-01 11:06:00,2024-11-01 11:06:00,2024-11-01 11:06:00,SMCI,LONG,129,100.0,99.74673821281961,99.23328680006205,101.5334263998759,time_exit,-32.67077054627059,0.903,6.45,-40.02377054627059,-0.40466472626987576,11
2024-11-01 09:57:00,2024-11-01 09:57:00,2024-11-01 09:57:00,INTC,LONG,92,100.0,99.88781116941396,98.93713182122826,102.12573635754347,time_exit,-10.321372413915242,0.7,4.6000000000000005,-15.621372413915243,-0.15975407828506918,9
2024-11-01 09:59:00,2024-11-01 09:59:00,2024-11-01 09:59:00,INTC,LONG,94,100.0,100.06599208095028,98.95659089726853,102.08681820546295,time_exit,6.203255609326391,0.7,4.7,0.8032556093263903,0.0081897622105005,9
2024-11-06 10:48:00,2024-11-06 10:48:00,2024-11-06 10:48:00,FSLR,LONG,55,100.0,99.31421091571339,98.22604204288012,103.54791591423975,time_exit,-37.71839963576362,0.7,2.75,-41.16839963576362,-0.4219470670145673,10
2024-11-21 11:28:00,2024-11-21 11:28:00,2024-11-21 11:28:00,COIN,LONG,89,100.0,100.02903848453275,98.8998404727919,102.20031905441623,time_exit,2.584425123414576,0.7,4.45,-2.5655748765854245,-0.02620227639143544,11
2024-12-03 11:40:00,2024-12-03 11:40:00,2024-12-03 11:40:00,SMCI,SHORT,61,100.0,99.82968369829683,101.62937916823421,96.74124166353158,time_exit,10.389294403893189,0.7,3.0500000000000003,6.639294403893189,0.06679899558618678,11
2024-12-16 10:51:00,2024-12-16 10:51:00,2024-12-16 10:51:00,MU,SHORT,130,100.0,100.48463789319679,100.76961244072488,98.46077511855025,time_exit,-63.00292611558277,0.91,6.5,-70.41292611558276,-0.7037800645304485,10
2024-12-19 11:27:00,2024-12-19 11:27:00,2024-12-19 11:27:00,PLTR,SHORT,119,100.0,100.27755212564311,100.83141770090816,98.33716459818368,time_exit,-33.02870295153032,0.833,5.95,-39.81170295153032,-0.4023875427209219,11
2025-01-07 11:55:00,2025-01-07 11:55:00,2025-01-07 11:55:00,MRNA,SHORT,114,100.0,99.18783840066638,100.8770181145364,98.2459637709272,time_exit,92.58642232403275,0.798,5.7,86.08842232403275,0.8610558742367705,11
2025-01-07 11:56:00,2025-01-07 11:56:00,2025-01-07 11:56:00,MRNA,SHORT,113,100.0,99.62421711899792,100.88788897483192,98.22422205033617,time_exit,42.46346555323517,0.791,5.65,36.02246555323517,0.35903462036166006,11
2025-01-30 11:02:00,2025-01-30 11:02:00,2025-01-30 11:02:00,TER,SHORT,102,100.0,101.0510102382894,100.98358023885663,98.03283952228676,time_exit,-107.20304430551812,0.714,5.1000000000000005,-113.01704430551811,-1.1265072177308257,11
2025-01-30 11:03:00,2025-01-30 11:03:00,2025-01-30 11:03:00,TER,SHORT,96,100.0,100.55350553505535,101.04187861608355,97.91624276783287,time_exit,-53.13653136531366,0.7,4.8,-58.63653136531366,-0.5862460293292252,11
2025-01-30 11:04:00,2025-01-30 11:04:00,2025-01-30 11:04:00,TER,SHORT,96,100.0,100.0537345513165,101.02626097689549,97.94747804620904,time_exit,-5.158516926383527,0.7,4.8,-10.658516926383527,-0.1081851697401809,11
2025-01-30 11:05:00,2025-01-30 11:05:00,2025-01-30 11:05:00,TER,SHORT,92,100.0,100.16191418548168,101.07494050817533,97.85011898364935,time_exit,-14.896105064314327,0.7,4.6000000000000005,-20.196105064314327,-0.20421863299810264,11
2025-01-30 11:06:00,2025-01-30 11:06:00,2025-01-30 11:06:00,TER,SHORT,89,100.0,100.42033898305085,101.10796527840245,97.78406944319511,time_exit,-37.41016949152602,0.7,4.45,-42.560169491526025,-0.43160571988293106,11
2025-02-05 11:18:00,2025-02-05 11:18:00,2025-02-05 11:18:00,SMCI,SHORT,90,100.0,103.04170586390717,101.1046069976317,97.79078600473659,time_exit,-273.75352775164515,0.7,4.5,-278.95352775164514,-2.8059605346791,11
2025-02-14 11:17:00,2025-02-14 11:17:00,2025-02-14 11:17:00,MRNA,SHORT,95,100.0,98.30559757942513,101.01270464398957,97.97459071202087,time_exit,160.9682299546131,0.7,4.75,155.5182299546131,1.616496980870085,11
