signal_timestamp,symbol,side,shares,entry_price,exit_price,gross_pnl,fee,spread,net_pnl,r_multiple,hour_et,regime,prob_long,prob_short
2023-08-01 10:24:00,AMSC,LONG,46,100.0,104.23835997220291,194.96455872133407,0.7,2.3000000000000003,191.96455872133407,1.4522036896739408,10,1.0,0.5511876940727234,0.0188318081200122
2023-08-01 10:25:00,AMSC,LONG,44,100.0,103.40751043115436,149.93045897079202,0.7,2.2,147.03045897079204,1.1086746942255907,10,1.0,0.5024462342262268,0.0277165696024894
2023-08-01 10:26:00,AMSC,LONG,48,100.0,102.78637770897832,133.74613003095942,0.7,2.4,130.64613003095943,0.9671695617847066,10,1.0,0.6485041975975037,0.0150729110464453
2023-08-01 10:27:00,AMSC,LONG,50,100.0,102.49578973523646,124.78948676182284,0.7,2.5,121.58948676182284,0.8913732606150763,10,1.0,0.5081697702407837,0.0290174130350351
2023-08-01 10:28:00,AMSC,LONG,51,100.0,101.54586052902783,78.83888698041955,0.7,2.5500000000000003,75.58888698041955,0.5509001917298819,10,1.0,0.35074183344841,0.0789224430918693
2023-08-01 10:29:00,AMSC,LONG,52,100.0,104.08926349925218,212.64170196111357,0.7,2.6,209.34170196111359,1.506820810305717,10,1.0,0.5292921662330627,0.0519423335790634
2023-08-01 10:30:00,AMSC,LONG,56,100.0,104.57620041753654,256.26722338204627,0.7,2.8000000000000003,252.76722338204627,1.8016984110725491,10,1.0,0.8345455527305603,0.0248244181275367
2023-08-01 10:31:00,AMSC,LONG,57,100.0,106.56364472053149,374.1277490702946,0.7,2.85,370.5777490702946,2.567640265296817,10,1.0,0.8104391098022461,0.0072890743613243
2023-08-01 10:32:00,AMSC,LONG,47,100.0,101.77957729821485,83.64013301609778,0.7,2.35,80.59013301609778,0.548555224813062,10,1.0,0.4050491452217102,0.0459326580166816
2023-08-01 10:33:00,AMSC,LONG,49,100.0,103.85081336965428,188.6898551130595,0.7,2.45,185.53985511305953,1.2634538222323262,10,1.0,0.8238906860351562,0.0138578079640865
2023-08-01 10:34:00,AMSC,LONG,50,100.0,101.59059474412172,79.52973720608583,0.7,2.5,76.32973720608582,0.5144810282363184,10,1.0,0.3568297326564789,0.0299313943833112
2023-08-01 10:40:00,AMSC,LONG,55,100.0,99.03172045232292,-53.25537512223967,0.7,2.75,-56.70537512223967,-0.3800254368226688,10,1.0,0.3741357922554016,0.0336561277508735
2023-08-01 10:41:00,AMSC,LONG,54,100.0,100.41450777202073,22.38341968911925,0.7,2.7,18.983419689119252,0.1267995235350728,10,1.0,0.5252680778503418,0.0078917117789387
2023-08-01 10:42:00,AMSC,LONG,54,100.0,99.9958589274622,-0.223617917040741,0.7,2.7,-3.623617917040741,-0.024184183988145,10,1.0,0.358659565448761,0.0322138667106628
2023-08-01 10:43:00,AMSC,LONG,54,100.0,100.3793103448276,20.482758620689708,0.7,2.7,17.08275862068971,0.1149026425363929,10,1.0,0.5441792607307434,0.0207959618419408
2023-08-01 10:45:00,AMSC,LONG,54,100.0,97.85562039918555,-115.79649844398008,0.7,2.7,-119.19649844398009,-0.799483620453217,10,1.0,0.3997723162174225,0.0201318301260471
2023-08-01 10:46:00,AMSC,LONG,68,100.0,97.09054274258438,-197.84309350426247,0.7,3.4,-201.94309350426246,-1.3532666248026284,10,1.0,0.368921548128128,0.0412144884467124
2023-08-01 10:47:00,AMSC,LONG,69,100.0,96.7959595959596,-221.0787878787875,0.7,3.45,-225.22878787878747,-1.5413765539264908,10,1.0,0.4328379929065704,0.0246271509677171
2023-08-01 10:49:00,AMSC,LONG,77,100.0,96.9643324146533,-233.746404071696,0.7,3.85,-238.29640407169597,-1.6502117993255594,10,1.0,0.5002173185348511,0.0125652020797133
2023-08-01 10:52:00,AMSC,LONG,74,100.0,97.57967437575236,-179.10409619432525,0.7,3.7,-183.50409619432523,-1.2922962555746045,10,1.0,0.3455913662910461,0.0446518138051033
2023-08-01 10:53:00,AMSC,LONG,70,100.0,98.78213802435724,-85.25033829499236,0.7,3.5,-89.45033829499236,-0.638751299955681,10,1.0,0.3688030242919922,0.0350060388445854
2023-08-01 10:54:00,AMSC,LONG,68,100.0,98.71708305199188,-87.23835246455133,0.7,3.4,-91.33835246455133,-0.6530754579685235,10,1.0,0.3762369751930237,0.0731036365032196
2023-08-01 10:55:00,AMSC,LONG,70,100.0,97.1277591973244,-201.0568561872914,0.7,3.5,-205.2568561872914,-1.4695425417021333,10,0.0,0.3245695531368255,0.0332181639969348
2023-08-01 10:57:00,AMSC,LONG,70,100.0,97.24161073825503,-193.08724832214764,0.7,3.5,-197.28724832214763,-1.447687388581858,10,0.0,0.3152060508728027,0.0437369383871555
2023-08-01 10:58:00,AMSC,LONG,71,100.0,96.73115410273516,-232.0880587058046,0.7,3.5500000000000003,-236.3380587058046,-1.7556598090220945,10,0.0,0.3321525156497955,0.0717941895127296
2023-08-01 11:01:00,AMSC,LONG,69,100.0,99.45998655010088,-37.26092804303933,0.7,3.45,-41.410928043039334,-0.3131158136583236,11,0.0,0.3594930469989776,0.0415681675076484
2023-08-01 11:02:00,AMSC,LONG,68,100.0,99.53083109919572,-31.903485254691816,0.7,3.4,-36.00348525469182,-0.2723154755727964,11,0.0,0.3704765737056732,0.0419808477163314
2023-08-01 11:03:00,AMSC,LONG,69,100.0,100.54882154882154,37.868686868685984,0.7,3.45,33.71868686868598,0.2546070724044198,11,0.0,0.3590801358222961,0.0317700691521167
2023-08-01 11:05:00,AMSC,LONG,70,100.0,100.10094212651413,7.065948855988893,0.7,3.5,2.8659488559888926,0.0216282938157273,11,0.0,0.5321041941642761,0.0460828430950641
2023-08-01 11:06:00,AMSC,LONG,75,100.0,100.31793842034806,23.845381526104248,0.7,3.75,19.39538152610425,0.1471646458182184,11,0.0,0.6111316680908203,0.0275936294347047
2023-08-01 11:07:00,AMSC,LONG,76,100.0,99.6642091152815,-25.52010723860644,0.7,3.8,-30.02010723860644,-0.225534045740306,11,0.0,0.4290952682495117,0.0476900376379489
2023-08-01 11:09:00,AMSC,LONG,77,100.0,99.4627266621894,-41.37004701141646,0.7,3.85,-45.920047011416464,-0.3488212676386813,11,0.0,0.4624446034431457,0.0503111258149147
2023-08-01 11:10:00,AMSC,LONG,76,100.0,100.46502876189452,35.34218590398319,0.7,3.8,30.84218590398319,0.2336793130478362,11,0.0,0.4296172261238098,0.0525975376367569
2023-08-01 11:11:00,AMSC,LONG,75,100.0,99.338841883475,-49.58685873937512,0.7,3.75,-54.03685873937512,-0.4105951057761479,11,0.0,0.4160849153995514,0.0552320256829261
2023-08-01 11:13:00,AMSC,LONG,76,100.0,96.33676092544988,-278.4061696658102,0.7,3.8,-282.9061696658102,-2.1581117001981416,11,0.0,0.4689624905586242,0.0274148788303136
2023-08-01 11:14:00,AMSC,LONG,77,100.0,96.75535366645036,-249.8377676833222,0.7,3.85,-254.38776768332218,-1.9780066027873284,11,0.0,0.3526736497879028,0.041975237429142
2023-08-01 11:21:00,AMSC,LONG,86,100.0,96.37155297532657,-312.0464441219166,0.7,4.3,-317.0464441219166,-2.508087577403648,11,-1.0,0.5244804620742798,0.0276331342756748
2023-08-01 11:22:00,AMSC,LONG,87,100.0,94.5992213951483,-469.8677386220975,0.7,4.3500000000000005,-474.9177386220975,-3.859461408947949,11,-1.0,0.3476086556911468,0.0741228312253952
2023-08-01 11:23:00,AMSC,LONG,83,100.0,93.40037712130736,-547.7686989314893,0.7,4.15,-552.6186989314893,-4.664720475180453,11,-1.0,0.3533615469932556,0.0560118965804576
2023-08-01 11:24:00,AMSC,LONG,85,100.0,91.92209155168688,-686.6222181066144,0.7,4.25,-691.5722181066144,-6.1132516023180274,11,-1.0,0.3757922053337097,0.079493224620819
2023-08-01 11:25:00,AMSC,SHORT,84,100.0,91.29325153374234,731.3668711656438,0.7,4.2,726.4668711656437,6.86532046464062,11,-1.0,0.1528664231300354,0.4905590116977691
2023-08-01 11:26:00,AMSC,LONG,84,100.0,92.99872849341826,-588.1068065528666,0.7,4.2,-593.0068065528667,-5.2515046161127845,11,0.0,0.3251680731773376,0.1572307050228119
2023-08-01 11:27:00,AMSC,LONG,73,100.0,93.49726110772976,-474.6999391357279,0.7,3.65,-479.04993913572787,-4.481416194131175,11,0.0,0.3795494735240936,0.019965274259448
2023-08-01 11:28:00,AMSC,LONG,66,100.0,94.474802671524,-364.6630236794167,0.7,3.3000000000000003,-368.6630236794167,-3.60809325646826,11,0.0,0.4394258558750152,0.0313842706382274
2023-08-01 11:29:00,AMSC,LONG,58,100.0,92.69172932330828,-423.8796992481206,0.7,2.9,-427.47969924812054,-4.347501878112248,11,0.0,0.3024645149707794,0.0522063262760639
2023-08-01 11:30:00,AMSC,LONG,55,100.0,95.79777365491653,-231.1224489795919,0.7,2.75,-234.57244897959188,-2.5083125092781366,11,0.0,0.4432331621646881,0.0147452447563409
2023-08-01 11:31:00,AMSC,LONG,53,100.0,95.40441176470588,-243.56617647058812,0.7,2.65,-246.9161764705881,-2.667203258510255,11,0.0,0.4425898492336273,0.0151119669899344
2023-08-01 11:32:00,AMSC,LONG,51,100.0,95.77464788732397,-215.49295774647777,0.7,2.5500000000000003,-218.74295774647777,-2.4568965766063062,11,0.0,0.449635237455368,0.0342098586261272
2023-08-01 11:33:00,AMSC,LONG,50,100.0,99.05871212121212,-47.06439393939377,0.7,2.5,-50.26439393939377,-0.5754712167762899,11,0.0,0.3760823011398315,0.0443859249353408
2023-08-01 11:37:00,AMSC,LONG,41,100.0,98.88275862068966,-45.80689655172407,0.7,2.05,-48.55689655172407,-0.566409588972882,11,0.0,0.3013568222522735,0.0676126927137374
2023-08-01 11:38:00,AMSC,LONG,39,100.0,100.4736343542785,18.471739816861582,0.7,1.95,15.821739816861584,0.1860572377048123,11,0.0,0.3222065269947052,0.0642469972372055
2023-08-01 11:39:00,AMSC,LONG,34,100.0,101.79093222735412,60.891695730040055,0.7,1.7,58.49169573004005,0.6777109979248097,11,0.0,0.3322315514087677,0.0137124881148338
2023-08-01 11:40:00,AMSC,LONG,33,100.0,102.58088471293084,85.16919552671816,0.7,1.65,82.81919552671815,0.9705011488103412,11,0.0,0.3882108926773071,0.0264596082270145
2023-08-01 11:42:00,AMSC,LONG,35,100.0,104.24531594007958,148.58605790278523,0.7,1.75,146.13605790278524,1.6477193414262263,11,0.0,0.3995406627655029,0.0217679422348737
2023-08-01 11:43:00,AMSC,LONG,37,100.0,104.2405063291139,156.89873417721424,0.7,1.85,154.34873417721425,1.7304129113691298,11,0.0,0.3321552574634552,0.0339749865233898
2023-08-01 11:45:00,AMSC,LONG,32,100.0,104.18814432989691,134.0206185567013,0.7,1.6,131.7206185567013,1.4721376508164712,11,1.0,0.6831545829772949,0.0446066595613956
2023-08-01 11:46:00,AMSC,LONG,32,100.0,105.56274256144889,178.00776196636434,0.7,1.6,175.70776196636436,1.9227314351132097,11,0.0,0.8080866932868958,0.045056976377964
2023-08-01 11:47:00,AMSC,LONG,34,100.0,104.95533131949352,168.48126486277982,0.7,1.7,166.08126486277985,1.7559375832915405,11,0.0,0.7730281949043274,0.0376846306025981
2023-08-01 11:48:00,AMSC,LONG,31,100.0,100.12642225031604,3.919089759797672,0.7,1.55,1.6690897597976722,0.0178078769236006,11,1.0,0.3801528811454773,0.0480932034552097
2023-08-01 11:49:00,AMSC,LONG,30,100.0,99.55640050697086,-13.3079847908742,0.7,1.5,-15.507984790874199,-0.1630024456346415,11,1.0,0.4065807461738586,0.0314278155565261
2023-08-01 11:54:00,AMSC,LONG,34,100.0,101.5280081663902,51.95227765726708,0.7,1.7,49.55227765726708,0.5261789364981597,11,1.0,0.3665544092655182,0.0239886250346899
2023-08-01 11:55:00,AMSC,LONG,36,100.0,101.04864864864868,37.75135135135196,0.7,1.8,35.25135135135196,0.3663603965478192,11,1.0,0.3438812792301178,0.0194644853472709
2023-08-01 11:56:00,AMSC,LONG,37,100.0,100.11545814169172,4.271951242594099,0.7,1.85,1.7219512425940988,0.0180250734019366,11,1.0,0.3896895945072174,0.0125813418999314
2023-08-01 11:57:00,AMSC,LONG,36,100.0,99.4378548895899,-20.237223974763594,0.7,1.8,-22.737223974763594,-0.2385986241925369,11,1.0,0.3228970766067505,0.0121742356568574
2023-08-01 11:58:00,AMSC,LONG,38,100.0,98.99749373433583,-38.09523809523833,0.7,1.9,-40.69523809523833,-0.4303162993769646,11,1.0,0.4614788889884949,0.0181708149611949
2023-08-01 09:45:00,CAT,SHORT,104,100.0,98.20656187361536,186.5175651440029,0.728,5.2,180.5895651440029,1.8837237402544205,9,1.0,0.0524312816560268,0.4527179896831512
2023-08-01 09:46:00,CAT,SHORT,123,100.0,98.57646229739252,175.09513742071954,0.861,6.15,168.08413742071954,1.721485528690331,9,1.0,0.0817109569907188,0.4514399170875549
2023-08-01 09:46:00,MRK,LONG,132,100.0,99.93488977769508,-8.594549344248037,0.924,6.6000000000000005,-16.118549344248038,-0.1621324011635621,9,1.0,0.5698726177215576,0.1061036065220832
2023-08-01 09:45:00,GPN,SHORT,107,100.0,100.4433921653035,-47.44296168747374,0.749,5.3500000000000005,-53.541961687473744,-0.538514597898673,9,1.0,0.0069393375888466,0.5228276252746582
2023-08-01 09:46:00,GPN,SHORT,103,100.0,99.72983404091084,27.827093786182985,0.721,5.15,21.956093786182983,0.2228132333743734,9,1.0,0.004792355466634,0.5717551708221436
2023-08-01 09:47:00,GPN,SHORT,105,100.0,99.97853616655937,2.2537025112681164,0.735,5.25,-3.7312974887318835,-0.0377071677888816,9,1.0,0.0060847736895084,0.4648968577384949
2023-08-01 09:48:00,GPN,SHORT,102,100.0,100.32660077352816,-33.31327889987193,0.714,5.1000000000000005,-39.12727889987193,-0.3965926519927645,9,1.0,0.0070681110955774,0.4104562699794769
2023-08-01 09:49:00,GPN,SHORT,101,100.0,100.210816159704,-21.29243213010352,0.707,5.05,-27.049432130103522,-0.2752041567734826,9,1.0,0.0044706268236041,0.5424875020980835
2023-08-01 09:50:00,GPN,SHORT,113,100.0,100.26685030558664,-30.15408453129075,0.791,5.65,-36.59508453129075,-0.3704196662887848,9,1.0,0.0060360394418239,0.5963259935379028
2023-08-01 09:51:00,GPN,SHORT,120,100.0,100.0601477917168,-7.217735006014436,0.84,6.0,-14.057735006014436,-0.1437925958988843,9,1.0,0.0059805931523442,0.70377117395401
2023-08-01 09:52:00,GPN,SHORT,126,100.0,99.52846364883402,59.41358024691351,0.882,6.3,52.231580246913516,0.5344068200697394,9,1.0,0.0065739206038415,0.8384698033332825
2023-08-01 09:46:00,SBAC,SHORT,79,100.0,99.06753258150862,73.66492606081938,0.7,3.95,69.01492606081938,0.7016624873033883,9,1.0,0.0037435491103678,0.3196968138217926
2023-08-01 09:47:00,SBAC,SHORT,87,100.0,99.28701890280132,62.02935545628627,0.7,4.3500000000000005,56.979355456286264,0.5773501467143487,9,1.0,0.0034647765569388,0.3061670660972595
2023-08-01 09:48:00,SBAC,SHORT,96,100.0,99.23986115382924,72.97332923239173,0.7,4.8,67.47332923239173,0.676230304420837,9,1.0,0.0045538004487752,0.3736818134784698
2023-08-01 09:49:00,SBAC,SHORT,97,100.0,99.60363812544044,38.44710183227591,0.7,4.8500000000000005,32.89710183227591,0.3285826975453798,9,1.0,0.0059252022765576,0.4011802673339844
2023-08-01 09:50:00,SBAC,SHORT,97,100.0,99.44820612029548,53.52400633133972,0.7,4.8500000000000005,47.974006331339716,0.4772337867979437,9,1.0,0.0042100446298718,0.4595224559307098
2023-08-01 09:51:00,SBAC,SHORT,102,100.0,99.5551150754322,45.37826230591435,0.714,5.1000000000000005,39.56426230591435,0.3916882822693073,9,1.0,0.0053346236236393,0.5522463321685791
2023-08-01 09:52:00,SBAC,SHORT,104,100.0,99.74651178169152,26.36277470408152,0.728,5.2,20.43477470408152,0.2013773228188963,9,1.0,0.0063449558801949,0.4706292152404785
2023-08-01 09:53:00,SBAC,SHORT,112,100.0,99.629809175444,41.46137235027095,0.784,5.6000000000000005,35.07737235027095,0.3458947515744546,9,1.0,0.0060737906023859,0.5491454601287842
2023-08-01 09:54:00,SBAC,SHORT,129,100.0,100.37130354064448,-47.898156743137406,0.903,6.45,-55.25115674313741,-0.5417592822151439,9,1.0,0.0086446600034832,0.623571515083313
2023-08-01 09:54:00,ABOS,LONG,69,100.0,98.58490566037736,-97.64150943396224,0.7,3.45,-101.79150943396225,-0.9986970186096142,9,1.0,0.3481892049312591,0.0293188244104385
2023-08-01 09:58:00,ABOS,LONG,79,100.0,100.08743169398906,6.907103825135778,0.7,3.95,2.2571038251357773,0.0224870267251251,9,1.0,0.3257362246513366,0.0784366205334663
2023-08-01 10:06:00,ABOS,LONG,133,100.0,100.0,0.0,0.931,6.65,-7.581,-0.0752849462365591,10,1.0,0.5319328308105469,0.0849587991833686
2023-08-01 10:07:00,ABOS,LONG,126,100.0,100.56309362279512,70.94979647218543,0.882,6.3,63.767796472185424,0.6338678302232438,10,1.0,0.6994150280952454,0.008100626990199
2023-08-01 10:19:00,ABOS,LONG,130,100.0,99.59568733153638,-52.56064690027032,0.91,6.5,-59.97064690027032,-0.590429995413447,10,1.0,0.6150719523429871,0.0160034094005823
2023-08-01 10:21:00,ABOS,LONG,127,100.0,98.65410497981158,-170.9286675639296,0.889,6.3500000000000005,-178.1676675639296,-1.7753741148321156,10,1.0,0.398849219083786,0.0579073950648307
2023-08-01 10:22:00,ABOS,LONG,124,100.0,99.73009446693656,-33.468286099866134,0.868,6.2,-40.53628609986614,-0.40951260988913,10,1.0,0.5391911268234253,0.0111917210742831
2023-08-01 10:23:00,ABOS,LONG,126,100.0,99.19246298788696,-101.74966352624364,0.882,6.3,-108.93166352624364,-1.1031092426862592,10,1.0,0.3300939202308655,0.0274806935340166
2023-08-01 10:26:00,ABOS,LONG,124,100.0,100.65391266753134,81.08517077388666,0.868,6.2,74.01717077388666,0.759475342769376,10,1.0,0.7816634178161621,0.0036697881296277
2023-08-01 10:27:00,ABOS,LONG,113,100.0,100.0,0.0,0.791,5.65,-6.441000000000001,-0.0655823773898591,10,1.0,0.4856736063957214,0.0054305815137922
2023-08-01 10:28:00,ABOS,LONG,110,100.0,100.94715447154472,104.1869918699193,0.77,5.5,97.9169918699193,0.9960504791959522,10,1.0,0.7993068099021912,0.0040951715782284
2023-08-01 10:29:00,ABOS,LONG,118,100.0,100.67797991875112,80.00163041263218,0.8260000000000001,5.9,73.27563041263218,0.7388090689975519,10,1.0,0.412518173456192,0.0078858491033315
2023-08-01 10:30:00,ABOS,LONG,122,100.0,100.27027027027027,32.972972972973395,0.854,6.1000000000000005,26.018972972973394,0.2608101203799651,10,1.0,0.5226811170578003,0.0066040903329849
