signal_timestamp,entry_timestamp,exit_timestamp,symbol,side,shares,entry_price,stop_loss,take_profit,exit_price,exit_reason,stop_distance,atr,gross_pnl,fee,spread,net_pnl,r_multiple,oos_month
2023-08-11 13:46:00,2023-08-11 13:47:00,2023-08-11 13:52:00,ACHR,LONG,411,6.2201,5.993450000000001,6.6734,5.993450000000001,stop_hit,0.2266499999999998,0.15109999999999987,-93.15314999999973,2.8770000000000002,1.27823055,-97.30838054999973,-0.999999999999998,2023-08
2023-08-11 13:47:00,2023-08-11 13:48:00,2023-08-11 13:52:00,ACHR,LONG,452,6.2021,5.9979499999999994,6.610399999999999,5.9979499999999994,stop_hit,0.20414999999999983,0.1360999999999999,-92.27580000000012,3.164,1.4016745999999998,-96.84147460000011,-1.0000000000000022,2023-08
2023-08-11 13:48:00,2023-08-11 13:49:00,2023-08-11 14:22:00,ACHR,SHORT,463,6.1091,6.306178571428571,5.714942857142857,6.306178571428571,stop_hit,0.19707857142857127,0.1313857142857142,-91.24737857142857,3.241,1.41425665,-95.90263522142857,-1.0000000000000009,2023-08
2023-08-11 13:49:00,2023-08-11 13:50:00,2023-08-11 15:08:00,ACHR,SHORT,446,6.14,6.342435714285714,5.735128571428572,5.735128571428572,target_hit,0.20243571428571422,0.1349571428571428,180.57265714285694,3.122,1.36922,176.0814371428569,1.9999999999999984,2023-08
2023-08-11 13:50:00,2023-08-11 13:51:00,2023-08-11 14:24:00,ACHR,SHORT,480,6.13,6.321721428571428,5.746557142857143,6.321721428571428,stop_hit,0.19172142857142854,0.12781428571428569,-92.02628571428562,3.36,1.4712,-96.85748571428562,-0.9999999999999991,2023-08
2023-08-11 13:55:00,2023-08-11 13:56:00,2023-08-11 14:00:00,ACHR,SHORT,482,5.84,6.029075,5.46185,6.029075,stop_hit,0.18907499999999994,0.12604999999999997,-91.13414999999995,3.374,1.40744,-95.91558999999994,-0.9999999999999997,2023-08
2023-08-11 13:56:00,2023-08-11 13:57:00,2023-08-11 14:22:00,ACHR,LONG,464,5.9,5.705567857142857,6.288864285714286,6.288864285714286,target_hit,0.1944321428571429,0.12962142857142858,180.43302857142865,3.248,1.3688000000000002,175.81622857142867,2.0000000000000004,2023-08
2023-08-11 13:57:00,2023-08-11 13:58:00,2023-08-11 14:00:00,ACHR,SHORT,468,5.8401,6.036675,5.446949999999999,6.036675,stop_hit,0.19657499999999994,0.13104999999999997,-91.99710000000007,3.2760000000000002,1.3665834000000001,-96.63968340000007,-1.000000000000001,2023-08
2023-08-11 13:58:00,2023-08-11 13:59:00,2023-08-11 14:21:00,ACHR,SHORT,468,5.9092,6.103632142857143,5.520335714285714,6.103632142857143,stop_hit,0.1944321428571429,0.12962142857142858,-90.9942428571429,3.2760000000000002,1.3827528,-95.6529956571429,-1.0000000000000002,2023-08
2023-08-11 13:59:00,2023-08-11 14:00:00,2023-08-11 14:21:00,ACHR,SHORT,482,5.99,6.176921428571429,5.616157142857143,6.176921428571429,stop_hit,0.18692142857142857,0.12461428571428572,-90.09612857142874,3.374,1.4435900000000002,-94.91371857142873,-1.0000000000000018,2023-08
2023-08-11 14:00:00,2023-08-11 14:01:00,2023-08-11 14:07:00,ACHR,LONG,479,5.9797,5.793914285714286,6.351271428571429,5.793914285714286,stop_hit,0.18578571428571428,0.12385714285714286,-88.99135714285711,3.353,1.43213815,-93.7764952928571,-0.9999999999999997,2023-08
2023-08-11 14:03:00,2023-08-11 14:04:00,2023-08-11 14:21:00,ACHR,SHORT,545,5.8811,6.042778571428571,5.557742857142857,6.042778571428571,stop_hit,0.16167857142857137,0.10778571428571425,-88.11482142857137,3.815,1.6025997500000002,-93.53242117857137,-0.9999999999999998,2023-08
2023-08-11 14:07:00,2023-08-11 14:08:00,2023-08-11 14:20:00,ACHR,SHORT,642,5.86,5.995921428571429,5.588157142857143,5.995921428571429,stop_hit,0.13592142857142858,0.09061428571428573,-87.26155714285726,4.494,1.8810600000000002,-93.63661714285726,-1.0000000000000013,2023-08
2023-08-11 14:27:00,2023-08-11 14:28:00,2023-08-11 14:42:00,ACHR,LONG,597,6.065,5.9204107142857145,6.354178571428573,5.9204107142857145,stop_hit,0.1445892857142861,0.09639285714285739,-86.31980357142866,4.179,1.8104025000000001,-92.30920607142866,-0.9999999999999984,2023-08
2023-08-18 13:51:00,2023-08-18 13:52:00,2023-08-18 13:59:00,ACHR,LONG,609,6.7498,6.609571428571428,7.030257142857143,6.609571428571428,stop_hit,0.1402285714285717,0.09348571428571446,-85.39920000000009,4.263,2.0553141,-91.7175141000001,-0.9999999999999992,2023-08
2023-08-18 12:46:00,2023-08-18 13:30:00,2023-08-18 13:47:00,AGL,SHORT,464,17.665,17.847142857142856,17.300714285714285,17.847142857142856,stop_hit,0.18214285714285705,0.12142857142857137,-84.51428571428562,3.248,4.09828,-91.86056571428563,-0.9999999999999994,2023-08
2023-08-24 11:36:00,2023-08-24 11:37:00,2023-08-24 11:45:00,AMC,LONG,464,17.61,17.43,17.97,17.43,stop_hit,0.1799999999999996,0.11999999999999973,-83.51999999999987,3.248,4.08552,-90.85351999999988,-1.0000000000000007,2023-08
2023-08-24 12:04:00,2023-08-24 12:05:00,2023-08-24 12:21:00,AMC,SHORT,149,17.54,18.093767857142858,16.432464285714282,18.093767857142858,stop_hit,0.5537678571428585,0.3691785714285723,-82.51141071428593,1.043,1.30673,-84.86114071428594,-1.0000000000000002,2023-08
2023-08-24 12:49:00,2023-08-24 12:50:00,2023-08-24 13:19:00,AMC,SHORT,293,17.31,17.588775,16.752450000000003,16.752450000000003,target_hit,0.27877499999999855,0.18584999999999902,163.3621499999987,2.051,2.535915,158.77523499999873,1.9999999999999944,2023-08
2023-08-24 13:08:00,2023-08-24 13:09:00,2023-08-24 13:16:00,AMC,SHORT,883,17.16,17.254467857142856,16.971064285714284,16.971064285714284,target_hit,0.09446785714285699,0.06297857142857133,166.83023571428703,6.181,7.5761400000000005,153.073095714287,2.0000000000000187,2023-08
2023-08-24 13:09:00,2023-08-24 13:10:00,2023-08-24 13:16:00,AMC,SHORT,953,17.13,17.219110714285712,16.95177857142857,16.95177857142857,target_hit,0.08911071428571406,0.05940714285714271,169.84502142857244,6.671,8.162445,155.01157642857245,2.0000000000000173,2023-08
2023-08-24 13:20:00,2023-08-24 13:21:00,2023-08-24 13:22:00,AMC,SHORT,534,16.45,16.611785714285713,16.126428571428573,16.611785714285713,stop_hit,0.1617857142857141,0.10785714285714272,-86.39357142857091,3.738,4.39215,-94.52372142857091,-0.9999999999999952,2023-08
2023-08-24 13:21:00,2023-08-24 13:22:00,2023-08-24 13:27:00,AMC,SHORT,483,16.6,16.776785714285715,16.246428571428574,16.246428571428574,target_hit,0.17678571428571413,0.11785714285714276,170.7749999999996,3.3810000000000002,4.008900000000001,163.3850999999996,1.9999999999999971,2023-08
2023-08-24 13:23:00,2023-08-24 13:24:00,2023-08-24 13:30:00,AMC,SHORT,383,16.5,16.72719642857143,16.045607142857143,16.045607142857143,target_hit,0.22719642857142852,0.1514642857142857,174.03246428571407,2.681,3.1597500000000003,168.19171428571406,1.999999999999998,2023-08
2023-08-24 13:24:00,2023-08-24 13:25:00,2023-08-24 13:32:00,AMC,SHORT,389,16.39,16.618267857142857,15.933464285714287,15.933464285714287,target_hit,0.2282678571428569,0.15217857142857127,177.59239285714267,2.723,3.187855,171.68153785714264,2.0,2023-08
2023-08-24 13:25:00,2023-08-24 13:26:00,2023-08-24 13:32:00,AMC,SHORT,382,16.38,16.616839285714285,15.906321428571427,15.906321428571427,target_hit,0.23683928571428567,0.1578928571428571,180.94521428571437,2.674,3.12858,175.14263428571437,2.0000000000000013,2023-08
2023-08-24 13:26:00,2023-08-24 13:27:00,2023-08-24 13:30:00,AMC,SHORT,368,16.2,16.450767857142857,15.698464285714286,16.450767857142857,stop_hit,0.250767857142857,0.16717857142857134,-92.28257142857166,2.576,2.9808,-97.83937142857165,-1.000000000000003,2023-08
2023-08-24 13:29:00,2023-08-24 13:30:00,2023-08-24 13:40:00,AMC,SHORT,286,16.0,16.319339285714285,15.36132142857143,15.36132142857143,target_hit,0.3193392857142856,0.21289285714285708,182.66207142857124,2.0020000000000002,2.2880000000000003,178.37207142857122,1.9999999999999987,2023-08
2023-08-24 13:36:00,2023-08-24 13:37:00,2023-08-24 13:40:00,AMC,LONG,239,15.72,15.331017857142857,16.49796428571429,15.331017857142857,stop_hit,0.38898214285714355,0.25932142857142904,-92.96673214285727,1.673,1.87854,-96.51827214285727,-0.9999999999999996,2023-08
2023-08-24 13:39:00,2023-08-24 13:40:00,2023-08-24 13:43:00,AMC,LONG,210,15.285,14.847857142857142,16.159285714285716,14.847857142857142,stop_hit,0.4371428571428577,0.2914285714285718,-91.80000000000013,1.47,1.604925,-94.87492500000012,-1.0,2023-08
2023-08-24 13:54:00,2023-08-24 13:55:00,2023-08-24 13:58:00,AMC,SHORT,276,14.1,14.430342857142858,13.439314285714284,14.430342857142858,stop_hit,0.3303428571428577,0.2202285714285718,-91.1746285714288,1.932,1.9458,-95.0524285714288,-1.0000000000000007,2023-08
2023-08-24 13:55:00,2023-08-24 13:56:00,2023-08-24 14:01:00,AMC,SHORT,288,14.32,14.632514285714286,13.694971428571428,14.632514285714286,stop_hit,0.3125142857142863,0.20834285714285755,-90.00411428571442,2.016,2.06208,-94.08219428571442,-0.9999999999999997,2023-08
2023-08-24 14:04:00,2023-08-24 14:05:00,2023-08-24 14:21:00,AMC,LONG,301,14.6288,14.332925,15.22055,14.332925,stop_hit,0.295875,0.19724999999999998,-89.05837500000017,2.107,2.2016344,-93.36700940000017,-1.0000000000000018,2023-08
2023-08-24 15:41:00,2023-08-24 15:42:00,2023-08-24 15:53:00,AMC,SHORT,545,14.3588,14.520885714285715,14.034628571428573,14.14,time_exit,0.16208571428571394,0.10805714285714263,119.24599999999994,3.815,3.912773,111.51822699999994,1.3499030495328772,2023-08
2023-08-02 09:41:00,2023-08-02 09:42:00,2023-08-02 09:44:00,AMSC,SHORT,308,16.71,16.99984285714286,16.130314285714284,16.99984285714286,stop_hit,0.2898428571428573,0.19322857142857153,-89.27160000000032,2.156,2.5733400000000004,-94.00094000000033,-1.000000000000003,2023-08
2023-08-02 09:44:00,2023-08-02 09:45:00,2023-08-02 09:53:00,AMSC,SHORT,291,16.88,17.184285714285714,16.27142857142857,17.184285714285714,stop_hit,0.3042857142857145,0.20285714285714299,-88.54714285714311,2.037,2.4560400000000002,-93.04018285714312,-1.0000000000000022,2023-08
2023-08-02 09:47:00,2023-08-02 09:48:00,2023-08-02 09:53:00,AMSC,SHORT,481,16.87,17.052142857142858,16.505714285714287,17.052142857142858,stop_hit,0.18214285714285705,0.12142857142857137,-87.61071428571418,3.367,4.057235,-95.03494928571419,-0.9999999999999994,2023-08
2023-08-02 12:01:00,2023-08-02 12:02:00,2023-08-02 12:12:00,AMSC,SHORT,153,16.25,16.813592857142858,15.122814285714284,16.813592857142858,stop_hit,0.5635928571428577,0.37572857142857174,-86.22970714285725,1.071,1.243125,-88.54383214285726,-1.0000000000000004,2023-08
2023-08-02 12:32:00,2023-08-02 12:33:00,2023-08-02 12:38:00,AMSC,SHORT,518,15.5584,15.72402142857143,15.227157142857145,15.227157142857145,target_hit,0.16562142857142817,0.11041428571428545,171.58379999999931,3.626,4.0296256,163.9281743999993,1.999999999999997,2023-08
2023-08-02 13:39:00,2023-08-02 13:40:00,2023-08-02 13:44:00,AMSC,LONG,181,13.8559,13.373425000000001,14.820849999999998,13.373425000000001,stop_hit,0.48247499999999943,0.3216499999999996,-87.32797499999984,1.2670000000000001,1.25395895,-89.84893394999983,-0.9999999999999993,2023-08
2023-08-02 13:41:00,2023-08-02 13:42:00,2023-08-02 13:44:00,AMSC,LONG,157,13.86,13.31055,14.958899999999998,13.31055,stop_hit,0.5494499999999993,0.36629999999999957,-86.26365000000004,1.099,1.08801,-88.45066000000004,-1.0000000000000016,2023-08
2023-08-02 13:42:00,2023-08-02 13:43:00,2023-08-02 14:13:00,AMSC,LONG,146,13.4,12.816542857142858,14.566914285714285,12.816542857142858,stop_hit,0.5834571428571422,0.38897142857142813,-85.18474285714277,1.022,0.9782000000000001,-87.18494285714277,-1.0,2023-08
2023-08-02 13:43:00,2023-08-02 13:44:00,2023-08-02 14:14:00,AMSC,LONG,139,13.1592,12.552267857142859,14.373064285714285,12.552267857142859,stop_hit,0.6069321428571421,0.4046214285714281,-84.3635678571427,0.973,0.9145643999999999,-86.2511322571427,-0.9999999999999992,2023-08
2023-08-02 13:44:00,2023-08-02 13:45:00,2023-08-02 14:13:00,AMSC,LONG,137,13.26,12.650935714285716,14.47812857142857,12.650935714285716,stop_hit,0.6090642857142852,0.40604285714285676,-83.44180714285694,0.9590000000000001,0.90831,-85.30911714285695,-0.9999999999999986,2023-08
2023-08-02 13:45:00,2023-08-02 13:46:00,2023-08-02 14:13:00,AMSC,LONG,136,13.4113,12.801164285714286,14.631571428571428,12.801164285714286,stop_hit,0.6101357142857138,0.40675714285714254,-82.9784571428572,0.9520000000000001,0.9119684000000001,-84.8424255428572,-1.0000000000000016,2023-08
2023-08-02 13:47:00,2023-08-02 13:48:00,2023-08-02 14:13:00,AMSC,LONG,150,13.3991,12.852853571428572,14.491592857142857,12.852853571428572,stop_hit,0.5462464285714281,0.36416428571428544,-81.93696428571435,1.05,1.0049325,-83.99189678571435,-1.0000000000000016,2023-08
2023-08-02 13:48:00,2023-08-02 13:49:00,2023-08-02 14:14:00,AMSC,SHORT,157,13.6101,14.128467857142855,12.573364285714286,12.573364285714286,target_hit,0.5183678571428567,0.3455785714285711,162.767507142857,1.099,1.06839285,160.600114292857,2.0,2023-08
2023-08-02 13:57:00,2023-08-02 13:58:00,2023-08-02 14:05:00,AMSC,SHORT,256,13.6099,13.933878571428572,12.961942857142857,13.933878571428572,stop_hit,0.32397857142857156,0.2159857142857144,-82.93851428571452,1.792,1.7420672,-86.47258148571451,-1.0000000000000024,2023-08
2023-08-02 13:58:00,2023-08-02 13:59:00,2023-08-02 14:05:00,AMSC,SHORT,269,13.61,13.914971428571429,13.000057142857141,13.914971428571429,stop_hit,0.30497142857142867,0.20331428571428578,-82.03731428571443,1.883,1.8305449999999999,-85.75085928571443,-1.0000000000000016,2023-08
2023-08-02 13:59:00,2023-08-02 14:00:00,2023-08-02 14:05:00,AMSC,SHORT,279,13.6428,13.933832142857142,13.060735714285714,13.933832142857142,stop_hit,0.2910321428571429,0.1940214285714286,-81.19796785714276,1.953,1.9031706,-85.05413845714276,-0.9999999999999987,2023-08
2023-08-02 14:01:00,2023-08-02 14:02:00,2023-08-02 14:05:00,AMSC,SHORT,295,13.48,13.75225,12.9355,13.75225,stop_hit,0.2722500000000002,0.18150000000000016,-80.3137499999999,2.065,1.9883,-84.36704999999989,-0.999999999999998,2023-08
2023-08-02 14:02:00,2023-08-02 14:03:00,2023-08-02 14:05:00,AMSC,SHORT,294,13.4209,13.691017857142857,12.880664285714285,13.691017857142857,stop_hit,0.2701178571428574,0.1800785714285716,-79.41464999999998,2.058,1.9728723000000001,-83.4455223,-0.9999999999999988,2023-08
2023-08-02 14:04:00,2023-08-02 14:05:00,2023-08-02 14:12:00,AMSC,SHORT,291,13.66,13.930546428571429,13.118907142857143,13.118907142857143,target_hit,0.27054642857142897,0.18036428571428598,157.45802142857139,2.037,1.98753,153.4334914285714,1.9999999999999967,2023-08
2023-08-02 14:13:00,2023-08-02 14:14:00,2023-08-02 14:34:00,AMSC,SHORT,213,12.58,12.956328571428571,11.827342857142856,12.956328571428571,stop_hit,0.37632857142857173,0.2508857142857145,-80.15798571428564,1.491,1.33977,-82.98875571428565,-0.9999999999999983,2023-08
2023-08-02 14:16:00,2023-08-02 14:17:00,2023-08-02 15:17:00,AMSC,LONG,198,12.49,12.090592857142857,13.288814285714286,12.090592857142857,stop_hit,0.39940714285714324,0.2662714285714288,-79.08261428571433,1.3860000000000001,1.23651,-81.70512428571432,-0.9999999999999996,2023-08
2023-08-02 14:17:00,2023-08-02 14:18:00,2023-08-02 14:34:00,AMSC,SHORT,190,12.64,13.05237142857143,11.815257142857142,13.05237142857143,stop_hit,0.412371428571429,0.274914285714286,-78.35057142857156,1.33,1.2008,-80.88137142857155,-1.0000000000000007,2023-08
2023-08-02 14:21:00,2023-08-02 14:22:00,2023-08-02 14:33:00,AMSC,SHORT,225,12.4001,12.745528571428572,11.709242857142858,12.745528571428572,stop_hit,0.34542857142857125,0.23028571428571418,-77.72142857142872,1.575,1.39501125,-80.69143982142872,-1.0000000000000024,2023-08
2023-08-02 14:27:00,2023-08-02 14:28:00,2023-08-02 15:17:00,AMSC,LONG,225,12.49,12.148867857142857,13.172264285714286,12.148867857142857,stop_hit,0.341132142857143,0.22742142857142866,-76.75473214285718,1.575,1.405125,-79.73485714285718,-1.0,2023-08
2023-08-02 14:33:00,2023-08-02 14:34:00,2023-08-02 15:17:00,AMSC,SHORT,257,13.0112,13.306785714285715,12.420028571428572,12.420028571428572,target_hit,0.29558571428571434,0.1970571428571429,151.93105714285707,1.799,1.6719392,148.46011794285707,1.9999999999999984,2023-08
2023-08-02 15:17:00,2023-08-02 15:18:00,2023-08-02 15:19:00,AMSC,LONG,453,11.99,11.818646428571428,12.332707142857144,11.818646428571428,stop_hit,0.17135357142857155,0.11423571428571437,-77.62316785714306,3.1710000000000003,2.715735,-83.50990285714306,-1.000000000000002,2023-08
2023-08-02 15:18:00,2023-08-02 15:19:00,2023-08-02 15:21:00,AMSC,LONG,443,11.705,11.531503571428571,12.051992857142857,11.531503571428571,stop_hit,0.17349642857142866,0.11566428571428577,-76.8589178571431,3.101,2.5926575,-82.5525753571431,-1.0000000000000027,2023-08
2023-08-02 15:21:00,2023-08-02 15:22:00,2023-08-02 15:36:00,AMSC,SHORT,326,11.62,11.852971428571427,11.154057142857141,11.852971428571427,stop_hit,0.2329714285714286,0.15531428571428574,-75.94868571428557,2.282,1.89406,-80.12474571428557,-0.9999999999999981,2023-08
2023-08-02 15:23:00,2023-08-02 15:24:00,2023-08-02 15:51:00,AMSC,LONG,294,11.5,11.244635714285714,12.010728571428572,11.244635714285714,stop_hit,0.25536428571428593,0.17024285714285728,-75.07710000000013,2.058,1.6905000000000001,-78.82560000000014,-1.0000000000000009,2023-08
2023-08-02 15:32:00,2023-08-02 15:33:00,2023-08-02 15:51:00,AMSC,LONG,321,11.5507,11.319357142857145,12.013385714285715,11.319357142857145,stop_hit,0.2313428571428568,0.1542285714285712,-74.26105714285677,2.247,1.8538873500000002,-78.36194449285676,-0.9999999999999964,2023-08
2023-08-02 15:37:00,2023-08-02 15:38:00,2023-08-02 15:48:00,AMSC,LONG,414,11.6697,11.49212142857143,12.024857142857144,11.49212142857143,stop_hit,0.17757857142857134,0.11838571428571422,-73.51752857142827,2.898,2.4156279,-78.83115647142827,-0.9999999999999964,2023-08
2023-08-02 15:39:00,2023-08-02 15:40:00,2023-08-02 15:48:00,AMSC,LONG,406,11.77,11.590696428571428,12.128607142857142,11.590696428571428,stop_hit,0.1793035714285713,0.1195357142857142,-72.79724999999988,2.842,2.38931,-78.02855999999987,-0.9999999999999989,2023-08
2023-08-07 12:09:00,2023-08-07 12:10:00,2023-08-07 13:39:00,AMSC,SHORT,282,10.39,10.645214285714287,9.87957142857143,9.87957142857143,target_hit,0.25521428571428567,0.17014285714285712,143.94085714285708,1.974,1.46499,140.5018671428571,1.9999999999999996,2023-08
2023-08-07 13:39:00,2023-08-07 13:40:00,2023-08-07 13:42:00,AMSC,LONG,337,9.8,9.582403571428571,10.23519285714286,9.582403571428571,stop_hit,0.21759642857142905,0.14506428571428603,-73.32999642857169,2.359,1.6513000000000002,-77.34029642857169,-1.0000000000000013,2023-08
2023-08-07 13:41:00,2023-08-07 13:42:00,2023-08-07 13:49:00,AMSC,SHORT,315,9.48,9.710453571428573,9.019092857142857,9.019092857142857,target_hit,0.23045357142857203,0.15363571428571468,145.18575000000024,2.205,1.4931,141.48765000000023,1.999999999999998,2023-08
2023-08-07 13:44:00,2023-08-07 13:45:00,2023-08-07 13:48:00,AMSC,LONG,289,9.4191,9.162932142857143,9.931435714285715,9.162932142857143,stop_hit,0.2561678571428577,0.17077857142857183,-74.03251071428585,2.023,1.36105995,-77.41657066428584,-0.9999999999999996,2023-08
2023-08-07 13:45:00,2023-08-07 13:46:00,2023-08-07 13:48:00,AMSC,LONG,294,9.3,9.050828571428571,9.79834285714286,9.050828571428571,stop_hit,0.2491714285714291,0.16611428571428608,-73.25640000000027,2.058,1.3671000000000002,-76.68150000000026,-1.0000000000000016,2023-08
2023-08-07 13:58:00,2023-08-07 13:59:00,2023-08-07 14:01:00,AMSC,SHORT,419,8.8836,9.056517857142858,8.537764285714285,9.056517857142858,stop_hit,0.17291785714285746,0.11527857142857163,-72.45258214285751,2.9330000000000003,1.8611142,-77.24669634285752,-1.000000000000003,2023-08
2023-08-16 12:08:00,2023-08-16 12:09:00,2023-08-16 12:10:00,AMSC,SHORT,234,9.76,10.066332142857142,9.147335714285715,9.147335714285715,target_hit,0.30633214285714244,0.2042214285714283,143.36344285714264,1.6380000000000001,1.14192,140.58352285714264,1.9999999999999996,2023-08
2023-08-16 13:08:00,2023-08-16 13:09:00,2023-08-16 13:33:00,AMSC,SHORT,456,9.16,9.320328571428572,8.839342857142857,9.320328571428572,stop_hit,0.16032857142857138,0.10688571428571425,-73.10982857142875,3.192,2.08848,-78.39030857142876,-1.0000000000000027,2023-08
2023-08-16 13:09:00,2023-08-16 13:18:00,2023-08-16 13:32:00,AMSC,SHORT,780,9.11,9.20282857142857,8.924342857142857,9.20282857142857,stop_hit,0.09282857142857148,0.06188571428571432,-72.40628571428542,5.46,3.5528999999999997,-81.4191857142854,-0.9999999999999952,2023-08
2023-08-16 13:18:00,2023-08-16 13:24:00,2023-08-16 13:32:00,AMSC,SHORT,729,9.1292,9.227385714285715,8.932828571428573,9.227385714285715,stop_hit,0.09818571428571443,0.06545714285714295,-71.57738571428558,5.103,3.3275934000000005,-80.00797911428558,-0.9999999999999966,2023-08
2023-08-16 13:24:00,2023-08-16 13:25:00,2023-08-16 13:30:00,AMSC,SHORT,2399,9.13,9.159528571428572,9.070942857142857,9.070942857142857,target_hit,0.0295285714285717,0.019685714285714466,141.67808571428853,16.793,10.951435000000002,113.93365071428852,2.0000000000000213,2023-08
2023-08-16 13:25:00,2023-08-16 13:28:00,2023-08-16 13:30:00,AMSC,SHORT,2431,9.14,9.169614285714287,9.08077142857143,9.08077142857143,target_hit,0.029614285714285975,0.019742857142857315,143.98465714285655,17.017,11.10967,115.85798714285656,1.9999999999999742,2023-08
2023-08-16 13:28:00,2023-08-16 13:30:00,2023-08-16 13:31:00,AMSC,SHORT,2770,9.0801,9.1065,9.027299999999999,9.1065,stop_hit,0.02640000000000033,0.01760000000000022,-73.12800000000179,19.39,12.575938500000001,-105.0939385000018,-1.000000000000012,2023-08
2023-08-16 13:30:00,2023-08-16 13:31:00,2023-08-16 13:32:00,AMSC,SHORT,2061,9.1374,9.172371428571429,9.067457142857142,9.172371428571429,stop_hit,0.0349714285714289,0.023314285714285937,-72.07611428571629,14.427,9.4160907,-95.91920498571629,-1.0000000000000182,2023-08
2023-08-02 13:22:00,2023-08-02 13:23:00,2023-08-02 13:25:00,APLD,SHORT,1555,8.95,8.995739285714285,8.858521428571429,8.858521428571429,target_hit,0.0457392857142857,0.03049285714285713,142.24917857142734,10.885,6.958625,124.40555357142735,1.9999999999999833,2023-08
2023-08-02 13:26:00,2023-08-02 13:27:00,2023-08-02 13:29:00,APLD,SHORT,1474,8.7691,8.818192857142858,8.670914285714286,8.818192857142858,stop_hit,0.049092857142857306,0.03272857142857154,-72.3628714285726,10.318,6.4628267,-89.1436981285726,-1.0000000000000129,2023-08
2023-08-02 13:27:00,2023-08-02 13:29:00,2023-08-02 13:30:00,APLD,SHORT,1239,8.86,8.917664285714284,8.744671428571428,8.917664285714284,stop_hit,0.05766428571428569,0.038442857142857126,-71.44604999999919,8.673,5.48877,-85.6078199999992,-0.999999999999989,2023-08
