system,timestamp,symbol,side,quantity,price,order_ref,intent
l2-scalping,2026-01-15T15:02:30,OCUL,BOT,83,12.0,L2SCALP_high_obi_depth_ENTRY_BUY_OCUL_1768489350416,ENTRY
l2-scalping,2026-01-15T15:02:30,OCUL,BOT,83,12.0,L2SCALP_high_obi_depth_ENTRY_BUY_OCUL_1768489350416,ENTRY
l2-scalping,2026-01-15T15:02:41,OCUL,BOT,83,12.03,L2SCALP_obi_depth_combo_ENTRY_BUY_OCUL_1768489361135,ENTRY
l2-scalping,2026-01-15T15:02:41,OCUL,BOT,83,12.03,L2SCALP_obi_depth_combo_ENTRY_BUY_OCUL_1768489361135,ENTRY
l2-scalping,2026-01-15T15:03:49,OCUL,SLD,84,11.88,L2SCALP_bid_depth_obi_ENTRY_SELL_OCUL_1768489428933,ENTRY
l2-scalping,2026-01-15T15:03:49,OCUL,SLD,84,11.88,L2SCALP_bid_depth_obi_ENTRY_SELL_OCUL_1768489428933,ENTRY
l2-scalping,2026-01-15T15:05:02,OCUL,BOT,85,11.88,L2SCALP_obi_depth_combo_ENTRY_BUY_OCUL_1768489502538,ENTRY
l2-scalping,2026-01-15T15:05:02,OCUL,BOT,85,11.88,L2SCALP_obi_depth_combo_ENTRY_BUY_OCUL_1768489502538,ENTRY
l2-scalping,2026-01-15T15:05:34,OCUL,BOT,84,11.83,L2SCALP_high_obi_depth_ENTRY_BUY_OCUL_1768489534323,ENTRY
l2-scalping,2026-01-15T15:05:34,OCUL,BOT,84,11.83,L2SCALP_high_obi_depth_ENTRY_BUY_OCUL_1768489534323,ENTRY
l2-scalping,2026-01-15T15:05:48,OCUL,SLD,84,11.77,L2SCALP_bid_depth_obi_ENTRY_SELL_OCUL_1768489548742,ENTRY
l2-scalping,2026-01-15T15:05:48,OCUL,SLD,84,11.77,L2SCALP_bid_depth_obi_ENTRY_SELL_OCUL_1768489548742,ENTRY
l2-scalping,2026-01-15T15:06:21,OCUL,SLD,84,11.71,L2SCALP_bid_depth_obi_ENTRY_SELL_OCUL_1768489580615,ENTRY
l2-scalping,2026-01-15T15:06:21,OCUL,SLD,84,11.71,L2SCALP_bid_depth_obi_ENTRY_SELL_OCUL_1768489580615,ENTRY
l2-scalping,2026-01-15T15:08:30,OCUL,BOT,86,11.57,L2SCALP_high_obi_depth_ENTRY_BUY_OCUL_1768489709627,ENTRY
l2-scalping,2026-01-15T15:08:30,OCUL,BOT,86,11.57,L2SCALP_high_obi_depth_ENTRY_BUY_OCUL_1768489709627,ENTRY
l2-scalping,2026-01-15T15:10:07,OCUL,SLD,87,11.43,L2SCALP_bid_depth_obi_ENTRY_SELL_OCUL_1768489807077,ENTRY
l2-scalping,2026-01-15T15:10:07,OCUL,SLD,87,11.43,L2SCALP_bid_depth_obi_ENTRY_SELL_OCUL_1768489807077,ENTRY
l2-scalping,2026-01-15T15:11:36,OCUL,BOT,86,11.48,L2SCALP_obi_depth_combo_ENTRY_BUY_OCUL_1768489895571,ENTRY
l2-scalping,2026-01-15T15:11:36,OCUL,BOT,86,11.48,L2SCALP_obi_depth_combo_ENTRY_BUY_OCUL_1768489895571,ENTRY
l2-scalping,2026-01-15T15:11:46,OCUL,BOT,86,11.5,L2SCALP_high_obi_depth_ENTRY_BUY_OCUL_1768489905929,ENTRY
l2-scalping,2026-01-15T15:11:46,OCUL,BOT,86,11.5,L2SCALP_high_obi_depth_ENTRY_BUY_OCUL_1768489905929,ENTRY
l2-scalping,2026-01-15T15:12:08,OCUL,SLD,86,11.5,L2SCALP_bid_depth_obi_ENTRY_SELL_OCUL_1768489927541,ENTRY
l2-scalping,2026-01-15T15:12:08,OCUL,SLD,86,11.5,L2SCALP_bid_depth_obi_ENTRY_SELL_OCUL_1768489927541,ENTRY
l2-scalping,2026-01-15T15:13:26,OCUL,BOT,86,11.5,L2SCALP_obi_depth_combo_ENTRY_BUY_OCUL_1768490006592,ENTRY
l2-scalping,2026-01-15T15:13:26,OCUL,BOT,86,11.5,L2SCALP_obi_depth_combo_ENTRY_BUY_OCUL_1768490006592,ENTRY
l2-scalping,2026-01-15T15:14:26,OCUL,SLD,86,11.5,L2SCALP_bid_depth_obi_ENTRY_SELL_OCUL_1768490065855,ENTRY
l2-scalping,2026-01-15T15:14:26,OCUL,SLD,86,11.5,L2SCALP_bid_depth_obi_ENTRY_SELL_OCUL_1768490065855,ENTRY
l2-scalping,2026-01-15T15:15:44,OCUL,BOT,87,11.33,L2SCALP_obi_depth_combo_ENTRY_BUY_OCUL_1768490143729,ENTRY
l2-scalping,2026-01-15T15:15:44,OCUL,BOT,87,11.33,L2SCALP_obi_depth_combo_ENTRY_BUY_OCUL_1768490143729,ENTRY
l2-scalping,2026-01-15T15:16:04,OCUL,SLD,86,11.36,L2SCALP_bid_depth_obi_ENTRY_SELL_OCUL_1768490164709,ENTRY
l2-scalping,2026-01-15T15:16:04,OCUL,SLD,86,11.36,L2SCALP_bid_depth_obi_ENTRY_SELL_OCUL_1768490164709,ENTRY
l2-scalping,2026-01-15T15:16:15,OCUL,SLD,86,11.34,L2SCALP_bid_depth_obi_ENTRY_SELL_OCUL_1768490175427,ENTRY
l2-scalping,2026-01-15T15:16:15,OCUL,SLD,86,11.34,L2SCALP_bid_depth_obi_ENTRY_SELL_OCUL_1768490175427,ENTRY
l2-scalping,2026-01-15T15:16:38,OCUL,BOT,88,11.38,L2SCALP_obi_depth_combo_ENTRY_BUY_OCUL_1768490198707,ENTRY
l2-scalping,2026-01-15T15:16:38,OCUL,BOT,88,11.38,L2SCALP_obi_depth_combo_ENTRY_BUY_OCUL_1768490198707,ENTRY
l2-scalping,2026-01-15T15:16:49,OCUL,BOT,87,11.46,L2SCALP_obi_depth_combo_ENTRY_BUY_OCUL_1768490209457,ENTRY
l2-scalping,2026-01-15T15:16:49,OCUL,BOT,87,11.46,L2SCALP_obi_depth_combo_ENTRY_BUY_OCUL_1768490209457,ENTRY
l2-scalping,2026-01-15T23:17:00.568000,OCUL,BOT,87,11.43,L2SCALP_obi_depth_combo_ENTRY_BUY_OCUL_1768490220219,ENTRY
l2-scalping,2026-01-15T15:17:00.568700,OCUL,BOT,87,11.43,L2SCALP_obi_depth_combo_ENTRY_BUY_OCUL_1768490220219,ENTRY
l2-scalping,2026-01-15T15:17:12,OCUL,BOT,88,11.39,L2SCALP_obi_depth_combo_ENTRY_BUY_OCUL_1768490230942,ENTRY
l2-scalping,2026-01-15T15:17:12,OCUL,BOT,88,11.39,L2SCALP_obi_depth_combo_ENTRY_BUY_OCUL_1768490230942,ENTRY
l2-scalping,2026-01-15T15:17:53,OCUL,SLD,88,11.36,L2SCALP_bid_depth_obi_ENTRY_SELL_OCUL_1768490273470,ENTRY
l2-scalping,2026-01-15T15:17:53,OCUL,SLD,88,11.36,L2SCALP_bid_depth_obi_ENTRY_SELL_OCUL_1768490273470,ENTRY
l2-scalping,2026-01-15T15:18:04,OCUL,SLD,88,11.32,L2SCALP_bid_depth_obi_ENTRY_SELL_OCUL_1768490284179,ENTRY
l2-scalping,2026-01-15T15:18:04,OCUL,SLD,88,11.32,L2SCALP_bid_depth_obi_ENTRY_SELL_OCUL_1768490284179,ENTRY
l2-scalping,2026-01-15T15:18:15,OCUL,BOT,89,11.3,L2SCALP_high_obi_depth_ENTRY_BUY_OCUL_1768490294900,ENTRY
l2-scalping,2026-01-15T15:18:15,OCUL,BOT,89,11.3,L2SCALP_high_obi_depth_ENTRY_BUY_OCUL_1768490294900,ENTRY
l2-scalping,2026-01-15T15:18:47,OCUL,BOT,89,11.28,L2SCALP_obi_depth_combo_ENTRY_BUY_OCUL_1768490326516,ENTRY
l2-scalping,2026-01-15T15:18:47,OCUL,BOT,89,11.28,L2SCALP_obi_depth_combo_ENTRY_BUY_OCUL_1768490326516,ENTRY
l2-scalping,2026-01-15T15:19:16,OCUL,BOT,89,11.29,L2SCALP_high_obi_depth_ENTRY_BUY_OCUL_1768490355785,ENTRY
l2-scalping,2026-01-15T15:19:16,OCUL,BOT,89,11.29,L2SCALP_high_obi_depth_ENTRY_BUY_OCUL_1768490355785,ENTRY
l2-scalping,2026-01-15T15:20:05,OCUL,BOT,89,11.32,L2SCALP_obi_depth_combo_ENTRY_BUY_OCUL_1768490404109,ENTRY
l2-scalping,2026-01-15T15:20:05,OCUL,BOT,89,11.32,L2SCALP_obi_depth_combo_ENTRY_BUY_OCUL_1768490404109,ENTRY
l2-scalping,2026-01-15T15:20:14,OCUL,BOT,89,11.28,L2SCALP_high_obi_depth_ENTRY_BUY_OCUL_1768490414308,ENTRY
l2-scalping,2026-01-15T15:20:14,OCUL,BOT,89,11.28,L2SCALP_high_obi_depth_ENTRY_BUY_OCUL_1768490414308,ENTRY
l2-scalping,2026-01-15T15:21:55,OCUL,BOT,90,11.21,L2SCALP_obi_momentum_ENTRY_BUY_OCUL_1768490515125,ENTRY
l2-scalping,2026-01-15T15:21:55,OCUL,BOT,90,11.21,L2SCALP_obi_momentum_ENTRY_BUY_OCUL_1768490515125,ENTRY
l2-scalping,2026-01-15T15:23:27,OCUL,BOT,90,11.2,L2SCALP_obi_momentum_ENTRY_BUY_OCUL_1768490606795,ENTRY
l2-scalping,2026-01-15T15:23:27,OCUL,BOT,90,11.2,L2SCALP_obi_momentum_ENTRY_BUY_OCUL_1768490606795,ENTRY
l2-scalping,2026-01-15T15:24:12,OCUL,SLD,90,11.1,L2SCALP_bid_depth_obi_ENTRY_SELL_OCUL_1768490652295,ENTRY
l2-scalping,2026-01-15T15:24:12,OCUL,SLD,90,11.1,L2SCALP_bid_depth_obi_ENTRY_SELL_OCUL_1768490652295,ENTRY
l2-scalping,2026-01-15T15:24:35,OCUL,BOT,90,11.11,L2SCALP_obi_momentum_ENTRY_BUY_OCUL_1768490675145,ENTRY
l2-scalping,2026-01-15T15:24:35,OCUL,BOT,90,11.11,L2SCALP_obi_momentum_ENTRY_BUY_OCUL_1768490675145,ENTRY
l2-scalping,2026-01-15T15:24:47,OCUL,BOT,90,11.12,L2SCALP_obi_momentum_ENTRY_BUY_OCUL_1768490687595,ENTRY
l2-scalping,2026-01-15T15:24:47,OCUL,BOT,90,11.12,L2SCALP_obi_momentum_ENTRY_BUY_OCUL_1768490687595,ENTRY
l2-scalping,2026-01-15T15:24:58,OCUL,BOT,90,11.11,L2SCALP_obi_momentum_ENTRY_BUY_OCUL_1768490698318,ENTRY
l2-scalping,2026-01-15T15:24:58,OCUL,BOT,90,11.11,L2SCALP_obi_momentum_ENTRY_BUY_OCUL_1768490698318,ENTRY
l2-scalping,2026-01-15T15:25:52,OCUL,BOT,90,11.14,L2SCALP_obi_momentum_ENTRY_BUY_OCUL_1768490752295,ENTRY
l2-scalping,2026-01-15T15:25:52,OCUL,BOT,90,11.14,L2SCALP_obi_momentum_ENTRY_BUY_OCUL_1768490752295,ENTRY
l2-scalping,2026-01-15T15:26:05,OCUL,SLD,88,11.16,L2SCALP_obi_momentum_ENTRY_SELL_OCUL_1768490765618,ENTRY
l2-scalping,2026-01-15T15:26:05,OCUL,SLD,88,11.16,L2SCALP_obi_momentum_ENTRY_SELL_OCUL_1768490765618,ENTRY
l2-scalping,2026-01-15T15:26:16,OCUL,SLD,88,11.2,L2SCALP_obi_momentum_ENTRY_SELL_OCUL_1768490776328,ENTRY
l2-scalping,2026-01-15T15:26:16,OCUL,SLD,88,11.2,L2SCALP_obi_momentum_ENTRY_SELL_OCUL_1768490776328,ENTRY
l2-scalping,2026-01-15T15:27:01,OCUL,BOT,90,11.26,L2SCALP_obi_momentum_ENTRY_BUY_OCUL_1768490821446,ENTRY
l2-scalping,2026-01-15T15:27:01,OCUL,BOT,90,11.26,L2SCALP_obi_momentum_ENTRY_BUY_OCUL_1768490821446,ENTRY
l2-scalping,2026-01-15T15:28:46,OCUL,BOT,90,11.18,L2SCALP_obi_momentum_ENTRY_BUY_OCUL_1768490926044,ENTRY
l2-scalping,2026-01-15T15:28:46,OCUL,BOT,90,11.18,L2SCALP_obi_momentum_ENTRY_BUY_OCUL_1768490926044,ENTRY
l2-scalping,2026-01-15T15:29:31,OCUL,BOT,90,11.13,L2SCALP_obi_momentum_ENTRY_BUY_OCUL_1768490970466,ENTRY
l2-scalping,2026-01-15T15:29:31,OCUL,BOT,90,11.13,L2SCALP_obi_momentum_ENTRY_BUY_OCUL_1768490970466,ENTRY
l2-scalping,2026-01-15T15:31:13,OCUL,BOT,91,11.07,L2SCALP_obi_momentum_ENTRY_BUY_OCUL_1768491072819,ENTRY
l2-scalping,2026-01-15T15:31:13,OCUL,BOT,91,11.07,L2SCALP_obi_momentum_ENTRY_BUY_OCUL_1768491072819,ENTRY
l2-scalping,2026-01-15T15:31:24,OCUL,BOT,91,11.08,L2SCALP_obi_momentum_ENTRY_BUY_OCUL_1768491083526,ENTRY
l2-scalping,2026-01-15T15:31:24,OCUL,BOT,91,11.08,L2SCALP_obi_momentum_ENTRY_BUY_OCUL_1768491083526,ENTRY
l2-scalping,2026-01-15T15:35:45,OCUL,BOT,91,11.03,L2SCALP_obi_momentum_ENTRY_BUY_OCUL_1768491345406,ENTRY
l2-scalping,2026-01-15T15:35:45,OCUL,BOT,91,11.03,L2SCALP_obi_momentum_ENTRY_BUY_OCUL_1768491345406,ENTRY
l2-scalping,2026-01-15T15:36:13,OCUL,BOT,91,11.06,L2SCALP_obi_momentum_ENTRY_BUY_OCUL_1768491373311,ENTRY
l2-scalping,2026-01-15T15:36:13,OCUL,BOT,91,11.06,L2SCALP_obi_momentum_ENTRY_BUY_OCUL_1768491373311,ENTRY
l2-scalping,2026-01-15T15:36:24,OCUL,BOT,9,11.06,L2SCALP_obi_momentum_ENTRY_BUY_OCUL_1768491384076,ENTRY
l2-scalping,2026-01-15T15:36:24,OCUL,BOT,9,11.06,L2SCALP_obi_momentum_ENTRY_BUY_OCUL_1768491384076,ENTRY
l2-scalping,2026-01-15T15:36:34,OCUL,BOT,91,11.05,L2SCALP_obi_momentum_ENTRY_BUY_OCUL_1768491394798,ENTRY
l2-scalping,2026-01-15T15:36:34,OCUL,BOT,91,11.05,L2SCALP_obi_momentum_ENTRY_BUY_OCUL_1768491394798,ENTRY
l2-scalping,2026-01-15T15:38:15,OCUL,BOT,90,11.2,L2SCALP_obi_momentum_ENTRY_BUY_OCUL_1768491494372,ENTRY
l2-scalping,2026-01-15T15:38:15,OCUL,BOT,90,11.2,L2SCALP_obi_momentum_ENTRY_BUY_OCUL_1768491494372,ENTRY
intraday-paper,2026-01-15T15:29:54,RILY,SLD,100,10.24,INTRADAY_111_reversal_RILY,ENTRY
intraday-paper,2026-01-15T15:30:01,CMCL,BOT,100,26.47,INTRADAY_111_reversal_CMCL,ENTRY
intraday-paper,2026-01-15T15:30:01,CMCL,SLD,100,26.48,INTRADAY_111_reversal_CMCL_TP,EXIT
intraday-paper,2026-01-15T15:30:05,INTC,BOT,100,47.97,INTRADAY_111_reversal_INTC,ENTRY
intraday-paper,2026-01-15T15:30:06,INTC,SLD,100,47.95,INTRADAY_111_reversal_INTC_SL,EXIT
intraday-paper,2026-01-15T15:30:32,RILY,BOT,100,10.21,INTRADAY_111_reversal_RILY_TP,EXIT
