rule,direction,horizon,t_stat,p_value,expectancy,win_rate,avg_win,avg_loss,profit_factor,sharpe,n_samples,mean_ret,std_ret,regime
ret_60m_bin == 0.0 AND price_vs_vwap_pct_bin == 0,LONG,fwd_ret_30m,22.1010285881394,0.0,0.011756936027171778,0.5038235405068953,0.12637376657338958,0.10462637128746478,1.226473210186185,0.8144593335305967,185561,0.011756936027171778,0.22915272225920433,bear_low_vol
rel_strength_60m_bin == 0.0 AND price_vs_vwap_pct_bin == 0,LONG,fwd_ret_30m,19.81960095382908,0.0,0.012358564073740003,0.5038695690112295,0.12847334819165468,0.10556749442810152,1.235961926625242,0.8151298907517754,148983,0.012358564073740003,0.24068081029994157,bear_low_vol
session_range_pct_bin == 0 AND price_vs_vwap_pct_bin == 0,LONG,fwd_ret_30m,19.771647465140163,0.0,0.010917553334333521,0.49892871619665297,0.12169543443760826,0.09938664446825692,1.2192288874913944,0.9750657655918944,103614,0.010917553334333521,0.17774266352421692,bear_low_vol
rel_strength_60m_bin == 0.0 AND session_range_pct_bin == 0,LONG,fwd_ret_30m,18.955433607339334,0.0,0.010834665272482712,0.4952624500774309,0.12211376209960659,0.09835546362809093,1.2182485633367086,0.9604713550691109,98152,0.010834665272482712,0.1790735123853088,bear_low_vol
rvol_bin == 4 AND price_vs_vwap_pct_bin == 0,LONG,fwd_ret_30m,18.30838390645414,0.0,0.013439370734470305,0.5064696716107808,0.13170589993661186,0.10792786196032977,1.252308286712234,0.9874238004184531,86635,0.013439370734470305,0.21606061789602007,bear_low_vol
