rule,direction,horizon,t_stat,p_value,expectancy,win_rate,avg_win,avg_loss,profit_factor,sharpe,n_samples,mean_ret,std_ret,regime
price_up_vol_weak_bin == True AND rel_strength_60m_bin == 0.0,SHORT,fwd_ret_60m,11.018212874168375,0.0,0.03709844499099863,0.5412526515574411,0.24917219216286257,0.21311657722589022,1.3794590426139708,1.8481198942642325,8957,0.03709844499099863,0.3186587399811591,bull_high_vol
rvol_bin == 0 AND is_power_hour_bin == True,SHORT,fwd_ret_60m,9.753480681935041,0.0,0.02594503622590982,0.5196454557481148,0.18717921527593193,0.14847739707304,1.3637743157015507,1.2592522282548146,15118,0.02594503622590982,0.3270708380899309,bull_high_vol
rel_underperform_extreme_bin == True AND session_range_pct_bin == 0,SHORT,fwd_ret_60m,9.06977922272217,0.0,0.03769932457927942,0.5177449482085243,0.4084877536488913,0.36037599944651155,1.2169206633677476,1.0832172848884565,17667,0.03769932457927942,0.5524821593415529,bull_high_vol
ret_60m_bin == 3.0 AND rel_strength_60m_bin == 3.0,SHORT,fwd_ret_60m,8.783890454742073,0.0,0.010077755243478556,0.5066066866251823,0.18123902061481545,0.16566731299678386,1.123291665308127,0.5520523279602203,63799,0.010077755243478556,0.2897902912197418,bull_high_vol
atr_14_bin == 4 AND is_power_hour_bin == True,SHORT,fwd_ret_60m,7.9953542646019065,1.5543122344752192e-15,0.0704723960684486,0.5012323770087745,0.5794062156500734,0.44097641570324153,1.320409526915942,1.2602443795001868,10143,0.0704723960684486,0.8876965642135602,bull_high_vol
