rule,direction,horizon,t_stat,p_value,expectancy,win_rate,avg_win,avg_loss,profit_factor,sharpe,n_samples,mean_ret,std_ret,regime
atr_14_bin == 4 AND is_power_hour_bin == True,SHORT,fwd_ret_90m,13.551455782103861,0.0,0.036120117160705775,0.5074142486980169,0.41892510347639283,0.3582085941668542,1.20470634492425,0.7704702575563203,77958,0.036120117160705775,0.7442066431234688,bull_low_vol
price_vs_vwap_pct_bin == 0 AND is_power_hour_bin == True,SHORT,fwd_ret_90m,12.918408160662946,0.0,0.029557517909200103,0.4707116676431715,0.3360922829032908,0.24305285643719865,1.229760258662641,0.7569860388116144,73391,0.029557517909200103,0.6198410888754275,bull_low_vol
rel_strength_60m_bin == 0.0 AND is_power_hour_bin == True,SHORT,fwd_ret_90m,12.908177448527562,0.0,0.03827899352301172,0.499146739702939,0.33532601586662725,0.25775592227915634,1.296511370764997,0.9405425652736991,47465,0.03827899352301172,0.6460740919488503,bull_low_vol
ret_60m_bin == 0.0 AND is_power_hour_bin == True,SHORT,fwd_ret_90m,10.804436818139683,0.0,0.024113688155546195,0.48391762119634385,0.320347775567552,0.2536576537569556,1.184202974309129,0.6522666210206625,69144,0.024113688155546195,0.5868657386052385,bull_low_vol
ret_60m_bin == 1.0 AND is_power_hour_bin == True,SHORT,fwd_ret_90m,10.615679036181552,0.0,0.014240453258536121,0.47850075879674836,0.20415055662376644,0.16001124527464483,1.170655239530171,0.5780041050777093,85003,0.014240453258536121,0.391104812729943,bull_low_vol
