rule,direction,horizon,t_stat,p_value,expectancy,win_rate,avg_win,avg_loss,profit_factor,sharpe,n_samples,mean_ret,std_ret,regime
rel_strength_60m_bin == 0.0 AND atr_14_bin == 0,LONG,fwd_ret_60m,19.91968258566479,0.0,0.019984886180229817,0.5380107544192936,0.13939423016745606,0.1190735699587835,1.363290832511362,1.7943325402852703,31057,0.019984886180229817,0.17680682134119924,bear_high_vol
ret_60m_bin == 3.0 AND rel_strength_60m_bin == 0.0,LONG,fwd_ret_60m,19.74996981535,0.0,0.030051402586288724,0.576779780485349,0.16240159972808935,0.1503202198805764,1.472368507879943,2.2246168266210806,19862,0.030051402586288724,0.21444197537451945,bear_high_vol
rel_strength_60m_bin == 0.0 AND session_range_pct_bin == 4,LONG,fwd_ret_60m,19.13403702682445,0.0,0.030716874640213773,0.5630131583664981,0.1898738270016626,0.17434069205914882,1.4031901371247881,1.8187576690349405,27891,0.030716874640213773,0.2681034842677251,bear_high_vol
ret_60m_bin == 2.0 AND rel_strength_60m_bin == 0.0,LONG,fwd_ret_60m,18.479760063290794,0.0,0.02338818306378459,0.5568677975807029,0.159506333155839,0.14766644586792002,1.3574220579071046,1.754962554444927,27942,0.02338818306378459,0.21155773101038636,bear_high_vol
at_session_high_bin == True AND rel_strength_60m_bin == 0.0,LONG,fwd_ret_60m,16.38743774066435,0.0,0.04630710476121079,0.5997370151216305,0.19233460817149636,0.1724942891462506,1.6706987202716743,2.9830581265953233,7605,0.04630710476121079,0.24642580452847998,bear_high_vol
