rule,direction,horizon,t_stat,p_value,expectancy,win_rate,avg_win,avg_loss,profit_factor,sharpe,n_samples,mean_ret,std_ret,regime
ret_60m_bin == 3.0 AND rel_strength_60m_bin == 0.0,LONG,fwd_ret_90m,24.202087569651592,0.0,0.04475283099040708,0.5931545518701482,0.20165328107677336,0.18399795530203153,1.5978304820795939,2.727747431007893,19838,0.04475283099040708,0.26044536217850217,bear_high_vol
rel_strength_60m_bin == 0.0 AND session_range_pct_bin == 4,LONG,fwd_ret_90m,22.98769050329151,0.0,0.04549967931031247,0.5889104081486264,0.23026167769281913,0.2191829252474226,1.5049694860163554,2.1854136447984653,27882,0.04549967931031247,0.33050265740254114,bear_high_vol
rel_outperform_extreme_bin == True AND session_range_pct_bin == 0,LONG,fwd_ret_90m,21.41709452261621,0.0,0.13874227850841955,0.6630517023959647,0.3556171755223709,0.28802726060062084,2.4295915157463,5.399321995716702,3965,0.13874227850841955,0.4079151777444761,bear_high_vol
rel_strength_60m_bin == 0.0 AND atr_14_bin == 0,LONG,fwd_ret_90m,19.299671785009348,0.0,0.024714091757742137,0.541826381059752,0.1744578676403084,0.15236971407188718,1.3540103201040359,1.7388189382987786,31045,0.024714091757742137,0.22562673742370332,bear_high_vol
ret_60m_bin == 2.0 AND rel_strength_60m_bin == 0.0,LONG,fwd_ret_90m,19.108383538979243,0.0,0.029779155050698277,0.5515129811996419,0.19963349517889264,0.17909394398430023,1.3707503701449375,1.815213150803927,27925,0.029779155050698277,0.26042640276009477,bear_high_vol
