rule,direction,horizon,t_stat,p_value,expectancy,win_rate,avg_win,avg_loss,profit_factor,sharpe,n_samples,mean_ret,std_ret,regime
price_up_vol_weak_bin == True AND rel_strength_60m_bin == 0.0,SHORT,fwd_ret_30m,18.79684675041792,0.0,0.04806124311148396,0.5612723214285714,0.20206104902772448,0.14895351749720945,1.7354433106658675,3.152327032243537,8960,0.04806124311148396,0.242027103799132,bull_high_vol
session_range_pct_bin == 1 AND price_vs_vwap_pct_bin == 4,SHORT,fwd_ret_30m,8.686003412407738,0.0,0.012510277093085796,0.5009589377919843,0.20240639566229465,0.17811563538863773,1.140743582954193,0.6837277077384286,40670,0.012510277093085796,0.290458452798075,bull_high_vol
rel_underperform_extreme_bin == True AND price_up_vol_weak_bin == True,SHORT,fwd_ret_30m,8.565237690397081,0.0,0.07269248407260774,0.6198686371100164,0.24357711794096312,0.20596388433043397,1.9284632824161447,3.8959739615269875,1218,0.07269248407260774,0.2961922799364863,bull_high_vol
ret_60m_bin == 3.0 AND rel_strength_60m_bin == 0.0,SHORT,fwd_ret_30m,8.232528842016217,2.220446049250313e-16,0.016417871217454576,0.5113115986603787,0.18691564231260632,0.16197287361650772,1.2074161295832804,1.0804297301281023,14631,0.016417871217454576,0.24122404125247363,bull_high_vol
ret_60m_bin == 4.0 AND rel_strength_60m_bin == 0.0,SHORT,fwd_ret_30m,7.280735434093378,3.5149660959632456e-13,0.021367763473957416,0.5283389670623378,0.2462390842232056,0.23052559431865874,1.1965214317854822,1.0247428437328268,12721,0.021367763473957416,0.3310125378566519,bull_high_vol
