rule,direction,horizon,t_stat,p_value,expectancy,win_rate,avg_win,avg_loss,profit_factor,sharpe,n_samples,mean_ret,std_ret,regime
rel_underperform_extreme_bin == False AND is_first_hour_bin == True,LONG,fwd_ret_90m,33.272128894102,0.0,0.018106221396097674,0.5076431342494401,0.29508642190455747,0.2674734199008877,1.137488760743903,0.7432776628829036,504963,0.018106221396097674,0.38670253168658514,bull_high_vol
price_down_vol_weak_bin == False AND is_first_hour_bin == True,LONG,fwd_ret_90m,30.25778913222501,0.0,0.018457836941264676,0.5076132584214964,0.306415179699041,0.27840426900227194,1.1346475837596546,0.7145160143522499,451909,0.018457836941264676,0.41008049061886237,bull_high_vol
at_session_low_bin == False AND is_first_hour_bin == True,LONG,fwd_ret_90m,27.636595115637686,0.0,0.015632999212446413,0.5041819329382297,0.30180773282088036,0.27536916455261023,1.1144997797071337,0.618074847970303,503834,0.015632999212446413,0.40151475147090054,bull_high_vol
price_down_vol_strong_bin == False AND is_first_hour_bin == True,LONG,fwd_ret_90m,27.43518297814331,0.0,0.015053507036635466,0.5043030306597065,0.29704866032672894,0.2718375155669655,1.1117151399456695,0.60999536114583,509757,0.015053507036635466,0.39175218549352336,bull_high_vol
is_first_hour_bin == True,LONG,fwd_ret_90m,27.330794532428012,0.0,0.015081753099922447,0.5046785552947101,0.3034568574047703,0.27874104132829886,1.1092354941519325,0.5903448650413876,540124,0.015081753099922447,0.4055517755826483,bull_high_vol
