rule,direction,horizon,t_stat,p_value,expectancy,win_rate,avg_win,avg_loss,profit_factor,sharpe,n_samples,mean_ret,std_ret,regime
rel_strength_60m_bin == 4.0 AND is_first_hour_bin == False,LONG,fwd_ret_90m,33.341183728854666,0.0,0.01602825649471393,0.5228064056008521,0.170211195174097,0.1528923428637941,1.219687801495567,0.9340393865815317,321094,0.01602825649471393,0.2724089449172319,bear_low_vol
session_range_pct_bin == 3 AND is_first_hour_bin == False,LONG,fwd_ret_90m,27.769149946837018,0.0,0.01277389513846279,0.5075771897621036,0.15803601868766842,0.13695869018665743,1.18940681030524,0.7697571672566026,327958,0.01277389513846279,0.26343281684877073,bear_low_vol
price_up_vol_weak_bin == False AND rel_strength_60m_bin == 4.0,LONG,fwd_ret_90m,26.425901863032507,0.0,0.013774385734639367,0.5177055480062538,0.17619360460758204,0.16057000152871395,1.1778670749502576,0.8017671621694124,273756,0.013774385734639367,0.2727245577226398,bear_low_vol
rel_strength_60m_bin == 4.0 AND atr_14_bin == 0,LONG,fwd_ret_90m,25.905437211588662,0.0,0.015895215161505143,0.5184799826070752,0.12634512690345046,0.1030324851425658,1.3203892161164086,1.620572612591482,64394,0.015895215161505143,0.1557034323292267,bear_low_vol
at_session_high_bin == False AND rel_strength_60m_bin == 4.0,LONG,fwd_ret_90m,24.740078929745277,0.0,0.01208701722645938,0.513435585152175,0.17365896118665824,0.1584079533466028,1.1568201319045408,0.698700086191502,315952,0.01208701722645938,0.27461775636592856,bear_low_vol
