rule,direction,horizon,t_stat,p_value,expectancy,win_rate,avg_win,avg_loss,profit_factor,sharpe,n_samples,mean_ret,std_ret,regime
ret_60m_bin == 3.0 AND rel_strength_60m_bin == 0.0,LONG,fwd_ret_30m,14.744447011040664,0.0,0.0169228016071315,0.5380945206167446,0.12499479257301595,0.10897513372052817,1.3361953778899474,1.6587549169709561,19911,0.0169228016071315,0.16195348962358405,bear_high_vol
rel_strength_60m_bin == 0.0 AND session_range_pct_bin == 4,LONG,fwd_ret_30m,13.98540183834995,0.0,0.01696221516086767,0.5376898824878189,0.13898288995440333,0.12495395713465184,1.2936291416906223,1.328861568413453,27912,0.01696221516086767,0.20262969778261658,bear_high_vol
rel_strength_60m_bin == 0.0 AND rvol_bin == 0,LONG,fwd_ret_30m,12.941747486954323,0.0,0.01282872662304765,0.5052058057969736,0.1541926099326057,0.1315097789914505,1.1971518730822583,0.9648974797944854,45334,0.01282872662304765,0.21105840356913444,bear_high_vol
price_down_vol_weak_bin == True AND rel_strength_60m_bin == 0.0,LONG,fwd_ret_30m,11.853700141155441,0.0,0.01079038551134213,0.49181344579508807,0.17854180984788853,0.15155630657906707,1.1401005299277431,0.6985726132504957,72558,0.01079038551134213,0.2452029415870223,bear_high_vol
price_down_vol_weak_bin == True AND rel_strength_60m_bin == 3.0,LONG,fwd_ret_30m,11.81401102268282,0.0,0.018931887386271582,0.5340075122796879,0.13249708951982317,0.11120898971146527,1.3653213901688284,1.4256464609040882,17305,0.018931887386271582,0.21080569655982198,bear_high_vol
