rule,direction,horizon,t_stat,p_value,expectancy,win_rate,avg_win,avg_loss,profit_factor,sharpe,n_samples,mean_ret,std_ret,regime
rel_strength_60m_bin == 0.0 AND is_first_hour_bin == True,LONG,fwd_ret_90m,26.06301348990909,0.0,0.02284577877995708,0.5219199239634074,0.22913071961857345,0.2023554501226378,1.2361513411334895,1.2507616578555907,109421,0.02284577877995708,0.28995571832443445,bull_low_vol
rel_strength_60m_bin == 0.0 AND atr_14_bin == 0,LONG,fwd_ret_90m,23.7762534670807,0.0,0.012926206547727359,0.49275721022327595,0.12565465219374433,0.09658299793754149,1.263848437713003,1.362257590466754,76766,0.012926206547727359,0.15063022512074306,bull_low_vol
rel_strength_60m_bin == 0.0 AND rvol_bin == 0,LONG,fwd_ret_90m,19.92763844771321,0.0,0.013194389835404479,0.5006555598254855,0.15054487740561753,0.12451673642192562,1.2122078099738198,1.0635263982087675,88474,0.013194389835404479,0.19694334394245744,bull_low_vol
rel_strength_60m_bin == 0.0 AND session_range_pct_bin == 3,LONG,fwd_ret_90m,18.10583572931191,0.0,0.014438563085182664,0.5088046958377801,0.16840570556318923,0.1450483139955118,1.2026548880416223,0.9035187571395242,101196,0.014438563085182664,0.25368049247888547,bull_low_vol
session_range_pct_bin == 0 AND is_first_hour_bin == True,LONG,fwd_ret_90m,17.79734845068625,0.0,0.019456452100488023,0.51946023149939,0.22016925168656187,0.197512723339859,1.204993097224441,1.0897470525610167,67214,0.019456452100488023,0.28342503996256135,bull_low_vol
