rule,direction,horizon,t_stat,p_value,expectancy,win_rate,avg_win,avg_loss,profit_factor,sharpe,n_samples,mean_ret,std_ret,regime
price_vs_vwap_pct_bin == 0,LONG,fwd_ret_60m,22.17448145997468,0.0,0.01005587280134457,0.5051140039361589,0.1598011902492536,0.14278429133424958,1.1423095928790485,0.5815772686760209,366347,0.01005587280134457,0.27448120909495705,bear_low_vol
ret_60m_bin == 3.0 AND rel_strength_60m_bin == 4.0,LONG,fwd_ret_60m,18.857334078790103,0.0,0.010457001150705355,0.5126521788599385,0.11898784924726656,0.10370904892019225,1.2068957052019404,1.0097429585698057,87890,0.010457001150705355,0.1643980238899778,bear_low_vol
ret_60m_bin == 0.0 AND price_vs_vwap_pct_bin == 0,LONG,fwd_ret_60m,17.85699029311934,0.0,0.01300694215570331,0.5112265686475299,0.17320176464479917,0.15454686532026593,1.1721897984151357,0.6580932194022581,185542,0.01300694215570331,0.31375312718751813,bear_low_vol
rel_strength_60m_bin == 4.0 AND session_range_pct_bin == 3,LONG,fwd_ret_60m,16.124954894578973,0.0,0.012436213125626854,0.508313966356795,0.14165693874539365,0.12115452380986906,1.2087664224143395,0.952062970937428,72288,0.012436213125626854,0.20735893435331432,bear_low_vol
rvol_bin == 4 AND price_vs_vwap_pct_bin == 0,LONG,fwd_ret_60m,15.661362472899137,0.0,0.016736359623319055,0.5211765113299242,0.17830348117038844,0.15912173996030285,1.2196625564249206,0.8446915719838591,86629,0.016736359623319055,0.31453074862708114,bear_low_vol
