rule,direction,horizon,t_stat,p_value,expectancy,win_rate,avg_win,avg_loss,profit_factor,sharpe,n_trades,mean_ret,std_ret
ret_60m_bin == 0.0 AND spy_ret_60m_bin == 4,LONG,fwd_ret_30m,21.46084546609678,0.0,0.011294777572623621,0.5072793556057731,0.16619593325240262,0.1481833350857883,1.154695456624481,0.6759664012951745,254006,0.011294777572623621,0.2652484429435668
ret_30m_bin == 0.0 AND ret_60m_bin == 4.0,LONG,fwd_ret_30m,9.442621123928516,0.0,0.012687735517741744,0.4958467928011075,0.21939016219592403,0.19060906765452995,1.1320316423723913,0.6315048715475173,56342,0.012687735517741744,0.3189390396775123
ret_5m_bin == 3.0 AND ret_15m_bin == 0.0,LONG,fwd_ret_30m,8.936788649028248,0.0,0.010183951677036783,0.49506858767682294,0.2012490838878439,0.17714910554489735,1.1138531305402044,0.48933372467640257,84053,0.010183951677036783,0.3303782528272307
ret_5m_bin == 3.0 AND price_vs_vwap_pct_bin == 0,LONG,fwd_ret_30m,8.13164012189705,4.440892098500626e-16,0.012355044372645108,0.5046382518313557,0.22160301365663282,0.20081145427024855,1.1242033646186316,0.5436504303839478,56379,0.012355044372645108,0.3607653707633541
ret_15m_bin == 3.0 AND price_vs_vwap_pct_bin == 0,LONG,fwd_ret_30m,6.9159442178821555,4.781952611665474e-12,0.012901947531875997,0.5038317846537025,0.18085933488544934,0.15764962671006222,1.1649428084200784,0.7598140246141742,20878,0.012901947531875997,0.26955552405141026
