action_id,date,symbol,timestamp,side,hold_minutes,score,paper_only,execution_assumption,context
2026-04-06|GLW|2026-04-06T09:30:00-04:00|long|8,2026-04-06,GLW,2026-04-06T09:30:00-04:00,long,8,0.732041597366333,True,next_bar_open_if_replayed,"{'pressure_k': 0.0, 'spread': 0.4399999999999977, 'depth_imb_k': -0.25306972315399784, 'micro_off': 0.0, 'spread_mean_10s': 0.44424999999999387, 'depth_imb_k_mean_10s': -0.2592998775718858, 'depth_imb_k_mean_60s': -0.2751646597940741, 'dist_vwap_bps': None, 'hl_range_pct': None, 'oc_change_pct': None, 'volume_rel_20': None, 'atr_pct': None, 'position_in_range': None, 'rsi': None, 'bb_position': None, 'ret_3': None, 'ret_10': None, 'session_bucket': 0.0}"
2026-04-06|GLW|2026-04-06T09:31:00-04:00|long|8,2026-04-06,GLW,2026-04-06T09:31:00-04:00,long,8,0.739522397518158,True,next_bar_open_if_replayed,"{'pressure_k': 0.0, 'spread': 0.46999999999999886, 'depth_imb_k': -0.0533592068043367, 'micro_off': 0.0, 'spread_mean_10s': 0.4620000000000026, 'depth_imb_k_mean_10s': 0.008664016142522967, 'depth_imb_k_mean_60s': -0.11601663778936193, 'dist_vwap_bps': None, 'hl_range_pct': None, 'oc_change_pct': None, 'volume_rel_20': None, 'atr_pct': None, 'position_in_range': None, 'rsi': None, 'bb_position': None, 'ret_3': None, 'ret_10': None, 'session_bucket': 0.0}"
2026-04-06|GLW|2026-04-06T09:32:00-04:00|long|8,2026-04-06,GLW,2026-04-06T09:32:00-04:00,long,8,0.6837868690490723,True,next_bar_open_if_replayed,"{'pressure_k': 0.0, 'spread': 0.37999999999999545, 'depth_imb_k': -0.03572709542360538, 'micro_off': 0.038000000000010914, 'spread_mean_10s': 0.4329999999999842, 'depth_imb_k_mean_10s': -0.058459947541009784, 'depth_imb_k_mean_60s': -0.060543272161750074, 'dist_vwap_bps': None, 'hl_range_pct': None, 'oc_change_pct': None, 'volume_rel_20': None, 'atr_pct': None, 'position_in_range': None, 'rsi': None, 'bb_position': None, 'ret_3': None, 'ret_10': None, 'session_bucket': 0.0}"
2026-04-06|GLW|2026-04-06T09:33:00-04:00|long|8,2026-04-06,GLW,2026-04-06T09:33:00-04:00,long,8,0.5334204435348511,True,next_bar_open_if_replayed,"{'pressure_k': 0.0, 'spread': 0.45000000000001705, 'depth_imb_k': -0.48230999625608384, 'micro_off': 0.0, 'spread_mean_10s': 0.4500000000000403, 'depth_imb_k_mean_10s': -0.5519133825500255, 'depth_imb_k_mean_60s': -0.42045826066228925, 'dist_vwap_bps': None, 'hl_range_pct': None, 'oc_change_pct': None, 'volume_rel_20': None, 'atr_pct': None, 'position_in_range': None, 'rsi': None, 'bb_position': None, 'ret_3': None, 'ret_10': None, 'session_bucket': 0.0}"
2026-04-06|GLW|2026-04-06T09:34:00-04:00|long|3,2026-04-06,GLW,2026-04-06T09:34:00-04:00,long,3,0.6960871815681458,True,next_bar_open_if_replayed,"{'pressure_k': 0.0, 'spread': 0.160000000000025, 'depth_imb_k': -0.1560398395634937, 'micro_off': 0.0, 'spread_mean_10s': 0.47324999999995043, 'depth_imb_k_mean_10s': -0.06163635883705183, 'depth_imb_k_mean_60s': -0.2863205555421153, 'dist_vwap_bps': None, 'hl_range_pct': None, 'oc_change_pct': None, 'volume_rel_20': None, 'atr_pct': None, 'position_in_range': None, 'rsi': None, 'bb_position': None, 'ret_3': None, 'ret_10': None, 'session_bucket': 0.0}"
2026-04-06|GLW|2026-04-06T09:35:00-04:00|long|5,2026-04-06,GLW,2026-04-06T09:35:00-04:00,long,5,0.6366970539093018,True,next_bar_open_if_replayed,"{'pressure_k': 0.0, 'spread': 0.2599999999999909, 'depth_imb_k': -0.10995695679255281, 'micro_off': 0.09285714285712743, 'spread_mean_10s': 0.3640000000000015, 'depth_imb_k_mean_10s': -0.12785019746575585, 'depth_imb_k_mean_60s': -0.18611677421150385, 'dist_vwap_bps': None, 'hl_range_pct': None, 'oc_change_pct': None, 'volume_rel_20': None, 'atr_pct': None, 'position_in_range': None, 'rsi': None, 'bb_position': None, 'ret_3': None, 'ret_10': None, 'session_bucket': 0.0}"
2026-04-06|GLW|2026-04-06T09:36:00-04:00|long|5,2026-04-06,GLW,2026-04-06T09:36:00-04:00,long,5,0.5371546149253845,True,next_bar_open_if_replayed,"{'pressure_k': 0.0, 'spread': 0.4000000000000057, 'depth_imb_k': 0.4938155756085159, 'micro_off': 0.11111111111111427, 'spread_mean_10s': 0.3767499999999927, 'depth_imb_k_mean_10s': 0.4041532492083533, 'depth_imb_k_mean_60s': 0.17493091661380086, 'dist_vwap_bps': None, 'hl_range_pct': None, 'oc_change_pct': None, 'volume_rel_20': None, 'atr_pct': None, 'position_in_range': None, 'rsi': None, 'bb_position': None, 'ret_3': None, 'ret_10': None, 'session_bucket': 0.0}"
2026-04-06|GLW|2026-04-06T09:37:00-04:00|long|3,2026-04-06,GLW,2026-04-06T09:37:00-04:00,long,3,0.6180745959281921,True,next_bar_open_if_replayed,"{'pressure_k': 0.0, 'spread': 0.28000000000000114, 'depth_imb_k': -0.11512213749218807, 'micro_off': -2.842170943040401e-14, 'spread_mean_10s': 0.4559999999999832, 'depth_imb_k_mean_10s': -0.05323845746937224, 'depth_imb_k_mean_60s': 0.13965168803368827, 'dist_vwap_bps': None, 'hl_range_pct': None, 'oc_change_pct': None, 'volume_rel_20': None, 'atr_pct': None, 'position_in_range': None, 'rsi': None, 'bb_position': None, 'ret_3': None, 'ret_10': None, 'session_bucket': 0.0}"
2026-04-06|GLW|2026-04-06T09:38:00-04:00|long|12,2026-04-06,GLW,2026-04-06T09:38:00-04:00,long,12,0.4869653880596161,True,next_bar_open_if_replayed,"{'pressure_k': 0.0, 'spread': 1.1200000000000045, 'depth_imb_k': 0.3063834264348389, 'micro_off': 0.3015384615384562, 'spread_mean_10s': 0.6165000000000077, 'depth_imb_k_mean_10s': 0.1823830050876495, 'depth_imb_k_mean_60s': 0.0682874445960896, 'dist_vwap_bps': None, 'hl_range_pct': None, 'oc_change_pct': None, 'volume_rel_20': None, 'atr_pct': None, 'position_in_range': None, 'rsi': None, 'bb_position': None, 'ret_3': None, 'ret_10': None, 'session_bucket': 0.0}"
2026-04-06|GLW|2026-04-06T09:39:00-04:00|long|5,2026-04-06,GLW,2026-04-06T09:39:00-04:00,long,5,0.5784477591514587,True,next_bar_open_if_replayed,"{'pressure_k': 0.0, 'spread': 0.47999999999998977, 'depth_imb_k': 0.3318657484154243, 'micro_off': 0.07999999999998408, 'spread_mean_10s': 0.5760000000000047, 'depth_imb_k_mean_10s': 0.12899796360614388, 'depth_imb_k_mean_60s': 0.06937801820340528, 'dist_vwap_bps': None, 'hl_range_pct': None, 'oc_change_pct': None, 'volume_rel_20': None, 'atr_pct': None, 'position_in_range': None, 'rsi': None, 'bb_position': None, 'ret_3': None, 'ret_10': None, 'session_bucket': 0.0}"
