rule,rule_type,direction,horizon,t_stat,p_value,expectancy,win_rate,avg_win,avg_loss,profit_factor,sharpe,n_samples,mean_ret,std_ret,rule_col,rule_val,rule_col1,rule_val1,rule_col2,rule_val2,aaa_score,regime,is_event_based,passes_event_filter,overfit_check,is_overfit,overfit_reason,overfit_risk,passes_overfit_filter,passes_regime_filter,passes_aaa_score,passes_aaa_filters,validation_passed,validation_reason,val_expectancy,val_expectancy_net,val_win_rate,val_sharpe,val_trades
is_power_hour_bin == True,single,LONG,fwd_ret_90m,34.71259443828781,0.0,0.1261702,0.5547773582866753,0.9753253,0.9319342,1.3040845,1.4320693675726333,148063,0.1261702,1.3985983,is_power_hour_bin,True,,,,,0.30219051352333365,bear_low_vol,False,False,"(True, 'Expectancy too high (12.617% > 10.000%)')",True,Expectancy too high (12.617% > 10.000%),1.071256747470491,False,True,True,False,,,,,,,
atr_14_bin == 0,single,LONG,fwd_ret_90m,34.139981348988044,0.0,0.05402334,0.5229741396335649,0.44694746,0.37674817,1.3005996,1.2873776743866163,177221,0.05402334,0.6661557,atr_14_bin,0,,,,,0.26603313022349234,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.2861816827114199,True,True,True,False,,,,,,,
avwap_cross_up_bin == True AND atr_14_bin == 0,double,LONG,fwd_ret_90m,24.766678495544994,0.0,0.05762472,0.5285954534228693,0.45389464,0.3867208,1.3160949,1.3482778212543247,85031,0.05762472,0.6784685,,,avwap_cross_up_bin,True,atr_14_bin,0,0.20429457674634832,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.3334381072155735,True,True,True,True,True,PASS,0.035479933,0.0154799335,0.49967639867683017,0.8354492,27812.0
atr_14_bin == 0 AND price_vs_vwap_pct_bin == 2,double,LONG,fwd_ret_90m,21.44129305024552,0.0,0.06373377,0.5293463944682252,0.44440147,0.36440504,1.371607,1.5440766675179227,48592,0.06373377,0.65524095,,,atr_14_bin,0,price_vs_vwap_pct_bin,2,0.19712459774044275,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.41806883712908177,True,True,True,False,,,,,,,
ret_15m_bin == 2.0 AND atr_14_bin == 0,double,LONG,fwd_ret_90m,20.47151394314243,0.0,0.059585687,0.5265916264665594,0.44404572,0.3680651,1.3419647,1.447942488318027,50373,0.059585687,0.65326726,,,ret_15m_bin,2.0,atr_14_bin,0,0.18065978131042362,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.3490401206637364,True,True,True,False,,,,,,,
ret_30m_bin == 2.0 AND atr_14_bin == 0,double,LONG,fwd_ret_90m,20.443451412019293,0.0,0.059900556,0.5293193824063309,0.4405555,0.36817753,1.3456585,1.465642237357177,49029,0.059900556,0.6487885,,,ret_30m_bin,2.0,atr_14_bin,0,0.17999866176286453,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.35764432240934535,True,True,True,False,,,,,,,
ret_60m_bin == 2.0 AND atr_14_bin == 0,double,LONG,fwd_ret_90m,20.25212705789354,0.0,0.059568986,0.5274080435093745,0.4460497,0.37173975,1.3390743,1.4537057584228028,48909,0.059568986,0.650495,,,ret_60m_bin,2.0,atr_14_bin,0,0.1757919321574367,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.35050594998528656,True,True,True,False,,,,,,,
ret_5m_turned_positive_bin == True AND is_power_hour_bin == True,double,LONG,fwd_ret_90m,20.652502383946196,0.0,0.119302794,0.5558028282545079,0.9586051,0.9308764,1.2885245,1.3723991551536927,57067,0.119302794,1.3799726,,,ret_5m_turned_positive_bin,True,is_power_hour_bin,True,0.17196262023532638,bear_low_vol,True,True,"(True, 'Expectancy too high (11.930% > 10.000%)')",True,Expectancy too high (11.930% > 10.000%),1.0046335998817422,False,True,True,False,,,,,,,
ret_15m_turned_positive_bin == True AND atr_14_bin == 0,double,LONG,fwd_ret_90m,21.25508801281849,0.0,0.053191856,0.5179898178914194,0.44584998,0.36877626,1.2992443,1.274186305126112,70123,0.053191856,0.66269314,,,ret_15m_turned_positive_bin,True,atr_14_bin,0,0.16236907668655456,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.267898191280962,True,True,True,True,False,Net expectancy 0.340% < 1.000% after 2.0 bps cost,0.023404503,0.0034045037,0.4815448760149221,0.5475857,22785.0
ret_60m_turned_positive_bin == True AND atr_14_bin == 0,double,LONG,fwd_ret_90m,21.85309731458599,0.0,0.05191491,0.5204273659928368,0.4478909,0.37779424,1.2865381,1.2087651231296264,82365,0.05191491,0.68178976,,,ret_60m_turned_positive_bin,True,atr_14_bin,0,0.15911140225755452,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.26000384915743796,True,True,True,True,True,PASS,0.034139685,0.014139686,0.4800211496336581,0.74242145,26478.0
atr_14_bin == 0 AND is_power_hour_bin == True,double,LONG,fwd_ret_90m,23.913670093167962,0.0,0.16677004,0.5746295497050784,0.85426915,0.76196694,1.5145347,2.2766322012551985,27804,0.16677004,1.1628547,,,atr_14_bin,0,is_power_hour_bin,True,0.15556418095070967,bear_low_vol,False,False,"(True, 'Expectancy too high (16.677% > 10.000%)')",True,Expectancy too high (16.677% > 10.000%),1.9052756099269772,False,True,True,False,,,,,,,
ret_5m_bin == 2.0 AND atr_14_bin == 0,double,LONG,fwd_ret_90m,19.29033250042634,0.0,0.055531584,0.523552706015463,0.44437787,0.37175918,1.3135188,1.3297780648479793,53030,0.055531584,0.66292006,,,ret_5m_bin,2.0,atr_14_bin,0,0.1554409867217878,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.302421249294987,True,True,True,False,,,,,,,
ret_5m_turned_positive_bin == True AND atr_14_bin == 0,double,LONG,fwd_ret_90m,20.360606895835254,0.0,0.05191075,0.5175677526363042,0.44009537,0.36454532,1.2951682,1.2608171695922643,65717,0.05191075,0.6535901,,,ret_5m_turned_positive_bin,True,atr_14_bin,0,0.15377874080052148,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.2542430109517389,True,True,True,True,False,Net expectancy 0.827% < 1.000% after 2.0 bps cost,0.02826882,0.00826882,0.48742051423831906,0.6583951,21702.0
rvol_bin == 0 AND atr_14_bin == 0,double,LONG,fwd_ret_90m,20.07779203304979,0.0,0.048321903,0.5173105946272261,0.4233145,0.35356727,1.283142,1.2381992203239462,66260,0.048321903,0.6195178,,,rvol_bin,0,atr_14_bin,0,0.1488483785611763,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.2178402167736782,True,True,True,False,,,,,,,
session_range_pct_bin == 0 AND is_power_hour_bin == True,double,LONG,fwd_ret_90m,22.591773820109477,0.0,0.1935118,0.5720443811380164,1.0032148,0.88881093,1.508744,2.1957049036671346,26678,0.1935118,1.3990517,,,session_range_pct_bin,0,is_power_hour_bin,True,0.14173451345463906,bear_low_vol,False,False,"(True, 'Expectancy too high (19.351% > 10.000%)')",True,Expectancy too high (19.351% > 10.000%),2.127059203888119,False,True,True,False,,,,,,,
avwap_cross_up_bin == True AND is_power_hour_bin == True,double,LONG,fwd_ret_90m,19.621380740901596,0.0,0.09983382,0.5470570424296679,0.97838277,0.961263,1.2292937,1.1301458302375196,75961,0.09983382,1.4023081,,,avwap_cross_up_bin,True,is_power_hour_bin,True,0.13678265752920427,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.7924522477583531,True,True,True,True,True,PASS,0.13906011,0.119060114,0.5339983895499687,1.3924519,22354.0
