rule,rule_type,direction,horizon,t_stat,p_value,expectancy,win_rate,avg_win,avg_loss,profit_factor,sharpe,n_samples,mean_ret,std_ret,rule_col,rule_val,rule_col1,rule_val1,rule_col2,rule_val2,aaa_score,regime,is_event_based,passes_event_filter,overfit_check,is_overfit,overfit_reason,overfit_risk,passes_overfit_filter,passes_regime_filter,passes_aaa_score,passes_aaa_filters,validation_passed,validation_reason,val_expectancy,val_expectancy_net,val_win_rate,val_sharpe,val_trades
session_range_pct_bin == 0,single,SHORT,fwd_ret_120m,36.527176848056506,0.0,0.15861835,0.5100955811859039,0.93632114,0.6511371,1.4972441,1.8044465401074856,103263,0.15861835,1.3954352,session_range_pct_bin,0,,,,,0.38913289588377326,bull_high_vol,False,False,"(True, 'Expectancy too high (15.862% > 10.000%)')",True,Expectancy too high (15.862% > 10.000%),1.4585978909922162,False,True,True,False,,,,,,,
ret_15m_turned_positive_bin == True AND session_range_pct_bin == 0,double,SHORT,fwd_ret_120m,38.2236231109451,0.0,0.2770362,0.551824902837439,1.0547512,0.6805416,1.9083102,3.2800900522976093,34221,0.2770362,1.3407599,,,ret_15m_turned_positive_bin,True,session_range_pct_bin,0,0.3198517389680265,bull_high_vol,True,True,"(True, 'Expectancy too high (27.704% > 10.000%)')",True,Expectancy too high (27.704% > 10.000%),3.4640567321532725,False,True,True,False,,,,,,,
ret_5m_turned_positive_bin == True AND session_range_pct_bin == 0,double,SHORT,fwd_ret_120m,31.951931140824396,0.0,0.21631606,0.5293068692820593,1.0034275,0.66881156,1.6871431,2.5785500614238983,38694,0.21631606,1.3317217,,,ret_5m_turned_positive_bin,True,session_range_pct_bin,0,0.3029664359700113,bull_high_vol,True,True,"(True, 'Expectancy too high (21.632% > 10.000%)')",True,Expectancy too high (21.632% > 10.000%),2.461049361593649,False,True,True,False,,,,,,,
vwap_cross_up_bin == True AND session_range_pct_bin == 0,double,SHORT,fwd_ret_120m,38.15749928669467,0.0,0.29234126,0.5550367542669653,1.0780389,0.68771964,1.9553326,3.402288220779219,31697,0.29234126,1.3640155,,,vwap_cross_up_bin,True,session_range_pct_bin,0,0.29394982885683824,bull_high_vol,True,True,"(True, 'Expectancy too high (29.234% > 10.000%)')",True,Expectancy too high (29.234% > 10.000%),3.6846302399448105,False,True,True,False,,,,,,,
ret_30m_turned_positive_bin == True AND session_range_pct_bin == 0,double,SHORT,fwd_ret_120m,36.73187896232684,0.0,0.31991684,0.5542388685989588,1.1241302,0.68000525,2.0554132,3.6345950318634817,25738,0.31991684,1.3972733,,,ret_30m_turned_positive_bin,True,session_range_pct_bin,0,0.2301190997191506,bull_high_vol,True,True,"(True, 'Expectancy too high (31.992% > 10.000%)')",True,Expectancy too high (31.992% > 10.000%),4.074943696809468,False,True,True,False,,,,,,,
ret_30m_turned_positive_bin == True AND rel_strength_60m_bin == 1.0,double,SHORT,fwd_ret_120m,20.272507463388404,0.0,0.10302925,0.5155431210587086,0.7796008,0.616956,1.3447078,1.5164490919863087,45036,0.10302925,1.0785319,,,ret_30m_turned_positive_bin,True,rel_strength_60m_bin,1.0,0.1652252297395611,bull_high_vol,True,True,"(True, 'Expectancy too high (10.303% > 10.000%)')",True,Expectancy too high (10.303% > 10.000%),0.7696032990968996,False,True,True,False,,,,,,,
ret_60m_bin == 1.0 AND session_range_pct_bin == 0,double,SHORT,fwd_ret_120m,23.025395144190682,0.0,0.16074641,0.5185387504267668,0.887416,0.6218843,1.5368714,2.1357365217371505,29290,0.16074641,1.1947963,,,ret_60m_bin,1.0,session_range_pct_bin,0,0.16190263956017037,bull_high_vol,False,False,"(True, 'Expectancy too high (16.075% > 10.000%)')",True,Expectancy too high (16.075% > 10.000%),1.662409866612932,False,True,True,False,,,,,,,
vwap_cross_up_bin == True AND rel_strength_60m_bin == 1.0,double,SHORT,fwd_ret_120m,19.819218662271005,0.0,0.09386532,0.5099307597458029,0.7903478,0.63084424,1.3036166,1.3703126782221882,52715,0.09386532,1.087391,,,vwap_cross_up_bin,True,rel_strength_60m_bin,1.0,0.16028898270198821,bull_high_vol,True,True,"(False, 'PASS')",False,PASS,0.6585147203563977,True,True,True,True,False,Net expectancy -8.906% < 1.000% after 2.0 bps cost,-0.069062866,-0.08906287,0.4884376100481277,-1.3159776,8519.0
ret_60m_turned_positive_bin == True AND session_range_pct_bin == 0,double,SHORT,fwd_ret_120m,29.51630241457478,0.0,0.27794975,0.542692268409764,1.0696089,0.66152126,1.918785,3.3483719347953307,19582,0.27794975,1.3177495,,,ret_60m_turned_positive_bin,True,session_range_pct_bin,0,0.1437766420523581,bull_high_vol,True,True,"(True, 'Expectancy too high (27.795% > 10.000%)')",True,Expectancy too high (27.795% > 10.000%),3.4890680084515076,False,True,True,False,,,,,,,
ret_60m_turned_positive_bin == True AND session_range_pct_bin == 1,double,SHORT,fwd_ret_120m,18.813827687983732,0.0,0.098632514,0.5131525879453283,0.8044927,0.6453665,1.3139213,1.4137219484650676,44630,0.098632514,1.1075323,,,ret_60m_turned_positive_bin,True,session_range_pct_bin,1,0.14100380302843407,bull_high_vol,True,True,"(False, 'PASS')",False,PASS,0.7126303206584177,True,True,True,True,False,Net expectancy -3.672% < 1.000% after 2.0 bps cost,-0.016715076,-0.036715075,0.5058875478363262,-0.25609648,6794.0
rel_strength_60m_bin == 1.0 AND session_range_pct_bin == 0,double,SHORT,fwd_ret_120m,21.199662508127457,0.0,0.15634201,0.5013705369693562,0.9468234,0.63848495,1.4910741,1.9949972008440924,28456,0.15634201,1.2440381,,,rel_strength_60m_bin,1.0,session_range_pct_bin,0,0.1396754734864708,bull_high_vol,False,False,"(True, 'Expectancy too high (15.634% > 10.000%)')",True,Expectancy too high (15.634% > 10.000%),1.5136598210644787,False,True,True,False,,,,,,,
session_range_pct_bin == 0 AND atr_14_bin == 2,double,SHORT,fwd_ret_120m,26.426632613107955,0.0,0.22957386,0.5325893275813561,0.96774524,0.6115328,1.8031636,2.872680978209774,21326,0.22957386,1.268631,,,session_range_pct_bin,0,atr_14_bin,2,0.13896004315725932,bull_high_vol,False,False,"(True, 'Expectancy too high (22.957% > 10.000%)')",True,Expectancy too high (22.957% > 10.000%),2.7472577519126338,False,True,True,False,,,,,,,
ret_5m_turned_positive_bin == True AND rel_strength_60m_bin == 1.0,double,SHORT,fwd_ret_120m,18.425267142802426,0.0,0.087713614,0.505716765405079,0.7943117,0.6352292,1.2793577,1.2704802982006678,53002,0.087713614,1.0959717,,,ret_5m_turned_positive_bin,True,rel_strength_60m_bin,1.0,0.13701727846118297,bull_high_vol,True,True,"(False, 'PASS')",False,PASS,0.5885696718719409,True,True,True,True,False,Net expectancy -8.232% < 1.000% after 2.0 bps cost,-0.062320944,-0.08232094,0.4810112728466674,-1.1510472,9137.0
ret_30m_bin == 1.0 AND session_range_pct_bin == 0,double,SHORT,fwd_ret_120m,20.925002894721985,0.0,0.14162922,0.5145549200762575,0.85058683,0.6098412,1.4784052,2.0112935070359415,27276,0.14162922,1.1178349,,,ret_30m_bin,1.0,session_range_pct_bin,0,0.13596408130899212,bull_high_vol,False,False,"(True, 'Expectancy too high (14.163% > 10.000%)')",True,Expectancy too high (14.163% > 10.000%),1.4010487842222434,False,True,True,False,,,,,,,
rel_strength_60m_bin == 1.0,single,SHORT,fwd_ret_120m,21.67946491598468,0.0,0.073268116,0.49993217185713457,0.774084,0.6273576,1.2335453,1.0712843774839964,103202,0.073268116,1.0857017,rel_strength_60m_bin,1.0,,,,,0.13438496225014054,bull_high_vol,False,False,"(False, 'PASS')",False,PASS,0.43268115520477296,True,True,True,False,,,,,,,
ret_15m_turned_positive_bin == True AND rel_strength_60m_bin == 1.0,double,SHORT,fwd_ret_120m,18.09298235819141,0.0,0.08557764,0.5062026254298144,0.78928447,0.63580775,1.2725749,1.2518625040426279,52639,0.08557764,1.0851854,,,ret_15m_turned_positive_bin,True,rel_strength_60m_bin,1.0,0.13270199199649407,bull_high_vol,True,True,"(False, 'PASS')",False,PASS,0.5681816204313146,True,True,True,True,False,Net expectancy -8.891% < 1.000% after 2.0 bps cost,-0.06890988,-0.08890988,0.48857241300103366,-1.2885928,8707.0
ret_30m_turned_positive_bin == True AND session_range_pct_bin == 1,double,SHORT,fwd_ret_120m,16.80852589911283,0.0,0.08278701,0.5071218981364528,0.7995548,0.65469486,1.256557,1.1762260890039615,51461,0.08278701,1.1173048,,,ret_30m_turned_positive_bin,True,session_range_pct_bin,1,0.11604302927578833,bull_high_vol,True,True,"(False, 'PASS')",False,PASS,0.5421138672072012,True,True,True,True,False,Net expectancy -3.210% < 1.000% after 2.0 bps cost,-0.012103435,-0.032103434,0.49620069955373297,-0.19453327,8291.0
session_range_pct_bin == 0 AND is_power_hour_bin == True,double,SHORT,fwd_ret_120m,29.467278498276773,0.0,0.4618018,0.5538728897715988,1.6657294,1.0328908,2.0021725,3.685238194861005,16112,0.4618018,1.9892544,,,session_range_pct_bin,0,is_power_hour_bin,True,0.11564488015682978,bull_high_vol,False,False,"(True, 'Expectancy too high (46.180% > 10.000%)')",True,Expectancy too high (46.180% > 10.000%),5.518382848489355,False,True,True,False,,,,,,,
ret_15m_bin == 2.0 AND session_range_pct_bin == 0,double,SHORT,fwd_ret_120m,26.041525694019324,0.0,0.24344432,0.5401966454598034,0.9803035,0.6222494,1.8508697,3.1439033457715073,17290,0.24344432,1.2292231,,,ret_15m_bin,2.0,session_range_pct_bin,0,0.11252350352195424,bull_high_vol,False,False,"(True, 'Expectancy too high (24.344% > 10.000%)')",True,Expectancy too high (24.344% > 10.000%),3.0367881992026993,False,True,True,False,,,,,,,
ret_5m_bin == 1.0 AND session_range_pct_bin == 0,double,SHORT,fwd_ret_120m,19.153235170022054,0.0,0.13896087,0.5095900714554343,0.8556582,0.60576683,1.467765,1.8645894949047053,26590,0.13896087,1.1830676,,,ret_5m_bin,1.0,session_range_pct_bin,0,0.11201622240493432,bull_high_vol,False,False,"(True, 'Expectancy too high (13.896% > 10.000%)')",True,Expectancy too high (13.896% > 10.000%),1.291083571565156,False,True,True,False,,,,,,,
ret_60m_bin == 2.0 AND rel_strength_60m_bin == 1.0,double,SHORT,fwd_ret_120m,19.132784533809662,0.0,0.13069001,0.5261118734361127,0.78544617,0.5962221,1.4625497,1.9295024522328232,24778,0.13069001,1.07522,,,ret_60m_bin,2.0,rel_strength_60m_bin,1.0,0.11139972545293995,bull_high_vol,False,False,"(True, 'Expectancy too high (13.069% > 10.000%)')",True,Expectancy too high (13.069% > 10.000%),1.273875057007344,False,True,True,False,,,,,,,
ret_5m_turned_positive_bin == True AND ret_30m_turned_positive_bin == True,double,SHORT,fwd_ret_120m,22.892765164312856,0.0,0.055312593,0.5051403365230692,0.7641495,0.6682504,1.1672641,0.8192403651265514,196777,0.055312593,1.071798,,,ret_5m_turned_positive_bin,True,ret_30m_turned_positive_bin,True,0.1096498147991471,bull_high_vol,True,True,"(False, 'PASS')",False,PASS,0.2634065984082486,True,True,True,True,False,Net expectancy -5.558% < 1.000% after 2.0 bps cost,-0.035582967,-0.055582967,0.48546634088802765,-0.593967,35607.0
ret_5m_turned_positive_bin == True AND is_power_hour_bin == True,double,SHORT,fwd_ret_120m,16.50236240582522,0.0,0.12933649,0.4939846163960292,1.3266364,1.0394969,1.2458863,1.2263286201748365,45633,0.12933649,1.6742275,,,ret_5m_turned_positive_bin,True,is_power_hour_bin,True,0.10559945650081122,bull_high_vol,True,True,"(True, 'Expectancy too high (12.934% > 10.000%)')",True,Expectancy too high (12.934% > 10.000%),0.9933649122714996,False,True,True,False,,,,,,,
ret_5m_turned_positive_bin == True AND ret_30m_bin == 4.0,double,SHORT,fwd_ret_120m,17.390516102785956,0.0,0.07104798,0.5166544582806153,0.81080574,0.71968895,1.2042438,1.007479295526742,75085,0.07104798,1.1194787,,,ret_5m_turned_positive_bin,True,ret_30m_bin,4.0,0.10476954058461647,bull_high_vol,True,True,"(False, 'PASS')",False,PASS,0.443788682691678,True,True,True,True,False,Net expectancy -4.041% < 1.000% after 2.0 bps cost,-0.020406697,-0.040406696,0.5026521681474605,-0.30537036,15082.0
session_range_pct_bin == 0 AND atr_14_bin == 3,double,SHORT,fwd_ret_120m,20.477201031255742,0.0,0.17003106,0.5141389386370063,0.95415133,0.65972626,1.5304596,2.2316117984937005,21218,0.17003106,1.2095112,,,session_range_pct_bin,0,atr_14_bin,3,0.10341934539350413,bull_high_vol,False,False,"(True, 'Expectancy too high (17.003% > 10.000%)')",True,Expectancy too high (17.003% > 10.000%),1.794394334601536,False,True,True,False,,,,,,,
atr_14_bin == 2,single,SHORT,fwd_ret_120m,18.99698235171064,0.0,0.06291881,0.4981209197807094,0.7671622,0.6360511,1.1971012,0.9385484419433018,103242,0.06291881,1.0642021,atr_14_bin,2,,,,,0.10279271837302517,bull_high_vol,False,False,"(False, 'PASS')",False,PASS,0.32918812036514283,True,True,True,False,,,,,,,
rel_strength_60m_bin == 2.0 AND session_range_pct_bin == 0,double,SHORT,fwd_ret_120m,23.09616462025067,0.0,0.21907015,0.5365758320303775,0.97397614,0.65499794,1.7217131,2.739785608912282,17908,0.21907015,1.2693076,,,rel_strength_60m_bin,2.0,session_range_pct_bin,0,0.10274585455369843,bull_high_vol,False,False,"(True, 'Expectancy too high (21.907% > 10.000%)')",True,Expectancy too high (21.907% > 10.000%),2.5837459829993943,False,True,True,False,,,,,,,
ret_15m_turned_positive_bin == True AND atr_14_bin == 2,double,SHORT,fwd_ret_120m,16.64438956893978,0.0,0.072670415,0.5044256286313363,0.7870604,0.6544789,1.2240542,1.0570804619386662,62477,0.072670415,1.0913143,,,ret_15m_turned_positive_bin,True,atr_14_bin,2,0.10272101908191207,bull_high_vol,True,True,"(False, 'PASS')",False,PASS,0.4355554077009814,True,True,True,True,False,Net expectancy -5.910% < 1.000% after 2.0 bps cost,-0.039096955,-0.059096955,0.47552571125640575,-0.7129338,11318.0
vwap_cross_up_bin == True AND ret_5m_turned_positive_bin == True,double,SHORT,fwd_ret_120m,22.92642049648651,0.0,0.051265378,0.502807844632597,0.76505244,0.6705838,1.1537613,0.7575923107209274,230782,0.051265378,1.0742092,,,vwap_cross_up_bin,True,ret_5m_turned_positive_bin,True,0.10107880852306814,bull_high_vol,True,True,"(False, 'PASS')",False,PASS,0.21826946477836612,True,True,True,True,False,Net expectancy -5.600% < 1.000% after 2.0 bps cost,-0.03599878,-0.05599878,0.4857046592221794,-0.60261405,41552.0
vwap_cross_up_bin == True AND atr_14_bin == 2,double,SHORT,fwd_ret_120m,16.614213684693453,0.0,0.07146969,0.5027946117373693,0.7848151,0.64989465,1.2211785,1.04503493409942,63694,0.07146969,1.0856538,,,vwap_cross_up_bin,True,atr_14_bin,2,0.10103863556209056,bull_high_vol,True,True,"(False, 'PASS')",False,PASS,0.4202860927288508,True,True,True,True,False,Net expectancy -5.021% < 1.000% after 2.0 bps cost,-0.030213848,-0.050213847,0.47932021156680826,-0.55921185,11533.0
ret_5m_turned_positive_bin == True AND atr_14_bin == 2,double,SHORT,fwd_ret_120m,16.319739716558495,0.0,0.072740786,0.5025116341582245,0.78623676,0.6479595,1.2256563,1.0618693883576118,59523,0.072740786,1.0874447,,,ret_5m_turned_positive_bin,True,atr_14_bin,2,0.10078982880694826,bull_high_vol,True,True,"(False, 'PASS')",False,PASS,0.43243112609213724,True,True,True,True,False,Net expectancy -4.838% < 1.000% after 2.0 bps cost,-0.028381094,-0.048381094,0.4802345375449215,-0.5135981,10574.0
session_range_pct_bin == 0 AND rvol_bin == 4,double,SHORT,fwd_ret_120m,18.84490333510623,0.0,0.1793657,0.508663691257548,1.0776751,0.7506232,1.4863385,1.978850866465017,22854,0.1793657,1.4388866,,,session_range_pct_bin,0,rvol_bin,4,0.10034972674365089,bull_high_vol,False,False,"(True, 'Expectancy too high (17.937% > 10.000%)')",True,Expectancy too high (17.937% > 10.000%),1.750409760976181,False,True,True,False,,,,,,,
session_range_pct_bin == 0 AND price_vs_vwap_pct_bin == 1,double,SHORT,fwd_ret_120m,18.17905350235602,0.0,0.1294224,0.5014580529385375,0.87081754,0.61630934,1.42122,1.7645171363278862,26748,0.1294224,1.1643507,,,session_range_pct_bin,0,price_vs_vwap_pct_bin,1,0.09959541050742522,bull_high_vol,False,False,"(True, 'Expectancy too high (12.942% > 10.000%)')",True,Expectancy too high (12.942% > 10.000%),1.129398638255343,False,True,True,False,,,,,,,
ret_60m_turned_positive_bin == True AND rel_strength_60m_bin == 1.0,double,SHORT,fwd_ret_120m,17.10073292059626,0.0,0.097957686,0.5143212564142435,0.7507804,0.5933648,1.3399128,1.5138774538749942,32155,0.097957686,1.0271835,,,ret_60m_turned_positive_bin,True,rel_strength_60m_bin,1.0,0.0991070812386051,bull_high_vol,True,True,"(False, 'PASS')",False,PASS,0.7151580956638875,True,True,True,True,False,Net expectancy -12.080% < 1.000% after 2.0 bps cost,-0.10079903,-0.120799035,0.4633249022763854,-2.0825734,4349.0
ret_30m_bin == 2.0 AND session_range_pct_bin == 0,double,SHORT,fwd_ret_120m,25.30578192000967,0.0,0.2509282,0.537311517484761,1.0028058,0.6222133,1.8716085,3.2178562444197745,15585,0.2509282,1.237893,,,ret_30m_bin,2.0,session_range_pct_bin,0,0.0981067674991486,bull_high_vol,False,False,"(True, 'Expectancy too high (25.093% > 10.000%)')",True,Expectancy too high (25.093% > 10.000%),3.1428330904870574,False,True,True,False,,,,,,,
ret_15m_bin == 1.0 AND session_range_pct_bin == 0,double,SHORT,fwd_ret_120m,18.14608302771042,0.0,0.13164364,0.5081631043457686,0.8533909,0.6140614,1.4358802,1.8089462858622096,25358,0.13164364,1.155246,,,ret_15m_bin,1.0,session_range_pct_bin,0,0.0979135834362216,bull_high_vol,False,False,"(True, 'Expectancy too high (13.164% > 10.000%)')",True,Expectancy too high (13.164% > 10.000%),1.187235731770576,False,True,True,False,,,,,,,
