rule,rule_type,direction,horizon,t_stat,p_value,expectancy,win_rate,avg_win,avg_loss,profit_factor,sharpe,n_samples,mean_ret,std_ret,rule_col1,rule_val1,rule_col2,rule_val2,aaa_score,regime,is_event_based,passes_event_filter,overfit_check,is_overfit,overfit_reason,overfit_risk,passes_overfit_filter,passes_regime_filter,passes_aaa_score,passes_aaa_filters,validation_passed
atr_14_bin == 2 AND is_first_hour_bin == True,double,SHORT,fwd_ret_90m,7.492238627791988,7.038813976123492e-14,0.024152303,0.5252159644804787,0.35889387,0.3461458,1.1469613,0.8262405478638125,20721,0.024152303,0.46403667,atr_14_bin,2,is_first_hour_bin,True,0.015594914131089174,bull_low_vol,False,False,"(False, 'PASS')",False,PASS,0.050431928960957384,True,True,False,False,False
