rule,rule_type,direction,horizon,t_stat,p_value,expectancy,win_rate,avg_win,avg_loss,profit_factor,sharpe,n_samples,mean_ret,std_ret,rule_col1,rule_val1,rule_col2,rule_val2,aaa_score,regime,is_event_based,passes_event_filter,overfit_check,is_overfit,overfit_reason,overfit_risk,passes_overfit_filter,passes_regime_filter,passes_aaa_score,passes_aaa_filters,validation_passed
atr_14_bin == 2 AND is_first_hour_bin == True,double,SHORT,fwd_ret_120m,9.123386857332818,0.0,0.032341436,0.5275324549973457,0.399155,0.3772233,1.1814632,1.0061228075766582,20721,0.032341436,0.51028,atr_14_bin,2,is_first_hour_bin,True,0.023226471182920934,bull_low_vol,False,False,"(False, 'PASS')",False,PASS,0.07847926551112511,True,True,True,False,False
