rule,rule_type,direction,horizon,t_stat,p_value,expectancy,win_rate,avg_win,avg_loss,profit_factor,sharpe,n_samples,mean_ret,std_ret,rule_col,rule_val,rule_col1,rule_val1,rule_col2,rule_val2,aaa_score,regime,is_event_based,passes_event_filter,overfit_check,is_overfit,overfit_reason,overfit_risk,passes_overfit_filter,passes_regime_filter,passes_aaa_score,passes_aaa_filters,validation_passed,validation_reason,val_expectancy,val_expectancy_net,val_win_rate,val_sharpe,val_trades
session_range_pct_bin == 0,single,SHORT,fwd_ret_180m,33.4720774915532,0.0,0.1507222,0.5184911720458888,1.0811946,0.85121524,1.3677338,1.614248809882959,108349,0.1507222,1.4822007,session_range_pct_bin,0,,,,,0.3242505841020892,bear_high_vol,False,False,"(True, 'Expectancy too high (15.072% > 10.000%)')",True,Expectancy too high (15.072% > 10.000%),1.301328805422112,False,True,True,False,,,,,,,
at_session_low_bin == True AND session_range_pct_bin == 0,double,SHORT,fwd_ret_180m,26.60681619264879,0.0,0.16674414,0.5203880526011757,1.1171995,0.86451805,1.4021484,1.740966594201742,58858,0.16674414,1.520409,,,at_session_low_bin,True,session_range_pct_bin,0,0.27899532241924,bear_high_vol,True,True,"(True, 'Expectancy too high (16.674% > 10.000%)')",True,Expectancy too high (16.674% > 10.000%),1.5287008300108944,False,True,True,False,,,,,,,
at_session_low_bin == True,single,SHORT,fwd_ret_180m,26.60681619264879,0.0,0.16674414,0.5203880526011757,1.1171995,0.86451805,1.4021484,1.740966594201742,58858,0.16674414,1.520409,at_session_low_bin,True,,,,,0.27899532241924,bear_high_vol,True,True,"(True, 'Expectancy too high (16.674% > 10.000%)')",True,Expectancy too high (16.674% > 10.000%),1.5287008300108944,False,True,True,False,,,,,,,
ret_60m_bin == 0.0 AND session_range_pct_bin == 0,double,SHORT,fwd_ret_180m,20.751407500422086,0.0,0.13382296,0.5189151135647857,1.0797007,0.88643414,1.3138069,1.417879881491939,53978,0.13382296,1.4982748,,,ret_60m_bin,0.0,session_range_pct_bin,0,0.17671343808832657,bear_high_vol,False,False,"(True, 'Expectancy too high (13.382% > 10.000%)')",True,Expectancy too high (13.382% > 10.000%),1.0760598535467314,False,True,True,False,,,,,,,
session_range_pct_bin == 0 AND atr_14_bin == 2,double,SHORT,fwd_ret_180m,31.041425244973897,0.0,0.29083878,0.5501688588695343,1.1551727,0.7662904,1.8437414,3.284823626344017,22504,0.29083878,1.4055313,,,session_range_pct_bin,0,atr_14_bin,2,0.17135039187588066,bear_high_vol,False,False,"(True, 'Expectancy too high (29.084% > 10.000%)')",True,Expectancy too high (29.084% > 10.000%),3.601137311100591,False,True,True,False,,,,,,,
ret_30m_bin == 0.0 AND session_range_pct_bin == 0,double,SHORT,fwd_ret_180m,18.69789683796614,0.0,0.12461955,0.5199936275290744,1.0545942,0.88282716,1.2940787,1.324560985461966,50216,0.12461955,1.4935318,,,ret_30m_bin,0.0,session_range_pct_bin,0,0.14905584028108415,bear_high_vol,False,False,"(True, 'Expectancy too high (12.462% > 10.000%)')",True,Expectancy too high (12.462% > 10.000%),0.9861827650879416,False,True,True,False,,,,,,,
session_range_pct_bin == 0 AND price_vs_vwap_pct_bin == 0,double,SHORT,fwd_ret_180m,18.096121722717726,0.0,0.1214146,0.5169589692523422,1.0477177,0.8699311,1.2889363,1.2950076677729485,49207,0.1214146,1.4883287,,,session_range_pct_bin,0,price_vs_vwap_pct_bin,0,0.1379930027024745,bear_high_vol,False,False,"(True, 'Expectancy too high (12.141% > 10.000%)')",True,Expectancy too high (12.141% > 10.000%),0.9480639565329436,False,True,True,False,,,,,,,
vwap_cross_up_bin == True AND session_range_pct_bin == 1,double,SHORT,fwd_ret_180m,19.22157014109052,0.0,0.12557715,0.5187308639010626,0.9177636,0.7282728,1.3582848,1.6717670214080316,33314,0.12557715,1.1924362,,,vwap_cross_up_bin,True,session_range_pct_bin,1,0.12854338666915674,bear_high_vol,True,True,"(True, 'Expectancy too high (12.558% > 10.000%)')",True,Expectancy too high (12.558% > 10.000%),1.079116756259742,False,True,True,False,,,,,,,
ret_15m_bin == 0.0 AND session_range_pct_bin == 0,double,SHORT,fwd_ret_180m,17.215983772464497,0.0,0.11995473,0.5169440759916135,1.0599114,0.88594335,1.2802942,1.2640913570473313,46742,0.11995473,1.506396,,,ret_15m_bin,0.0,session_range_pct_bin,0,0.12172433585448872,bear_high_vol,False,False,"(True, 'Expectancy too high (11.995% > 10.000%)')",True,Expectancy too high (11.995% > 10.000%),0.9334354278840677,False,True,True,False,,,,,,,
price_down_vol_weak_bin == True AND session_range_pct_bin == 0,double,SHORT,fwd_ret_180m,18.061912310213987,0.0,0.11617298,0.507742049559221,0.9860076,0.7810225,1.3021683,1.4410423656388154,39589,0.11617298,1.2797604,,,price_down_vol_weak_bin,True,session_range_pct_bin,0,0.121108435864496,bear_high_vol,True,True,"(True, 'Expectancy too high (11.617% > 10.000%)')",True,Expectancy too high (11.617% > 10.000%),0.8772138670370286,False,True,True,False,,,,,,,
