rule,rule_type,direction,horizon,t_stat,p_value,expectancy,win_rate,avg_win,avg_loss,profit_factor,sharpe,n_samples,mean_ret,std_ret,rule_col,rule_val,rule_col1,rule_val1,rule_col2,rule_val2,aaa_score,regime,is_event_based,passes_event_filter,overfit_check,is_overfit,overfit_reason,overfit_risk,passes_overfit_filter,passes_regime_filter,passes_aaa_score,passes_aaa_filters,validation_passed,validation_reason,val_expectancy,val_expectancy_net,val_win_rate,val_sharpe,val_trades
is_power_hour_bin == True,single,LONG,fwd_ret_60m,36.391738963956,0.0,0.121576495,0.5632467260558006,0.876008,0.85135514,1.326966,1.5013426252554274,148063,0.121576495,1.2854941,is_power_hour_bin,True,,,,,0.3267774790270122,bear_low_vol,False,False,"(True, 'Expectancy too high (12.158% > 10.000%)')",True,Expectancy too high (12.158% > 10.000%),1.0429297194254796,False,True,True,False,,,,,,,
ret_5m_turned_positive_bin == True AND is_power_hour_bin == True,double,LONG,fwd_ret_60m,20.598993211627974,0.0,0.10906733,0.5594651900397778,0.860811,0.84562325,1.2927773,1.3688433565896232,57067,0.10906733,1.2648563,,,ret_5m_turned_positive_bin,True,is_power_hour_bin,True,0.16987746912160956,bear_low_vol,True,True,"(True, 'Expectancy too high (10.907% > 10.000%)')",True,Expectancy too high (10.907% > 10.000%),0.9096036628220558,False,True,True,False,,,,,,,
session_range_pct_bin == 0 AND is_power_hour_bin == True,double,LONG,fwd_ret_60m,27.28551473365066,0.0,0.21908186,0.5999700127445835,0.9285522,0.8449907,1.6481298,2.6518917184882405,26678,0.21908186,1.3114475,,,session_range_pct_bin,0,is_power_hour_bin,True,0.161770763982716,bear_low_vol,False,False,"(True, 'Expectancy too high (21.908% > 10.000%)')",True,Expectancy too high (21.908% > 10.000%),2.6667045223427692,False,True,True,False,,,,,,,
atr_14_bin == 0 AND is_power_hour_bin == True,double,LONG,fwd_ret_60m,23.690471187200185,0.0,0.14717463,0.5838368580060423,0.73869574,0.68267256,1.5180324,2.2553830404641952,27804,0.14717463,1.0358882,,,atr_14_bin,0,is_power_hour_bin,True,0.1513044587862067,bear_low_vol,False,False,"(True, 'Expectancy too high (14.717% > 10.000%)')",True,Expectancy too high (14.717% > 10.000%),1.7171115021323964,False,True,True,False,,,,,,,
price_down_vol_weak_bin == True AND is_power_hour_bin == True,double,LONG,fwd_ret_60m,22.458176586789648,0.0,0.16321519,0.5763167866616142,0.85906965,0.7833236,1.4917883,2.1945983293135747,26390,0.16321519,1.1806082,,,price_down_vol_weak_bin,True,is_power_hour_bin,True,0.13820304390135435,bear_low_vol,True,True,"(True, 'Expectancy too high (16.322% > 10.000%)')",True,Expectancy too high (16.322% > 10.000%),1.83208463970197,False,True,True,False,,,,,,,
price_vs_vwap_pct_bin == 1 AND is_power_hour_bin == True,double,LONG,fwd_ret_60m,20.147328511974056,0.0,0.13915837,0.5679551889695925,0.8713702,0.8233888,1.391179,1.7743100118437134,32492,0.13915837,1.2450308,,,price_vs_vwap_pct_bin,1,is_power_hour_bin,True,0.1376726392711996,bear_low_vol,False,False,"(True, 'Expectancy too high (13.916% > 10.000%)')",True,Expectancy too high (13.916% > 10.000%),1.364649064967609,False,True,True,False,,,,,,,
ret_15m_bin == 0.0 AND is_power_hour_bin == True,double,LONG,fwd_ret_60m,20.96757193747083,0.0,0.18170714,0.5767195767195767,1.005814,0.9411385,1.4561316,2.003738617830297,27594,0.18170714,1.4395647,,,ret_15m_bin,0.0,is_power_hour_bin,True,0.13480906233012266,bear_low_vol,False,False,"(True, 'Expectancy too high (18.171% > 10.000%)')",True,Expectancy too high (18.171% > 10.000%),1.9223799001899953,False,True,True,False,,,,,,,
ret_30m_bin == 0.0 AND is_power_hour_bin == True,double,LONG,fwd_ret_60m,23.25281539778315,0.0,0.20943744,0.5851234369990381,1.0157568,0.92775947,1.5441269,2.3368085094051017,24952,0.20943744,1.4227594,,,ret_30m_bin,0.0,is_power_hour_bin,True,0.13293031712143055,bear_low_vol,False,False,"(True, 'Expectancy too high (20.944% > 10.000%)')",True,Expectancy too high (20.944% > 10.000%),2.383025576761616,False,True,True,False,,,,,,,
ret_60m_bin == 1.0 AND is_power_hour_bin == True,double,LONG,fwd_ret_60m,19.53188815788775,0.0,0.13891566,0.5621013711292558,0.8816262,0.8144524,1.3895041,1.7210904797628634,32455,0.13891566,1.281291,,,ret_60m_bin,1.0,is_power_hour_bin,True,0.1307948243533314,bear_low_vol,False,False,"(True, 'Expectancy too high (13.892% > 10.000%)')",True,Expectancy too high (13.892% > 10.000%),1.3239045621112568,False,True,True,False,,,,,,,
ret_15m_bin == 1.0 AND is_power_hour_bin == True,double,LONG,fwd_ret_60m,19.56635125546024,0.0,0.13437565,0.5641276864728192,0.86363184,0.80946404,1.3808587,1.746191479691575,31640,0.13437565,1.2215998,,,ret_15m_bin,1.0,is_power_hour_bin,True,0.12909120620327955,bear_low_vol,False,False,"(True, 'Expectancy too high (13.438% > 10.000%)')",True,Expectancy too high (13.438% > 10.000%),1.295107579895384,False,True,True,False,,,,,,,
