rule,rule_type,direction,horizon,t_stat,p_value,expectancy,win_rate,avg_win,avg_loss,profit_factor,sharpe,n_samples,mean_ret,std_ret,rule_col,rule_val,rule_col1,rule_val1,rule_col2,rule_val2,aaa_score,regime,is_event_based,passes_event_filter,overfit_check,is_overfit,overfit_reason,overfit_risk,passes_overfit_filter,passes_regime_filter,passes_aaa_score,passes_aaa_filters,validation_passed,validation_reason,val_expectancy,val_expectancy_net,val_win_rate,val_sharpe,val_trades
atr_14_bin == 1 AND is_power_hour_bin == True,double,LONG,fwd_ret_30m,17.78270024020321,0.0,0.065845214,0.5226267809378241,0.45009673,0.35483217,1.3887258,1.4747965499257114,36638,0.065845214,0.7087489,,,atr_14_bin,1,is_power_hour_bin,True,0.11624371812596027,bull_low_vol,False,False,"(False, 'PASS')",False,PASS,0.4037057001803586,True,True,True,False,,,,,,,
ret_5m_turned_positive_bin == True AND is_power_hour_bin == True,double,LONG,fwd_ret_30m,17.235153412519225,0.0,0.048374724,0.5194226559148065,0.5098258,0.45037568,1.2235014,0.9074774875700488,90899,0.048374724,0.84621924,,,ret_5m_turned_positive_bin,True,is_power_hour_bin,True,0.09402820803921856,bull_low_vol,True,True,"(False, 'PASS')",False,PASS,0.22259254826025804,True,True,True,True,True,PASS,0.087769195,0.0677692,0.526383876897937,1.3399765,29374.0
is_power_hour_bin == True,single,LONG,fwd_ret_30m,20.206818910806536,0.0,0.041233484,0.5136966644214719,0.5035511,0.44712633,1.1896324,0.7763131217945243,170735,0.041233484,0.84316653,is_power_hour_bin,True,,,,,0.09326697252613919,bull_low_vol,False,False,"(False, 'PASS')",False,PASS,0.1397281658623873,True,True,True,False,,,,,,,
ret_15m_turned_positive_bin == True AND atr_14_bin == 0,double,LONG,fwd_ret_30m,18.81758940299157,0.0,0.016282344,0.49363582349347684,0.19333895,0.15632363,1.2056977,0.8641432623707065,119497,0.016282344,0.29911035,,,ret_15m_turned_positive_bin,True,atr_14_bin,0,0.09290576483415133,bull_low_vol,True,True,"(False, 'PASS')",False,PASS,0.0,True,True,True,True,False,Net expectancy -1.972% < 1.000% after 2.0 bps cost,0.000281214,-0.019718785,0.4718046629198376,0.013896745,37187.0
atr_14_bin == 0,single,LONG,fwd_ret_30m,21.89092593801788,0.0,0.013909812,0.49389105217482177,0.19141972,0.15931484,1.1725128,0.7407424216665472,220087,0.013909812,0.29809475,atr_14_bin,0,,,,,0.09269338973877618,bull_low_vol,False,False,"(False, 'PASS')",False,PASS,0.0,True,True,True,False,,,,,,,
ret_30m_turned_positive_bin == True AND atr_14_bin == 0,double,LONG,fwd_ret_30m,18.83721555245267,0.0,0.01594984,0.49271286964456057,0.19211893,0.15515795,1.2026414,0.8612403379442656,120555,0.01594984,0.29398978,,,ret_30m_turned_positive_bin,True,atr_14_bin,0,0.09251693440950153,bull_low_vol,True,True,"(False, 'PASS')",False,PASS,0.0,True,True,True,True,False,Net expectancy -2.071% < 1.000% after 2.0 bps cost,-0.00070751784,-0.020707518,0.4693965633514068,-0.033959467,37071.0
vwap_cross_up_bin == True AND is_power_hour_bin == True,double,LONG,fwd_ret_30m,17.009845674657274,0.0,0.044810615,0.5221636610356153,0.49524748,0.4474118,1.2096015,0.8467290274924687,101698,0.044810615,0.84011114,,,vwap_cross_up_bin,True,is_power_hour_bin,True,0.08704377627964234,bull_low_vol,True,True,"(False, 'PASS')",False,PASS,0.19243347687069196,True,True,True,True,True,PASS,0.075352445,0.055352446,0.5254140662506,1.1989418,33328.0
atr_14_bin == 1,single,LONG,fwd_ret_30m,20.941645785434474,0.0,0.016118491,0.5010778125884857,0.22854938,0.19723022,1.1638016,0.7104388309536084,218962,0.016118491,0.36016205,atr_14_bin,1,,,,,0.0862837339150746,bull_low_vol,False,False,"(False, 'PASS')",False,PASS,0.002155625176971432,True,True,True,False,,,,,,,
avwap_cross_up_bin == True AND atr_14_bin == 1,double,LONG,fwd_ret_30m,17.808212864814287,0.0,0.019521168,0.5025158796149461,0.23395781,0.1970844,1.1991012,0.8276781128467484,116659,0.019521168,0.37440753,,,avwap_cross_up_bin,True,atr_14_bin,1,0.08572704555186074,bull_low_vol,True,True,"(False, 'PASS')",False,PASS,0.005031759229892296,True,True,True,True,False,Net expectancy -2.246% < 1.000% after 2.0 bps cost,-0.0024648246,-0.022464825,0.4812970573236944,-0.083174646,33337.0
atr_14_bin == 0 AND is_power_hour_bin == True,double,LONG,fwd_ret_30m,15.897542469270796,0.0,0.054812763,0.5132387552301255,0.36246997,0.26957956,1.4177138,1.442867101543767,30592,0.054812763,0.6030532,,,atr_14_bin,0,is_power_hour_bin,True,0.0833680977135703,bull_low_vol,False,False,"(False, 'PASS')",False,PASS,0.27460513932310887,True,True,True,False,,,,,,,
session_range_pct_bin == 1 AND is_power_hour_bin == True,double,LONG,fwd_ret_30m,15.247924254753359,0.0,0.065274514,0.5252773630748514,0.51053035,0.42739803,1.321715,1.3096212854945004,34161,0.065274514,0.79122174,,,session_range_pct_bin,1,is_power_hour_bin,True,0.08294533486116393,bull_low_vol,False,False,"(False, 'PASS')",False,PASS,0.4032998687287815,True,True,True,False,,,,,,,
vwap_cross_up_bin == True AND atr_14_bin == 0,double,LONG,fwd_ret_30m,18.19875685527552,0.0,0.014923037,0.49145253198580796,0.1925664,0.15674879,1.1872069,0.8005954861537439,130214,0.014923037,0.29589957,,,vwap_cross_up_bin,True,atr_14_bin,0,0.0828748383384849,bull_low_vol,True,True,"(False, 'PASS')",False,PASS,0.0,True,True,True,True,False,Net expectancy -2.211% < 1.000% after 2.0 bps cost,-0.002114221,-0.022114221,0.4683122247381124,-0.10432802,40189.0
ret_15m_turned_positive_bin == True AND is_power_hour_bin == True,double,LONG,fwd_ret_30m,15.936490137481227,0.0,0.043208104,0.5238050725992397,0.4943274,0.45301425,1.2002944,0.8153055565671865,96282,0.043208104,0.84128875,,,ret_15m_turned_positive_bin,True,is_power_hour_bin,True,0.07877148591141307,bull_low_vol,True,True,"(False, 'PASS')",False,PASS,0.17969118146814417,True,True,True,True,True,PASS,0.07507934,0.055079337,0.5251493787739876,1.1814812,31631.0
avwap_cross_up_bin == True AND atr_14_bin == 0,double,LONG,fwd_ret_30m,17.191145244380657,0.0,0.015312492,0.4931962269986083,0.19405802,0.15863374,1.1904631,0.7998662659552749,116406,0.015312492,0.30389863,,,avwap_cross_up_bin,True,atr_14_bin,0,0.07849250577908694,bull_low_vol,True,True,"(False, 'PASS')",False,PASS,0.0,True,True,True,True,False,Net expectancy -1.702% < 1.000% after 2.0 bps cost,0.0029751789,-0.01702482,0.4801492949958529,0.14884421,36170.0
rel_strength_60m_bin == 1.0 AND atr_14_bin == 0,double,LONG,fwd_ret_30m,13.846859450277588,0.0,0.018315403,0.5071837748651304,0.19066872,0.1590627,1.2336485,0.9464377517330307,53941,0.018315403,0.30720246,,,rel_strength_60m_bin,1.0,atr_14_bin,0,0.07692986113021218,bull_low_vol,False,False,"(False, 'PASS')",False,PASS,0.014367549730260887,True,True,True,False,,,,,,,
ret_60m_bin == 3.0 AND atr_14_bin == 1,double,LONG,fwd_ret_30m,13.482392653157653,0.0,0.020319294,0.505193365629362,0.22578846,0.18946297,1.2167449,0.9696866943934226,48716,0.020319294,0.3326423,,,ret_60m_bin,3.0,atr_14_bin,1,0.07448072941378041,bull_low_vol,False,False,"(False, 'PASS')",False,PASS,0.010386731258724025,True,True,True,False,,,,,,,
