rule,rule_type,direction,horizon,t_stat,p_value,expectancy,win_rate,avg_win,avg_loss,profit_factor,sharpe,n_samples,mean_ret,std_ret,rule_col,rule_val,rule_col1,rule_val1,rule_col2,rule_val2,aaa_score,regime,is_event_based,passes_event_filter,overfit_check,is_overfit,overfit_reason,overfit_risk,passes_overfit_filter,passes_regime_filter,passes_aaa_score,passes_aaa_filters,validation_passed,validation_reason,val_expectancy,val_expectancy_net,val_win_rate,val_sharpe,val_trades
is_power_hour_bin == True,single,LONG,fwd_ret_60m,19.168586162714437,0.0,0.10871907,0.5551247061366769,1.0187421,1.0268266,1.2379963,1.1184933278981537,74014,0.10871907,1.5430237,is_power_hour_bin,True,,,,,0.13024644173343913,bear_high_vol,False,False,"(True, 'Expectancy too high (10.872% > 10.000%)')",True,Expectancy too high (10.872% > 10.000%),0.8974401446332398,False,True,True,False,,,,,,,
avwap_cross_up_bin == True AND ret_60m_bin == 1.0,double,LONG,fwd_ret_60m,18.04631526412151,0.0,0.0946521,0.54726177960432,0.5380184,0.44128102,1.4737705,1.9803671429947993,20926,0.0946521,0.75872576,,,avwap_cross_up_bin,True,ret_60m_bin,1.0,0.09222540733566431,bear_high_vol,True,True,"(False, 'PASS')",False,PASS,0.981228144681183,True,True,True,True,False,Net expectancy -2.145% < 1.000% after 2.0 bps cost,-0.0014489372,-0.021448936,0.5008824567596187,-0.035560843,2833.0
ret_60m_bin == 1.0 AND is_power_hour_bin == True,double,LONG,fwd_ret_60m,20.687769517937173,0.0,0.24117962,0.5908454255140344,1.0664082,0.9505034,1.6201539,2.4581420927515545,17849,0.24117962,1.5575209,,,ret_60m_bin,1.0,is_power_hour_bin,True,0.0836218799257167,bear_high_vol,False,False,"(True, 'Expectancy too high (24.118% > 10.000%)')",True,Expectancy too high (24.118% > 10.000%),2.7725580499955518,False,True,True,False,,,,,,,
ret_60m_bin == 1.0 AND rel_strength_60m_bin == 1.0,double,LONG,fwd_ret_60m,14.052422277155772,0.0,0.054580808,0.5255926091873093,0.519445,0.460439,1.2498713,1.0304065320903313,46869,0.054580808,0.8408753,,,ret_60m_bin,1.0,rel_strength_60m_bin,1.0,0.08256785176652828,bear_high_vol,False,False,"(False, 'PASS')",False,PASS,0.29699329523313917,True,True,True,False,,,,,,,
ret_60m_bin == 1.0 AND session_range_pct_bin == 3,double,LONG,fwd_ret_60m,16.38637956756122,0.0,0.09147444,0.554304014135056,0.51766783,0.4385745,1.4679697,1.9329119454874277,18111,0.09147444,0.75125605,,,ret_60m_bin,1.0,session_range_pct_bin,3,0.06980530437109439,bear_high_vol,False,False,"(False, 'PASS')",False,PASS,0.9398084377547011,True,True,True,False,,,,,,,
ret_60m_bin == 1.0 AND price_vs_vwap_pct_bin == 1,double,LONG,fwd_ret_60m,13.338755848032058,0.0,0.05560974,0.522755968778696,0.4988466,0.42989597,1.2710485,1.1342966668063732,34848,0.05560974,0.7782596,,,ret_60m_bin,1.0,price_vs_vwap_pct_bin,1,0.06380211722833735,bear_high_vol,False,False,"(False, 'PASS')",False,PASS,0.3016093407260703,True,True,True,False,,,,,,,
price_vs_vwap_pct_bin == 1 AND is_power_hour_bin == True,double,LONG,fwd_ret_60m,15.950712210363879,0.0,0.18541138,0.5844469399213925,1.0383996,1.0142581,1.4399076,1.8973540781210327,17810,0.18541138,1.5512731,,,price_vs_vwap_pct_bin,1,is_power_hour_bin,True,0.06182993634717284,bear_high_vol,False,False,"(True, 'Expectancy too high (18.541% > 10.000%)')",True,Expectancy too high (18.541% > 10.000%),1.9216847063159448,False,True,True,False,,,,,,,
ret_30m_bin == 1.0 AND is_power_hour_bin == True,double,LONG,fwd_ret_60m,15.70705790558761,0.0,0.17893916,0.5801145709262095,1.0044944,0.9616496,1.4431572,1.8778316038400362,17631,0.17893916,1.5126868,,,ret_30m_bin,1.0,is_power_hour_bin,True,0.06017487063094999,bear_high_vol,False,False,"(True, 'Expectancy too high (17.894% > 10.000%)')",True,Expectancy too high (17.894% > 10.000%),1.8385365806208869,False,True,True,False,,,,,,,
ret_30m_bin == 1.0 AND ret_60m_bin == 1.0,double,LONG,fwd_ret_60m,11.619529329651348,0.0,0.043440055,0.5193821403015274,0.4784034,0.42660528,1.2118675,0.9162554513150444,40527,0.043440055,0.75261706,,,ret_30m_bin,1.0,ret_60m_bin,1.0,0.05187436927953248,bear_high_vol,False,False,"(False, 'PASS')",False,PASS,0.17316483162415391,True,True,True,False,,,,,,,
ret_15m_bin == 0.0 AND is_power_hour_bin == True,double,LONG,fwd_ret_60m,17.027793548247764,0.0,0.25349733,0.5893504531722055,1.224351,1.1398393,1.5415748,2.3491710123691383,13240,0.25349733,1.7130065,,,ret_15m_bin,0.0,is_power_hour_bin,True,0.051211089096355154,bear_high_vol,False,False,"(True, 'Expectancy too high (25.350% > 10.000%)')",True,Expectancy too high (25.350% > 10.000%),2.8382597358741646,False,True,True,False,,,,,,,
