rule,rule_type,direction,horizon,t_stat,p_value,expectancy,win_rate,avg_win,avg_loss,profit_factor,sharpe,n_samples,mean_ret,std_ret,rule_col,rule_val,rule_col1,rule_val1,rule_col2,rule_val2,aaa_score,regime,is_event_based,passes_event_filter,overfit_check,is_overfit,overfit_reason,overfit_risk,passes_overfit_filter,passes_regime_filter,passes_aaa_score,passes_aaa_filters,validation_passed,validation_reason,val_expectancy,val_expectancy_net,val_win_rate,val_sharpe,val_trades
ret_15m_turned_positive_bin == True AND is_first_hour_bin == True,double,SHORT,fwd_ret_120m,14.008001665064166,0.0,0.04000365,0.5352877711224376,0.48913544,0.4773375,1.1803391,0.9590801508287158,53758,0.04000365,0.6621326,,,ret_15m_turned_positive_bin,True,is_first_hour_bin,True,0.08323474761036409,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.1706120411491035,True,True,True,True,False,Net expectancy -1.220% < 1.000% after 2.0 bps cost,0.0078013223,-0.012198677,0.511923461373697,0.17289057,14006.0
is_first_hour_bin == True,single,SHORT,fwd_ret_120m,16.719047314591474,0.0,0.032349452,0.5244151734165847,0.49430704,0.4770393,1.1425886,0.7762054330441057,116915,0.032349452,0.6615924,is_first_hour_bin,True,,,,,0.07876798063645009,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.07232487059682607,True,True,True,False,,,,,,,
ret_60m_turned_positive_bin == True AND is_first_hour_bin == True,double,SHORT,fwd_ret_120m,13.675178260157276,0.0,0.036688726,0.5336042564303434,0.49178106,0.48398328,1.1625353,0.8770053559791896,61272,0.036688726,0.6640957,,,ret_60m_turned_positive_bin,True,is_first_hour_bin,True,0.0740697339251046,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.1340957768143725,True,True,True,True,False,Net expectancy -2.701% < 1.000% after 2.0 bps cost,-0.0070054494,-0.027005449,0.50089855611328,-0.1553195,16137.0
rel_strength_60m_bin == 4.0 AND is_first_hour_bin == True,double,SHORT,fwd_ret_120m,12.96325196990282,0.0,0.045714945,0.5388021029859381,0.5228128,0.51166254,1.1937257,1.0321178429412998,39753,0.045714945,0.7031196,,,rel_strength_60m_bin,4.0,is_first_hour_bin,True,0.06633743768706456,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.23475365198246584,True,True,True,False,,,,,,,
vwap_cross_up_bin == True AND is_first_hour_bin == True,double,SHORT,fwd_ret_120m,12.631830028048759,0.0,0.0353452,0.5329623287671232,0.48612627,0.4790659,1.157973,0.8468851495688582,56064,0.0353452,0.662531,,,vwap_cross_up_bin,True,is_first_hour_bin,True,0.06598930603109054,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.11937666202652936,True,True,True,True,False,Net expectancy -2.495% < 1.000% after 2.0 bps cost,-0.0049546855,-0.024954684,0.5040757115225201,-0.10964905,14476.0
atr_14_bin == 2 AND is_first_hour_bin == True,double,SHORT,fwd_ret_120m,16.178594568821723,0.0,0.066236354,0.5564785060328624,0.42780897,0.38742238,1.3854756,1.9998216095531263,16493,0.066236354,0.5257817,,,atr_14_bin,2,is_first_hour_bin,True,0.06466696487554872,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.7252313609487715,True,True,True,False,,,,,,,
ret_60m_bin == 4.0 AND is_first_hour_bin == True,double,SHORT,fwd_ret_120m,12.215646547677233,0.0,0.0416295,0.5377029211272225,0.52043355,0.5152728,1.1747603,0.9385528772295628,42689,0.0416295,0.7041136,,,ret_60m_bin,4.0,is_first_hour_bin,True,0.0609185887834707,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.19170084912566848,True,True,True,False,,,,,,,
ret_5m_turned_positive_bin == True AND is_first_hour_bin == True,double,SHORT,fwd_ret_120m,11.913116602465445,0.0,0.03418097,0.5285757656255929,0.48812062,0.47479048,1.1527112,0.8237816251606791,52702,0.03418097,0.65867704,,,ret_5m_turned_positive_bin,True,is_first_hour_bin,True,0.06003866103910788,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.0989612212498126,True,True,True,True,False,Net expectancy -0.320% < 1.000% after 2.0 bps cost,0.016795611,-0.0032043885,0.5155892448512586,0.3703799,13984.0
avwap_cross_up_bin == True AND is_first_hour_bin == True,double,SHORT,fwd_ret_120m,11.677041441226766,0.0,0.032889668,0.5296148978484904,0.4887032,0.48031884,1.1455715,0.7881906409902014,55310,0.032889668,0.66241246,,,avwap_cross_up_bin,True,is_first_hour_bin,True,0.056417072390076706,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.08812647468114593,True,True,True,True,False,Net expectancy -2.916% < 1.000% after 2.0 bps cost,-0.009163371,-0.029163372,0.5038510481548456,-0.20857053,14931.0
price_up_vol_weak_bin == True AND is_first_hour_bin == True,double,SHORT,fwd_ret_120m,12.102815435566221,0.0,0.041569445,0.5369117050806225,0.47071072,0.45598358,1.1968616,1.0729626898051827,32063,0.041569445,0.61502093,,,price_up_vol_weak_bin,True,is_first_hour_bin,True,0.05174808837712626,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.18951786298345336,True,True,True,True,False,Net expectancy -2.566% < 1.000% after 2.0 bps cost,-0.0056608575,-0.025660858,0.4868175454969669,-0.13970472,8572.0
ret_30m_turned_positive_bin == True AND is_first_hour_bin == True,double,SHORT,fwd_ret_120m,11.222287551700145,0.0,0.031524487,0.5312814536208084,0.48749948,0.48531243,1.1385845,0.7486081357333674,56631,0.031524487,0.6684882,,,ret_30m_turned_positive_bin,True,is_first_hour_bin,True,0.05165910149117124,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.07780777563932945,True,True,True,True,False,Net expectancy -2.321% < 1.000% after 2.0 bps cost,-0.0032063543,-0.023206353,0.5033416593532708,-0.07159299,14813.0
ret_15m_bin == 4.0 AND is_first_hour_bin == True,double,SHORT,fwd_ret_120m,11.13284713811522,0.0,0.03999091,0.5361744568440348,0.50509614,0.49766287,1.1732491,0.9175532160750316,37098,0.03999091,0.6918792,,,ret_15m_bin,4.0,is_first_hour_bin,True,0.04703383359401871,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.17225800766409033,True,True,True,False,,,,,,,
ret_5m_bin == 4.0 AND is_first_hour_bin == True,double,SHORT,fwd_ret_120m,8.953246646362489,0.0,0.032658305,0.5273571287044637,0.5052545,0.4946467,1.1396902,0.7561624927046608,35329,0.032658305,0.68561256,,,ret_5m_bin,4.0,is_first_hour_bin,True,0.029197663519431257,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.08129730760032988,True,True,True,False,,,,,,,
