rule,rule_type,direction,horizon,t_stat,p_value,expectancy,win_rate,avg_win,avg_loss,profit_factor,sharpe,n_samples,mean_ret,std_ret,rule_col,rule_val,rule_col1,rule_val1,rule_col2,rule_val2,aaa_score,regime,is_event_based,passes_event_filter,overfit_check,is_overfit,overfit_reason,overfit_risk,passes_overfit_filter,passes_regime_filter,passes_aaa_score,passes_aaa_filters,validation_passed,validation_reason,val_expectancy,val_expectancy_net,val_win_rate,val_sharpe,val_trades
ret_30m_turned_positive_bin == True AND session_range_pct_bin == 0,double,SHORT,fwd_ret_30m,17.374818913386036,0.0,0.08813553,0.5068173872509032,0.5510301,0.3875564,1.4611142,1.719059828301098,25743,0.08813553,0.8138799,,,ret_30m_turned_positive_bin,True,session_range_pct_bin,0,0.09020657510077576,bull_high_vol,True,True,"(False, 'PASS')",False,PASS,0.7045200190003702,True,True,True,True,False,Net expectancy -4.501% < 1.000% after 2.0 bps cost,-0.025010614,-0.04501061,0.44145985401459853,-0.77373797,3425.0
vwap_cross_up_bin == True AND session_range_pct_bin == 0,double,SHORT,fwd_ret_30m,16.335793893172482,0.0,0.07220061,0.5118420637673846,0.502262,0.37872618,1.3905307,1.4562946645819606,31709,0.07220061,0.7870311,,,vwap_cross_up_bin,True,session_range_pct_bin,0,0.08937669203604633,bull_high_vol,True,True,"(False, 'PASS')",False,PASS,0.44569023987188167,True,True,True,True,False,Net expectancy -4.443% < 1.000% after 2.0 bps cost,-0.024429189,-0.04442919,0.43824336688014637,-0.820176,4372.0
ret_15m_turned_positive_bin == True AND session_range_pct_bin == 0,double,SHORT,fwd_ret_30m,13.79863046502964,0.0,0.06079909,0.5041766458321164,0.49105367,0.3767041,1.3255141,1.1838101919617792,34238,0.06079909,0.81529593,,,ret_15m_turned_positive_bin,True,session_range_pct_bin,0,0.06527177518771717,bull_high_vol,True,True,"(False, 'PASS')",False,PASS,0.3163441749550005,True,True,True,True,False,Net expectancy -3.972% < 1.000% after 2.0 bps cost,-0.019722572,-0.03972257,0.4383589329021827,-0.64319986,4948.0
ret_60m_turned_positive_bin == True AND is_power_hour_bin == True,double,SHORT,fwd_ret_30m,13.15523219311786,0.0,0.072421536,0.4995276216995674,0.74950606,0.6033848,1.2398244,1.0412786605963504,40222,0.072421536,1.1040813,,,ret_60m_turned_positive_bin,True,is_power_hour_bin,True,0.06370960447060194,bull_high_vol,True,True,"(False, 'PASS')",False,PASS,0.4242153584957123,True,True,True,True,False,Net expectancy -12.280% < 1.000% after 2.0 bps cost,-0.10279588,-0.12279588,0.47901482784619254,-1.2931474,3979.0
ret_60m_turned_positive_bin == True AND session_range_pct_bin == 0,double,SHORT,fwd_ret_30m,14.062470336585942,0.0,0.07970472,0.5027576345623532,0.5619212,0.4078603,1.3930109,1.595266967428611,19582,0.07970472,0.79314196,,,ret_60m_turned_positive_bin,True,session_range_pct_bin,0,0.051124251840439935,bull_high_vol,True,True,"(False, 'PASS')",False,PASS,0.5501959208554457,True,True,True,True,False,Net expectancy -6.439% < 1.000% after 2.0 bps cost,-0.044390764,-0.06439076,0.4357298474945534,-1.198427,2754.0
ret_15m_turned_positive_bin == True AND is_power_hour_bin == True,double,SHORT,fwd_ret_30m,10.644325098143527,0.0,0.051838137,0.49136936640026363,0.7138274,0.5876853,1.1734211,0.7668893803699178,48548,0.051838137,1.0730425,,,ret_15m_turned_positive_bin,True,is_power_hour_bin,True,0.045076120188161865,bull_high_vol,True,True,"(False, 'PASS')",False,PASS,0.21838137209415437,True,True,True,True,False,Net expectancy -9.860% < 1.000% after 2.0 bps cost,-0.07860454,-0.098604545,0.476158793524063,-1.0730913,4509.0
vwap_cross_up_bin == True AND is_power_hour_bin == True,double,SHORT,fwd_ret_30m,9.968296359042492,0.0,0.048335884,0.4897596259516055,0.71783936,0.5942942,1.1594018,0.7073464902352449,50047,0.048335884,1.0847702,,,vwap_cross_up_bin,True,is_power_hour_bin,True,0.03996891713273673,bull_high_vol,True,True,"(False, 'PASS')",False,PASS,0.18335883766412736,True,True,True,True,False,Net expectancy -10.510% < 1.000% after 2.0 bps cost,-0.08510398,-0.105103984,0.47193763919821824,-1.1665863,4490.0
ret_15m_bin == 4.0 AND is_power_hour_bin == True,double,SHORT,fwd_ret_30m,16.179481492498855,0.0,0.21684857,0.5486124975044919,0.983711,0.7151894,1.6717165,2.5661045299010543,10018,0.21684857,1.3414747,,,ret_15m_bin,4.0,is_power_hour_bin,True,0.03987523099834635,bull_high_vol,False,False,"(True, 'Expectancy too high (21.685% > 10.000%)')",True,Expectancy too high (21.685% > 10.000%),2.4987629312413255,False,True,True,False,,,,,,,
ret_5m_bin == 4.0 AND ret_15m_bin == 4.0,double,SHORT,fwd_ret_30m,9.79235499503979,0.0,0.033052217,0.5094470089143882,0.5334251,0.48659286,1.1384679,0.6720073120500953,53509,0.033052217,0.78077674,,,ret_5m_bin,4.0,ret_15m_bin,4.0,0.03880131301260029,bull_high_vol,False,False,"(False, 'PASS')",False,PASS,0.049416189981772496,True,True,True,False,,,,,,,
ret_5m_bin == 4.0 AND is_power_hour_bin == True,double,SHORT,fwd_ret_30m,13.276577833387176,0.0,0.1634118,0.5259253084361454,0.9555,0.71530885,1.4818846,1.9242796956803956,11996,0.1634118,1.3480794,,,ret_5m_bin,4.0,is_power_hour_bin,True,0.03731050470039179,bull_high_vol,False,False,"(True, 'Expectancy too high (16.341% > 10.000%)')",True,Expectancy too high (16.341% > 10.000%),1.598108425642359,False,True,True,False,,,,,,,
ret_5m_turned_positive_bin == True AND is_power_hour_bin == True,double,SHORT,fwd_ret_30m,9.764492010663052,0.0,0.050692514,0.4886047682641154,0.7292521,0.5976269,1.1658658,0.725272379736559,45677,0.050692514,1.10954,,,ret_5m_turned_positive_bin,True,is_power_hour_bin,True,0.03658662251539609,bull_high_vol,True,True,"(False, 'PASS')",False,PASS,0.20692513585090638,True,True,True,True,False,Net expectancy -11.052% < 1.000% after 2.0 bps cost,-0.09052157,-0.11052157,0.47083118224057824,-1.2191182,3874.0
ret_5m_bin == 4.0 AND price_vs_vwap_pct_bin == 4,double,SHORT,fwd_ret_30m,9.559155254744066,0.0,0.030200716,0.5097675924593467,0.5202118,0.47933674,1.1285212,0.6435964649647777,55592,0.030200716,0.7449101,,,ret_5m_bin,4.0,price_vs_vwap_pct_bin,4,0.03629874795920297,bull_high_vol,False,False,"(False, 'PASS')",False,PASS,0.021542345999530588,True,True,True,False,,,,,,,
ret_5m_turned_positive_bin == True AND ret_15m_bin == 4.0,double,SHORT,fwd_ret_30m,10.58161189623121,0.0,0.02680636,0.5048196685800932,0.4950674,0.45057002,1.1201468,0.5827193224484767,83097,0.02680636,0.730262,,,ret_5m_turned_positive_bin,True,ret_15m_bin,4.0,0.03602747063130887,bull_high_vol,True,True,"(False, 'PASS')",False,PASS,0.00963933716018639,True,True,True,True,False,Net expectancy -2.350% < 1.000% after 2.0 bps cost,-0.0035010816,-0.023501081,0.5014952153110048,-0.0834055,16720.0
ret_30m_turned_positive_bin == True AND is_power_hour_bin == True,double,SHORT,fwd_ret_30m,9.76902053433735,0.0,0.050861157,0.4819203820938563,0.74514836,0.59496844,1.1650045,0.7360772693028605,44387,0.050861157,1.0968901,,,ret_30m_turned_positive_bin,True,is_power_hour_bin,True,0.035605883780114374,bull_high_vol,True,True,"(False, 'PASS')",False,PASS,0.2086115747690201,True,True,True,True,False,Net expectancy -12.579% < 1.000% after 2.0 bps cost,-0.10578845,-0.12578845,0.46004425866732235,-1.41178,4067.0
vwap_cross_up_bin == True AND ret_15m_bin == 4.0,double,SHORT,fwd_ret_30m,10.807756045495454,0.0,0.024216231,0.505153718713108,0.4889561,0.45020398,1.1086993,0.5403851064581289,100801,0.024216231,0.7113829,,,vwap_cross_up_bin,True,ret_15m_bin,4.0,0.03414669819170302,bull_high_vol,True,True,"(False, 'PASS')",False,PASS,0.010307437426215982,True,True,True,True,False,Net expectancy -2.795% < 1.000% after 2.0 bps cost,-0.007951637,-0.027951635,0.49927857107318774,-0.19203341,20099.0
ret_5m_bin == 4.0 AND ret_30m_bin == 4.0,double,SHORT,fwd_ret_30m,9.078909214945806,0.0,0.032121006,0.5083400955729871,0.53296065,0.48571023,1.1345077,0.6842559760000982,44364,0.032121006,0.7451965,,,ret_5m_bin,4.0,ret_30m_bin,4.0,0.03243049581540958,bull_high_vol,False,False,"(False, 'PASS')",False,PASS,0.037890255139905016,True,True,True,False,,,,,,,
