rule,rule_type,direction,horizon,t_stat,p_value,expectancy,win_rate,avg_win,avg_loss,profit_factor,sharpe,n_samples,mean_ret,std_ret,rule_col,rule_val,rule_col1,rule_val1,rule_col2,rule_val2,aaa_score,regime,is_event_based,passes_event_filter,overfit_check,is_overfit,overfit_reason,overfit_risk,passes_overfit_filter,passes_regime_filter,passes_aaa_score,passes_aaa_filters,validation_passed,validation_reason,val_expectancy,val_expectancy_net,val_win_rate,val_sharpe,val_trades
ret_60m_turned_positive_bin == True AND atr_14_bin == 2,double,SHORT,fwd_ret_60m,6.543027540234341,6.081002368318877e-11,0.021991767,0.498274148369025,0.5278989,0.48043492,1.0912344,0.44154915784801885,55335,0.021991767,0.79064465,,,ret_60m_turned_positive_bin,True,atr_14_bin,2,0.016661435727379544,bull_high_vol,True,True,"(False, 'PASS')",False,PASS,0.0,True,True,False,False,,,,,,,
vwap_cross_up_bin == True AND ret_30m_turned_positive_bin == True,double,SHORT,fwd_ret_60m,9.582491490345388,0.0,0.014991045,0.4983062278698325,0.5364232,0.50292027,1.0594147,0.29777967894997737,260956,0.014991045,0.7991662,,,vwap_cross_up_bin,True,ret_30m_turned_positive_bin,True,0.016457204741993164,bull_high_vol,True,True,"(False, 'PASS')",False,PASS,0.0,True,True,False,False,,,,,,,
ret_15m_bin == 4.0 AND rvol_bin == 4,double,SHORT,fwd_ret_60m,7.313412355553909,2.680078381445128e-13,0.046582457,0.511580486303478,0.7279543,0.6671002,1.1429678,0.7201127225233388,25992,0.046582457,1.0268859,,,ret_15m_bin,4.0,rvol_bin,4,0.016210278150615737,bull_high_vol,False,False,"(False, 'PASS')",False,PASS,0.1889855393884768,True,True,False,False,,,,,,,
vwap_cross_up_bin == True AND session_range_pct_bin == 1,double,SHORT,fwd_ret_60m,6.618193619837299,3.6664671299035945e-11,0.022564845,0.4932646264477325,0.5499381,0.49078903,1.0907311,0.42765180928905355,60353,0.022564845,0.8376109,,,vwap_cross_up_bin,True,session_range_pct_bin,1,0.016158312825714602,bull_high_vol,True,True,"(False, 'PASS')",False,PASS,0.0,True,True,False,False,,,,,,,
ret_5m_turned_positive_bin == True AND rvol_bin == 3,double,SHORT,fwd_ret_60m,6.599290554436067,4.1657788329985124e-11,0.025173506,0.49312541918175723,0.60628194,0.5401721,1.0919415,0.42897175048034597,59640,0.025173506,0.9315695,,,ret_5m_turned_positive_bin,True,rvol_bin,3,0.016157329818322998,bull_high_vol,True,True,"(False, 'PASS')",False,PASS,0.0,True,True,False,False,,,,,,,
rel_strength_60m_bin == 4.0,single,SHORT,fwd_ret_60m,7.354940433798507,1.9229062786507711e-13,0.018278066,0.5113340117265106,0.5447,0.5325633,1.070234,0.3634721526227647,103185,0.018278066,0.7982876,rel_strength_60m_bin,4.0,,,,,0.01582126633329317,bull_high_vol,False,False,"(False, 'PASS')",False,PASS,0.022668023453021213,True,True,False,False,,,,,,,
ret_60m_bin == 3.0 AND rel_strength_60m_bin == 2.0,double,SHORT,fwd_ret_60m,7.314716959522114,2.6556534749033744e-13,0.037671108,0.49904367851984854,0.5442901,0.46701375,1.1610194,0.7254654033946405,25619,0.037671108,0.8243126,,,ret_60m_bin,3.0,rel_strength_60m_bin,2.0,0.015704756883691537,bull_high_vol,False,False,"(False, 'PASS')",False,PASS,0.07671107798814775,True,True,False,False,,,,,,,
ret_30m_bin == 4.0 AND atr_14_bin == 3,double,SHORT,fwd_ret_60m,7.232695635066343,4.869438186005937e-13,0.03794774,0.5054536924821142,0.598043,0.53450066,1.1435591,0.7178912946151977,25579,0.03794774,0.83912665,,,ret_30m_bin,4.0,atr_14_bin,3,0.015539608216124297,bull_high_vol,False,False,"(False, 'PASS')",False,PASS,0.09038478902220809,True,True,False,False,,,,,,,
atr_14_bin == 2 AND is_power_hour_bin == True,double,SHORT,fwd_ret_60m,8.07335874400375,6.661338147750939e-16,0.091695465,0.4805651767551817,1.2017587,0.93530107,1.1887406,0.9502767581091567,18189,0.091695465,1.5317857,,,atr_14_bin,2,is_power_hour_bin,True,0.015523217117729655,bull_high_vol,False,False,"(False, 'PASS')",False,PASS,0.6169546514749527,True,True,False,False,,,,,,,
ret_30m_turned_positive_bin == True AND is_power_hour_bin == True,double,SHORT,fwd_ret_60m,6.588636132236162,4.488409643954583e-11,0.04755855,0.4614170387408109,1.1874639,0.92902577,1.0950493,0.49667074765763836,44346,0.04755855,1.5200585,,,ret_30m_turned_positive_bin,True,is_power_hour_bin,True,0.015499883691220427,bull_high_vol,True,True,"(False, 'PASS')",False,PASS,0.1755854979157448,True,True,False,False,,,,,,,
