rule,rule_type,direction,horizon,t_stat,p_value,expectancy,win_rate,avg_win,avg_loss,profit_factor,sharpe,n_samples,mean_ret,std_ret,rule_col,rule_val,rule_col1,rule_val1,rule_col2,rule_val2,aaa_score,regime,is_event_based,passes_event_filter,overfit_check,is_overfit,overfit_reason,overfit_risk,passes_overfit_filter,passes_regime_filter,passes_aaa_score,passes_aaa_filters,validation_passed,validation_reason,val_expectancy,val_expectancy_net,val_win_rate,val_sharpe,val_trades
is_power_hour_bin == True,single,LONG,fwd_ret_30m,18.65689100290469,0.0,0.07971834,0.563148228176318,0.6706696,0.68208045,1.26754,1.088385776837954,74048,0.07971834,1.1627213,is_power_hour_bin,True,,,,,0.12147150127039018,bear_high_vol,False,False,"(False, 'PASS')",False,PASS,0.6234798209823815,True,True,True,False,,,,,,,
ret_30m_bin == 1.0 AND is_power_hour_bin == True,double,LONG,fwd_ret_30m,19.47581985572888,0.0,0.15844512,0.6021188601212396,0.65097666,0.5869094,1.6785073,2.3270802116572353,17651,0.15844512,1.0808558,,,ret_30m_bin,1.0,is_power_hour_bin,True,0.07605560117993591,bear_high_vol,False,False,"(True, 'Expectancy too high (15.845% > 10.000%)')",True,Expectancy too high (15.845% > 10.000%),1.9022290246489777,False,True,True,False,,,,,,,
ret_60m_bin == 1.0 AND is_power_hour_bin == True,double,LONG,fwd_ret_30m,19.189896551019554,0.0,0.16554275,0.6045444369823147,0.677912,0.61773115,1.6776617,2.278950614089582,17868,0.16554275,1.1531227,,,ret_60m_bin,1.0,is_power_hour_bin,True,0.07547528460897851,bear_high_vol,False,False,"(True, 'Expectancy too high (16.554% > 10.000%)')",True,Expectancy too high (16.554% > 10.000%),1.9539916965161648,False,True,True,False,,,,,,,
price_vs_vwap_pct_bin == 1 AND is_power_hour_bin == True,double,LONG,fwd_ret_30m,17.08289158886813,0.0,0.14650662,0.5991805118994162,0.6826615,0.65498525,1.5580548,2.031685888795608,17816,0.14650662,1.1447245,,,price_vs_vwap_pct_bin,1,is_power_hour_bin,True,0.06774853359254135,bear_high_vol,False,False,"(True, 'Expectancy too high (14.651% > 10.000%)')",True,Expectancy too high (14.651% > 10.000%),1.6292701925332607,False,True,True,False,,,,,,,
ret_60m_bin == 1.0 AND rel_strength_60m_bin == 1.0,double,LONG,fwd_ret_30m,12.545269159749632,0.0,0.03678166,0.5146660409155877,0.36885256,0.31535855,1.2403178,0.9198146798338225,46877,0.03678166,0.63479173,,,ret_60m_bin,1.0,rel_strength_60m_bin,1.0,0.0644439121109231,bear_high_vol,False,False,"(False, 'PASS')",False,PASS,0.09714869395561837,True,True,True,False,,,,,,,
price_down_vol_weak_bin == True AND is_power_hour_bin == True,double,LONG,fwd_ret_30m,20.20149508028213,0.0,0.16220018,0.605557280347718,0.59286696,0.49896896,1.8241266,2.825260080249488,12884,0.16220018,0.91136676,,,price_down_vol_weak_bin,True,is_power_hour_bin,True,0.057169482873676944,bear_high_vol,True,True,"(True, 'Expectancy too high (16.220% > 10.000%)')",True,Expectancy too high (16.220% > 10.000%),2.195746427583333,False,True,True,False,,,,,,,
ret_30m_bin == 1.0 AND price_vs_vwap_pct_bin == 1,double,LONG,fwd_ret_30m,11.602527214411747,0.0,0.028563682,0.5149405806751004,0.33547965,0.29725924,1.1980997,0.8273210427341577,49563,0.028563682,0.5480755,,,ret_30m_bin,1.0,price_vs_vwap_pct_bin,1,0.056709735791492556,bear_high_vol,False,False,"(False, 'PASS')",False,PASS,0.029881161350200802,True,True,True,False,,,,,,,
ret_15m_bin == 0.0 AND is_power_hour_bin == True,double,LONG,fwd_ret_30m,19.50963648343119,0.0,0.22598542,0.6119121310485393,0.8635326,0.7792582,1.7472552,2.690857423269036,13247,0.22598542,1.3331838,,,ret_15m_bin,0.0,is_power_hour_bin,True,0.05600674700046334,bear_high_vol,False,False,"(True, 'Expectancy too high (22.599% > 10.000%)')",True,Expectancy too high (22.599% > 10.000%),2.779107201036055,False,True,True,False,,,,,,,
ret_60m_bin == 1.0 AND price_vs_vwap_pct_bin == 1,double,LONG,fwd_ret_30m,12.53792525972583,0.0,0.037945855,0.5191093767932974,0.34997043,0.29887685,1.2640132,1.066134714449151,34852,0.037945855,0.5650053,,,ret_60m_bin,1.0,price_vs_vwap_pct_bin,1,0.05598099245274317,bear_high_vol,False,False,"(False, 'PASS')",False,PASS,0.11767730767566414,True,True,True,False,,,,,,,
ret_30m_bin == 1.0 AND ret_60m_bin == 1.0,double,LONG,fwd_ret_30m,11.588787203291695,0.0,0.032250922,0.5155163056884898,0.3401996,0.29542276,1.22533,0.9137072906523384,40538,0.032250922,0.56031895,,,ret_30m_bin,1.0,ret_60m_bin,1.0,0.05122312339174247,bear_high_vol,False,False,"(False, 'PASS')",False,PASS,0.05354183310959609,True,True,True,False,,,,,,,
