rule,rule_type,direction,horizon,t_stat,p_value,expectancy,win_rate,avg_win,avg_loss,profit_factor,sharpe,n_samples,mean_ret,std_ret,rule_col,rule_val,rule_col1,rule_val1,rule_col2,rule_val2,aaa_score,regime,is_event_based,passes_event_filter,overfit_check,is_overfit,overfit_reason,overfit_risk,passes_overfit_filter,passes_regime_filter,passes_aaa_score,passes_aaa_filters,validation_passed,validation_reason,val_expectancy,val_expectancy_net,val_win_rate,val_sharpe,val_trades
ret_60m_turned_positive_bin == True AND ret_30m_bin == 3.0,double,LONG,fwd_ret_120m,15.591844636448116,0.0,0.042097747,0.5181457969409058,0.60958916,0.56813514,1.1537771,0.7225151692480815,117355,0.042097747,0.924937,,,ret_60m_turned_positive_bin,True,ret_30m_bin,3.0,0.06755892109634162,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.15726906714078376,True,True,True,True,False,Net expectancy -0.954% < 1.000% after 2.0 bps cost,0.010457338,-0.009542662,0.48176600185528756,0.16550599,34496.0
ret_30m_turned_positive_bin == True AND rel_strength_60m_bin == 2.0,double,LONG,fwd_ret_120m,13.861118926728404,0.0,0.04732051,0.5200787507753715,0.6128465,0.565526,1.1743519,0.8080152469713017,74158,0.04732051,0.92967284,,,ret_30m_turned_positive_bin,True,rel_strength_60m_bin,2.0,0.06741758834978696,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.21336261347157653,True,True,True,True,False,Net expectancy -0.478% < 1.000% after 2.0 bps cost,0.01522114,-0.004778859,0.4748527213576013,0.23150694,22746.0
price_up_vol_weak_bin == True AND price_vs_vwap_pct_bin == 3,double,LONG,fwd_ret_120m,12.636892117588244,0.0,0.0493956,0.5224793662643606,0.574889,0.52557313,1.1968172,0.9135197667492205,48222,0.0493956,0.8583622,,,price_up_vol_weak_bin,True,price_vs_vwap_pct_bin,3,0.06732693481171233,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.23891471724036834,True,True,True,True,False,Net expectancy 0.352% < 1.000% after 2.0 bps cost,0.02351809,0.0035180897,0.48256296706338225,0.41590378,14452.0
ret_60m_turned_positive_bin == True AND ret_5m_bin == 3.0,double,LONG,fwd_ret_120m,14.710883769957361,0.0,0.043885574,0.5199386989378005,0.59766525,0.55589515,1.1644492,0.75920498080545,94615,0.043885574,0.9176203,,,ret_60m_turned_positive_bin,True,ret_5m_bin,3.0,0.0672103587282258,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.17873313532333973,True,True,True,True,False,Net expectancy -1.588% < 1.000% after 2.0 bps cost,0.0041215885,-0.015878411,0.47679355256530187,0.06461115,27794.0
ret_30m_turned_positive_bin == True AND ret_30m_bin == 3.0,double,LONG,fwd_ret_120m,17.256923853753612,0.0,0.037813134,0.515760980130654,0.6027565,0.5639057,1.1384766,0.6512249207852061,176956,0.037813134,0.92174745,,,ret_30m_turned_positive_bin,True,ret_30m_bin,3.0,0.06708557312799432,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.10965330517574429,True,True,True,True,False,Net expectancy -0.245% < 1.000% after 2.0 bps cost,0.017552322,-0.0024476778,0.48103903836850137,0.26985696,53742.0
ret_30m_bin == 3.0,single,LONG,fwd_ret_120m,17.256923853753612,0.0,0.037813134,0.515760980130654,0.6027565,0.5639057,1.1384766,0.6512249207852061,176956,0.037813134,0.92174745,ret_30m_bin,3.0,,,,,0.06708557312799432,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.10965330517574429,True,True,True,False,,,,,,,
ret_5m_turned_positive_bin == True AND price_vs_vwap_pct_bin == 2,double,LONG,fwd_ret_120m,13.239903566100375,0.0,0.048584484,0.5217589535578404,0.60072494,0.5537984,1.1834422,0.8333665153194375,63606,0.048584484,0.92546886,,,ret_5m_turned_positive_bin,True,price_vs_vwap_pct_bin,2,0.06663110818643433,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.22936274275468077,True,True,True,True,False,Net expectancy -0.472% < 1.000% after 2.0 bps cost,0.015284977,-0.0047150226,0.4900758029124277,0.24261083,20052.0
ret_5m_bin == 3.0 AND ret_15m_bin == 2.0,double,LONG,fwd_ret_120m,13.021713188249272,0.0,0.055973273,0.5260595785904577,0.58039093,0.5261146,1.2244794,1.0172927507708205,41290,0.055973273,0.8734439,,,ret_5m_bin,3.0,ret_15m_bin,2.0,0.06660550784555638,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.3118518848873478,True,True,True,False,,,,,,,
ret_60m_bin == 3.0 AND rvol_bin == 0,double,LONG,fwd_ret_120m,13.285224950881103,0.0,0.054715272,0.5194818546314383,0.5519694,0.48285964,1.2358185,1.0691773208242406,38908,0.054715272,0.8123798,,,ret_60m_bin,3.0,rvol_bin,0,0.06645752957619182,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.28611642965462686,True,True,True,False,,,,,,,
ret_30m_bin == 3.0 AND price_vs_vwap_pct_bin == 3,double,LONG,fwd_ret_120m,13.8489379259725,0.0,0.044849694,0.519750164365549,0.5942817,0.5497728,1.169867,0.7971997127179735,76050,0.044849694,0.89308465,,,ret_30m_bin,3.0,price_vs_vwap_pct_bin,3,0.06641474279004869,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.18799726648286802,True,True,True,False,,,,,,,
rel_strength_60m_bin == 0.0 AND atr_14_bin == 0,double,LONG,fwd_ret_120m,14.958647528465923,0.0,0.081284955,0.5419349109798872,0.54230386,0.46414462,1.3823223,1.5822659015172813,22523,0.081284955,0.81551313,,,rel_strength_60m_bin,0.0,atr_14_bin,0,0.06639709871022169,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.6378523241577003,True,True,True,False,,,,,,,
rvol_bin == 0 AND price_vs_vwap_pct_bin == 1,double,LONG,fwd_ret_120m,13.359819134734998,0.0,0.055685896,0.5209733115614209,0.5507234,0.48270014,1.2408288,1.097273380859323,37357,0.055685896,0.80562073,,,rvol_bin,0,price_vs_vwap_pct_bin,1,0.06604183681236314,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.2988055873872347,True,True,True,False,,,,,,,
session_range_pct_bin == 1,single,LONG,fwd_ret_120m,17.047285730675792,0.0,0.038763594,0.5202976843009391,0.60538054,0.57580394,1.1403388,0.6432956342819773,176966,0.038763594,0.9565633,session_range_pct_bin,1,,,,,0.06603953323552647,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.12823130742510142,True,True,True,False,,,,,,,
vwap_cross_up_bin == True AND rel_strength_60m_bin == 2.0,double,LONG,fwd_ret_120m,13.646135175080891,0.0,0.04700792,0.521068224837462,0.60710776,0.5623696,1.1745322,0.8022843248876564,72906,0.04700792,0.9301286,,,vwap_cross_up_bin,True,rel_strength_60m_bin,2.0,0.06602658323387102,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.21221563325341514,True,True,True,True,True,PASS,0.036688335,0.016688336,0.48098067033161906,0.56415904,22556.0
ret_60m_bin == 2.0 AND atr_14_bin == 1,double,LONG,fwd_ret_120m,12.994071065566057,0.0,0.058641788,0.5257889170376565,0.6065238,0.5488309,1.2253187,1.0230051629264694,40657,0.058641788,0.90997535,,,ret_60m_bin,2.0,atr_14_bin,1,0.06577881926193248,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.3379957102592997,True,True,True,False,,,,,,,
ret_5m_turned_positive_bin == True,single,LONG,fwd_ret_120m,20.40882491244198,0.0,0.031997822,0.512888134852977,0.6068222,0.5732443,1.1145915,0.5420873101879748,357189,0.031997822,0.9370256,ret_5m_turned_positive_bin,True,,,,,0.0656744055613494,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.04575449195689246,True,True,True,True,False,Net expectancy -0.690% < 1.000% after 2.0 bps cost,0.013102659,-0.0068973405,0.4792102819901331,0.19939843,109862.0
ret_5m_turned_positive_bin == True AND ret_30m_bin == 2.0,double,LONG,fwd_ret_120m,13.32316599980332,0.0,0.04633577,0.5223602848518595,0.59205675,0.5504801,1.1762277,0.8095974022863481,68246,0.04633577,0.90854734,,,ret_5m_turned_positive_bin,True,ret_30m_bin,2.0,0.06521281575708819,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.20807828650250132,True,True,True,True,False,Net expectancy -0.298% < 1.000% after 2.0 bps cost,0.01702364,-0.0029763598,0.4850814836307365,0.2775197,20679.0
ret_15m_bin == 2.0 AND rel_strength_60m_bin == 1.0,double,LONG,fwd_ret_120m,12.909522605194349,0.0,0.059218965,0.5253206302674972,0.61357033,0.55427355,1.2250797,1.0128917640568427,40935,0.059218965,0.92810696,,,ret_15m_bin,2.0,rel_strength_60m_bin,1.0,0.06508916897631922,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.34283091524290304,True,True,True,False,,,,,,,
ret_15m_bin == 3.0 AND is_power_hour_bin == True,double,LONG,fwd_ret_120m,13.781248011596288,0.0,0.106243595,0.551667577911427,0.94941646,0.9312703,1.2544644,1.2406735186861182,31093,0.106243595,1.3593946,,,ret_15m_bin,3.0,is_power_hour_bin,True,0.06501779007230424,bear_low_vol,False,False,"(True, 'Expectancy too high (10.624% > 10.000%)')",True,Expectancy too high (10.624% > 10.000%),0.8657711106320427,False,True,True,False,,,,,,,
ret_60m_bin == 2.0 AND session_range_pct_bin == 1,double,LONG,fwd_ret_120m,12.79886767791851,0.0,0.058628783,0.5241177450443805,0.6147229,0.5538311,1.2224509,0.9911246801048471,42023,0.058628783,0.9390373,,,ret_60m_bin,2.0,session_range_pct_bin,1,0.06467434068666945,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.3345233163884283,True,True,True,False,,,,,,,
session_range_pct_bin == 1 AND atr_14_bin == 1,double,LONG,fwd_ret_120m,13.108404299494353,0.0,0.066862054,0.5340167500543833,0.6070308,0.55217135,1.2598575,1.085095267529446,36776,0.066862054,0.97816503,,,session_range_pct_bin,1,atr_14_bin,1,0.0646626234370651,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.43665404180054673,True,True,True,False,,,,,,,
ret_15m_bin == 2.0 AND ret_30m_bin == 1.0,double,LONG,fwd_ret_120m,12.704959051552573,0.0,0.056305673,0.5269798909099421,0.59201735,0.54051733,1.2202231,0.9758277326133407,42717,0.056305673,0.9159658,,,ret_15m_bin,2.0,ret_30m_bin,1.0,0.06460371122921733,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.3170165115538282,True,True,True,False,,,,,,,
ret_15m_turned_positive_bin == True AND price_vs_vwap_pct_bin == 3,double,LONG,fwd_ret_120m,15.573646769998653,0.0,0.04019823,0.5182695232375857,0.5978453,0.5597462,1.1490772,0.6904216152744778,128219,0.04019823,0.9242571,,,ret_15m_turned_positive_bin,True,price_vs_vwap_pct_bin,3,0.06449805646631013,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.13852133900809221,True,True,True,True,False,Net expectancy 0.472% < 1.000% after 2.0 bps cost,0.024715142,0.004715143,0.48220445080354635,0.38531575,39139.0
ret_15m_bin == 3.0 AND price_vs_vwap_pct_bin == 3,double,LONG,fwd_ret_120m,14.251544661005573,0.0,0.04282167,0.5219406878109726,0.5889839,0.5534732,1.1618397,0.7489542654731808,91246,0.04282167,0.9076295,,,ret_15m_bin,3.0,price_vs_vwap_pct_bin,3,0.0644799434205169,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.17209809375920943,True,True,True,False,,,,,,,
price_down_vol_weak_bin == True AND price_vs_vwap_pct_bin == 1,double,LONG,fwd_ret_120m,12.537253569890288,0.0,0.047744986,0.5180375713467684,0.5903924,0.53551984,1.1849861,0.8553731047295304,54137,0.047744986,0.886079,,,price_down_vol_weak_bin,True,price_vs_vwap_pct_bin,1,0.06429919216268729,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.21352499939204989,True,True,True,True,True,PASS,0.048213985,0.028213985,0.5023781841242998,0.8191487,18922.0
ret_5m_bin == 3.0 AND ret_30m_bin == 3.0,double,LONG,fwd_ret_120m,12.524018051028996,0.0,0.051659595,0.519244135534318,0.5906708,0.53050375,1.2025526,0.9265658951689627,46040,0.051659595,0.8850646,,,ret_5m_bin,3.0,ret_30m_bin,3.0,0.0642159872883929,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.2550842232814466,True,True,True,False,,,,,,,
rvol_bin == 2,single,LONG,fwd_ret_120m,16.838451162885352,0.0,0.037415653,0.5172002734416931,0.61699665,0.58346176,1.1328232,0.6353486066337044,177003,0.037415653,0.9348491,rvol_bin,2,,,,,0.06404116545127785,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.10855708155516958,True,True,True,False,,,,,,,
rel_strength_60m_bin == 3.0 AND price_vs_vwap_pct_bin == 2,double,LONG,fwd_ret_120m,12.740959736444923,0.0,0.059191216,0.5333118364917154,0.60969275,0.5698991,1.2225524,1.0073112277460226,40316,0.059191216,0.9328114,,,rel_strength_60m_bin,3.0,price_vs_vwap_pct_bin,2,0.06387644391194114,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.3585358308170071,True,True,True,False,,,,,,,
ret_60m_bin == 3.0 AND rel_strength_60m_bin == 2.0,double,LONG,fwd_ret_120m,12.648308316125252,0.0,0.055798985,0.5226457450994005,0.62662745,0.5691898,1.2053659,0.9659298886560016,43209,0.055798985,0.91702455,,,ret_60m_bin,3.0,rel_strength_60m_bin,2.0,0.06386691456920043,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.303281340839098,True,True,True,False,,,,,,,
ret_15m_bin == 1.0 AND ret_60m_bin == 1.0,double,LONG,fwd_ret_120m,12.27479792510075,0.0,0.052292444,0.5221348014544259,0.61443895,0.56193155,1.1947378,0.883168984590464,48679,0.052292444,0.9399298,,,ret_15m_bin,1.0,ret_60m_bin,1.0,0.0637820835812193,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.2671940410277865,True,True,True,False,,,,,,,
ret_5m_bin == 2.0 AND ret_15m_bin == 2.0,double,LONG,fwd_ret_120m,12.172987654321398,0.0,0.049587592,0.5256008359456635,0.5827386,0.5411061,1.1931732,0.8746945127000254,48807,0.049587592,0.8999469,,,ret_5m_bin,2.0,ret_15m_bin,2.0,0.06322778938064243,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.24707759671699542,True,True,True,False,,,,,,,
ret_60m_bin == 3.0 AND rvol_bin == 1,double,LONG,fwd_ret_120m,13.009832439184299,0.0,0.06025587,0.5296954176428922,0.5932317,0.540025,1.2372501,1.077962026204353,36706,0.06025587,0.8873525,,,ret_60m_bin,3.0,rvol_bin,1,0.06311821297728941,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.3619495375162379,True,True,True,False,,,,,,,
ret_5m_bin == 3.0 AND ret_60m_bin == 2.0,double,LONG,fwd_ret_120m,12.758023902907006,0.0,0.057532594,0.5265280561122244,0.59673494,0.5420914,1.2241544,1.0136509667904363,39920,0.057532594,0.9010021,,,ret_5m_bin,3.0,ret_60m_bin,2.0,0.06292165741108047,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.3283820483034741,True,True,True,False,,,,,,,
ret_5m_bin == 3.0 AND price_vs_vwap_pct_bin == 2,double,LONG,fwd_ret_120m,12.56631093064609,0.0,0.05472656,0.5256970183432093,0.58861834,0.5370161,1.2148597,0.96924866552228,42359,0.05472656,0.8963202,,,ret_5m_bin,3.0,price_vs_vwap_pct_bin,2,0.06278277084914043,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.29865963337421225,True,True,True,False,,,,,,,
rel_strength_60m_bin == 0.0 AND price_vs_vwap_pct_bin == 1,double,LONG,fwd_ret_120m,12.653135814910597,0.0,0.056216285,0.5203400852621691,0.60807496,0.54244584,1.2160589,0.9857686284159871,41519,0.056216285,0.90528935,,,rel_strength_60m_bin,0.0,price_vs_vwap_pct_bin,1,0.06237687082077386,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.30284301685116627,True,True,True,False,,,,,,,
ret_60m_bin == 3.0 AND session_range_pct_bin == 4,double,LONG,fwd_ret_120m,12.16108099598259,0.0,0.050092362,0.5204645481513077,0.6325903,0.5821227,1.1794469,0.8500498741590022,51577,0.050092362,0.9354646,,,ret_60m_bin,3.0,session_range_pct_bin,4,0.06227216980140651,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.2418527149768937,True,True,True,False,,,,,,,
ret_60m_turned_positive_bin == True AND ret_60m_bin == 2.0,double,LONG,fwd_ret_120m,12.71792996963381,0.0,0.047622994,0.5254362058703755,0.6066814,0.57136554,1.1756338,0.7990056430091782,63846,0.047622994,0.9461655,,,ret_60m_turned_positive_bin,True,ret_60m_bin,2.0,0.06179773083488281,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.2271023476252268,True,True,True,True,False,Net expectancy -1.811% < 1.000% after 2.0 bps cost,0.0018875776,-0.018112421,0.4703032197561738,0.029008204,19194.0
ret_5m_turned_positive_bin == True AND price_vs_vwap_pct_bin == 3,double,LONG,fwd_ret_120m,14.288364452458781,0.0,0.04140899,0.5183682101065437,0.5951173,0.5545333,1.1550429,0.7197866402774254,99302,0.04140899,0.913253,,,ret_5m_turned_positive_bin,True,price_vs_vwap_pct_bin,3,0.06170365897425485,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.15082631599794222,True,True,True,True,False,Net expectancy 0.859% < 1.000% after 2.0 bps cost,0.028585155,0.008585155,0.4795965608465608,0.44996753,30240.0
ret_5m_bin == 2.0 AND ret_30m_bin == 2.0,double,LONG,fwd_ret_120m,12.29024470830624,0.0,0.053164687,0.5302884835184931,0.5845338,0.5467331,1.2070222,0.9328066386240295,43746,0.053164687,0.9047569,,,ret_5m_bin,2.0,ret_30m_bin,2.0,0.06156288383662959,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.2922238371136426,True,True,True,False,,,,,,,
ret_30m_turned_positive_bin == True AND price_vs_vwap_pct_bin == 3,double,LONG,fwd_ret_120m,15.074890594948135,0.0,0.039063945,0.517643674486991,0.60101724,0.56399983,1.1435915,0.6764713981032805,125144,0.039063945,0.9166994,,,ret_30m_turned_positive_bin,True,price_vs_vwap_pct_bin,3,0.06109712532426184,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.12592680310034005,True,True,True,True,False,Net expectancy 0.675% < 1.000% after 2.0 bps cost,0.02675248,0.00675248,0.4832288978990048,0.40843707,37982.0
vwap_cross_up_bin == True AND ret_30m_bin == 3.0,double,LONG,fwd_ret_120m,15.03295615169488,0.0,0.03860116,0.5155699225158785,0.5940151,0.5525156,1.1442196,0.6801063221742475,123122,0.03860116,0.90099794,,,vwap_cross_up_bin,True,ret_30m_bin,3.0,0.06100915833705945,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.11715144552614182,True,True,True,True,False,Net expectancy 0.409% < 1.000% after 2.0 bps cost,0.024086775,0.0040867757,0.48355042298912315,0.3742013,37235.0
ret_5m_bin == 1.0 AND price_vs_vwap_pct_bin == 2,double,LONG,fwd_ret_120m,12.257991960886992,0.0,0.054177884,0.5279694712307481,0.6075298,0.5647502,1.2032336,0.9301886369869992,43762,0.054177884,0.92459446,,,ret_5m_bin,1.0,price_vs_vwap_pct_bin,2,0.06098353400379339,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.2977177825861033,True,True,True,False,,,,,,,
ret_15m_turned_positive_bin == True AND ret_60m_bin == 2.0,double,LONG,fwd_ret_120m,12.927493665893635,0.0,0.045714002,0.5193124899604258,0.60235554,0.5556557,1.1711514,0.7842163879516881,68479,0.045714002,0.92536616,,,ret_15m_turned_positive_bin,True,ret_60m_bin,2.0,0.06093478353795132,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.19576500094698607,True,True,True,True,False,Net expectancy 0.966% < 1.000% after 2.0 bps cost,0.029659614,0.009659614,0.4736939779159321,0.43648395,21554.0
ret_5m_turned_positive_bin == True AND atr_14_bin == 1,double,LONG,fwd_ret_120m,13.07882984506778,0.0,0.04509544,0.5174348472522232,0.592227,0.5415713,1.1725525,0.7775756999501736,71294,0.04509544,0.9206408,,,ret_5m_turned_positive_bin,True,atr_14_bin,1,0.06090507756102806,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.18582409450740284,True,True,True,True,False,Net expectancy -0.816% < 1.000% after 2.0 bps cost,0.011840158,-0.008159841,0.4740846835556351,0.1776287,22342.0
