rule,rule_type,direction,horizon,t_stat,p_value,expectancy,win_rate,avg_win,avg_loss,profit_factor,sharpe,n_samples,mean_ret,std_ret,rule_col,rule_val,rule_col1,rule_val1,rule_col2,rule_val2,aaa_score,regime,is_event_based,passes_event_filter,overfit_check,is_overfit,overfit_reason,overfit_risk,passes_overfit_filter,passes_regime_filter,passes_aaa_score,passes_aaa_filters,validation_passed,validation_reason,val_expectancy,val_expectancy_net,val_win_rate,val_sharpe,val_trades
ret_15m_turned_positive_bin == True AND is_first_hour_bin == True,double,SHORT,fwd_ret_90m,15.960120559584828,0.0,0.040941555,0.5388965363294765,0.44775835,0.4345096,1.2043462,1.0927350776827027,53758,0.040941555,0.5947709,,,ret_15m_turned_positive_bin,True,is_first_hour_bin,True,0.10877840884195025,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.1872086231889099,True,True,True,True,False,Net expectancy 0.775% < 1.000% after 2.0 bps cost,0.027751531,0.007751532,0.5194202484649436,0.6757049,14006.0
vwap_cross_up_bin == True AND is_first_hour_bin == True,double,SHORT,fwd_ret_90m,14.346668993229335,0.0,0.03619039,0.5360480878995434,0.445006,0.4361535,1.1788466,0.9618543336792856,56064,0.03619039,0.5972886,,,vwap_cross_up_bin,True,is_first_hour_bin,True,0.08561510490459669,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.13400008166761707,True,True,True,True,False,Net expectancy -0.343% < 1.000% after 2.0 bps cost,0.016572405,-0.003427595,0.5172699640784747,0.4033468,14476.0
ret_60m_turned_positive_bin == True AND is_first_hour_bin == True,double,SHORT,fwd_ret_90m,14.366902220955522,0.0,0.034936864,0.5357096226661444,0.4475166,0.44110772,1.1705884,0.9213664386536932,61272,0.034936864,0.60193807,,,ret_60m_turned_positive_bin,True,is_first_hour_bin,True,0.08207506394258492,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.12078788462262163,True,True,True,True,False,Net expectancy -1.541% < 1.000% after 2.0 bps cost,0.0045899237,-0.015410076,0.5023238520171035,0.11222334,16137.0
rel_strength_60m_bin == 4.0 AND is_first_hour_bin == True,double,SHORT,fwd_ret_90m,13.944952767579483,0.0,0.044248026,0.5380474429602797,0.48050094,0.46386638,1.2064922,1.1102796508398656,39753,0.044248026,0.6326475,,,rel_strength_60m_bin,4.0,is_first_hour_bin,True,0.07665776648861507,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.21857514456418664,True,True,True,False,,,,,,,
ret_60m_bin == 4.0 AND is_first_hour_bin == True,double,SHORT,fwd_ret_90m,12.93447567924878,0.0,0.039925233,0.5394363887652557,0.4752248,0.46992052,1.1844734,0.9937819488095754,42689,0.039925233,0.63775903,,,ret_60m_bin,4.0,is_first_hour_bin,True,0.06851921936242263,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.17812510282691335,True,True,True,False,,,,,,,
atr_14_bin == 2 AND is_first_hour_bin == True,double,SHORT,fwd_ret_90m,17.01267868458249,0.0,0.063865386,0.5590250409264537,0.3904612,0.3501609,1.4136033,2.102921790217498,16493,0.063865386,0.48210615,,,atr_14_bin,2,is_first_hour_bin,True,0.06767612075766388,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.7581648364577729,True,True,True,False,,,,,,,
ret_5m_turned_positive_bin == True AND is_first_hour_bin == True,double,SHORT,fwd_ret_90m,12.43542274253597,0.0,0.0323259,0.5297142423437441,0.44663438,0.4343374,1.1582565,0.8598986934188689,52702,0.0323259,0.5967654,,,ret_5m_turned_positive_bin,True,is_first_hour_bin,True,0.06555951773628231,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.08268749559847605,True,True,True,True,True,PASS,0.031974714,0.011974715,0.522883295194508,0.77547824,13984.0
ret_15m_bin == 4.0 AND is_first_hour_bin == True,double,SHORT,fwd_ret_90m,12.716834849699698,0.0,0.040994063,0.5378187503369454,0.4647414,0.45210093,1.1961883,1.0481032059976736,37098,0.040994063,0.6208936,,,ret_15m_bin,4.0,is_first_hour_bin,True,0.06155817982967835,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.18557813087141578,True,True,True,False,,,,,,,
is_first_hour_bin == True,single,SHORT,fwd_ret_90m,14.721020340267797,0.0,0.025906734,0.522473591925758,0.44907612,0.4370935,1.1241198,0.6834442003400234,116915,0.025906734,0.6017414,is_first_hour_bin,True,,,,,0.06084033223637274,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.04494718385151608,True,True,True,False,,,,,,,
ret_30m_turned_positive_bin == True AND is_first_hour_bin == True,double,SHORT,fwd_ret_90m,12.078223687418678,0.0,0.030682253,0.5322879694866769,0.44670033,0.44277456,1.1481582,0.8057052907493897,56631,0.030682253,0.60452086,,,ret_30m_turned_positive_bin,True,is_first_hour_bin,True,0.05995317563665874,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.0713984661733374,True,True,True,True,False,Net expectancy -0.351% < 1.000% after 2.0 bps cost,0.01648945,-0.0035105497,0.5161682306082495,0.40405756,14813.0
avwap_cross_up_bin == True AND is_first_hour_bin == True,double,SHORT,fwd_ret_90m,11.701425766303526,0.0,0.029499285,0.53012113541855,0.44130114,0.4350989,1.1442904,0.7898365461531069,55310,0.029499285,0.59289056,,,avwap_cross_up_bin,True,is_first_hour_bin,True,0.05670709290460845,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.06024227083709999,True,True,True,True,False,Net expectancy -0.426% < 1.000% after 2.0 bps cost,0.01574294,-0.0042570587,0.5165762507534659,0.39409065,14931.0
price_up_vol_weak_bin == True AND is_first_hour_bin == True,double,SHORT,fwd_ret_90m,10.983614937758404,0.0,0.034912854,0.5383463805632661,0.42770773,0.42313552,1.1787268,0.9737410782703858,32063,0.034912854,0.5691702,,,price_up_vol_weak_bin,True,is_first_hour_bin,True,0.042733749150086486,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.12582130545712916,True,True,True,True,False,Net expectancy -2.400% < 1.000% after 2.0 bps cost,-0.0039992803,-0.02399928,0.4844843677088194,-0.10710702,8572.0
price_vs_vwap_pct_bin == 3 AND is_first_hour_bin == True,double,SHORT,fwd_ret_90m,12.052543710429662,0.0,0.050128743,0.5474095796676441,0.40083602,0.37405282,1.2961069,1.5445271743277464,15345,0.050128743,0.5152186,,,price_vs_vwap_pct_bin,3,is_first_hour_bin,True,0.035216870905850094,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.31837017702398757,True,True,True,False,,,,,,,
price_vs_vwap_pct_bin == 4 AND is_first_hour_bin == True,double,SHORT,fwd_ret_90m,9.486631404068596,0.0,0.03029165,0.5320352889734818,0.4639768,0.46277076,1.1398762,0.7637562350179525,38879,0.03029165,0.6296054,,,price_vs_vwap_pct_bin,4,is_first_hour_bin,True,0.03469273779957167,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.0669870823896555,True,True,True,False,,,,,,,
ret_5m_bin == 4.0 AND is_first_hour_bin == True,double,SHORT,fwd_ret_90m,9.367730904127969,0.0,0.030934134,0.5267910215403776,0.46426105,0.45145893,1.1447994,0.7911685513230294,35329,0.030934134,0.6206821,,,ret_5m_bin,4.0,is_first_hour_bin,True,0.03192929908402512,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.06292338806314085,True,True,True,False,,,,,,,
ret_30m_bin == 3.0 AND is_first_hour_bin == True,double,SHORT,fwd_ret_90m,11.25183240130559,0.0,0.04720228,0.5391470821230525,0.40768516,0.37452295,1.2734778,1.4512622113787077,15148,0.04720228,0.51631814,,,ret_30m_bin,3.0,is_first_hour_bin,True,0.030870804713913246,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.25031698078491577,True,True,True,False,,,,,,,
session_range_pct_bin == 4 AND is_first_hour_bin == True,double,SHORT,fwd_ret_90m,9.765831651253901,0.0,0.03919734,0.5374004192872117,0.45962292,0.4492097,1.1886263,1.0038418876954687,23850,0.03919734,0.6198571,,,session_range_pct_bin,4,is_first_hour_bin,True,0.0290855435706607,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.16677424465085472,True,True,True,False,,,,,,,
rel_outperform_extreme_bin == True AND is_first_hour_bin == True,double,SHORT,fwd_ret_90m,11.244440491956619,0.0,0.07809356,0.545718901453958,0.6066588,0.55686146,1.3087047,1.604271189910071,12380,0.07809356,0.77274764,,,rel_outperform_extreme_bin,True,is_first_hour_bin,True,0.027619915329613363,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.6245089833617612,True,True,True,True,False,Net expectancy -6.108% < 1.000% after 2.0 bps cost,-0.041075055,-0.061075054,0.47617794156356935,-0.87243396,3799.0
rvol_bin == 3 AND is_first_hour_bin == True,double,SHORT,fwd_ret_90m,9.204751948838439,0.0,0.03784664,0.5281016578611769,0.46601313,0.4413147,1.1817317,0.9861335637695474,21956,0.03784664,0.6092448,,,rvol_bin,3,is_first_hour_bin,True,0.024363228380483597,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.13466971324623384,True,True,True,False,,,,,,,
ret_15m_bin == 3.0 AND is_first_hour_bin == True,double,SHORT,fwd_ret_90m,9.370070387745047,0.0,0.039324764,0.5397653194263363,0.41047457,0.3959614,1.2157912,1.172022028999975,16107,0.039324764,0.5326361,,,ret_15m_bin,3.0,is_first_hour_bin,True,0.02210113192678153,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.17277828047569282,True,True,True,False,,,,,,,
ret_5m_bin == 2.0 AND is_first_hour_bin == True,double,SHORT,fwd_ret_90m,9.402969547286693,0.0,0.041589875,0.5333333333333333,0.4145737,0.38467738,1.2316775,1.2273861106937742,14790,0.041589875,0.53790635,,,ret_5m_bin,2.0,is_first_hour_bin,True,0.021073146634284418,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.18256541440884272,True,True,True,False,,,,,,,
rel_outperform_extreme_bin == True AND ret_60m_bin == 4.0,double,SHORT,fwd_ret_90m,8.625202005342691,0.0,0.05177461,0.5223930481283422,0.6386906,0.5901776,1.1836807,0.9461058740464029,20944,0.05177461,0.8687151,,,rel_outperform_extreme_bin,True,ret_60m_bin,4.0,0.020667230601935982,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.26253219459624205,True,True,True,True,False,Net expectancy -1.927% < 1.000% after 2.0 bps cost,0.0007342857,-0.019265713,0.50401800064288,0.015254391,6222.0
rel_outperform_extreme_bin == True,single,SHORT,fwd_ret_90m,8.60430617227951,0.0,0.05157225,0.5219918989754586,0.6385996,0.5894702,1.1830287,0.9428912968386846,20985,0.05157225,0.8682698,rel_outperform_extreme_bin,True,,,,,0.020571524279702956,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.2597062813474474,True,True,True,True,False,Net expectancy -1.927% < 1.000% after 2.0 bps cost,0.0007342857,-0.019265713,0.50401800064288,0.015254391,6222.0
rel_outperform_extreme_bin == True AND rel_strength_60m_bin == 4.0,double,SHORT,fwd_ret_90m,8.60430617227951,0.0,0.05157225,0.5219918989754586,0.6385996,0.5894702,1.1830287,0.9428912968386846,20985,0.05157225,0.8682698,,,rel_outperform_extreme_bin,True,rel_strength_60m_bin,4.0,0.020571524279702956,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.2597062813474474,True,True,True,True,False,Net expectancy -1.927% < 1.000% after 2.0 bps cost,0.0007342857,-0.019265713,0.50401800064288,0.015254391,6222.0
rel_outperform_extreme_bin == True AND ret_60m_turned_positive_bin == True,double,SHORT,fwd_ret_90m,8.60430617227951,0.0,0.05157225,0.5219918989754586,0.6385996,0.5894702,1.1830287,0.9428912968386846,20985,0.05157225,0.8682698,,,rel_outperform_extreme_bin,True,ret_60m_turned_positive_bin,True,0.020571524279702956,bear_low_vol,True,True,"(False, 'PASS')",False,PASS,0.2597062813474474,True,True,True,True,False,Net expectancy -1.927% < 1.000% after 2.0 bps cost,0.0007342857,-0.019265713,0.50401800064288,0.015254391,6222.0
ret_30m_bin == 4.0 AND is_first_hour_bin == True,double,SHORT,fwd_ret_90m,7.310738102395677,2.708944180085382e-13,0.023737095,0.5295869381048957,0.46551862,0.47361666,1.1065422,0.588018543336045,38953,0.023737095,0.6408211,,,ret_30m_bin,4.0,is_first_hour_bin,True,0.020528001799298735,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.05917387620979131,True,True,True,False,,,,,,,
session_range_pct_bin == 1 AND is_first_hour_bin == True,double,SHORT,fwd_ret_90m,8.182206379383443,2.220446049250313e-16,0.031440087,0.5250717541786257,0.4454288,0.4262581,1.1553042,0.8438589241843596,23692,0.031440087,0.59144473,,,session_range_pct_bin,1,is_first_hour_bin,True,0.019882771003968937,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.06454437498494464,True,True,False,False,,,,,,,
atr_14_bin == 3 AND is_first_hour_bin == True,double,SHORT,fwd_ret_90m,7.969463892309296,1.7763568394002505e-15,0.027295385,0.5296813163924182,0.3981627,0.39038202,1.1486645,0.8165419961024706,24005,0.027295385,0.5306534,,,atr_14_bin,3,is_first_hour_bin,True,0.019153151817448127,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.059362632784836444,True,True,False,False,,,,,,,
rvol_bin == 2 AND is_first_hour_bin == True,double,SHORT,fwd_ret_90m,7.943451849810912,1.9984014443252818e-15,0.02933104,0.521446152604608,0.44592446,0.42460117,1.1443497,0.8010001616722033,24783,0.02933104,0.58129305,,,rvol_bin,2,is_first_hour_bin,True,0.019033623247341164,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.04289230520921605,True,True,False,False,,,,,,,
ret_5m_bin == 3.0 AND is_first_hour_bin == True,double,SHORT,fwd_ret_90m,8.475308073174808,0.0,0.035372414,0.5360764316276889,0.4113736,0.39910728,1.191042,1.0300386990164137,17061,0.035372414,0.54514426,,,ret_5m_bin,3.0,is_first_hour_bin,True,0.018482320006277596,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.12587700020396336,True,True,False,False,,,,,,,
rvol_bin == 0 AND is_first_hour_bin == True,double,SHORT,fwd_ret_90m,7.720915383558535,1.199040866595169e-14,0.027224807,0.5250963615570333,0.4085944,0.39445186,1.1453334,0.7976828632346786,23609,0.027224807,0.5417948,,,rvol_bin,0,is_first_hour_bin,True,0.01767388030317264,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.05019272311406664,True,True,False,False,,,,,,,
rel_strength_60m_bin == 3.0 AND is_first_hour_bin == True,double,SHORT,fwd_ret_90m,8.412403541828287,0.0,0.0360837,0.5402978841870824,0.39223868,0.38251296,1.2052052,1.1140949432187823,14368,0.0360837,0.5141491,,,rel_strength_60m_bin,3.0,is_first_hour_bin,True,0.016823214941828733,bear_low_vol,False,False,"(False, 'PASS')",False,PASS,0.1414327511012155,True,True,False,False,,,,,,,
