rule,rule_type,direction,horizon,t_stat,p_value,expectancy,win_rate,avg_win,avg_loss,profit_factor,sharpe,n_samples,mean_ret,std_ret,rule_col,rule_val,rule_col1,rule_val1,rule_col2,rule_val2,aaa_score,regime,is_event_based,passes_event_filter,overfit_check,is_overfit,overfit_reason,overfit_risk,passes_overfit_filter,passes_regime_filter,passes_aaa_score,passes_aaa_filters,validation_passed,validation_reason,val_expectancy,val_expectancy_net,val_win_rate,val_sharpe,val_trades
session_range_pct_bin == 0,single,SHORT,fwd_ret_120m,25.07443729862997,0.0,0.09035575,0.5192657332976475,0.8367177,0.7158282,1.262568,1.2092358548448006,108353,0.09035575,1.1861649,session_range_pct_bin,0,,,,,0.18222926909289258,bear_high_vol,False,False,"(False, 'PASS')",False,PASS,0.642088931075695,True,True,True,False,,,,,,,
at_session_low_bin == True,single,SHORT,fwd_ret_120m,21.234670068472123,0.0,0.10578314,0.525451085663801,0.8530402,0.7216279,1.3089031,1.3894504062043251,58858,0.10578314,1.2085752,at_session_low_bin,True,,,,,0.179434983406851,bear_high_vol,True,True,"(True, 'Expectancy too high (10.578% > 10.000%)')",True,Expectancy too high (10.578% > 10.000%),0.808733592822086,False,True,True,False,,,,,,,
at_session_low_bin == True AND session_range_pct_bin == 0,double,SHORT,fwd_ret_120m,21.234670068472123,0.0,0.10578314,0.525451085663801,0.8530402,0.7216279,1.3089031,1.3894504062043251,58858,0.10578314,1.2085752,,,at_session_low_bin,True,session_range_pct_bin,0,0.179434983406851,bear_high_vol,True,True,"(True, 'Expectancy too high (10.578% > 10.000%)')",True,Expectancy too high (10.578% > 10.000%),0.808733592822086,False,True,True,False,,,,,,,
session_range_pct_bin == 0 AND atr_14_bin == 2,double,SHORT,fwd_ret_120m,24.872781842557877,0.0,0.18641579,0.5443921080696765,0.8821536,0.64490026,1.6344522,2.632053806648357,22504,0.18641579,1.1243155,,,session_range_pct_bin,0,atr_14_bin,2,0.13879611057339802,bear_high_vol,False,False,"(True, 'Expectancy too high (18.642% > 10.000%)')",True,Expectancy too high (18.642% > 10.000%),2.2189690345788877,False,True,True,False,,,,,,,
session_range_pct_bin == 0 AND price_vs_vwap_pct_bin == 0,double,SHORT,fwd_ret_120m,16.502396361672456,0.0,0.08784408,0.5153522586413607,0.85474974,0.7276484,1.2490948,1.1809083320040408,49211,0.08784408,1.180855,,,session_range_pct_bin,0,price_vs_vwap_pct_bin,0,0.11440521669116142,bear_high_vol,False,False,"(False, 'PASS')",False,PASS,0.6091453295128315,True,True,True,False,,,,,,,
ret_30m_bin == 0.0 AND session_range_pct_bin == 0,double,SHORT,fwd_ret_120m,16.276334917589526,0.0,0.08626376,0.5192154520111509,0.8513039,0.73992884,1.2424867,1.1529713509028552,50220,0.08626376,1.1877092,,,ret_30m_bin,0.0,session_range_pct_bin,0,0.11277400396335273,bear_high_vol,False,False,"(False, 'PASS')",False,PASS,0.6010685132656948,True,True,True,False,,,,,,,
ret_15m_bin == 0.0 AND session_range_pct_bin == 0,double,SHORT,fwd_ret_120m,15.79273293693588,0.0,0.08766408,0.5154886188601746,0.866959,0.7414551,1.2440242,1.159563723852699,46744,0.08766408,1.2001274,,,ret_15m_bin,0.0,session_range_pct_bin,0,0.10214406075011778,bear_high_vol,False,False,"(False, 'PASS')",False,PASS,0.6076180641840485,True,True,True,False,,,,,,,
ret_60m_bin == 0.0 AND session_range_pct_bin == 0,double,SHORT,fwd_ret_120m,15.69286237855334,0.0,0.079471335,0.5226573789321576,0.8324744,0.7450153,1.2234678,1.0722450013509925,53978,0.079471335,1.1765672,,,ret_60m_bin,0.0,session_range_pct_bin,0,0.1017886935228512,bear_high_vol,False,False,"(False, 'PASS')",False,PASS,0.5400281060145684,True,True,True,False,,,,,,,
at_session_low_bin == True AND price_vs_vwap_pct_bin == 0,double,SHORT,fwd_ret_120m,15.756830529591088,0.0,0.103908725,0.5236444072457703,0.86458325,0.7322796,1.2978817,1.367555940830912,33454,0.103908725,1.2061663,,,at_session_low_bin,True,price_vs_vwap_pct_bin,0,0.08738054311093343,bear_high_vol,True,True,"(True, 'Expectancy too high (10.391% > 10.000%)')",True,Expectancy too high (10.391% > 10.000%),0.7863760653202836,False,True,True,False,,,,,,,
price_down_vol_weak_bin == True AND session_range_pct_bin == 0,double,SHORT,fwd_ret_120m,14.905219182444036,0.0,0.07552618,0.516658667811766,0.75277376,0.64840496,1.240989,1.1891903716078993,39589,0.07552618,1.0081993,,,price_down_vol_weak_bin,True,session_range_pct_bin,0,0.08392362910977329,bear_high_vol,True,True,"(False, 'PASS')",False,PASS,0.48857911445501384,True,True,True,True,False,Net expectancy -10.897% < 1.000% after 2.0 bps cost,-0.08897217,-0.10897218,0.4509540846750149,-1.8158232,6708.0
at_session_low_bin == True AND ret_15m_bin == 0.0,double,SHORT,fwd_ret_120m,15.267921811273775,0.0,0.10635084,0.5247220785935884,0.8784175,0.7460356,1.2999395,1.3778183653189102,30944,0.10635084,1.2253191,,,at_session_low_bin,True,ret_15m_bin,0.0,0.07906675958732441,bear_high_vol,True,True,"(True, 'Expectancy too high (10.635% > 10.000%)')",True,Expectancy too high (10.635% > 10.000%),0.8129525485674869,False,True,True,False,,,,,,,
at_session_low_bin == True AND ret_30m_bin == 0.0,double,SHORT,fwd_ret_120m,14.977701098763852,0.0,0.101490974,0.5260452152369155,0.86474705,0.7456515,1.2871803,1.323157069517464,32290,0.101490974,1.2176327,,,at_session_low_bin,True,ret_30m_bin,0.0,0.07792268950967955,bear_high_vol,True,True,"(True, 'Expectancy too high (10.149% > 10.000%)')",True,Expectancy too high (10.149% > 10.000%),0.7670001747365263,False,True,True,False,,,,,,,
at_session_low_bin == True AND ret_60m_bin == 0.0,double,SHORT,fwd_ret_120m,14.394783871297738,0.0,0.09599088,0.5278554463185112,0.85577315,0.7534422,1.2698392,1.2529616271152695,33261,0.09599088,1.216165,,,at_session_low_bin,True,ret_60m_bin,0.0,0.07330092945544203,bear_high_vol,True,True,"(False, 'PASS')",False,PASS,0.7156197058751663,True,True,True,True,False,Net expectancy -9.501% < 1.000% after 2.0 bps cost,-0.07500523,-0.09500523,0.4399395618232183,-1.2180878,3971.0
vwap_cross_up_bin == True AND session_range_pct_bin == 1,double,SHORT,fwd_ret_120m,14.486921907219028,0.0,0.08094717,0.5193651936519366,0.73382574,0.6245415,1.2696654,1.2596189326559755,33333,0.08094717,1.020147,,,vwap_cross_up_bin,True,session_range_pct_bin,1,0.0731271748195612,bear_high_vol,True,True,"(False, 'PASS')",False,PASS,0.548202069017931,True,True,True,True,False,Net expectancy -3.685% < 1.000% after 2.0 bps cost,-0.016846282,-0.03684628,0.5033844765342961,-0.315028,4432.0
rel_strength_60m_bin == 2.0 AND session_range_pct_bin == 0,double,SHORT,fwd_ret_120m,16.25186623915238,0.0,0.13971107,0.545943547939888,0.817419,0.6751442,1.4557476,1.9211864679047799,18033,0.13971107,1.1544139,,,rel_strength_60m_bin,2.0,session_range_pct_bin,0,0.06960559661311609,bear_high_vol,False,False,"(True, 'Expectancy too high (13.971% > 10.000%)')",True,Expectancy too high (13.971% > 10.000%),1.3995910006371433,False,True,True,False,,,,,,,
price_down_vol_weak_bin == True AND at_session_low_bin == True,double,SHORT,fwd_ret_120m,15.302658859607499,0.0,0.10773694,0.5302524127691166,0.7802409,0.6513874,1.3520957,1.654715652083099,21552,0.10773694,1.0335739,,,price_down_vol_weak_bin,True,at_session_low_bin,True,0.0669848758095872,bear_high_vol,True,True,"(True, 'Expectancy too high (10.774% > 10.000%)')",True,Expectancy too high (10.774% > 10.000%),0.9152320285968039,False,True,True,False,,,,,,,
at_session_low_bin == True AND atr_14_bin == 2,double,SHORT,fwd_ret_120m,20.647870010528894,0.0,0.22010636,0.5550980867038023,0.9249452,0.65931153,1.7503736,2.9450485281368866,12387,0.22010636,1.1864253,,,at_session_low_bin,True,atr_14_bin,2,0.06215353004336039,bear_high_vol,True,True,"(True, 'Expectancy too high (22.011% > 10.000%)')",True,Expectancy too high (22.011% > 10.000%),2.7337840704411356,False,True,True,False,,,,,,,
ret_60m_bin == 4.0 AND is_first_hour_bin == True,double,SHORT,fwd_ret_120m,12.712126250732027,0.0,0.043840088,0.5096255586614236,0.66097116,0.59751827,1.149621,0.80194499592011,63321,0.043840088,0.8678149,,,ret_60m_bin,4.0,is_first_hour_bin,True,0.060131250728612355,bear_high_vol,False,False,"(False, 'PASS')",False,PASS,0.15765199682514358,True,True,True,False,,,,,,,
