rule,rule_type,direction,horizon,t_stat,p_value,expectancy,win_rate,avg_win,avg_loss,profit_factor,sharpe,n_samples,mean_ret,std_ret,rule_col,rule_val,rule_col1,rule_val1,rule_col2,rule_val2,aaa_score,regime,is_event_based,passes_event_filter,overfit_check,is_overfit,overfit_reason,overfit_risk,passes_overfit_filter,passes_regime_filter,passes_aaa_score,passes_aaa_filters,validation_passed,validation_reason,val_expectancy,val_expectancy_net,val_win_rate,val_sharpe,val_trades
avwap_cross_up_bin == True AND ret_60m_bin == 1.0,double,LONG,fwd_ret_60m,13.949957284086507,0.0,0.055898752,0.5224311754340353,0.521559,0.4535052,1.2580975,1.1902232610723757,34617,0.055898752,0.74554515,,,avwap_cross_up_bin,True,ret_60m_bin,1.0,0.06950820569885077,bull_high_vol,True,True,"(False, 'PASS')",False,PASS,0.3038498715031986,True,True,True,True,False,Net expectancy 0.420% < 1.000% after 2.0 bps cost,0.024202852,0.004202852,0.5260208166533227,0.66934294,6245.0
avwap_cross_up_bin == True AND ret_5m_bin == 1.0,double,LONG,fwd_ret_60m,11.898690854641346,0.0,0.03406286,0.5086925213455405,0.47040495,0.41771933,1.1659752,0.7821109279949863,58326,0.03406286,0.69137394,,,avwap_cross_up_bin,True,ret_5m_bin,1.0,0.05479098972823405,bull_high_vol,True,True,"(False, 'PASS')",False,PASS,0.05801362940058047,True,True,True,True,False,Net expectancy 0.611% < 1.000% after 2.0 bps cost,0.026111435,0.0061114356,0.5203791469194313,0.65367264,10550.0
avwap_cross_up_bin == True AND is_power_hour_bin == True,double,LONG,fwd_ret_60m,11.406292808914884,0.0,0.08421532,0.5584157379793857,0.9795185,1.0479612,1.1819836,0.9261159205934902,38226,0.08421532,1.4435307,,,avwap_cross_up_bin,True,is_power_hour_bin,True,0.04875391026135272,bull_high_vol,True,True,"(False, 'PASS')",False,PASS,0.6589846824263998,True,True,True,True,True,PASS,0.20203097,0.18203098,0.5893308080808081,2.1515255,3168.0
avwap_cross_up_bin == True AND ret_30m_bin == 0.0,double,LONG,fwd_ret_60m,13.19429845284211,0.0,0.08051798,0.5363673098292757,0.62580156,0.55030954,1.3155818,1.4885927739579243,19798,0.08051798,0.85865206,,,avwap_cross_up_bin,True,ret_30m_bin,0.0,0.04827942443365958,bull_high_vol,True,True,"(False, 'PASS')",False,PASS,0.5779143944197513,True,True,True,True,False,Net expectancy -0.387% < 1.000% after 2.0 bps cost,0.01612533,-0.0038746689,0.5398746488005187,0.32991654,4627.0
ret_60m_bin == 1.0 AND session_range_pct_bin == 3,double,LONG,fwd_ret_60m,12.64174661890996,0.0,0.06553868,0.5286261517755462,0.516271,0.43993878,1.3160386,1.4438639173466534,19318,0.06553868,0.7205626,,,ret_60m_bin,1.0,session_range_pct_bin,3,0.04314797357718322,bull_high_vol,False,False,"(False, 'PASS')",False,PASS,0.41263912398661634,True,True,True,False,,,,,,,
avwap_cross_up_bin == True AND rel_strength_60m_bin == 0.0,double,LONG,fwd_ret_60m,11.72003522186431,0.0,0.05617569,0.5195082420840416,0.5700686,0.49944595,1.2340852,1.1697543558404184,25297,0.05617569,0.7623493,,,avwap_cross_up_bin,True,rel_strength_60m_bin,0.0,0.04170626553417164,bull_high_vol,True,True,"(False, 'PASS')",False,PASS,0.30077338561108774,True,True,True,True,False,Net expectancy -2.608% < 1.000% after 2.0 bps cost,-0.0060834163,-0.026083415,0.5048525214081827,-0.13034944,5255.0
ret_30m_bin == 0.0 AND is_first_hour_bin == True,double,LONG,fwd_ret_60m,10.34272982145768,0.0,0.030342443,0.525236916381526,0.53744423,0.5306713,1.1204336,0.6519672102938576,63419,0.030342443,0.7387969,,,ret_30m_bin,0.0,is_first_hour_bin,True,0.04099231397836635,bull_high_vol,False,False,"(False, 'PASS')",False,PASS,0.053898261911487666,True,True,True,False,,,,,,,
avwap_cross_up_bin == True AND price_vs_vwap_pct_bin == 2,double,LONG,fwd_ret_60m,10.291335917206608,0.0,0.030620217,0.5051592719982024,0.47172743,0.419685,1.1474415,0.6791943681818227,57857,0.030620217,0.71567273,,,avwap_cross_up_bin,True,price_vs_vwap_pct_bin,2,0.04086772068496443,bull_high_vol,True,True,"(False, 'PASS')",False,PASS,0.0165207172294371,True,True,True,True,False,Net expectancy 0.134% < 1.000% after 2.0 bps cost,0.021340046,0.0013400465,0.5090965155720012,0.5745226,9729.0
avwap_cross_up_bin == True AND ret_30m_bin == 1.0,double,LONG,fwd_ret_60m,10.36367093958341,0.0,0.040502496,0.5159995936611134,0.4995085,0.4488502,1.1864381,0.8290831523971031,39376,0.040502496,0.7755039,,,avwap_cross_up_bin,True,ret_30m_bin,1.0,0.040411866935493965,bull_high_vol,True,True,"(False, 'PASS')",False,PASS,0.13702414795931933,True,True,True,True,True,PASS,0.03322862,0.013228621,0.5338904363974002,0.9384857,6462.0
ret_30m_bin == 0.0 AND session_range_pct_bin == 3,double,LONG,fwd_ret_60m,14.134588051850097,0.0,0.10835866,0.547911547911548,0.61416054,0.5046512,1.4749511,2.140446204374898,10989,0.10835866,0.8036363,,,ret_30m_bin,0.0,session_range_pct_bin,3,0.038262329856358204,bull_high_vol,False,False,"(True, 'Expectancy too high (10.836% > 10.000%)')",True,Expectancy too high (10.836% > 10.000%),1.1996327865124752,False,True,True,False,,,,,,,
