rule,rule_type,direction,horizon,t_stat,p_value,expectancy,win_rate,avg_win,avg_loss,profit_factor,sharpe,n_samples,mean_ret,std_ret,rule_col,rule_val,rule_col1,rule_val1,rule_col2,rule_val2,aaa_score,regime,is_event_based,passes_event_filter,overfit_check,is_overfit,overfit_reason,overfit_risk,passes_overfit_filter,passes_regime_filter,passes_aaa_score,passes_aaa_filters,validation_passed,validation_reason,val_expectancy,val_expectancy_net,val_win_rate,val_sharpe,val_trades
avwap_cross_up_bin == True AND ret_30m_bin == 0.0,double,LONG,fwd_ret_90m,12.926068796508309,0.0,0.09046438,0.5338418022022426,0.7288244,0.6405819,1.3029491,1.4583308749358397,19798,0.09046438,0.98474056,,,avwap_cross_up_bin,True,ret_30m_bin,0.0,0.04611823570918556,bull_high_vol,True,True,"(False, 'PASS')",False,PASS,0.6723274380417228,True,True,True,True,False,Net expectancy -0.401% < 1.000% after 2.0 bps cost,0.015992718,-0.0040072817,0.5180462502701535,0.29081374,4627.0
ret_30m_bin == 0.0 AND session_range_pct_bin == 3,double,LONG,fwd_ret_90m,14.409494626307755,0.0,0.12884293,0.5418145418145418,0.7411911,0.5952724,1.472393,2.18207639259274,10989,0.12884293,0.9373266,,,ret_30m_bin,0.0,session_range_pct_bin,3,0.03945346312932371,bull_high_vol,False,False,"(True, 'Expectancy too high (12.884% > 10.000%)')",True,Expectancy too high (12.884% > 10.000%),1.413096629586327,False,True,True,False,,,,,,,
avwap_cross_up_bin == True AND ret_30m_bin == 1.0,double,LONG,fwd_ret_90m,9.229151870332812,0.0,0.040543854,0.5196566436407964,0.5781752,0.54108936,1.1559929,0.7383227660311117,39376,0.040543854,0.87172407,,,avwap_cross_up_bin,True,ret_30m_bin,1.0,0.03227545594384544,bull_high_vol,True,True,"(False, 'PASS')",False,PASS,0.14475182964762073,True,True,True,True,True,PASS,0.042728882,0.022728883,0.5335809346951408,1.034151,6462.0
avwap_cross_up_bin == True AND is_power_hour_bin == True,double,LONG,fwd_ret_90m,9.205541055261456,0.0,0.07095333,0.5517448856799038,1.043483,1.1261067,1.1405619,0.747429354919477,38226,0.07095333,1.5069641,,,avwap_cross_up_bin,True,is_power_hour_bin,True,0.03216164758632895,bull_high_vol,True,True,"(False, 'PASS')",False,PASS,0.5130230902370276,True,True,True,True,True,PASS,0.29577547,0.27577546,0.632260101010101,2.871731,3168.0
avwap_cross_up_bin == True AND ret_60m_bin == 1.0,double,LONG,fwd_ret_90m,9.093501057409565,0.0,0.04223898,0.5180113816910766,0.6019157,0.55926675,1.156696,0.7758659266651088,34617,0.04223898,0.8642254,,,avwap_cross_up_bin,True,ret_60m_bin,1.0,0.029286183861852173,bull_high_vol,True,True,"(False, 'PASS')",False,PASS,0.15841256869907833,True,True,True,True,False,Net expectancy 0.223% < 1.000% after 2.0 bps cost,0.022229495,0.002229495,0.4944755804643715,0.5352071,6245.0
ret_30m_bin == 1.0 AND session_range_pct_bin == 3,double,LONG,fwd_ret_90m,9.854121197945284,0.0,0.057186257,0.5255855516884583,0.5784788,0.5203338,1.2316602,1.0727934392814606,21262,0.057186257,0.8462055,,,ret_30m_bin,1.0,session_range_pct_bin,3,0.027346250852169626,bull_high_vol,False,False,"(False, 'PASS')",False,PASS,0.3230336743183649,True,True,True,False,,,,,,,
session_range_pct_bin == 3 AND is_power_hour_bin == True,double,LONG,fwd_ret_90m,10.253839070720247,0.0,0.122117236,0.5591249914012519,1.0191344,1.0154948,1.272762,1.3500485058040417,14537,0.122117236,1.4359121,,,session_range_pct_bin,3,is_power_hour_bin,True,0.024263890303823542,bull_high_vol,False,False,"(True, 'Expectancy too high (12.212% > 10.000%)')",True,Expectancy too high (12.212% > 10.000%),1.039422345368498,False,True,True,False,,,,,,,
ret_30m_bin == 0.0 AND is_first_hour_bin == True,double,LONG,fwd_ret_90m,7.954285919647548,1.7763568394002505e-15,0.02635791,0.5173370756397925,0.60716355,0.5961725,1.0915998,0.5014085795788563,63419,0.02635791,0.8344868,,,ret_30m_bin,0.0,is_first_hour_bin,True,0.02388101712303307,bull_high_vol,False,False,"(False, 'PASS')",False,PASS,0.03467415127958495,True,True,True,False,,,,,,,
avwap_cross_up_bin == True AND rel_strength_60m_bin == 3.0,double,LONG,fwd_ret_90m,8.123380158404018,4.440892098500626e-16,0.027965447,0.5118152680652681,0.5878111,0.5589795,1.1024806,0.4922076965045808,68640,0.027965447,0.90193164,,,avwap_cross_up_bin,True,rel_strength_60m_bin,3.0,0.023685615396558824,bull_high_vol,True,True,"(False, 'PASS')",False,PASS,0.023630536130536228,True,True,True,True,True,PASS,0.04132632,0.021326322,0.5092662473794549,0.8363501,11925.0
session_range_pct_bin == 3 AND price_vs_vwap_pct_bin == 0,double,LONG,fwd_ret_90m,9.842396978215248,0.0,0.07826303,0.5337282780410743,0.66070557,0.5884428,1.2852418,1.3886228409251609,12660,0.07826303,0.8946901,,,session_range_pct_bin,3,price_vs_vwap_pct_bin,0,0.021377423171583455,bull_high_vol,False,False,"(False, 'PASS')",False,PASS,0.5500868506435346,True,True,True,False,,,,,,,
ret_60m_bin == 1.0 AND session_range_pct_bin == 3,double,LONG,fwd_ret_90m,8.834744430239043,0.0,0.052694276,0.5237602236256341,0.59358764,0.5421708,1.2040806,1.0090511609776627,19318,0.052694276,0.82899237,,,ret_60m_bin,1.0,session_range_pct_bin,3,0.02087940437949091,bull_high_vol,False,False,"(False, 'PASS')",False,PASS,0.2744632070035418,True,True,True,False,,,,,,,
avwap_cross_up_bin == True AND price_vs_vwap_pct_bin == 0,double,LONG,fwd_ret_90m,8.522107077330634,0.0,0.055065915,0.5268656017238956,0.6657001,0.6249145,1.1862421,0.9259314718221802,21347,0.055065915,0.9440702,,,avwap_cross_up_bin,True,price_vs_vwap_pct_bin,0,0.02054370550147361,bull_high_vol,True,True,"(False, 'PASS')",False,PASS,0.3043903533329689,True,True,True,True,False,Net expectancy -0.463% < 1.000% after 2.0 bps cost,0.015366611,-0.0046333885,0.5147941680960549,0.29349437,4664.0
rel_strength_60m_bin == 0.0 AND session_range_pct_bin == 3,double,LONG,fwd_ret_90m,9.930192898899259,0.0,0.08407907,0.5321465770286905,0.66839397,0.58053327,1.3095645,1.5339296787470122,10561,0.08407907,0.8701272,,,rel_strength_60m_bin,0.0,session_range_pct_bin,3,0.01981598678948397,bull_high_vol,False,False,"(False, 'PASS')",False,PASS,0.6220487122247561,True,True,False,False,,,,,,,
ret_60m_bin == 0.0 AND is_first_hour_bin == True,double,LONG,fwd_ret_90m,7.1957256652003725,6.281641873329136e-13,0.024082635,0.519594518970948,0.59821385,0.59688336,1.0839859,0.45675731090857885,62543,0.024082635,0.8369871,,,ret_60m_bin,0.0,is_first_hour_bin,True,0.01976564194342631,bull_high_vol,False,False,"(False, 'PASS')",False,PASS,0.03918903794189599,True,True,False,False,,,,,,,
